"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01013","","","","3","0.64","7","22","0.98","0.63","1.61","2.25","29","0.14","0.028636364","0.055517241","9.666666667","2.333333333","0.536666667","0.213333333","24.13793103","71.55555556","14.51851852","23.85185185","9.481481481","33.33333333"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01014","","","","3","0.55","10","3","1.68","0.16","1.84","2.39","13","0.168","0.053333333","0.141538462","4.333333333","3.333333333","0.613333333","0.183333333","76.92307692","76.9874477","24.88888889","27.25925926","8.148148148","35.40740741"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01015","","","","3","0.59","11","12","1.2","0.45","1.65","2.24","23","0.109090909","0.0375","0.07173913","7.666666667","3.666666667","0.55","0.196666667","47.82608696","73.66071429","17.77777778","24.44444444","8.740740741","33.18518519"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01016","","","","3","1.31","1","7","0.14","0.33","0.47","1.78","8","0.14","0.047142857","0.05875","2.666666667","0.333333333","0.156666667","0.436666667","12.5","26.40449438","2.074074074","6.962962963","19.40740741","26.37037037"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01017","","","","3","0.19","8","5","2.13","0.21","2.34","2.53","13","0.26625","0.042","0.18","4.333333333","2.666666667","0.78","0.063333333","61.53846154","92.49011858","31.55555556","34.66666667","2.814814815","37.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01018","","","","3","1.12","3","15","0.49","0.24","0.73","1.85","18","0.163333333","0.016","0.040555556","6","1","0.243333333","0.373333333","16.66666667","39.45945946","7.259259259","10.81481481","16.59259259","27.40740741"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01019","","","","3","2.31","7","4","1.69","0.15","1.84","4.15","11","0.241428571","0.0375","0.167272727","3.666666667","2.333333333","0.613333333","0.77","63.63636364","44.3373494","25.03703704","27.25925926","34.22222222","61.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01020","","","","3","3.5","7","10","1.13","0.28","1.41","4.91","17","0.161428571","0.028","0.082941176","5.666666667","2.333333333","0.47","1.166666667","41.17647059","28.71690428","16.74074074","20.88888889","51.85185185","72.74074074"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01021","","","","3","1.43","13","2","1.81","0.1","1.91","3.34","15","0.139230769","0.05","0.127333333","5","4.333333333","0.636666667","0.476666667","86.66666667","57.18562874","26.81481481","28.2962963","21.18518519","49.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01022","","","","3","2.55","3","0","0.38","0","0.38","2.93","3","0.126666667","","0.126666667","1","1","0.126666667","0.85","100","12.96928328","5.62962963","5.62962963","37.77777778","43.40740741"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01023","","","","3","1.89","1","1","0.62","0.144","0.764","2.654","2","0.62","0.144","0.382","0.666666667","0.333333333","0.254666667","0.63","50","28.786737","9.185185185","11.31851852","28","39.31851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01024","","","","3","1.58","0","13","0","0.45","0.45","2.03","13","","0.034615385","0.034615385","4.333333333","0","0.15","0.526666667","0","22.16748768","0","6.666666667","23.40740741","30.07407407"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01025","","","","3","2.04","0","0","0","0","0","2.04","0","","","","0","0","0","0.68","","0","0","0","30.22222222","30.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01026","","","","3","1.58","9","8","1.39","0.21","1.6","3.18","17","0.154444444","0.02625","0.094117647","5.666666667","3","0.533333333","0.526666667","52.94117647","50.31446541","20.59259259","23.7037037","23.40740741","47.11111111"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01027","","","","3","2.01","0","6","0","0.21","0.21","2.22","6","","0.035","0.035","2","0","0.07","0.67","0","9.459459459","0","3.111111111","29.77777778","32.88888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01028","","","","3","0.71","4","7","0.44","0.02","0.46","1.17","11","0.11","0.002857143","0.041818182","3.666666667","1.333333333","0.153333333","0.236666667","36.36363636","39.31623932","6.518518519","6.814814815","10.51851852","17.33333333"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01029","","","","3","2.41","9","5","2.73","0.17","2.9","5.31","14","0.303333333","0.034","0.207142857","4.666666667","3","0.966666667","0.803333333","64.28571429","54.61393597","40.44444444","42.96296296","35.7037037","78.66666667"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01030","","","","3","2.9","0","4","0","0.144","0.144","3.044","4","","0.036","0.036","1.333333333","0","0.048","0.966666667","0","4.730617608","0","2.133333333","42.96296296","45.0962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01031","","","","3","4.41","12","5","1.99","0.1","2.09","6.5","17","0.165833333","0.02","0.122941176","5.666666667","4","0.696666667","1.47","70.58823529","32.15384615","29.48148148","30.96296296","65.33333333","96.2962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01032","","","","3","0.83","5","3","0.62","0.07","0.69","1.52","8","0.124","0.023333333","0.08625","2.666666667","1.666666667","0.23","0.276666667","62.5","45.39473684","9.185185185","10.22222222","12.2962963","22.51851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01033","","","","3","0.72","4","5","0.39","0.11","0.5","1.22","9","0.0975","0.022","0.055555556","3","1.333333333","0.166666667","0.24","44.44444444","40.98360656","5.777777778","7.407407407","10.66666667","18.07407407"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01034","","","","3","1.57","3","2","1.13","0.11","1.24","2.81","5","0.376666667","0.055","0.248","1.666666667","1","0.413333333","0.523333333","60","44.12811388","16.74074074","18.37037037","23.25925926","41.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01035","","","","3","1.6","8","0","2.31","0","2.31","3.91","8","0.28875","","0.28875","2.666666667","2.666666667","0.77","0.533333333","100","59.07928389","34.22222222","34.22222222","23.7037037","57.92592593"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01036","","","","3","2.69","6","4","0.78","0.12","0.9","3.59","10","0.13","0.03","0.09","3.333333333","2","0.3","0.896666667","60","25.06963788","11.55555556","13.33333333","39.85185185","53.18518519"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01037","","","","3","1.56","7","8","1.02","0.23","1.25","2.81","15","0.145714286","0.02875","0.083333333","5","2.333333333","0.416666667","0.52","46.66666667","44.48398577","15.11111111","18.51851852","23.11111111","41.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01038","","","","3","1.07","8","3","2.18","0.12","2.3","3.37","11","0.2725","0.04","0.209090909","3.666666667","2.666666667","0.766666667","0.356666667","72.72727273","68.24925816","32.2962963","34.07407407","15.85185185","49.92592593"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01039","","","","3","1.99","9","4","1.72","0.11","1.83","3.82","13","0.191111111","0.0275","0.140769231","4.333333333","3","0.61","0.663333333","69.23076923","47.90575916","25.48148148","27.11111111","29.48148148","56.59259259"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01040","","","","3","2.05","5","4","1.28","0.12","1.4","3.45","9","0.256","0.03","0.155555556","3","1.666666667","0.466666667","0.683333333","55.55555556","40.57971014","18.96296296","20.74074074","30.37037037","51.11111111"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01041","","","","3","1.77","4","4","0.91","0.23","1.14","2.91","8","0.2275","0.0575","0.1425","2.666666667","1.333333333","0.38","0.59","50","39.17525773","13.48148148","16.88888889","26.22222222","43.11111111"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01042","","","","3","1.24","6","6","2.16","0.21","2.37","3.61","12","0.36","0.035","0.1975","4","2","0.79","0.413333333","50","65.65096953","32","35.11111111","18.37037037","53.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01043","","","","3","1.86","4","12","0.63","0.36","0.99","2.85","16","0.1575","0.03","0.061875","5.333333333","1.333333333","0.33","0.62","25","34.73684211","9.333333333","14.66666667","27.55555556","42.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01044","","","","3","2.26","5","2","1.28","0.07","1.35","3.61","7","0.256","0.035","0.192857143","2.333333333","1.666666667","0.45","0.753333333","71.42857143","37.39612188","18.96296296","20","33.48148148","53.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01045","","","","3","2.81","9","5","3.29","0.21","3.5","6.31","14","0.365555556","0.042","0.25","4.666666667","3","1.166666667","0.936666667","64.28571429","55.46751189","48.74074074","51.85185185","41.62962963","93.48148148"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01046","","","","3","2.98","6","2","0.79","0.09","0.88","3.86","8","0.131666667","0.045","0.11","2.666666667","2","0.293333333","0.993333333","75","22.79792746","11.7037037","13.03703704","44.14814815","57.18518519"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01047","","","","3","2.26","8","4","1.15","0.116","1.266","3.526","12","0.14375","0.029","0.1055","4","2.666666667","0.422","0.753333333","66.66666667","35.90470788","17.03703704","18.75555556","33.48148148","52.23703704"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01048","","","","3","2.37","12","15","1.36","0.28","1.64","4.01","27","0.113333333","0.018666667","0.060740741","9","4","0.546666667","0.79","44.44444444","40.89775561","20.14814815","24.2962963","35.11111111","59.40740741"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01049","","","","3","1.355","4","10","0.75","0.42","1.17","2.525","14","0.1875","0.042","0.083571429","4.666666667","1.333333333","0.39","0.451666667","28.57142857","46.33663366","11.11111111","17.33333333","20.07407407","37.40740741"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01050","","","","3","1.15","3","5","0.9","0.16","1.06","2.21","8","0.3","0.032","0.1325","2.666666667","1","0.353333333","0.383333333","37.5","47.9638009","13.33333333","15.7037037","17.03703704","32.74074074"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01051","","","","3","1.44","0","5","0","0.31","0.31","1.75","5","","0.062","0.062","1.666666667","0","0.103333333","0.48","0","17.71428571","0","4.592592593","21.33333333","25.92592593"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01052","","","","3","1.65","7","5","0.97","0.24","1.21","2.86","12","0.138571429","0.048","0.100833333","4","2.333333333","0.403333333","0.55","58.33333333","42.30769231","14.37037037","17.92592593","24.44444444","42.37037037"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01053","","","","3","3.25","2","1","1.13","0.09","1.22","4.47","3","0.565","0.09","0.406666667","1","0.666666667","0.406666667","1.083333333","66.66666667","27.29306488","16.74074074","18.07407407","48.14814815","66.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01054","","","","3","3.03","2","3","0.41","0.13","0.54","3.57","5","0.205","0.043333333","0.108","1.666666667","0.666666667","0.18","1.01","40","15.12605042","6.074074074","8","44.88888889","52.88888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01055","","","","3","3.13","1","1","0.11","0.07","0.18","3.31","2","0.11","0.07","0.09","0.666666667","0.333333333","0.06","1.043333333","50","5.438066465","1.62962963","2.666666667","46.37037037","49.03703704"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01056","","","","3","4.45","4","10","0.68","0.19","0.87","5.32","14","0.17","0.019","0.062142857","4.666666667","1.333333333","0.29","1.483333333","28.57142857","16.35338346","10.07407407","12.88888889","65.92592593","78.81481481"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01057","","","","3","2.1","3","3","1.61","0.18","1.79","3.89","6","0.536666667","0.06","0.298333333","2","1","0.596666667","0.7","50","46.01542416","23.85185185","26.51851852","31.11111111","57.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01058","","","","3","1.92","0","0","0","0","0","1.92","0","","","","0","0","0","0.64","","0","0","0","28.44444444","28.44444444"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01059","","","","3","1.12","6","2","0.67","0.1","0.77","1.89","8","0.111666667","0.05","0.09625","2.666666667","2","0.256666667","0.373333333","75","40.74074074","9.925925926","11.40740741","16.59259259","28"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01060","","","","3","2.08","4","3","0.9","0.1","1","3.08","7","0.225","0.033333333","0.142857143","2.333333333","1.333333333","0.333333333","0.693333333","57.14285714","32.46753247","13.33333333","14.81481481","30.81481481","45.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01061","","","","3","2","2","4","0.25","0.08","0.33","2.33","6","0.125","0.02","0.055","2","0.666666667","0.11","0.666666667","33.33333333","14.16309013","3.703703704","4.888888889","29.62962963","34.51851852"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01062","","","","3","0.63","4","4","1.01","0.18","1.19","1.82","8","0.2525","0.045","0.14875","2.666666667","1.333333333","0.396666667","0.21","50","65.38461538","14.96296296","17.62962963","9.333333333","26.96296296"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01063","","","","3","3.12","0","0","0","0","0","3.12","0","","","","0","0","0","1.04","","0","0","0","46.22222222","46.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01064","","","","3","0.63","0","2","0","0.06","0.06","0.69","2","","0.03","0.03","0.666666667","0","0.02","0.21","0","8.695652174","0","0.888888889","9.333333333","10.22222222"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01065","","","","3","2.21","3","2","0.444","0.09","0.534","2.744","5","0.148","0.045","0.1068","1.666666667","1","0.178","0.736666667","60","19.4606414","6.577777778","7.911111111","32.74074074","40.65185185"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01066","","","","3","0.06","0","0","0","0","0","0.06","0","","","","0","0","0","0.02","","0","0","0","0.888888889","0.888888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01067","","","","3","1.24","3","3","0.7","0.14","0.84","2.08","6","0.233333333","0.046666667","0.14","2","1","0.28","0.413333333","50","40.38461538","10.37037037","12.44444444","18.37037037","30.81481481"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01068","","","","3","1.53","0","0","0","0","0","1.53","0","","","","0","0","0","0.51","","0","0","0","22.66666667","22.66666667"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01069","","","","3","0.92","0","0","0","0","0","0.92","0","","","","0","0","0","0.306666667","","0","0","0","13.62962963","13.62962963"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01070","","","","3","1.18","1","9","0.17","0.2","0.37","1.55","10","0.17","0.022222222","0.037","3.333333333","0.333333333","0.123333333","0.393333333","10","23.87096774","2.518518519","5.481481481","17.48148148","22.96296296"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01071","","","","3","0.48","3","13","0.24","0.22","0.46","0.94","16","0.08","0.016923077","0.02875","5.333333333","1","0.153333333","0.16","18.75","48.93617021","3.555555556","6.814814815","7.111111111","13.92592593"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01072","","","","3","1.19","0","9","0","0.2","0.2","1.39","9","","0.022222222","0.022222222","3","0","0.066666667","0.396666667","0","14.38848921","0","2.962962963","17.62962963","20.59259259"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01073","","","","3","0.08","0","8","0","0.19","0.19","0.27","8","","0.02375","0.02375","2.666666667","0","0.063333333","0.026666667","0","70.37037037","0","2.814814815","1.185185185","4"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01074","","","","3","0.3","6","2","0.83","0.07","0.9","1.2","8","0.138333333","0.035","0.1125","2.666666667","2","0.3","0.1","75","75","12.2962963","13.33333333","4.444444444","17.77777778"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01075","","","","3","1.02","0","9","0","0.11","0.11","1.13","9","","0.012222222","0.012222222","3","0","0.036666667","0.34","0","9.734513274","0","1.62962963","15.11111111","16.74074074"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01076","","","","3","0.49","0","2","0","0.14","0.14","0.63","2","","0.07","0.07","0.666666667","0","0.046666667","0.163333333","0","22.22222222","0","2.074074074","7.259259259","9.333333333"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01077","","","","3","0.14","1","7","0.53","0.2","0.73","0.87","8","0.53","0.028571429","0.09125","2.666666667","0.333333333","0.243333333","0.046666667","12.5","83.90804598","7.851851852","10.81481481","2.074074074","12.88888889"
"","","PEP2015ICA-ST01","","","","","","","","","PEP2015ICA-ST01-01078","","","","3","0.51","0","24","0","0.63","0.63","1.14","24","","0.02625","0.02625","8","0","0.21","0.17","0","55.26315789","0","9.333333333","7.555555556","16.88888889"
