"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00335","","","","10","6","11","20","3.28","1.27","7.71","22.04724409","4.55","12.26","31","0.298181818","0.0635","0.146774194","5.166666667","3.1","1.833333333","1.1","0.758333333","0.455","1.285","0.771","35.48387097","37.11256117","60","1.003149606","14.57777778","24.2962963","20.22222222","33.7037037","34.26666667","57.11111111","4.458442694","7.430737823","54.48888889","90.81481481","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00336","","","","10","2","5","2","1.06","0.12","1.71","17.63627354","1.18","2.89","7","0.212","0.06","0.168571429","3.5","0.7","2.5","0.5","0.59","0.118","0.855","0.171","71.42857143","40.83044983","20","0.208108028","4.711111111","23.55555556","5.244444444","26.22222222","7.6","38","0.924924568","4.624622839","12.84444444","64.22222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00337","","","","10","7","30","20","4.82","0.27","11.78","22.92775098","5.09","16.87","50","0.160666667","0.0135","0.1018","7.142857143","5","4.285714286","3","0.727142857","0.509","1.682857143","1.178","60","30.17190279","70","1.167022525","21.42222222","30.6031746","22.62222222","32.31746032","52.35555556","74.79365079","5.186766777","7.409666825","74.97777778","107.1111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00338","","","","10","5","","","","","5.65","23.95601129","","","","","","","","","","","","","1.13","0.565","","","50","","","","","","25.11111111","50.22222222","","","","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00339","","","","10","8","11","22","3.53","2.19","12","23.94120578","5.72","17.72","33","0.320909091","0.099545455","0.173333333","4.125","3.3","1.375","1.1","0.715","0.572","1.5","1.2","33.33333333","32.27990971","80","1.369436971","15.68888889","19.61111111","25.42222222","31.77777778","53.33333333","66.66666667","6.086386536","7.60798317","78.75555556","98.44444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00340","","","","10","6","22","14","5.15","0.57","12.92","","5.72","18.64","36","0.234090909","0.040714286","0.158888889","6","3.6","3.666666667","2.2","0.953333333","0.572","2.153333333","1.292","61.11111111","30.68669528","60","","22.88888889","38.14814815","25.42222222","42.37037037","57.42222222","95.7037037","","","82.84444444","138.0740741","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00341","","","","10","4","16","9","1.94","0.19","8.47","20.22502495","2.13","10.6","25","0.12125","0.021111111","0.0852","6.25","2.5","4","1.6","0.5325","0.213","2.1175","0.847","64","20.09433962","40","0.430793031","8.622222222","21.55555556","9.466666667","23.66666667","37.64444444","94.11111111","1.914635695","4.786589238","47.11111111","117.7777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00342","","","","10","7","10","20","2.4","0.6","15.83","18.94684302","3","18.83","30","0.24","0.03","0.1","4.285714286","3","1.428571429","1","0.428571429","0.3","2.261428571","1.583","33.33333333","15.93202337","70","0.568405291","10.66666667","15.23809524","13.33333333","19.04761905","70.35555556","100.5079365","2.526245736","3.60892248","83.68888889","119.5555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00343","","","","10","5","20","8","5.44","0.65","15.2","19.52449928","6.09","21.29","28","0.272","0.08125","0.2175","5.6","2.8","4","2","1.218","0.609","3.04","1.52","71.42857143","28.60497886","50","1.189042006","24.17777778","48.35555556","27.06666667","54.13333333","67.55555556","135.1111111","5.284631138","10.56926228","94.62222222","189.2444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00344","","","","10","7","9","6","2.42","0.24","20.69","18.84194831","2.66","23.35","15","0.268888889","0.04","0.177333333","2.142857143","1.5","1.285714286","0.9","0.38","0.266","2.955714286","2.069","60","11.39186296","70","0.501195825","10.75555556","15.36507937","11.82222222","16.88888889","91.95555556","131.3650794","2.227537","3.182195715","103.7777778","148.2539683","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00345","","","","10","6","23","18","4.36","0.25","6.71","20.01195338","4.61","11.32","41","0.189565217","0.013888889","0.112439024","6.833333333","4.1","3.833333333","2.3","0.768333333","0.461","1.118333333","0.671","56.09756098","40.72438163","60","0.922551051","19.37777778","32.2962963","20.48888889","34.14814815","29.82222222","49.7037037","4.100226893","6.833711488","50.31111111","83.85185185","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00346","","","","10","6","21","3","3.9","0.25","3.08","19.36992983","4.15","7.23","24","0.185714286","0.083333333","0.172916667","4","2.4","3.5","2.1","0.691666667","0.415","0.513333333","0.308","87.5","57.39972337","60","0.803852088","17.33333333","28.88888889","18.44444444","30.74074074","13.68888889","22.81481481","3.572675946","5.954459911","32.13333333","53.55555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00347","","","","10","6","13","10","4.66","0.98","5.229","20.2928141","5.64","10.869","23","0.358461538","0.098","0.245217391","3.833333333","2.3","2.166666667","1.3","0.94","0.564","0.8715","0.5229","56.52173913","51.89069832","60","1.144514715","20.71111111","34.51851852","25.06666667","41.77777778","23.24","38.73333333","5.086732068","8.47788678","48.30666667","80.51111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00348","","","","10","5","21","8","6.78","0.79","7.22","15.72320809","7.57","14.79","29","0.322857143","0.09875","0.261034483","5.8","2.9","4.2","2.1","1.514","0.757","1.444","0.722","72.4137931","51.18323191","50","1.190246852","30.13333333","60.26666667","33.64444444","67.28888889","32.08888889","64.17777778","5.289986011","10.57997202","65.73333333","131.4666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00349","","","","10","10","59","18","10.04","0.27","11.96","18.9050947","10.31","22.27","77","0.170169492","0.015","0.133896104","7.7","7.7","5.9","5.9","1.031","1.031","1.196","1.196","76.62337662","46.29546475","100","1.949115264","44.62222222","44.62222222","45.82222222","45.82222222","53.15555556","53.15555556","8.662734505","8.662734505","98.97777778","98.97777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00350","","","","10","8","26","21","5.6","1","11.87","20.72269914","6.6","18.47","47","0.215384615","0.047619048","0.140425532","5.875","4.7","3.25","2.6","0.825","0.66","1.48375","1.187","55.31914894","35.73362209","80","1.367698143","24.88888889","31.11111111","29.33333333","36.66666667","52.75555556","65.94444444","6.078658414","7.598323018","82.08888889","102.6111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00351","","","","10","8","10","20","5.29","1.26","5.42","19.38648474","6.55","11.97","30","0.529","0.063","0.218333333","3.75","3","1.25","1","0.81875","0.655","0.6775","0.542","33.33333333","54.72013367","80","1.26981475","23.51111111","29.38888889","29.11111111","36.38888889","24.08888889","30.11111111","5.643621113","7.054526392","53.2","66.5","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00352","","","","10","7","23","11","7.2","0.96","8.84","20.17899105","8.16","17","34","0.313043478","0.087272727","0.24","4.857142857","3.4","3.285714286","2.3","1.165714286","0.816","1.262857143","0.884","67.64705882","48","70","1.64660567","32","45.71428571","36.26666667","51.80952381","39.28888889","56.12698413","7.318247421","10.45463917","75.55555556","107.9365079","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00353","","","","10","6","11","19","1.13","0.2","4.8","23.74651811","1.33","6.13","30","0.102727273","0.010526316","0.044333333","5","3","1.833333333","1.1","0.221666667","0.133","0.8","0.48","36.66666667","21.69657423","60","0.315828691","5.022222222","8.37037037","5.911111111","9.851851852","21.33333333","35.55555556","1.403683071","2.339471784","27.24444444","45.40740741","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00354","","","","10","1","0","9","0","0.7","1.61","","0.7","2.31","9","","0.077777778","0.077777778","9","0.9","0","0","0.7","0.07","1.61","0.161","0","30.3030303","10","","0","0","3.111111111","31.11111111","7.155555556","71.55555556","","","10.26666667","102.6666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00355","","","","10","6","14","4","2.48","0.35","5.32","22.82619547","2.83","8.15","18","0.177142857","0.0875","0.157222222","3","1.8","2.333333333","1.4","0.471666667","0.283","0.886666667","0.532","77.77777778","34.72392638","60","0.645981332","11.02222222","18.37037037","12.57777778","20.96296296","23.64444444","39.40740741","2.871028141","4.785046902","36.22222222","60.37037037","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00356","","","","10","2","0","4","0","0.17","4.77","","0.17","4.94","4","","0.0425","0.0425","2","0.4","0","0","0.085","0.017","2.385","0.477","0","3.441295547","20","","0","0","0.755555556","3.777777778","21.2","106","","","21.95555556","109.7777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00357","","","","10","6","17","4","5.12","0.08","3.64","20.71568353","5.2","8.84","21","0.301176471","0.02","0.247619048","3.5","2.1","2.833333333","1.7","0.866666667","0.52","0.606666667","0.364","80.95238095","58.82352941","60","1.077215544","22.75555556","37.92592593","23.11111111","38.51851852","16.17777778","26.96296296","4.787624638","7.979374397","39.28888889","65.48148148","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00358","","","","10","1","12","10","1.6","0.15","1.73","20.23466242","1.75","3.48","22","0.133333333","0.015","0.079545455","22","2.2","12","1.2","1.75","0.175","1.73","0.173","54.54545455","50.28735632","10","0.354106592","7.111111111","71.11111111","7.777777778","77.77777778","7.688888889","76.88888889","1.573807077","15.73807077","15.46666667","154.6666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00359","","","","10","5","12","4","5.24","0.17","2.34","20.10869565","5.41","7.75","16","0.436666667","0.0425","0.338125","3.2","1.6","2.4","1.2","1.082","0.541","0.468","0.234","75","69.80645161","50","1.087880435","23.28888889","46.57777778","24.04444444","48.08888889","10.4","20.8","4.835024154","9.670048308","34.44444444","68.88888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00360","","","","10","4","6","8","2.78","0.47","1.61","21.00168768","3.25","4.86","14","0.463333333","0.05875","0.232142857","3.5","1.4","1.5","0.6","0.8125","0.325","0.4025","0.161","42.85714286","66.87242798","40","0.68255485","12.35555556","30.88888889","14.44444444","36.11111111","7.155555556","17.88888889","3.033577109","7.583942773","21.6","54","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00361","","","","10","5","19","5","3.32","0.17","2.97","27.29864103","3.49","6.46","24","0.174736842","0.034","0.145416667","4.8","2.4","3.8","1.9","0.698","0.349","0.594","0.297","79.16666667","54.0247678","50","0.952722572","14.75555556","29.51111111","15.51111111","31.02222222","13.2","26.4","4.234322542","8.468645084","28.71111111","57.42222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00362","","","","10","5","12","13","1.8","1","1.52","24.35189332","2.8","4.32","25","0.15","0.076923077","0.112","5","2.5","2.4","1.2","0.56","0.28","0.304","0.152","48","64.81481481","50","0.681853013","8","16","12.44444444","24.88888889","6.755555556","13.51111111","3.030457835","6.060915671","19.2","38.4","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00363","","","","10","6","4","4","0.96","0.38","1.68","26.9271015","1.34","3.02","8","0.24","0.095","0.1675","1.333333333","0.8","0.666666667","0.4","0.223333333","0.134","0.28","0.168","50","44.37086093","60","0.36082316","4.266666667","7.111111111","5.955555556","9.925925926","7.466666667","12.44444444","1.603658489","2.672764149","13.42222222","22.37037037","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00364","","","","10","5","8","22","1.38","1.14","2.54","19.78902324","2.52","5.06","30","0.1725","0.051818182","0.084","6","3","1.6","0.8","0.504","0.252","0.508","0.254","26.66666667","49.80237154","50","0.498683386","6.133333333","12.26666667","11.2","22.4","11.28888889","22.57777778","2.216370603","4.432741206","22.48888889","44.97777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00365","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00366","","","","10","6","12","20","2.94","0.86","4.53","23.02165403","3.8","8.33","32","0.245","0.043","0.11875","5.333333333","3.2","2","1.2","0.633333333","0.38","0.755","0.453","37.5","45.6182473","60","0.874822853","13.06666667","21.77777778","16.88888889","28.14814815","20.13333333","33.55555556","3.88810157","6.480169283","37.02222222","61.7037037","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00367","","","","10","2","4","3","1.38","0.26","7.83","24.72535666","1.64","9.47","7","0.345","0.086666667","0.234285714","3.5","0.7","2","0.4","0.82","0.164","3.915","0.783","57.14285714","17.31784583","20","0.405495849","6.133333333","30.66666667","7.288888889","36.44444444","34.8","174","1.802203774","9.011018872","42.08888889","210.4444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00368","","","","10","8","17","5","8.07","0.62","5.36","24.91201983","8.69","14.05","22","0.474705882","0.124","0.395","2.75","2.2","2.125","1.7","1.08625","0.869","0.67","0.536","77.27272727","61.85053381","80","2.164854523","35.86666667","44.83333333","38.62222222","48.27777778","23.82222222","29.77777778","9.621575659","12.02696957","62.44444444","78.05555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00369","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00370","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00371","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00372","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00373","","","","10","5","4","6","1.35","0.24","6.33","21.19492158","1.59","7.92","10","0.3375","0.04","0.159","2","1","0.8","0.4","0.318","0.159","1.266","0.633","40","20.07575758","50","0.336999253","6","12","7.066666667","14.13333333","28.13333333","56.26666667","1.497774458","2.995548917","35.2","70.4","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00374","","","","10","4","7","7","0.6","0.35","5.45","23.20303909","0.95","6.4","14","0.085714286","0.05","0.067857143","3.5","1.4","1.75","0.7","0.2375","0.095","1.3625","0.545","50","14.84375","40","0.220428871","2.666666667","6.666666667","4.222222222","10.55555556","24.22222222","60.55555556","0.979683873","2.449209682","28.44444444","71.11111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00375","","","","10","9","13","12","2.49","0.58","10.45","21.84685805","3.07","13.52","25","0.191538462","0.048333333","0.1228","2.777777778","2.5","1.444444444","1.3","0.341111111","0.307","1.161111111","1.045","52","22.70710059","90","0.670698542","11.06666667","12.2962963","13.64444444","15.16049383","46.44444444","51.60493827","2.980882409","3.312091566","60.08888889","66.7654321","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00376","","","","10","7","7","17","1.48","0.81","0.58","20.45522612","2.29","2.87","24","0.211428571","0.047647059","0.095416667","3.428571429","2.4","1","0.7","0.327142857","0.229","0.082857143","0.058","29.16666667","79.79094077","70","0.468424678","6.577777778","9.396825397","10.17777778","14.53968254","2.577777778","3.682539683","2.081887458","2.974124941","12.75555556","18.22222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00377","","","","10","3","8","5","1.99","0.35","2.65","26.67296117","2.34","4.99","13","0.24875","0.07","0.18","4.333333333","1.3","2.666666667","0.8","0.78","0.234","0.883333333","0.265","61.53846154","46.89378758","30","0.624147291","8.844444444","29.48148148","10.4","34.66666667","11.77777778","39.25925926","2.773987962","9.246626539","22.17777778","73.92592593","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00378","","","","10","1","3","3","1.7","0.1","1.12","19.08610197","1.8","2.92","6","0.566666667","0.033333333","0.3","6","0.6","3","0.3","1.8","0.18","1.12","0.112","50","61.64383562","10","0.343549835","7.555555556","75.55555556","8","80","4.977777778","49.77777778","1.526888158","15.26888158","12.97777778","129.7777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00379","","","","10","7","16","10","7.79","0.67","12.41","21.11742424","8.46","20.87","26","0.486875","0.067","0.325384615","3.714285714","2.6","2.285714286","1.6","1.208571429","0.846","1.772857143","1.241","61.53846154","40.53665549","70","1.786534091","34.62222222","49.46031746","37.6","53.71428571","55.15555556","78.79365079","7.940151514","11.34307359","92.75555556","132.5079365","","1"
