"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00031","","","","3","3","3.97","9","4","3.52","0.56","5","6.1286812","0","1.5204911","1.3620505","233.7973633","134.5261688","67.3289566","2.5954065","5.125947","8.8996696","0.0525417","50.6","13.8","27.27272727","4.08","8.05","13","0.391111111","0.14","0.313846154","4.333333333","4.333333333","3","3","1.36","1.36","1.323333333","1.323333333","69.23076923","50.68322981","100","1.112727273","52.14814815","52.14814815","60.44444444","60.44444444","58.81481481","58.81481481","16.48484848","16.48484848","119.2592593","119.2592593"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00032","","","","3","3","1.11","7","6","1.49","0.28","6","5.8513737","46.9429703","1.8647046","1.2150769","160.1542969","100.6144257","49.0998611","5.7905416","9.074441","17.0785885","0.2286015","50.2","11.3","22.50996016","1.77","2.88","13","0.212857143","0.046666667","0.136153846","4.333333333","4.333333333","2.333333333","2.333333333","0.59","0.59","0.37","0.37","53.84615385","61.45833333","100","0.398426295","22.07407407","22.07407407","26.22222222","26.22222222","16.44444444","16.44444444","5.902611775","5.902611775","42.66666667","42.66666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00033","","","","3","3","1.74","9","2","2.91","0.25","5","7.026742","16.0623322","2.1237912","1.3489428","125.1313477","116.57341","56.7369461","4.6723213","7.7113566","10.5457258","0.3564167","50.7","10.8","21.30177515","3.16","4.9","11","0.323333333","0.125","0.287272727","3.666666667","3.666666667","3","3","1.053333333","1.053333333","0.58","0.58","81.81818182","64.48979592","100","0.673136095","43.11111111","43.11111111","46.81481481","46.81481481","25.77777778","25.77777778","9.972386588","9.972386588","72.59259259","72.59259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00034","","","","3","2","1.56","5","7","1.85","0.44","5","5.9306507","47.2898026","1.7798309","1.2579484","140.5668945","87.8012085","60.0103645","2.7292395","4.4985118","13.6511936","0.3454828","50.1","12.1","24.15169661","2.29","3.85","12","0.37","0.062857143","0.190833333","6","4","2.5","1.666666667","1.145","0.763333333","0.78","0.52","41.66666667","59.48051948","66.66666667","0.553073852","27.40740741","41.11111111","33.92592593","50.88888889","23.11111111","34.66666667","8.193686701","12.29053005","57.03703704","85.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00035","","","","3","3","6.96","18","16","4.81","0.68","6","7.4578562","52.2643127","2.4324465","1.6841145","188.9485474","124.6660767","45.7438812","3.342144","5.5835881","22.2799397","0.8445053","50","10.3","20.6","5.49","12.45","34","0.267222222","0.0425","0.161470588","11.33333333","11.33333333","6","6","1.83","1.83","2.32","2.32","52.94117647","44.09638554","100","1.13094","71.25925926","71.25925926","81.33333333","81.33333333","103.1111111","103.1111111","16.75466667","16.75466667","184.4444444","184.4444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00036","","","","3","3","4.24","4","15","1.19","0.44","6","11.4867382","27.7301483","2.9302275","1.9557118","152.5845947","129.6203003","52.2111053","2.609993","4.263411","18.5443668","0.8105125","50.3","9.5","18.88667992","1.63","5.87","19","0.2975","0.029333333","0.085789474","6.333333333","6.333333333","1.333333333","1.333333333","0.543333333","0.543333333","1.413333333","1.413333333","21.05263158","27.76831346","100","0.307852883","17.62962963","17.62962963","24.14814815","24.14814815","62.81481481","62.81481481","4.560783447","4.560783447","86.96296296","86.96296296"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00037","","","","3","2","2.35","7","2","1.93","0.14","5","4.9377556","39.5333023","1.6377382","1.1294675","195.2672729","104.0223236","62.6634521","3.0367508","5.215652","13.0319052","0.3327913","50.2","12.6","25.09960159","2.07","4.42","9","0.275714286","0.07","0.23","4.5","3","3.5","2.333333333","1.035","0.69","1.175","0.783333333","77.77777778","46.83257919","66.66666667","0.519561753","28.59259259","42.88888889","30.66666667","46","34.81481481","52.22222222","7.697211155","11.54581673","65.48148148","98.22222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00038","","","","3","1","1.05","4","0","1.26","0","6","4.7190533","53.7207947","1.9758325","1.2385821","101.9699707","94.4981842","47.2500305","6.7577448","9.9738646","12.3436403","0.7875843","50.6","11.5","22.72727273","1.26","2.31","4","0.315","","0.315","4","1.333333333","4","1.333333333","1.26","0.42","1.05","0.35","100","54.54545455","33.33333333","0.286363636","18.66666667","56","18.66666667","56","15.55555556","46.66666667","4.242424242","12.72727273","34.22222222","102.6666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00039","","","","3","3","3.64","4","3","2.05","0.21","6","6.1007252","43.463501","2.0861821","1.3193851","219.0440063","127.179245","47.8977127","4.8959923","7.5842633","17.5482082","0.5375051","50.2","11.1","22.11155378","2.26","5.9","7","0.5125","0.07","0.322857143","2.333333333","2.333333333","1.333333333","1.333333333","0.753333333","0.753333333","1.213333333","1.213333333","57.14285714","38.30508475","100","0.499721116","30.37037037","30.37037037","33.48148148","33.48148148","53.92592593","53.92592593","7.403275786","7.403275786","87.40740741","87.40740741"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00040","","","","3","3","1.39","3","8","0.51","0.23","6","","","","","","","","","","","","","","","0.74","2.13","11","0.17","0.02875","0.067272727","3.666666667","3.666666667","1","1","0.246666667","0.246666667","0.463333333","0.463333333","27.27272727","34.74178404","100","","7.555555556","7.555555556","10.96296296","10.96296296","20.59259259","20.59259259","","","31.55555556","31.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00041","","","","3","1","0.36","3","2","0.66","0.12","6","3.3880062","0","1.1977444","1.069037","172.5200195","115.2156067","65.8934326","2.1814547","4.2374449","11.4797697","0.1822987","50.3","14.6","29.02584493","0.78","1.14","5","0.22","0.06","0.156","5","1.666666667","3","1","0.78","0.26","0.36","0.12","60","68.42105263","33.33333333","0.22640159","9.777777778","29.33333333","11.55555556","34.66666667","5.333333333","16","3.354097636","10.06229291","16.88888889","50.66666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00042","","","","3","3","2.27","9","10","2.57","0.52","5","11.4742022","35.5316467","2.9060853","1.7418661","237.9199219","156.2139282","43.1279793","6.3468275","10.3367949","17.3672333","0.6283016","50.5","8.8","17.42574257","3.09","5.36","19","0.285555556","0.052","0.162631579","6.333333333","6.333333333","3","3","1.03","1.03","0.756666667","0.756666667","47.36842105","57.64925373","100","0.538455446","38.07407407","38.07407407","45.77777778","45.77777778","33.62962963","33.62962963","7.977117712","7.977117712","79.40740741","79.40740741"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00043","","","","3","3","1.44","16","9","3.69","0.32","5","3.4365559","34.7350769","1.6893625","1.0166125","95.9512939","118.5841675","32.5277328","10.9875879","16.6607437","24.1962471","0.331604","50.4","7.6","15.07936508","4.01","5.45","25","0.230625","0.035555556","0.1604","8.333333333","8.333333333","5.333333333","5.333333333","1.336666667","1.336666667","0.48","0.48","64","73.57798165","100","0.60468254","54.66666667","54.66666667","59.40740741","59.40740741","21.33333333","21.33333333","8.958259847","8.958259847","80.74074074","80.74074074"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00044","","","","3","3","2.29","10","9","2.46","0.61","5","6.7637119","10.0737915","1.763483","1.1916676","149.6762695","99.5001984","57.1157799","5.6254978","8.9456902","8.5893545","0","50.3","11.7","23.26043738","3.07","5.36","19","0.246","0.067777778","0.161578947","6.333333333","6.333333333","3.333333333","3.333333333","1.023333333","1.023333333","0.763333333","0.763333333","52.63157895","57.2761194","100","0.714095427","36.44444444","36.44444444","45.48148148","45.48148148","33.92592593","33.92592593","10.57919152","10.57919152","79.40740741","79.40740741"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00045","","","","3","2","1.14","4","1","1.56","0.09","5","5.6051407","59.1624527","1.7535448","1.0744019","150.5975342","101.2337341","47.2250481","5.8753519","9.6635237","19.6246071","0.3179007","50.4","11.2","22.22222222","1.65","2.79","5","0.39","0.09","0.33","2.5","1.666666667","2","1.333333333","0.825","0.55","0.57","0.38","80","59.13978495","66.66666667","0.366666667","23.11111111","34.66666667","24.44444444","36.66666667","16.88888889","25.33333333","5.432098765","8.148148148","41.33333333","62"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00046","","","","3","2","3.48","6","15","1.3","0.7","6","6.0840874","48.2958832","1.8052759","1.2845812","261.6517944","119.8521729","45.1215439","6.3638868","10.4841938","21.7980156","0.5310173","50.5","10.5","20.79207921","2","5.48","21","0.216666667","0.046666667","0.095238095","10.5","7","3","2","1","0.666666667","1.74","1.16","28.57142857","36.49635036","66.66666667","0.415841584","19.25925926","28.88888889","29.62962963","44.44444444","51.55555556","77.33333333","6.160616062","9.240924092","81.18518519","121.7777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00047","","","","3","3","1.73","10","9","2.92","0.18","5","4.4628124","33.4974976","1.6216364","1.1772585","127.112793","109.0472565","53.3965378","4.2748547","7.1745381","18.154829","0.3840542","50.4","11.1","22.02380952","3.1","4.83","19","0.292","0.02","0.163157895","6.333333333","6.333333333","3.333333333","3.333333333","1.033333333","1.033333333","0.576666667","0.576666667","52.63157895","64.18219462","100","0.682738095","43.25925926","43.25925926","45.92592593","45.92592593","25.62962963","25.62962963","10.11463845","10.11463845","71.55555556","71.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00048","","","","3","3","7.14","3","13","1.41","0.55","6","8.7469254","46.9290314","2.2054672","1.4065042","127.4979248","119.5357971","56.5129547","2.719182","5.7436805","14.0122795","0.129159","50.8","14.3","28.1496063","1.96","9.1","16","0.47","0.042307692","0.1225","5.333333333","5.333333333","1","1","0.653333333","0.653333333","2.38","2.38","18.75","21.53846154","100","0.551732283","20.88888889","20.88888889","29.03703704","29.03703704","105.7777778","105.7777778","8.173811607","8.173811607","134.8148148","134.8148148"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00049","","","","3","2","3.88","6","8","1.57","0.43","6","4.4868221","0","1.3123894","1.0585046","88.5333252","112.5059204","69.6895523","1.5482702","3.7259135","8.9154797","0","50.1","15","29.94011976","2","5.88","14","0.261666667","0.05375","0.142857143","7","4.666666667","3","2","1","0.666666667","1.94","1.293333333","42.85714286","34.01360544","66.66666667","0.598802395","23.25925926","34.88888889","29.62962963","44.44444444","57.48148148","86.22222222","8.871146596","13.30671989","87.11111111","130.6666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00050","","","","3","3","2.72","8","3","2.3","0.22","5","6.437727","44.9455338","2.2899952","1.4454193","181.0970459","107.0195618","39.0559845","10.4040823","16.0447407","14.2275543","0.6905603","50.6","8.6","16.99604743","2.52","5.24","11","0.2875","0.073333333","0.229090909","3.666666667","3.666666667","2.666666667","2.666666667","0.84","0.84","0.906666667","0.906666667","72.72727273","48.09160305","100","0.428300395","34.07407407","34.07407407","37.33333333","37.33333333","40.2962963","40.2962963","6.345191041","6.345191041","77.62962963","77.62962963"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00051","","","","3","3","7.12","10","7","2.61","0.6","5","6.4309301","37.5985718","1.957252","1.3670783","167.6359863","111.3348846","59.382885","2.627615","5.2933879","14.0455551","0.2219133","50.6","12.8","25.29644269","3.21","10.33","17","0.261","0.085714286","0.188823529","5.666666667","5.666666667","3.333333333","3.333333333","1.07","1.07","2.373333333","2.373333333","58.82352941","31.07454017","100","0.81201581","38.66666667","38.66666667","47.55555556","47.55555556","105.4814815","105.4814815","12.02986386","12.02986386","153.037037","153.037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00052","","","","3","2","2.24","9","6","3.21","0.27","5","7.5162001","0","2.0443149","1.4037423","100.1002197","95.3203583","60.278244","2.7249689","5.0072975","11.6482391","0.2602348","50.7","12.4","24.45759369","3.48","5.72","15","0.356666667","0.045","0.232","7.5","5","4.5","3","1.74","1.16","1.12","0.746666667","60","60.83916084","66.66666667","0.85112426","47.55555556","71.33333333","51.55555556","77.33333333","33.18518519","49.77777778","12.6092483","18.91387245","84.74074074","127.1111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00053","","","","3","2","0.27","1","5","0.79","0.19","6","5.3981628","31.2397461","1.849895","1.1419139","65.9602051","94.1291809","51.918232","5.2207537","8.3164902","14.3261662","0.6255598","50.7","11.3","22.28796844","0.98","1.25","6","0.79","0.038","0.163333333","3","2","0.5","0.333333333","0.49","0.326666667","0.135","0.09","16.66666667","78.4","66.66666667","0.218422091","11.7037037","17.55555556","14.51851852","21.77777778","4","6","3.235882826","4.853824238","18.51851852","27.77777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00054","","","","3","3","1.69","11","9","2.72","0.47","6","7.07621","39.6180878","2.2760155","1.3889632","313.8829346","129.4022675","44.1437035","10.906127","16.9800434","7.7626467","0.1841516","50.4","8.6","17.06349206","3.19","4.88","20","0.247272727","0.052222222","0.1595","6.666666667","6.666666667","3.666666667","3.666666667","1.063333333","1.063333333","0.563333333","0.563333333","55","65.36885246","100","0.544325397","40.2962963","40.2962963","47.25925926","47.25925926","25.03703704","25.03703704","8.064079953","8.064079953","72.2962963","72.2962963"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00055","","","","3","3","3.53","12","17","3.69","0.69","4","5.7127304","41.9381027","2.0466495","1.2470469","116.5545654","118.2886963","49.0811424","6.100749","10.2274933","16.4894257","0.4529486","50.3","10.3","20.47713718","4.38","7.91","29","0.3075","0.040588235","0.151034483","9.666666667","9.666666667","4","4","1.46","1.46","1.176666667","1.176666667","41.37931034","55.37294564","100","0.896898608","54.66666667","54.66666667","64.88888889","64.88888889","52.2962963","52.2962963","13.28738679","13.28738679","117.1851852","117.1851852"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00056","","","","3","3","1.59","7","7","3.74","0.24","6","5.4610329","6.0479431","1.8064637","1.1629496","122.3685303","94.4620667","52.9654083","5.3952131","7.8633895","12.7433033","0.5700712","50.3","11.4","22.6640159","3.98","5.57","14","0.534285714","0.034285714","0.284285714","4.666666667","4.666666667","2.333333333","2.333333333","1.326666667","1.326666667","0.53","0.53","50","71.45421903","100","0.902027833","55.40740741","55.40740741","58.96296296","58.96296296","23.55555556","23.55555556","13.3633753","13.3633753","82.51851852","82.51851852"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00057","","","","3","3","3.2","12","5","2.82","0.22","6","7.0156765","60.0849075","2.3648517","1.5046725","177.9206543","121.1199799","46.9735641","4.2655239","6.8689761","17.7788868","0.3643818","50.4","11","21.82539683","3.04","6.24","17","0.235","0.044","0.178823529","5.666666667","5.666666667","4","4","1.013333333","1.013333333","1.066666667","1.066666667","70.58823529","48.71794872","100","0.663492063","41.77777778","41.77777778","45.03703704","45.03703704","47.40740741","47.40740741","9.829512052","9.829512052","92.44444444","92.44444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00058","","","","3","3","2.68","7","5","1.19","0.15","6","3.7067909","40.0530167","1.6810727","0.9868903","138.2038574","74.6300201","47.0382843","9.0035524","12.9811707","13.2905817","0.3152723","50.6","9.6","18.97233202","1.34","4.02","12","0.17","0.03","0.111666667","4","4","2.333333333","2.333333333","0.446666667","0.446666667","0.893333333","0.893333333","58.33333333","33.33333333","100","0.254229249","17.62962963","17.62962963","19.85185185","19.85185185","39.7037037","39.7037037","3.766359245","3.766359245","59.55555556","59.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00059","","","","3","2","6.74","9","5","1.9","0.34","6","9.0878439","35.7437897","2.6017411","1.5111628","208.2683105","154.7189026","43.5172272","6.5844183","11.0353651","16.6981602","0.6718016","50.4","9.4","18.65079365","2.24","8.98","14","0.211111111","0.068","0.16","7","4.666666667","4.5","3","1.12","0.746666667","3.37","2.246666667","64.28571429","24.94432071","66.66666667","0.417777778","28.14814815","42.22222222","33.18518519","49.77777778","99.85185185","149.7777778","6.189300412","9.283950617","133.037037","199.5555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00060","","","","3","3","1.87","7","3","2.16","0.22","6","4.3992519","51.6071396","1.8216872","1.1792278","217.5932007","102.2558441","50.9602432","7.7914762","11.7264099","10.1815672","0.7391825","50.6","10.9","21.54150198","2.38","4.25","10","0.308571429","0.073333333","0.238","3.333333333","3.333333333","2.333333333","2.333333333","0.793333333","0.793333333","0.623333333","0.623333333","70","56","100","0.512687747","32","32","35.25925926","35.25925926","27.7037037","27.7037037","7.59537403","7.59537403","62.96296296","62.96296296"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00061","","","","3","3","3.11","9","12","1.49","0.46","6","8.9642611","35.781868","2.4268911","1.532217","293.6054077","133.9958038","53.6756744","4.5522337","7.1702733","11.1313457","0.5391092","50.1","11.4","22.75449102","1.95","5.06","21","0.165555556","0.038333333","0.092857143","7","7","3","3","0.65","0.65","1.036666667","1.036666667","42.85714286","38.53754941","100","0.443712575","22.07407407","22.07407407","28.88888889","28.88888889","46.07407407","46.07407407","6.573519627","6.573519627","74.96296296","74.96296296"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00062","","","","3","3","7.45","10","9","2.09","0.52","6","5.6481171","43.1595764","2.070715","1.3864231","268.5214844","138.9828491","50.327858","4.1842203","6.97821","18.853466","0.6627636","50.3","11","21.86878728","2.61","10.06","19","0.209","0.057777778","0.137368421","6.333333333","6.333333333","3.333333333","3.333333333","0.87","0.87","2.483333333","2.483333333","52.63157895","25.944334","100","0.570775348","30.96296296","30.96296296","38.66666667","38.66666667","110.3703704","110.3703704","8.45593108","8.45593108","149.037037","149.037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00063","","","","3","3","0.62","5","4","0.75","0.12","6","3.959528","0","1.3929958","1.1603894","125.0419922","92.8434143","66.4428635","2.7325459","5.136023","9.6462784","0.2228899","50.5","13.9","27.52475248","0.87","1.49","9","0.15","0.03","0.096666667","3","3","1.666666667","1.666666667","0.29","0.29","0.206666667","0.206666667","55.55555556","58.38926174","100","0.239465347","11.11111111","11.11111111","12.88888889","12.88888889","9.185185185","9.185185185","3.547634763","3.547634763","22.07407407","22.07407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00064","","","","3","2","1.09","6","5","2.55","0.19","5","5.5864906","27.5241699","1.7811718","1.1852832","177.3553467","104.5410004","59.1206703","5.2236547","8.2449303","8.0637541","0","50.5","12.8","25.34653465","2.74","3.83","11","0.425","0.038","0.249090909","5.5","3.666666667","3","2","1.37","0.913333333","0.545","0.363333333","54.54545455","71.54046997","66.66666667","0.69449505","37.77777778","56.66666667","40.59259259","60.88888889","16.14814815","24.22222222","10.28881555","15.43322332","56.74074074","85.11111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00065","","","","3","3","3.44","8","5","2.49","0.67","6","6.8699341","36.1306686","2.5507965","1.65447","308.9867554","139.9613953","41.6430206","10.1523504","15.3322897","11.5979147","0.2208586","50.2","7.2","14.34262948","3.16","6.6","13","0.31125","0.134","0.243076923","4.333333333","4.333333333","2.666666667","2.666666667","1.053333333","1.053333333","1.146666667","1.146666667","61.53846154","47.87878788","100","0.453227092","36.88888889","36.88888889","46.81481481","46.81481481","50.96296296","50.96296296","6.714475432","6.714475432","97.77777778","97.77777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00066","","","","3","1","1.31","1","3","0.2","0.14","6","7.8344088","1.6928253","2.1050568","1.6432252","130.8966064","119.5656433","61.6461601","2.4650593","4.9087758","11.8783903","0.2941742","50.8","12.2","24.01574803","0.34","1.65","4","0.2","0.046666667","0.085","4","1.333333333","1","0.333333333","0.34","0.113333333","1.31","0.436666667","25","20.60606061","33.33333333","0.081653543","2.962962963","8.888888889","5.037037037","15.11111111","19.40740741","58.22222222","1.209682123","3.629046369","24.44444444","73.33333333"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00067","","","","3","3","3.19","11","13","2.86","0.4","6","4.1069679","36.9569702","1.8439646","1.2124782","150.8839111","100.5833282","48.4543915","8.8629179","13.1301918","11.0642166","0.5823421","50.6","9.6","18.97233202","3.26","6.45","24","0.26","0.030769231","0.135833333","8","8","3.666666667","3.666666667","1.086666667","1.086666667","1.063333333","1.063333333","45.83333333","50.54263566","100","0.618498024","42.37037037","42.37037037","48.2962963","48.2962963","47.25925926","47.25925926","9.162933685","9.162933685","95.55555556","95.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00068","","","","3","3","3.51","8","10","2.5","0.79","6","7.4330959","30.1060028","1.9895597","1.4132886","171.5651855","103.2678375","61.9227715","2.3928947","4.2424736","10.826087","0.1723385","50.4","14.3","28.37301587","3.29","6.8","18","0.3125","0.079","0.182777778","6","6","2.666666667","2.666666667","1.096666667","1.096666667","1.17","1.17","44.44444444","48.38235294","100","0.933472222","37.03703704","37.03703704","48.74074074","48.74074074","52","52","13.82921811","13.82921811","100.7407407","100.7407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00069","","","","3","1","0.42","0","4","0","0.12","7","7.4586382","53.005867","2.2152276","1.5088634","117.4562988","92.588623","59.7873993","3.6702013","6.3011522","9.7768059","0.6643515","38.3","9.2","24.02088773","0.12","0.54","4","","0.03","0.03","4","1.333333333","0","0","0.12","0.04","0.42","0.14","0","22.22222222","33.33333333","0.028825065","0","0","1.777777778","5.333333333","6.222222222","18.66666667","0.427038004","1.281114012","8","24"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-00070","","","","3","2","1.15","8","7","2.06","0.27","6","5.2619534","49.7363052","2.0713434","1.2492876","185.37146","110.5065765","48.5803986","7.7763681","11.7448959","10.4746132","0.7205086","50.1","10.6","21.15768463","2.33","3.48","15","0.2575","0.038571429","0.155333333","7.5","5","4","2.666666667","1.165","0.776666667","0.575","0.383333333","53.33333333","66.95402299","66.66666667","0.492974052","30.51851852","45.77777778","34.51851852","51.77777778","17.03703704","25.55555556","7.303319287","10.95497893","51.55555556","77.33333333"
