"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00794","","","","16","14","1","2","5","1","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00795","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00796","","","","16","16","1","1","5","1","2","5","8","2","1","0.04","0.5","2","5","6","4","3","0","1.04","1.54","10","0.125","0.02","0.104","2","0.625","1.6","0.5","0.208","0.065","0.1","0.03125","80","67.53246753","31.25","2.083333333","2.166666667","1.041666667","3.208333333","6.666666667","6.933333333","3.333333333","10.26666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00797","","","","16","16","2","2","5","1","2","3","1","0","0.25","0","0.05","2","3","4","9","3","0.15","0.25","0.3","1","0.25","","0.25","0.333333333","0.0625","0.333333333","0.0625","0.083333333","0.015625","0.016666667","0.003125","100","83.33333333","18.75","0.520833333","0.520833333","0.104166667","0.625","2.777777778","2.777777778","0.555555556","3.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00798","","","","16","14","1","2","6","1","2","2","2","0","0.3","0","","4","5","4","9","1","11.03","0.3","","2","0.15","","0.15","1","0.125","1","0.125","0.15","0.01875","","","100","","12.5","0.625","0.625","","","5","5","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00799","","","","16","8","1","2","7","1","2","6","5","3","0.3","0.1","0.5","5","5","3","6","4","3.76","0.4","0.9","8","0.06","0.033333333","0.05","1.333333333","0.5","0.833333333","0.3125","0.066666667","0.025","0.083333333","0.03125","62.5","44.44444444","37.5","0.625","0.833333333","1.041666667","1.875","1.666666667","2.222222222","2.777777778","5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00800","","","","16","12","1","","","1","","2","4","1","0.7","0.05","","6","5","2","4","6","0.02","0.75","","5","0.175","0.05","0.15","2.5","0.3125","2","0.25","0.375","0.046875","","","80","","12.5","1.458333333","1.5625","","","11.66666667","12.5","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00801","","","","16","13","2","2","7","1","2","11","17","27","2","0.3","1","6","5","2","8","7","0.15","2.3","3.3","44","0.117647059","0.011111111","0.052272727","4","2.75","1.545454545","1.0625","0.209090909","0.14375","0.090909091","0.0625","38.63636364","69.6969697","68.75","4.166666667","4.791666667","2.083333333","6.875","6.060606061","6.96969697","3.03030303","10"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00802","","","","16","10","1","2","7","1","2","9","12","4","1.5","0.05","1","2","5","8","6","4","1.5","1.55","2.55","16","0.125","0.0125","0.096875","1.777777778","1","1.333333333","0.75","0.172222222","0.096875","0.111111111","0.0625","75","60.78431373","56.25","3.125","3.229166667","2.083333333","5.3125","5.555555556","5.740740741","3.703703704","9.444444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00803","","","","16","14","2","2","7","1","2","7","6","3","0.5","0.04","2","8","5","2","5","3","12.39","0.54","2.54","9","0.083333333","0.013333333","0.06","1.285714286","0.5625","0.857142857","0.375","0.077142857","0.03375","0.285714286","0.125","66.66666667","21.25984252","43.75","1.041666667","1.125","4.166666667","5.291666667","2.380952381","2.571428571","9.523809524","12.0952381"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00804","","","","16","8","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00805","","","","16","9","1","2","6","1","2","2","0","0","0","0","0.5","","","","","","","0","0.5","0","","","","0","0","0","0","0","0","0.25","0.03125","","0","12.5","0","0","1.041666667","1.041666667","0","0","8.333333333","8.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00806","","","","16","10","2","2","6","1","2","9","8","5","0.6","0.1","","4","5","3","6","3","14.37","0.7","","13","0.075","0.02","0.053846154","1.444444444","0.8125","0.888888889","0.5","0.077777778","0.04375","","","61.53846154","","56.25","1.25","1.458333333","","","2.222222222","2.592592593","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00807","","","","16","12","1","2","7","1","2","12","6","3","0.2","0.2","1","2","3","5","7","3","1.5","0.4","1.4","9","0.033333333","0.066666667","0.044444444","0.75","0.5625","0.5","0.375","0.033333333","0.025","0.083333333","0.0625","66.66666667","28.57142857","75","0.416666667","0.833333333","2.083333333","2.916666667","0.555555556","1.111111111","2.777777778","3.888888889"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00808","","","","16","11","1","2","6","1","2","3","4","6","0.4","0.2","0.1","2","5","3","4","7","0","0.6","0.7","10","0.1","0.033333333","0.06","3.333333333","0.625","1.333333333","0.25","0.2","0.0375","0.033333333","0.00625","40","85.71428571","18.75","0.833333333","1.25","0.208333333","1.458333333","4.444444444","6.666666667","1.111111111","7.777777778"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00809","","","","16","16","1","2","6","1","2","7","6","9","0.3","0.2","0.5","5","7","3","3","4","14.37","0.5","1","15","0.05","0.022222222","0.033333333","2.142857143","0.9375","0.857142857","0.375","0.071428571","0.03125","0.071428571","0.03125","40","50","43.75","0.625","1.041666667","1.041666667","2.083333333","1.428571429","2.380952381","2.380952381","4.761904762"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00810","","","","16","14","1","2","6","1","2","5","8","5","0.7","0.2","","4","5","3","4","3","12.39","0.9","","13","0.0875","0.04","0.069230769","2.6","0.8125","1.6","0.5","0.18","0.05625","","","61.53846154","","31.25","1.458333333","1.875","","","4.666666667","6","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00811","","","","16","10","2","2","5","1","2","3","3","4","0.3","0.1","0.05","5","5","3","3","3","1.38","0.4","0.45","7","0.1","0.025","0.057142857","2.333333333","0.4375","1","0.1875","0.133333333","0.025","0.016666667","0.003125","42.85714286","88.88888889","18.75","0.625","0.833333333","0.104166667","0.9375","3.333333333","4.444444444","0.555555556","5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00812","","","","16","14","2","2","7","1","2","14","2","1","0.2","0.02","0.5","2","5","2","3","1","0","0.22","0.72","3","0.1","0.02","0.073333333","0.214285714","0.1875","0.142857143","0.125","0.015714286","0.01375","0.035714286","0.03125","66.66666667","30.55555556","87.5","0.416666667","0.458333333","1.041666667","1.5","0.476190476","0.523809524","1.19047619","1.714285714"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00813","","","","16","15","2","2","6","1","2","10","15","13","1.5","0.3","0.5","6","5","3","4","8","0.02","1.8","2.3","28","0.1","0.023076923","0.064285714","2.8","1.75","1.5","0.9375","0.18","0.1125","0.05","0.03125","53.57142857","78.26086957","62.5","3.125","3.75","1.041666667","4.791666667","5","6","1.666666667","7.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00814","","","","16","9","2","2","5","1","2","6","0","14","0","0.2","0.1","4","9","9","3","3","14.37","0.2","0.3","14","","0.014285714","0.014285714","2.333333333","0.875","0","0","0.033333333","0.0125","0.016666667","0.00625","0","66.66666667","37.5","0","0.416666667","0.208333333","0.625","0","1.111111111","0.555555556","1.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00815","","","","16","16","2","2","5","1","2","3","11","1","1","0.03","0.2","5","5","6","3","4","14.37","1.03","1.23","12","0.090909091","0.03","0.085833333","4","0.75","3.666666667","0.6875","0.343333333","0.064375","0.066666667","0.0125","91.66666667","83.7398374","18.75","2.083333333","2.145833333","0.416666667","2.5625","11.11111111","11.44444444","2.222222222","13.66666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00816","","","","16","15","2","2","6","1","2","6","8","2","0.4","0.04","0.1","6","7","3","4","6","1.38","0.44","0.54","10","0.05","0.02","0.044","1.666666667","0.625","1.333333333","0.5","0.073333333","0.0275","0.016666667","0.00625","80","81.48148148","37.5","0.833333333","0.916666667","0.208333333","1.125","2.222222222","2.444444444","0.555555556","3"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00817","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00818","","","","16","12","2","2","7","2","2","11","5","11","0.38","0.3","1","5","7","3","3","3","14.37","0.68","1.68","16","0.076","0.027272727","0.0425","1.454545455","1","0.454545455","0.3125","0.061818182","0.0425","0.090909091","0.0625","31.25","40.47619048","68.75","0.791666667","1.416666667","2.083333333","3.5","1.151515152","2.060606061","3.03030303","5.090909091"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00819","","","","16","15","1","2","6","1","2","3","6","4","0.78","0.1","","2","5","3","3","1","1.38","0.88","","10","0.13","0.025","0.088","3.333333333","0.625","2","0.375","0.293333333","0.055","","","60","","18.75","1.625","1.833333333","","","8.666666667","9.777777778","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00820","","","","16","16","1","2","5","1","2","1","0","0","0","0","0.05","","","","","","","0","0.05","0","","","","0","0","0","0","0","0","0.05","0.003125","","0","6.25","0","0","0.104166667","0.104166667","0","0","1.666666667","1.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00821","","","","16","16","2","2","7","1","2","5","1","8","0.1","0.1","1","4","7","3","3","3","1.38","0.2","1.2","9","0.1","0.0125","0.022222222","1.8","0.5625","0.2","0.0625","0.04","0.0125","0.2","0.0625","11.11111111","16.66666667","31.25","0.208333333","0.416666667","2.083333333","2.5","0.666666667","1.333333333","6.666666667","8"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00822","","","","16","14","1","2","6","1","2","5","3","2","0.2","0.04","1","4","7","4","1","1","3.76","0.24","1.24","5","0.066666667","0.02","0.048","1","0.3125","0.6","0.1875","0.048","0.015","0.2","0.0625","60","19.35483871","31.25","0.416666667","0.5","2.083333333","2.583333333","1.333333333","1.6","6.666666667","8.266666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00823","","","","16","15","1","1","5","1","2","7","4","9","0.2","0.1","0.5","2","7","3","3","3","7.23","0.3","0.8","13","0.05","0.011111111","0.023076923","1.857142857","0.8125","0.571428571","0.25","0.042857143","0.01875","0.071428571","0.03125","30.76923077","37.5","43.75","0.416666667","0.625","1.041666667","1.666666667","0.952380952","1.428571429","2.380952381","3.80952381"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00824","","","","16","10","2","1","4","1","2","4","1","1","0.1","0.01","","4","6","3","1","3","12.39","0.11","","2","0.1","0.01","0.055","0.5","0.125","0.25","0.0625","0.0275","0.006875","","","50","","25","0.208333333","0.229166667","","","0.833333333","0.916666667","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00825","","","","16","14","2","2","5","1","2","7","4","14","0.3","0.2","0.2","4","7","3","6","4","3.76","0.5","0.7","18","0.075","0.014285714","0.027777778","2.571428571","1.125","0.571428571","0.25","0.071428571","0.03125","0.028571429","0.0125","22.22222222","71.42857143","43.75","0.625","1.041666667","0.416666667","1.458333333","1.428571429","2.380952381","0.952380952","3.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00826","","","","16","16","2","2","5","1","2","3","2","2","0.12","0.04","0.1","2","7","3","1","1","0.02","0.16","0.26","4","0.06","0.02","0.04","1.333333333","0.25","0.666666667","0.125","0.053333333","0.01","0.033333333","0.00625","50","61.53846154","18.75","0.25","0.333333333","0.208333333","0.541666667","1.333333333","1.777777778","1.111111111","2.888888889"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00827","","","","16","14","1","2","6","1","2","5","0","5","0","0.1","0.5","4","9","3","1","3","7.76","0.1","0.6","5","","0.02","0.02","1","0.3125","0","0","0.02","0.00625","0.1","0.03125","0","16.66666667","31.25","0","0.208333333","1.041666667","1.25","0","0.666666667","3.333333333","4"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00828","","","","16","15","2","2","4","1","2","5","5","5","0.7","0.1","0.1","2","3","5","4","4","0.15","0.8","0.9","10","0.14","0.02","0.08","2","0.625","1","0.3125","0.16","0.05","0.02","0.00625","50","88.88888889","31.25","1.458333333","1.666666667","0.208333333","1.875","4.666666667","5.333333333","0.666666667","6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00829","","","","16","12","2","2","4","1","2","2","1","3","0.1","0.01","","4","5","3","5","4","1.65","0.11","","4","0.1","0.003333333","0.0275","2","0.25","0.5","0.0625","0.055","0.006875","","","25","","12.5","0.208333333","0.229166667","","","1.666666667","1.833333333","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00830","","","","16","7","2","2","5","1","2","3","4","8","0.2","0.1","0.1","4","6","3","5","3","7.76","0.3","0.4","12","0.05","0.0125","0.025","4","0.75","1.333333333","0.25","0.1","0.01875","0.033333333","0.00625","33.33333333","75","18.75","0.416666667","0.625","0.208333333","0.833333333","2.222222222","3.333333333","1.111111111","4.444444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00831","","","","16","8","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00832","","","","16","7","1","2","5","1","2","3","0","2","0","0.03","","5","8","2","3","5","4.92","0.03","","2","","0.015","0.015","0.666666667","0.125","0","0","0.01","0.001875","","","0","","18.75","0","0.0625","","","0","0.333333333","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00833","","","","16","16","2","2","4","1","2","2","1","2","0.2","0.02","","2","5","4","5","4","0.02","0.22","","3","0.2","0.01","0.073333333","1.5","0.1875","0.5","0.0625","0.11","0.01375","","","33.33333333","","12.5","0.416666667","0.458333333","","","3.333333333","3.666666667","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00834","","","","16","11","2","2","4","1","2","7","4","2","0.25","0.1","","2","7","3","3","5","0.15","0.35","","6","0.0625","0.05","0.058333333","0.857142857","0.375","0.571428571","0.25","0.05","0.021875","","","66.66666667","","43.75","0.520833333","0.729166667","","","1.19047619","1.666666667","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00835","","","","16","12","1","2","4","1","2","3","3","12","0.3","0.1","","5","8","7","6","7","0.02","0.4","","15","0.1","0.008333333","0.026666667","5","0.9375","1","0.1875","0.133333333","0.025","","","20","","18.75","0.625","0.833333333","","","3.333333333","4.444444444","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00836","","","","16","16","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00837","","","","16","8","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00838","","","","16","16","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00839","","","","16","16","2","","","1","","1","2","2","0.3","0.03","","6","6","3","5","5","0.12","0.33","","4","0.15","0.015","0.0825","4","0.25","2","0.125","0.33","0.020625","","","50","","6.25","0.625","0.6875","","","10","11","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00840","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00841","","","","16","16","1","2","5","1","2","4","2","3","0.1","0.02","0.3","2","7","3","3","1","11.03","0.12","0.42","5","0.05","0.006666667","0.024","1.25","0.3125","0.5","0.125","0.03","0.0075","0.075","0.01875","40","28.57142857","25","0.208333333","0.25","0.625","0.875","0.833333333","1","2.5","3.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00842","","","","16","14","1","","","1","","5","0","1","0","0.03","","4","7","3","4","3","7.76","0.03","","1","","0.03","0.03","0.2","0.0625","0","0","0.006","0.001875","","","0","","31.25","0","0.0625","","","0","0.2","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00843","","","","16","15","1","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00844","","","","16","12","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00845","","","","16","10","1","2","5","1","2","4","1","2","0.05","0.06","0.05","6","7","3","4","5","0.15","0.11","0.16","3","0.05","0.03","0.036666667","0.75","0.1875","0.25","0.0625","0.0275","0.006875","0.0125","0.003125","33.33333333","68.75","25","0.104166667","0.229166667","0.104166667","0.333333333","0.416666667","0.916666667","0.416666667","1.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00846","","","","16","14","1","2","5","1","2","1","0","0","0","0","0.5","","","","","","","0","0.5","0","","","","0","0","0","0","0","0","0.5","0.03125","","0","6.25","0","0","1.041666667","1.041666667","0","0","16.66666667","16.66666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00847","","","","16","13","1","2","6","1","2","4","2","8","0.1","0.1","0.5","7","9","8","5","4","3.03","0.2","0.7","10","0.05","0.0125","0.02","2.5","0.625","0.5","0.125","0.05","0.0125","0.125","0.03125","20","28.57142857","25","0.208333333","0.416666667","1.041666667","1.458333333","0.833333333","1.666666667","4.166666667","5.833333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00848","","","","16","9","1","2","7","1","2","6","5","0","0.5","0","1","6","7","2","6","5","0.12","0.5","1.5","5","0.1","","0.1","0.833333333","0.3125","0.833333333","0.3125","0.083333333","0.03125","0.166666667","0.0625","100","33.33333333","37.5","1.041666667","1.041666667","2.083333333","3.125","2.777777778","2.777777778","5.555555556","8.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00849","","","","16","16","1","2","6","1","2","7","2","2","0.3","0.1","0.3","2","6","4","6","5","6.12","0.4","0.7","4","0.15","0.05","0.1","0.571428571","0.25","0.285714286","0.125","0.057142857","0.025","0.042857143","0.01875","50","57.14285714","43.75","0.625","0.833333333","0.625","1.458333333","1.428571429","1.904761905","1.428571429","3.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00850","","","","16","15","1","2","6","1","2","6","1","","2","0.4","0.5","4","6","3","1","3","5.49","2.4","2.9","","2","","","","","0.166666667","0.0625","0.4","0.15","0.083333333","0.03125","","82.75862069","37.5","4.166666667","5","1.041666667","6.041666667","11.11111111","13.33333333","2.777777778","16.11111111"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00851","","","","16","14","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00852","","","","16","6","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00853","","","","16","16","1","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00854","","","","16","10","1","","","1","","1","0","1","0","0.01","","2","9","8","1","1","7.76","0.01","","1","","0.01","0.01","1","0.0625","0","0","0.01","0.000625","","","0","","6.25","0","0.020833333","","","0","0.333333333","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00855","","","","16","6","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00856","","","","16","8","1","","","1","","1","0","3","0","0.01","","4","9","9","1","1","3.03","0.01","","3","","0.003333333","0.003333333","3","0.1875","0","0","0.01","0.000625","","","0","","6.25","0","0.020833333","","","0","0.333333333","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00857","","","","16","16","1","2","5","1","2","2","2","4","0.2","0.1","0.1","4","7","3","3","4","7.76","0.3","0.4","6","0.1","0.025","0.05","3","0.375","1","0.125","0.15","0.01875","0.05","0.00625","33.33333333","75","12.5","0.416666667","0.625","0.208333333","0.833333333","3.333333333","5","1.666666667","6.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00858","","","","16","14","1","2","5","1","2","4","3","1","0.2","0.02","0.1","4","6","3","5","4","1.38","0.22","0.32","4","0.066666667","0.02","0.055","1","0.25","0.75","0.1875","0.055","0.01375","0.025","0.00625","75","68.75","25","0.416666667","0.458333333","0.208333333","0.666666667","1.666666667","1.833333333","0.833333333","2.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00859","","","","16","14","2","","","1","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00860","","","","16","16","1","2","6","1","2","4","6","4","0.6","0.1","1","6","6","2","6","5","0.02","0.7","1.7","10","0.1","0.025","0.07","2.5","0.625","1.5","0.375","0.175","0.04375","0.25","0.0625","60","41.17647059","25","1.25","1.458333333","2.083333333","3.541666667","5","5.833333333","8.333333333","14.16666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00861","","","","16","15","1","1","7","1","2","4","7","4","0.5","0.15","2","2","7","2","5","4","7.23","0.65","2.65","11","0.071428571","0.0375","0.059090909","2.75","0.6875","1.75","0.4375","0.1625","0.040625","0.5","0.125","63.63636364","24.52830189","25","1.041666667","1.354166667","4.166666667","5.520833333","4.166666667","5.416666667","16.66666667","22.08333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00862","","","","16","16","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00863","","","","16","15","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00864","","","","16","16","1","2","4","1","2","1","2","0","0.1","0","0.06","5","6","2","7","5","7.76","0.1","0.16","2","0.05","","0.05","2","0.125","2","0.125","0.1","0.00625","0.06","0.00375","100","62.5","6.25","0.208333333","0.208333333","0.125","0.333333333","3.333333333","3.333333333","2","5.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00865","","","","16","15","1","2","7","1","2","4","7","4","0.8","0.1","1","2","5","4","6","4","7.76","0.9","1.9","11","0.114285714","0.025","0.081818182","2.75","0.6875","1.75","0.4375","0.225","0.05625","0.25","0.0625","63.63636364","47.36842105","25","1.666666667","1.875","2.083333333","3.958333333","6.666666667","7.5","8.333333333","15.83333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00866","","","","16","16","1","2","4","1","2","1","0","0","0","0","0.05","","","","","","","0","0.05","0","","","","0","0","0","0","0","0","0.05","0.003125","","0","6.25","0","0","0.104166667","0.104166667","0","0","1.666666667","1.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00867","","","","16","16","1","2","7","1","2","5","11","6","1","0.1","1","2","6","5","6","5","0.15","1.1","2.1","17","0.090909091","0.016666667","0.064705882","3.4","1.0625","2.2","0.6875","0.22","0.06875","0.2","0.0625","64.70588235","52.38095238","31.25","2.083333333","2.291666667","2.083333333","4.375","6.666666667","7.333333333","6.666666667","14"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00868","","","","16","12","1","2","6","1","2","3","2","2","0.1","0.06","0.5","6","8","8","4","3","1.65","0.16","0.66","4","0.05","0.03","0.04","1.333333333","0.25","0.666666667","0.125","0.053333333","0.01","0.166666667","0.03125","50","24.24242424","18.75","0.208333333","0.333333333","1.041666667","1.375","1.111111111","1.777777778","5.555555556","7.333333333"
