"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Sprouting ability estimating 1-9|CO_331:0000277","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00660","","","","3","3","4","2","8","3","2","3","0","0","0","0","2","","","","","","","0","2","0","","","","0","0","0","0","0","0","0.666666667","0.666666667","","0","100","0","0","22.22222222","22.22222222","0","0","22.22222222","22.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02123","","","","3","3","1","1","7","3","2","3","10","8","3.1","0.4","9","3","2","6","5","1","1","3.5","12.5","18","0.31","0.05","0.194444444","6","6","3.333333333","3.333333333","1.166666667","1.166666667","3","3","55.55555556","28","100","34.44444444","38.88888889","100","138.8888889","34.44444444","38.88888889","100","138.8888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01172","","","","3","3","3","3","6","4","2","3","3","3","0.35","0.01","0.6","8","1","3","7","1","1","0.36","0.96","6","0.116666667","0.003333333","0.06","2","2","1","1","0.12","0.12","0.2","0.2","50","37.5","100","3.888888889","4","6.666666667","10.66666667","3.888888889","4","6.666666667","10.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01887","","","","3","1","2","1","5","2","2","1","4","0","0.5","0","1","8","2","3","4","1","1","0.5","1.5","4","0.125","","0.125","4","1.333333333","4","1.333333333","0.5","0.166666667","1","0.333333333","100","33.33333333","33.33333333","5.555555556","5.555555556","11.11111111","16.66666667","16.66666667","16.66666667","33.33333333","50"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00551","","","","3","2","2","1","6","2","3","2","2","1","0.4","0.01","1","6","2","2","4","1","1","0.41","1.41","3","0.2","0.01","0.136666667","1.5","1","1","0.666666667","0.205","0.136666667","0.5","0.333333333","66.66666667","29.07801418","66.66666667","4.444444444","4.555555556","11.11111111","15.66666667","6.666666667","6.833333333","16.66666667","23.5"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02399","","","","3","2","1","1","5","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00294","","","","3","3","2","2","7","2","2","3","2","4","0.5","0.02","19","2","2","4","3","1","6","0.52","19.52","6","0.25","0.005","0.086666667","2","2","0.666666667","0.666666667","0.173333333","0.173333333","6.333333333","6.333333333","33.33333333","2.663934426","100","5.555555556","5.777777778","211.1111111","216.8888889","5.555555556","5.777777778","211.1111111","216.8888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00732","","","","3","3","3","1","8","3","2","2","7","6","1.5","0.2","4","6","2","2","4","5","4","1.7","5.7","13","0.214285714","0.033333333","0.130769231","6.5","4.333333333","3.5","2.333333333","0.85","0.566666667","2","1.333333333","53.84615385","29.8245614","66.66666667","16.66666667","18.88888889","44.44444444","63.33333333","25","28.33333333","66.66666667","95"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01689","","","","3","1","2","1","6","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00823","","","","3","3","1","1","7","3","2","3","3","0","2.8","0","4.4","9","1","6","2","1","8","2.8","7.2","3","0.933333333","","0.933333333","1","1","1","1","0.933333333","0.933333333","1.466666667","1.466666667","100","38.88888889","100","31.11111111","31.11111111","48.88888889","80","31.11111111","31.11111111","48.88888889","80"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00943","","","","3","3","2","1","7","2","2","3","4","3","1.8","0.12","1.7","6","1","6","2","1","1","1.92","3.62","7","0.45","0.04","0.274285714","2.333333333","2.333333333","1.333333333","1.333333333","0.64","0.64","0.566666667","0.566666667","57.14285714","53.03867403","100","20","21.33333333","18.88888889","40.22222222","20","21.33333333","18.88888889","40.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01320","","","","3","1","2","1","6","3","2","1","4","0","0.84","0","0.6","8","1","3","4","1","1","0.84","1.44","4","0.21","","0.21","4","1.333333333","4","1.333333333","0.84","0.28","0.6","0.2","100","58.33333333","33.33333333","9.333333333","9.333333333","6.666666667","16","28","28","20","48"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00050","","","","3","3","1","7","3","2","2","2","1","0","0.9","0","4","6","1","6","1","1","1","0.9","4.9","1","0.9","","0.9","0.5","0.333333333","0.5","0.333333333","0.45","0.3","2","1.333333333","100","18.36734694","66.66666667","10","10","44.44444444","54.44444444","15","15","66.66666667","81.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02001","","","","3","2","2","1","5","2","2","2","1","1","0.3","0.01","1","2","2","2","4","1","1","0.31","1.31","2","0.3","0.01","0.155","1","0.666666667","0.5","0.333333333","0.155","0.103333333","0.5","0.333333333","50","23.66412214","66.66666667","3.333333333","3.444444444","11.11111111","14.55555556","5","5.166666667","16.66666667","21.83333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02111","","","","3","3","1","1","7","2","2","3","2","3","0.87","0.08","4","9","2","6","3","1","1","0.95","4.95","5","0.435","0.026666667","0.19","1.666666667","1.666666667","0.666666667","0.666666667","0.316666667","0.316666667","1.333333333","1.333333333","40","19.19191919","100","9.666666667","10.55555556","44.44444444","55","9.666666667","10.55555556","44.44444444","55"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00385","","","","3","3","3","1","8","3","2","3","6","2","5","0.08","3","6","1","6","1","1","6","5.08","8.08","8","0.833333333","0.04","0.635","2.666666667","2.666666667","2","2","1.693333333","1.693333333","1","1","75","62.87128713","100","55.55555556","56.44444444","33.33333333","89.77777778","55.55555556","56.44444444","33.33333333","89.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00976","","","","3","3","2","2","6","3","2","3","2","0","0.3","0","1.6","6","1","2","3","1","1","0.3","1.9","2","0.15","","0.15","0.666666667","0.666666667","0.666666667","0.666666667","0.1","0.1","0.533333333","0.533333333","100","15.78947368","100","3.333333333","3.333333333","17.77777778","21.11111111","3.333333333","3.333333333","17.77777778","21.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01057","","","","3","3","3","2","7","3","2","3","0","0","0","0","5","","","","","","","0","5","0","","","","0","0","0","0","0","0","1.666666667","1.666666667","","0","100","0","0","55.55555556","55.55555556","0","0","55.55555556","55.55555556"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00737","","","","3","3","2","2","8","3","2","3","9","0","2.8","0","1.5","3","1","4","3","1","1","2.8","4.3","9","0.311111111","","0.311111111","3","3","3","3","0.933333333","0.933333333","0.5","0.5","100","65.11627907","100","31.11111111","31.11111111","16.66666667","47.77777778","31.11111111","31.11111111","16.66666667","47.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01023","","","","3","1","2","1","3","3","2","1","1","2","0.2","0.04","0.3","8","2","2","6","1","1","0.24","0.54","3","0.2","0.02","0.08","3","1","1","0.333333333","0.24","0.08","0.3","0.1","33.33333333","44.44444444","33.33333333","2.222222222","2.666666667","3.333333333","6","6.666666667","8","10","18"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01374","","","","3","2","2","1","7","2","2","2","4","2","2","0.03","4.2","8","3","4","2","1","1","2.03","6.23","6","0.5","0.015","0.338333333","3","2","2","1.333333333","1.015","0.676666667","2.1","1.4","66.66666667","32.58426966","66.66666667","22.22222222","22.55555556","46.66666667","69.22222222","33.33333333","33.83333333","70","103.8333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01827","","","","3","1","1","1","5","2","2","1","0","0","0","0","0.01","","","","","","","0","0.01","0","","","","0","0","0","0","0","0","0.01","0.003333333","","0","33.33333333","0","0","0.111111111","0.111111111","0","0","0.333333333","0.333333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00095","","","","3","3","2","1","7","3","2","1","8","1","1.2","0.2","1","2","2","6","2","1","1","1.4","2.4","9","0.15","0.2","0.155555556","9","3","8","2.666666667","1.4","0.466666667","1","0.333333333","88.88888889","58.33333333","33.33333333","13.33333333","15.55555556","11.11111111","26.66666667","40","46.66666667","33.33333333","80"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00687","","","","3","1","2","2","5","2","2","1","1","0","0.7","0","1","2","1","4","3","3","6","0.7","1.7","1","0.7","","0.7","1","0.333333333","1","0.333333333","0.7","0.233333333","1","0.333333333","100","41.17647059","33.33333333","7.777777778","7.777777778","11.11111111","18.88888889","23.33333333","23.33333333","33.33333333","56.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01372","","","","3","1","1","1","5","3","2","1","0","0","0","0","1.4","","","","","","","0","1.4","0","","","","0","0","0","0","0","0","1.4","0.466666667","","0","33.33333333","0","0","15.55555556","15.55555556","0","0","46.66666667","46.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00745","","","","3","3","4","1","8","2","2","3","0","0","0","0","4","","","","","","","0","4","0","","","","0","0","0","0","0","0","1.333333333","1.333333333","","0","100","0","0","44.44444444","44.44444444","0","0","44.44444444","44.44444444"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00601","","","","3","3","1","1","7","3","2","3","4","5","1","0.04","2.8","9","2","3","3","3","1","1.04","3.84","9","0.25","0.008","0.115555556","3","3","1.333333333","1.333333333","0.346666667","0.346666667","0.933333333","0.933333333","44.44444444","27.08333333","100","11.11111111","11.55555556","31.11111111","42.66666667","11.11111111","11.55555556","31.11111111","42.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00547","","","","3","3","4","1","7","3","2","3","2","1","0.7","0.01","1","8","2","3","3","1","1","0.71","1.71","3","0.35","0.01","0.236666667","1","1","0.666666667","0.666666667","0.236666667","0.236666667","0.333333333","0.333333333","66.66666667","41.52046784","100","7.777777778","7.888888889","11.11111111","19","7.777777778","7.888888889","11.11111111","19"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00627","","","","3","3","2","2","5","2","2","3","2","0","0.4","0","1.6","6","1","6","4","1","6","0.4","2","2","0.2","","0.2","0.666666667","0.666666667","0.666666667","0.666666667","0.133333333","0.133333333","0.533333333","0.533333333","100","20","100","4.444444444","4.444444444","17.77777778","22.22222222","4.444444444","4.444444444","17.77777778","22.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00229","","","","3","2","1","1","6","3","2","2","4","2","1.5","0.2","1","8","2","3","3","3","1","1.7","2.7","6","0.375","0.1","0.283333333","3","2","2","1.333333333","0.85","0.566666667","0.5","0.333333333","66.66666667","62.96296296","66.66666667","16.66666667","18.88888889","11.11111111","30","25","28.33333333","16.66666667","45"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00736","","","","3","3","3","1","6","2","2","1","2","0","0.7","0","0.8","2","1","2","3","1","4","0.7","1.5","2","0.35","","0.35","2","0.666666667","2","0.666666667","0.7","0.233333333","0.8","0.266666667","100","46.66666667","33.33333333","7.777777778","7.777777778","8.888888889","16.66666667","23.33333333","23.33333333","26.66666667","50"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01891","","","","3","3","3","1","7","3","2","3","2","3","3.5","0.1","1","2","2","4","1","1","1","3.6","4.6","5","1.75","0.033333333","0.72","1.666666667","1.666666667","0.666666667","0.666666667","1.2","1.2","0.333333333","0.333333333","40","78.26086957","100","38.88888889","40","11.11111111","51.11111111","38.88888889","40","11.11111111","51.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00629","","","","3","3","1","1","6","2","2","2","6","1","1.1","0.01","6","9","1","4","4","1","1","1.11","7.11","7","0.183333333","0.01","0.158571429","3.5","2.333333333","3","2","0.555","0.37","3","2","85.71428571","15.61181435","66.66666667","12.22222222","12.33333333","66.66666667","79","18.33333333","18.5","100","118.5"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00408","","","","3","3","2","2","7","3","2","3","7","10","1.4","0.2","2","8","2","3","4","1","4","1.6","3.6","17","0.2","0.02","0.094117647","5.666666667","5.666666667","2.333333333","2.333333333","0.533333333","0.533333333","0.666666667","0.666666667","41.17647059","44.44444444","100","15.55555556","17.77777778","22.22222222","40","15.55555556","17.77777778","22.22222222","40"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00035","","","","3","3","2","1","6","2","2","2","4","1","0.58","0.05","4.8","8","2","4","4","1","1","0.63","5.43","5","0.145","0.05","0.126","2.5","1.666666667","2","1.333333333","0.315","0.21","2.4","1.6","80","11.60220994","66.66666667","6.444444444","7","53.33333333","60.33333333","9.666666667","10.5","80","90.5"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00017","","","","3","3","2","6","3","3","2","2","3","2","0.5","0.01","","6","4","4","3","1","1","0.51","","5","0.166666667","0.005","0.102","2.5","1.666666667","1.5","1","0.255","0.17","","","60","","66.66666667","5.555555556","5.666666667","","","8.333333333","8.5","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00668","","","","3","3","3","1","7","2","2","3","0","3","0","0.03","2.2","8","1","3","8","1","8","0.03","2.23","3","","0.01","0.01","1","1","0","0","0.01","0.01","0.733333333","0.733333333","0","1.34529148","100","0","0.333333333","24.44444444","24.77777778","0","0.333333333","24.44444444","24.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00899","","","","3","3","2","1","6","3","2","3","2","3","0.1","0.01","0.6","2","2","3","4","4","1","0.11","0.71","5","0.05","0.003333333","0.022","1.666666667","1.666666667","0.666666667","0.666666667","0.036666667","0.036666667","0.2","0.2","40","15.49295775","100","1.111111111","1.222222222","6.666666667","7.888888889","1.111111111","1.222222222","6.666666667","7.888888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00772","","","","3","1","2","2","6","2","2","1","1","0","0.3","0","0.09","6","3","4","4","1","6","0.3","0.39","1","0.3","","0.3","1","0.333333333","1","0.333333333","0.3","0.1","0.09","0.03","100","76.92307692","33.33333333","3.333333333","3.333333333","1","4.333333333","10","10","3","13"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00417","","","","3","1","2","2","5","2","2","1","1","1","0.1","0.01","3","5","1","3","4","1","1","0.11","3.11","2","0.1","0.01","0.055","2","0.666666667","1","0.333333333","0.11","0.036666667","3","1","50","3.536977492","33.33333333","1.111111111","1.222222222","33.33333333","34.55555556","3.333333333","3.666666667","100","103.6666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01877","","","","3","3","3","1","7","2","2","2","2","1","2.5","0.05","1","6","3","4","1","1","1","2.55","3.55","3","1.25","0.05","0.85","1.5","1","1","0.666666667","1.275","0.85","0.5","0.333333333","66.66666667","71.83098592","66.66666667","27.77777778","28.33333333","11.11111111","39.44444444","41.66666667","42.5","16.66666667","59.16666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00084","","","","3","3","3","2","7","3","2","2","7","2","1.2","0.08","3","2","2","3","2","1","1","1.28","4.28","9","0.171428571","0.04","0.142222222","4.5","3","3.5","2.333333333","0.64","0.426666667","1.5","1","77.77777778","29.90654206","66.66666667","13.33333333","14.22222222","33.33333333","47.55555556","20","21.33333333","50","71.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01002","","","","3","3","2","2","6","3","2","3","1","0","0.65","0","0.1","8","3","3","2","1","1","0.65","0.75","1","0.65","","0.65","0.333333333","0.333333333","0.333333333","0.333333333","0.216666667","0.216666667","0.033333333","0.033333333","100","86.66666667","100","7.222222222","7.222222222","1.111111111","8.333333333","7.222222222","7.222222222","1.111111111","8.333333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00648","","","","3","3","3","2","8","3","2","3","2","1","0.6","0.01","4","8","2","3","4","1","1","0.61","4.61","3","0.3","0.01","0.203333333","1","1","0.666666667","0.666666667","0.203333333","0.203333333","1.333333333","1.333333333","66.66666667","13.23210412","100","6.666666667","6.777777778","44.44444444","51.22222222","6.666666667","6.777777778","44.44444444","51.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00220","","","","3","3","2","1","8","3","2","3","4","4","1","0.02","1","6","2","6","3","1","1","1.02","2.02","8","0.25","0.005","0.1275","2.666666667","2.666666667","1.333333333","1.333333333","0.34","0.34","0.333333333","0.333333333","50","50.4950495","100","11.11111111","11.33333333","11.11111111","22.44444444","11.11111111","11.33333333","11.11111111","22.44444444"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02045","","","","3","3","1","2","8","2","2","3","6","3","3.4","0.2","8","8","2","6","3","1","1","3.6","11.6","9","0.566666667","0.066666667","0.4","3","3","2","2","1.2","1.2","2.666666667","2.666666667","66.66666667","31.03448276","100","37.77777778","40","88.88888889","128.8888889","37.77777778","40","88.88888889","128.8888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00533","","","","3","1","2","2","4","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00253","","","","3","2","2","2","5","2","2","2","1","0","1.3","0","0.4","8","2","6","1","","6","1.3","1.7","1","1.3","","1.3","0.5","0.333333333","0.5","0.333333333","0.65","0.433333333","0.2","0.133333333","100","76.47058824","66.66666667","14.44444444","14.44444444","4.444444444","18.88888889","21.66666667","21.66666667","6.666666667","28.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02146","","","","3","3","2","2","8","3","2","3","6","2","4.1","0.08","6","4","2","4","3","1","6","4.18","10.18","8","0.683333333","0.04","0.5225","2.666666667","2.666666667","2","2","1.393333333","1.393333333","2","2","75","41.06090373","100","45.55555556","46.44444444","66.66666667","113.1111111","45.55555556","46.44444444","66.66666667","113.1111111"
