"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00061","","","","16","13","3","4","7","1","1","13","26","16","2.5","0.18","5.7","7","4","1","3","0.69","2.68","8.38","42","0.096153846","0.01125","0.063809524","3.230769231","2.625","2","1.625","0.206153846","0.1675","0.438461538","0.35625","61.9047619","31.98090692","81.25","5.208333333","5.583333333","11.875","17.45833333","6.41025641","6.871794872","14.61538462","21.48717949"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00062","","","","16","14","1","2","6","1","1","12","32","22","5","0.36","4","6","2","2","3","0","5.36","9.36","54","0.15625","0.016363636","0.099259259","4.5","3.375","2.666666667","2","0.446666667","0.335","0.333333333","0.25","59.25925926","57.26495726","75","10.41666667","11.16666667","8.333333333","19.5","13.88888889","14.88888889","11.11111111","26"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00063","","","","16","14","3","3","5","1","1","12","10","15","1.5","0.28","2","6","4","3","2","0.02","1.78","3.78","25","0.15","0.018666667","0.0712","2.083333333","1.5625","0.833333333","0.625","0.148333333","0.11125","0.166666667","0.125","40","47.08994709","75","3.125","3.708333333","4.166666667","7.875","4.166666667","4.944444444","5.555555556","10.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00064","","","","16","15","3","4","6","1","1","15","45","34","7","1","1.7","2","4","8","3","0.15","8","9.7","79","0.155555556","0.029411765","0.101265823","5.266666667","4.9375","3","2.8125","0.533333333","0.5","0.113333333","0.10625","56.96202532","82.4742268","93.75","14.58333333","16.66666667","3.541666667","20.20833333","15.55555556","17.77777778","3.777777778","21.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00065","","","","16","16","4","3","8","1","1","16","34","20","5.4","0.48","8","2","3","2","3","0.02","5.88","13.88","54","0.158823529","0.024","0.108888889","3.375","3.375","2.125","2.125","0.3675","0.3675","0.5","0.5","62.96296296","42.36311239","100","11.25","12.25","16.66666667","28.91666667","11.25","12.25","16.66666667","28.91666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00066","","","","16","12","4","4","8","1","1","11","25","31","3.5","0.6","8.2","6","4","4","3","1.65","4.1","12.3","56","0.14","0.019354839","0.073214286","5.090909091","3.5","2.272727273","1.5625","0.372727273","0.25625","0.745454545","0.5125","44.64285714","33.33333333","68.75","7.291666667","8.541666667","17.08333333","25.625","10.60606061","12.42424242","24.84848485","37.27272727"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00067","","","","16","14","2","3","7","1","1","14","22","24","2.8","0.48","6.6","6","4","3","2","1.38","3.28","9.88","46","0.127272727","0.02","0.071304348","3.285714286","2.875","1.571428571","1.375","0.234285714","0.205","0.471428571","0.4125","47.82608696","33.19838057","87.5","5.833333333","6.833333333","13.75","20.58333333","6.666666667","7.80952381","15.71428571","23.52380952"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00068","","","","16","16","2","2","6","1","2","12","8","4","0.9","0.06","3","6","6","2","2","0.02","0.96","3.96","12","0.1125","0.015","0.08","1","0.75","0.666666667","0.5","0.08","0.06","0.25","0.1875","66.66666667","24.24242424","75","1.875","2","6.25","8.25","2.5","2.666666667","8.333333333","11"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00069","","","","16","11","3","4","7","2","1","11","24","27","4","0.6","3.4","6","4","2","5","1.5","4.6","8","51","0.166666667","0.022222222","0.090196078","4.636363636","3.1875","2.181818182","1.5","0.418181818","0.2875","0.309090909","0.2125","47.05882353","57.5","68.75","8.333333333","9.583333333","7.083333333","16.66666667","12.12121212","13.93939394","10.3030303","24.24242424"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00070","","","","16","14","2","3","8","1","1","14","55","54","7","1.2","4.3","5","3","2","4","7.76","8.2","12.5","109","0.127272727","0.022222222","0.075229358","7.785714286","6.8125","3.928571429","3.4375","0.585714286","0.5125","0.307142857","0.26875","50.4587156","65.6","87.5","14.58333333","17.08333333","8.958333333","26.04166667","16.66666667","19.52380952","10.23809524","29.76190476"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00071","","","","16","13","3","5","6","1","1","12","32","10","5.5","0.44","5.2","5","3","8","3","3.96","5.94","11.14","42","0.171875","0.044","0.141428571","3.5","2.625","2.666666667","2","0.495","0.37125","0.433333333","0.325","76.19047619","53.32136445","75","11.45833333","12.375","10.83333333","23.20833333","15.27777778","16.5","14.44444444","30.94444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00072","","","","16","13","3","4","8","1","1","13","47","70","6.5","1.52","11.9","7","4","3","5","1.5","8.02","19.92","117","0.138297872","0.021714286","0.068547009","9","7.3125","3.615384615","2.9375","0.616923077","0.50125","0.915384615","0.74375","40.17094017","40.26104418","81.25","13.54166667","16.70833333","24.79166667","41.5","16.66666667","20.56410256","30.51282051","51.07692308"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00073","","","","16","15","2","3","8","1","1","15","53","78","9.5","1.6","9.2","2","2","8","3","0.02","11.1","20.3","131","0.179245283","0.020512821","0.084732824","8.733333333","8.1875","3.533333333","3.3125","0.74","0.69375","0.613333333","0.575","40.45801527","54.67980296","93.75","19.79166667","23.125","19.16666667","42.29166667","21.11111111","24.66666667","20.44444444","45.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00074","","","","16","14","2","3","8","1","1","14","54","57","9.6","2.6","10.9","3","3","1","3","0.02","12.2","23.1","111","0.177777778","0.045614035","0.10990991","7.928571429","6.9375","3.857142857","3.375","0.871428571","0.7625","0.778571429","0.68125","48.64864865","52.81385281","87.5","20","25.41666667","22.70833333","48.125","22.85714286","29.04761905","25.95238095","55"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00075","","","","16","13","4","2","6","1","3","13","36","17","6.5","0.3","2","4","1","8","2","1.5","6.8","8.8","53","0.180555556","0.017647059","0.128301887","4.076923077","3.3125","2.769230769","2.25","0.523076923","0.425","0.153846154","0.125","67.9245283","77.27272727","81.25","13.54166667","14.16666667","4.166666667","18.33333333","16.66666667","17.43589744","5.128205128","22.56410256"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00076","","","","16","15","2","3","7","1","1","14","60","25","10.5","0.64","8.9","6","2","3","3","4.92","11.14","20.04","85","0.175","0.0256","0.131058824","6.071428571","5.3125","4.285714286","3.75","0.795714286","0.69625","0.635714286","0.55625","70.58823529","55.58882236","87.5","21.875","23.20833333","18.54166667","41.75","25","26.52380952","21.19047619","47.71428571"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00077","","","","16","14","4","3","8","1","1","14","51","51","11","1","8.2","5","2","8","4","3.76","12","20.2","102","0.215686275","0.019607843","0.117647059","7.285714286","6.375","3.642857143","3.1875","0.857142857","0.75","0.585714286","0.5125","50","59.40594059","87.5","22.91666667","25","17.08333333","42.08333333","26.19047619","28.57142857","19.52380952","48.0952381"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00078","","","","16","15","3","4","7","1","1","15","37","17","7.5","0.38","7.3","5","3","4","4","6.12","7.88","15.18","54","0.202702703","0.022352941","0.145925926","3.6","3.375","2.466666667","2.3125","0.525333333","0.4925","0.486666667","0.45625","68.51851852","51.91040843","93.75","15.625","16.41666667","15.20833333","31.625","16.66666667","17.51111111","16.22222222","33.73333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00079","","","","16","16","4","4","8","1","1","15","47","26","11.5","0.95","16","5","1","1","3","10.5","12.45","28.45","73","0.244680851","0.036538462","0.170547945","4.866666667","4.5625","3.133333333","2.9375","0.83","0.778125","1.066666667","1","64.38356164","43.76098418","93.75","23.95833333","25.9375","33.33333333","59.27083333","25.55555556","27.66666667","35.55555556","63.22222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00080","","","","16","15","3","3","7","1","1","15","61","35","11","1","7.5","8","3","3","3","11.03","12","19.5","96","0.180327869","0.028571429","0.125","6.4","6","4.066666667","3.8125","0.8","0.75","0.5","0.46875","63.54166667","61.53846154","93.75","22.91666667","25","15.625","40.625","24.44444444","26.66666667","16.66666667","43.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00081","","","","16","9","3","4","7","1","2","8","25","14","6","0.34","5","6","1","2","3","0.15","6.34","11.34","39","0.24","0.024285714","0.162564103","4.875","2.4375","3.125","1.5625","0.7925","0.39625","0.625","0.3125","64.1025641","55.90828924","50","12.5","13.20833333","10.41666667","23.625","25","26.41666667","20.83333333","47.25"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00082","","","","16","13","2","3","8","1","1","13","42","19","9","0.74","6.8","6","1","8","5","0.02","9.74","16.54","61","0.214285714","0.038947368","0.159672131","4.692307692","3.8125","3.230769231","2.625","0.749230769","0.60875","0.523076923","0.425","68.85245902","58.88754534","81.25","18.75","20.29166667","14.16666667","34.45833333","23.07692308","24.97435897","17.43589744","42.41025641"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00083","","","","16","15","1","2","7","1","3","15","40","30","8.5","1","4","6","1","3","4","1.17","9.5","13.5","70","0.2125","0.033333333","0.135714286","4.666666667","4.375","2.666666667","2.5","0.633333333","0.59375","0.266666667","0.25","57.14285714","70.37037037","93.75","17.70833333","19.79166667","8.333333333","28.125","18.88888889","21.11111111","8.888888889","30"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00084","","","","16","12","2","2","5","1","1","12","24","11","5","0.34","1.8","8","3","9","5","3.03","5.34","7.14","35","0.208333333","0.030909091","0.152571429","2.916666667","2.1875","2","1.5","0.445","0.33375","0.15","0.1125","68.57142857","74.78991597","75","10.41666667","11.125","3.75","14.875","13.88888889","14.83333333","5","19.83333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00085","","","","16","16","1","4","6","1","2","15","56","60","10","1.3","4.9","4","4","6","4","11.03","11.3","16.2","116","0.178571429","0.021666667","0.097413793","7.733333333","7.25","3.733333333","3.5","0.753333333","0.70625","0.326666667","0.30625","48.27586207","69.75308642","93.75","20.83333333","23.54166667","10.20833333","33.75","22.22222222","25.11111111","10.88888889","36"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00086","","","","16","12","3","3","7","1","1","12","30","20","3.5","0.38","6","2","4","5","3","1.38","3.88","9.88","50","0.116666667","0.019","0.0776","4.166666667","3.125","2.5","1.875","0.323333333","0.2425","0.5","0.375","60","39.27125506","75","7.291666667","8.083333333","12.5","20.58333333","9.722222222","10.77777778","16.66666667","27.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00087","","","","16","11","4","4","8","1","1","11","33","6","6.5","0.12","12","6","1","8","2","0","6.62","18.62","39","0.196969697","0.02","0.16974359","3.545454545","2.4375","3","2.0625","0.601818182","0.41375","1.090909091","0.75","84.61538462","35.55316864","68.75","13.54166667","13.79166667","25","38.79166667","19.6969697","20.06060606","36.36363636","56.42424242"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00088","","","","16","16","3","5","7","1","2","16","66","31","14.6","1","11.8","4","1","8","5","0.02","15.6","27.4","97","0.221212121","0.032258065","0.160824742","6.0625","6.0625","4.125","4.125","0.975","0.975","0.7375","0.7375","68.04123711","56.93430657","100","30.41666667","32.5","24.58333333","57.08333333","30.41666667","32.5","24.58333333","57.08333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00089","","","","16","16","2","4","7","1","2","16","38","33","7.6","1","7","7","2","8","3","7.76","8.6","15.6","71","0.2","0.03030303","0.121126761","4.4375","4.4375","2.375","2.375","0.5375","0.5375","0.4375","0.4375","53.52112676","55.12820513","100","15.83333333","17.91666667","14.58333333","32.5","15.83333333","17.91666667","14.58333333","32.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00090","","","","16","13","2","5","8","1","1","13","36","14","5","0.24","13","6","3","2","2","0","5.24","18.24","50","0.138888889","0.017142857","0.1048","3.846153846","3.125","2.769230769","2.25","0.403076923","0.3275","1","0.8125","72","28.72807018","81.25","10.41666667","10.91666667","27.08333333","38","12.82051282","13.43589744","33.33333333","46.76923077"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00091","","","","16","15","2","3","7","1","1","15","34","19","5.2","0.18","8","2","4","3","5","6.12","5.38","13.38","53","0.152941176","0.009473684","0.101509434","3.533333333","3.3125","2.266666667","2.125","0.358666667","0.33625","0.533333333","0.5","64.1509434","40.20926756","93.75","10.83333333","11.20833333","16.66666667","27.875","11.55555556","11.95555556","17.77777778","29.73333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00092","","","","16","15","2","4","6","1","1","15","50","29","6.5","0.18","10","5","4","6","4","1.32","6.68","16.68","79","0.13","0.006206897","0.084556962","5.266666667","4.9375","3.333333333","3.125","0.445333333","0.4175","0.666666667","0.625","63.29113924","40.04796163","93.75","13.54166667","13.91666667","20.83333333","34.75","14.44444444","14.84444444","22.22222222","37.06666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00093","","","","16","15","2","3","6","1","1","15","72","48","11","1.2","5","2","4","4","5","0","12.2","17.2","120","0.152777778","0.025","0.101666667","8","7.5","4.8","4.5","0.813333333","0.7625","0.333333333","0.3125","60","70.93023256","93.75","22.91666667","25.41666667","10.41666667","35.83333333","24.44444444","27.11111111","11.11111111","38.22222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00094","","","","16","13","2","3","7","1","1","13","50","59","7","1.2","6.7","4","3","3","3","3.03","8.2","14.9","109","0.14","0.020338983","0.075229358","8.384615385","6.8125","3.846153846","3.125","0.630769231","0.5125","0.515384615","0.41875","45.87155963","55.03355705","81.25","14.58333333","17.08333333","13.95833333","31.04166667","17.94871795","21.02564103","17.17948718","38.20512821"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00095","","","","16","16","3","4","6","1","1","13","37","28","5.5","0.6","3.6","4","2","8","3","1.76","6.1","9.7","65","0.148648649","0.021428571","0.093846154","5","4.0625","2.846153846","2.3125","0.469230769","0.38125","0.276923077","0.225","56.92307692","62.88659794","81.25","11.45833333","12.70833333","7.5","20.20833333","14.1025641","15.64102564","9.230769231","24.87179487"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00096","","","","16","13","2","4","7","1","1","13","59","66","11","1.4","5.2","4","1","3","4","3.76","12.4","17.6","125","0.186440678","0.021212121","0.0992","9.615384615","7.8125","4.538461538","3.6875","0.953846154","0.775","0.4","0.325","47.2","70.45454545","81.25","22.91666667","25.83333333","10.83333333","36.66666667","28.20512821","31.79487179","13.33333333","45.12820513"
