"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Storage root dry matter content computing percent|CO_331:0000297","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00150","","","","0","1.74","1.04","14.14","49.01","4.07","5.69","3.05","67.41","4.84","28.85125485","12","12","7","4","7","9","1","1","1","3","2","3","6","0.95","0.2","2.16","1.15","3.31","16","0.135714286","0.022222222","0.071875","2.285714286","1.333333333","1","0.583333333","0.164285714","0.095833333","0.308571429","0.18","43.75","34.74320242","58.33333333","0.331789431","2.638888889","4.523809524","3.194444444","5.476190476","6","10.28571429","0.921637308","1.57994967","9.194444444","15.76190476"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00151","","","","23.1407089","1.89","0.93","15.73","48.53","2.46","3.25","2.94","62.51","13.16","32.41294045","12","12","12","12","17","32","1","1","1","3","1","3","5","1.65","0.75","2.66","2.4","5.06","49","0.097058824","0.0234375","0.048979592","4.083333333","4.083333333","1.416666667","1.416666667","0.2","0.2","0.221666667","0.221666667","34.69387755","47.43083004","100","0.777910571","4.583333333","4.583333333","6.666666667","6.666666667","7.388888889","7.388888889","2.160862697","2.160862697","14.05555556","14.05555556"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00152","","","","2.2334805","2.06","1.04","16.54","48.8","4.12","6.01","4.17","63.71","8.24","33.89344262","12","12","10","4","5","8","1","1","1","3","4","5","5","0.45","","6.74","","","13","0.09","","","1.3","1.083333333","0.5","0.416666667","","","0.674","0.561666667","38.46153846","","83.33333333","","1.25","1.5","","","18.72222222","22.46666667","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00153","","","","8.5051746","2.01","1.04","15.38","49.01","3.04","4.32","3.32","62.37","7.63","31.38135074","12","10","8","1","0","1","1","2","1","3","1","4","4","0","0.2","6.44","0.2","6.64","1","","0.2","0.2","0.125","0.083333333","0","0","0.025","0.016666667","0.805","0.536666667","0","3.012048193","66.66666667","0.062762701","0","0","0.555555556","0.833333333","17.88888889","26.83333333","0.174340837","0.261511256","18.44444444","27.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00154","","","","","","","","","","","","","","","12","12","6","2","0","2","1","1","1","","4","8","4","0","0.2","1.9","0.2","2.1","2","","0.1","0.1","0.333333333","0.166666667","0","0","0.033333333","0.016666667","0.316666667","0.158333333","0","9.523809524","50","","0","0","0.555555556","1.111111111","5.277777778","10.55555556","","","5.833333333","11.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00155","","","","","","","","","","","","","","","12","8","4","0","0","0","","","","","","","7","0","0","2.48","0","2.48","0","","","","0","0","0","0","0","0","0.62","0.206666667","","0","33.33333333","","0","0","0","0","6.888888889","20.66666667","","","6.888888889","20.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00156","","","","22.3341599","2.15","0.96","12.34","48.87","5.65","7.98","3.26","54.96","15.55","25.25066503","12","12","10","6","15","22","1","1","1","3","3","2","5","2.35","0.85","4.82","3.2","8.02","37","0.156666667","0.038636364","0.086486486","3.7","3.083333333","1.5","1.25","0.32","0.266666667","0.482","0.401666667","40.54054054","39.90024938","83.33333333","0.808021281","6.527777778","7.833333333","8.888888889","10.66666667","13.38888889","16.06666667","2.244503558","2.69340427","22.27777778","26.73333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00157","","","","7.2637615","2.08","1.05","15.73","48.5","3.92","6.31","4","62.45","9.85","32.43298969","12","12","10","5","11","9","1","1","1","3","1","5","4","1.85","0.25","9.44","2.1","11.54","20","0.168181818","0.027777778","0.105","2","1.666666667","1.1","0.916666667","0.21","0.175","0.944","0.786666667","55","18.19757366","83.33333333","0.681092784","5.138888889","6.166666667","5.833333333","7","26.22222222","31.46666667","1.891924399","2.270309278","32.05555556","38.46666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00158","","","","","","","","","","","","","","","12","8","7","0","0","0","","","","","","","8","0","0","5.64","0","5.64","0","","","","0","0","0","0","0","0","0.805714286","0.47","","0","58.33333333","","0","0","0","0","15.66666667","26.85714286","","","15.66666667","26.85714286"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00159","","","","0","1.69","0.8","14.46","48.33","4.43","6.6","2.53","65.45","10.52","29.91930478","12","12","8","6","4","5","1","1","1","3","6","4","3","0.85","0.1","4.86","0.95","5.81","9","0.2125","0.02","0.105555556","1.125","0.75","0.5","0.333333333","0.11875","0.079166667","0.6075","0.405","44.44444444","16.35111876","66.66666667","0.284233395","2.361111111","3.541666667","2.638888889","3.958333333","13.5","20.25","0.789537209","1.184305814","16.13888889","24.20833333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00160","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00161","","","","","","","","","","","","","","","12","12","6","1","0","2","1","1","1","","2","5","4","0","0.1","2.48","0.1","2.58","2","","0.05","0.05","0.333333333","0.166666667","0","0","0.016666667","0.008333333","0.413333333","0.206666667","0","3.875968992","50","","0","0","0.277777778","0.555555556","6.888888889","13.77777778","","","7.166666667","14.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00162","","","","13.7255611","1.85","0.95","13.06","48.87","7.55","11.04","2.13","58.35","10.43","26.72396153","12","12","11","11","14","21","2","1","1","2","3","2","5","4.1","0.9","2.48","5","7.48","35","0.292857143","0.042857143","0.142857143","3.181818182","2.916666667","1.272727273","1.166666667","0.454545455","0.416666667","0.225454545","0.206666667","40","66.84491979","91.66666667","1.336198077","11.38888889","12.42424242","13.88888889","15.15151515","6.888888889","7.515151515","3.711661324","4.04908508","20.77777778","22.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00163","","","","","","","","","","","","","","","12","9","5","1","2","1","1","1","1","","5","6","4","0.15","0.04","2.52","0.19","2.71","3","0.075","0.04","0.063333333","0.6","0.25","0.4","0.166666667","0.038","0.015833333","0.504","0.21","66.66666667","7.011070111","41.66666667","","0.416666667","1","0.527777778","1.266666667","7","16.8","","","7.527777778","18.06666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00164","","","","0.867857","1.86","0.99","13.13","48.94","5.01","7.21","3.79","63.26","10.32","26.82876992","12","12","10","7","17","9","1","1","1","8","2","2","3","2.65","0.4","9.48","3.05","12.53","26","0.155882353","0.044444444","0.117307692","2.6","2.166666667","1.7","1.416666667","0.305","0.254166667","0.948","0.79","65.38461538","24.34158021","83.33333333","0.818277483","7.361111111","8.833333333","8.472222222","10.16666667","26.33333333","31.6","2.272993007","2.727591609","34.80555556","41.76666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00165","","","","7.8143673","2.05","1.16","14.72","48.82","3.73","5.66","3.64","60.64","10.94","30.15157722","12","12","12","3","2","4","1","1","1","2","5","5","7","0.25","0.15","5.5","0.4","5.9","6","0.125","0.0375","0.066666667","0.5","0.5","0.166666667","0.166666667","0.033333333","0.033333333","0.458333333","0.458333333","33.33333333","6.779661017","100","0.120606309","0.694444444","0.694444444","1.111111111","1.111111111","15.27777778","15.27777778","0.335017525","0.335017525","16.38888889","16.38888889"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00166","","","","3.3994598","1.76","0.98","14.49","48.61","4.43","6.25","2.64","65.5","5.79","29.80868134","12","11","2","1","3","2","1","1","1","3","1","4","7","0.4","0.1","1.72","0.5","2.22","5","0.133333333","0.05","0.1","2.5","0.416666667","1.5","0.25","0.25","0.041666667","0.86","0.143333333","60","22.52252252","16.66666667","0.149043407","1.111111111","6.666666667","1.388888889","8.333333333","4.777777778","28.66666667","0.414009463","2.484056778","6.166666667","37"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00167","","","","","","","","","","","","","","","12","5","0","0","0","0","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00168","","","","","","","","","","","","","","","12","12","2","2","0","4","1","1","2","","4","3","5","0","0.15","3.02","0.15","3.17","4","","0.0375","0.0375","2","0.333333333","0","0","0.075","0.0125","1.51","0.251666667","0","4.731861199","16.66666667","","0","0","0.416666667","2.5","8.388888889","50.33333333","","","8.805555556","52.83333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00169","","","","","","","","","","","","","","","12","12","7","0","0","0","","","","","","","5","0","0","7.24","0","7.24","0","","","","0","0","0","0","0","0","1.034285714","0.603333333","","0","58.33333333","","0","0","0","0","20.11111111","34.47619048","","","20.11111111","34.47619048"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00170","","","","","","","","","","","","","","","12","12","6","1","1","1","1","1","1","","2","9","2","0.3","0.06","6.12","0.36","6.48","2","0.3","0.06","0.18","0.333333333","0.166666667","0.166666667","0.083333333","0.06","0.03","1.02","0.51","50","5.555555556","50","","0.833333333","1.666666667","1","2","17","34","","","18","36"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00171","","","","0","1.37","0.89","14.7","48.46","3.78","7.12","2.5","72.68","11.9","30.33429633","12","12","10","6","10","7","1","1","1","8","2","4","1","1.5","0.25","7.58","1.75","9.33","17","0.15","0.035714286","0.102941176","1.7","1.416666667","1","0.833333333","0.175","0.145833333","0.758","0.631666667","58.82352941","18.75669882","83.33333333","0.530850186","4.166666667","5","4.861111111","5.833333333","21.05555556","25.26666667","1.474583849","1.769500619","25.91666667","31.1"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00172","","","","","","","","","","","","","","","12","11","4","0","0","0","","","","","","","8","0","0","","0","","0","","","","0","0","0","0","0","0","","","","","33.33333333","","0","0","0","0","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00173","","","","0","1.64","1.06","12.64","49.05","7.25","10.85","4.06","59.76","8.06","25.76962283","12","12","9","7","7","13","1","1","1","3","4","6","3","0.55","0.35","2.76","0.9","3.66","20","0.078571429","0.026923077","0.045","2.222222222","1.666666667","0.777777778","0.583333333","0.1","0.075","0.306666667","0.23","35","24.59016393","75","0.231926606","1.527777778","2.037037037","2.5","3.333333333","7.666666667","10.22222222","0.644240571","0.858987428","10.16666667","13.55555556"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00174","","","","14.8289642","2.2","1.27","10.05","34.68","3.04","5.51","4.6","59.04","14.1","28.97923875","12","8","4","2","1","3","1","1","1","3","4","5","5","0.15","0.1","2.38","0.25","2.63","4","0.15","0.033333333","0.0625","1","0.333333333","0.25","0.083333333","0.0625","0.020833333","0.595","0.198333333","25","9.505703422","33.33333333","0.072448097","0.416666667","1.25","0.694444444","2.083333333","6.611111111","19.83333333","0.201244714","0.603734141","7.305555556","21.91666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00175","","","","0","1.7","0.93","17.55","48.76","1.51","2.76","3.13","69.72","9.7","35.9926169","12","12","5","4","3","4","1","1","1","3","2","5","3","0.35","0.15","0.3","0.5","0.8","7","0.116666667","0.0375","0.071428571","1.4","0.583333333","0.6","0.25","0.1","0.041666667","0.06","0.025","42.85714286","62.5","41.66666667","0.179963084","0.972222222","2.333333333","1.388888889","3.333333333","0.833333333","2","0.499897457","1.199753897","2.222222222","5.333333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00176","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00177","","","","11.5118103","1.93","0.89","14.92","48.43","4.53","6.3","2.47","62.22","9.08","30.80735082","12","12","8","6","7","4","1","1","1","3","3","4","3","1.2","0.15","4.4","1.35","5.75","11","0.171428571","0.0375","0.122727273","1.375","0.916666667","0.875","0.583333333","0.16875","0.1125","0.55","0.366666667","63.63636364","23.47826087","66.66666667","0.415899236","3.333333333","5","3.75","5.625","12.22222222","18.33333333","1.155275656","1.732913483","15.97222222","23.95833333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00178","","","","12.5459347","1.98","1.1","16.36","48.96","2.97","4.73","4.88","65.13","10.12","33.41503268","12","12","11","11","16","4","1","1","1","2","1","1","3","5.45","0.3","7.82","5.75","13.57","20","0.340625","0.075","0.2875","1.818181818","1.666666667","1.454545455","1.333333333","0.522727273","0.479166667","0.710909091","0.651666667","80","42.37288136","91.66666667","1.921364379","15.13888889","16.51515152","15.97222222","17.42424242","21.72222222","23.6969697","5.337123275","5.8223163","37.69444444","41.12121212"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00179","","","","","","","","","","","","","","","12","7","3","1","0","4","1","1","1","","2","5","4","0","0.1","1.72","0.1","1.82","4","","0.025","0.025","1.333333333","0.333333333","0","0","0.033333333","0.008333333","0.573333333","0.143333333","0","5.494505495","25","","0","0","0.277777778","1.111111111","4.777777778","19.11111111","","","5.055555556","20.22222222"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00180","","","","","","","","","","","","","","","12","12","7","2","4","8","1","1","1","","2","5","6","0.5","0.25","3.9","0.75","4.65","12","0.125","0.03125","0.0625","1.714285714","1","0.571428571","0.333333333","0.107142857","0.0625","0.557142857","0.325","33.33333333","16.12903226","58.33333333","","1.388888889","2.380952381","2.083333333","3.571428571","10.83333333","18.57142857","","","12.91666667","22.14285714"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00181","","","","6.214632","1.74","1.06","9.3","37.93","6.97","10.15","3.21","57.49","7.33","24.51885051","12","9","2","1","1","0","1","1","1","3","2","4","6","0.15","0","0.62","0.15","0.77","1","0.15","","0.15","0.5","0.083333333","0.5","0.083333333","0.075","0.0125","0.31","0.051666667","100","19.48051948","16.66666667","0.036778276","0.416666667","2.5","0.416666667","2.5","1.722222222","10.33333333","0.102161877","0.612971263","2.138888889","12.83333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00182","","","","","","","","","","","","","","","12","9","3","0","0","0","","","","","","","5","0","0","1.64","0","1.64","0","","","","0","0","0","0","0","0","0.546666667","0.136666667","","0","25","","0","0","0","0","4.555555556","18.22222222","","","4.555555556","18.22222222"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00183","","","","","","","","","","","","","","","12","10","4","0","0","0","","","","","","","6","0","0","0.72","0","0.72","0","","","","0","0","0","0","0","0","0.18","0.06","","0","33.33333333","","0","0","0","0","2","6","","","2","6"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00184","","","","","","","","","","","","","","","12","11","4","0","0","0","","","","","","","8","0","0","2.44","0","2.44","0","","","","0","0","0","0","0","0","0.61","0.203333333","","0","33.33333333","","0","0","0","0","6.777777778","20.33333333","","","6.777777778","20.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00185","","","","0","1.72","0.81","15.93","48.42","3.34","4.5","3.12","67.21","7.04","32.89962825","12","10","5","3","6","4","4","1","2","2","1","3","3","0.95","0.1","1.86","1.05","2.91","10","0.158333333","0.025","0.105","2","0.833333333","1.2","0.5","0.21","0.0875","0.372","0.155","60","36.08247423","41.66666667","0.345446097","2.638888889","6.333333333","2.916666667","7","5.166666667","12.4","0.959572491","2.302973978","8.083333333","19.4"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00186","","","","","","","","","","","","","","","12","12","4","0","0","0","","","","","","","8","0","0","0.82","0","0.82","0","","","","0","0","0","0","0","0","0.205","0.068333333","","0","33.33333333","","0","0","0","0","2.277777778","6.833333333","","","2.277777778","6.833333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00187","","","","31.5312004","2.69","1.78","11.37","48.32","4.69","6.42","5.12","51.42","13.94","23.53062914","12","11","8","1","0","2","1","1","1","2","2","5","5","0","0.2","1.06","0.2","1.26","2","","0.1","0.1","0.25","0.166666667","0","0","0.025","0.016666667","0.1325","0.088333333","0","15.87301587","66.66666667","0.047061258","0","0","0.555555556","0.833333333","2.944444444","4.416666667","0.130725717","0.196088576","3.5","5.25"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00188","","","","","","","","","","","","","","","12","5","0","0","0","0","","","","","","","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00189","","","","10.1906204","2","0.87","15.36","49.1","2.66","4.09","2.98","62.98","12.92","31.28309572","12","9","6","3","4","1","1","1","1","9","6","3","7","0.7","0.08","3.42","0.78","4.2","5","0.175","0.08","0.156","0.833333333","0.416666667","0.666666667","0.333333333","0.13","0.065","0.57","0.285","80","18.57142857","50","0.244008147","1.944444444","3.888888889","2.166666667","4.333333333","9.5","19","0.677800407","1.355600815","11.66666667","23.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00190","","","","","","","","","","","","","","","12","11","4","0","0","0","","","","","","","4","0","0","1.44","0","1.44","0","","","","0","0","0","0","0","0","0.36","0.12","","0","33.33333333","","0","0","0","0","4","12","","","4","12"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00191","","","","","","","","","","","","","","","12","12","7","0","0","0","","","","","","","4","0","0","2.42","0","2.42","0","","","","0","0","0","0","0","0","0.345714286","0.201666667","","0","58.33333333","","0","0","0","0","6.722222222","11.52380952","","","6.722222222","11.52380952"
