"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Virus symptoms estimating 1-9|CO_331:0000193","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00059","","","","30","22","19.06","82","21.83","1.9","154.78","36.54","3","","23.73","42.79","0.266219512","3.727272727","2.733333333","1.078636364","0.791","0.866363636","0.635333333","55.45688245","73.33333333","23.60770125","5.602107507","32.34074074","44.1010101","35.15555556","47.93939394","28.23703704","38.50505051","8.29941853","11.3173889","63.39259259","86.44444444","5.49"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00060","","","","30","20","23.74","108","18.44","1.13","153","29.29","3","","19.57","43.31","0.170740741","5.4","3.6","0.9785","0.652333333","1.187","0.791333333","45.18586931","66.66666667","19.14379085","3.746439869","27.31851852","40.97777778","28.99259259","43.48888889","35.17037037","52.75555556","5.550281288","8.325421932","64.16296296","96.24444444","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00061","","","","30","28","30.85","99","18.48","5.52","147.91","32.31","5","","24","54.85","0.186666667","3.535714286","3.3","0.857142857","0.8","1.101785714","1.028333333","43.75569736","93.33333333","21.84436482","5.242647556","27.37777778","29.33333333","35.55555556","38.0952381","45.7037037","48.96825397","7.766885268","8.321662787","81.25925926","87.06349206","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00062","","","","30","21","29.68","42","5.96","1.32","149.29","29.93","5","","7.28","36.96","0.141904762","2","1.4","0.346666667","0.242666667","1.413333333","0.989333333","19.6969697","70","20.04822828","1.459511019","8.82962963","12.61375661","10.78518519","15.40740741","43.97037037","62.81481481","2.162238546","3.088912209","54.75555556","78.22222222","5.46"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00063","","","","30","23","30.79","86","17.9","1.77","154.38","30.24","3","","19.67","50.46","0.208139535","3.739130435","2.866666667","0.855217391","0.655666667","1.338695652","1.026333333","38.98137138","76.66666667","19.58802954","3.85296541","26.51851852","34.58937198","29.14074074","38.00966184","45.61481481","59.49758454","5.708096904","7.445343787","74.75555556","97.50724638","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00064","","","","30","27","25.37","77","20.58","2.89","151.35","34.23","4","","23.47","48.84","0.267272727","2.851851852","2.566666667","0.869259259","0.782333333","0.93962963","0.845666667","48.05487305","90","22.61645193","5.308081269","30.48888889","33.87654321","34.77037037","38.63374486","37.58518519","41.76131687","7.863824102","8.737582335","72.35555556","80.39506173","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00065","","","","30","26","26.63","69","18.06","2.95","141.62","29.74","3","","21.01","47.64","0.26173913","2.653846154","2.3","0.808076923","0.700333333","1.024230769","0.887666667","44.1015953","86.66666667","20.99985878","4.412070329","26.75555556","30.87179487","31.12592593","35.91452991","39.45185185","45.52136752","6.536400487","7.542000562","70.57777778","81.43589744","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00066","","","","30","27","17.8","114","22.39","1.71","150.91","28.26","3","","24.1","41.9","0.196403509","4.222222222","3.8","0.892592593","0.803333333","0.659259259","0.593333333","57.51789976","90","18.72639321","4.513060765","33.17037037","36.85596708","35.7037037","39.67078189","26.37037037","29.30041152","6.686015948","7.428906609","62.07407407","68.97119342","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00067","","","","30","14","9.2","26","4.8","0.33","126.91","33.21","4","2","5.13","14.33","0.184615385","1.857142857","0.866666667","0.366428571","0.171","0.657142857","0.306666667","35.79902303","46.66666667","26.16815066","1.342426129","7.111111111","15.23809524","7.6","16.28571429","13.62962963","29.20634921","1.98877945","4.26167025","21.22962963","45.49206349","5.46"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00068","","","","30","26","18.08","65","13.28","1.91","152.53","32.33","5","","15.19","33.27","0.204307692","2.5","2.166666667","0.584230769","0.506333333","0.695384615","0.602666667","45.65674782","86.66666667","21.19583033","3.219646627","19.67407407","22.7008547","22.5037037","25.96581197","26.78518519","30.90598291","4.769846855","5.503669448","49.28888889","56.87179487","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00069","","","","30","23","11.77","57","13.39","0.67","154.68","32.71","5","","14.06","25.83","0.234912281","2.47826087","1.9","0.611304348","0.468666667","0.51173913","0.392333333","54.43283004","76.66666667","21.14688389","2.973251875","19.83703704","25.87439614","20.82962963","27.16908213","17.43703704","22.74396135","4.404817592","5.745414251","38.26666667","49.91304348","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00070","","","","30","25","8.51","69","7.59","3.31","150.68","35.76","6","","10.9","19.41","0.11","2.76","2.3","0.436","0.363333333","0.3404","0.283666667","56.1566203","83.33333333","23.73241306","2.586833024","11.24444444","13.49333333","16.14814815","19.37777778","12.60740741","15.12888889","3.83234522","4.598814264","28.75555556","34.50666667","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00071","","","","30","30","10.34","72","9.72","2.46","138.37","27.31","5","","12.18","22.52","0.135","2.4","2.4","0.406","0.406","0.344666667","0.344666667","54.08525755","100","19.7369372","2.403958951","14.4","14.4","18.04444444","18.04444444","15.31851852","15.31851852","3.561420668","3.561420668","33.36296296","33.36296296","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00072","","","","30","26","13.62","60","8.5","1.28","149.21","33.38","4","","9.78","23.4","0.141666667","2.307692308","2","0.376153846","0.326","0.523846154","0.454","41.79487179","86.66666667","22.37115475","2.187898934","12.59259259","14.52991453","14.48888889","16.71794872","20.17777778","23.28205128","3.241331755","3.739998178","34.66666667","40","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00073","","","","30","28","40.36","85","20.48","1.37","148.03","32.37","4","","21.85","62.21","0.240941176","3.035714286","2.833333333","0.780357143","0.728333333","1.441428571","1.345333333","35.12297058","93.33333333","21.86718908","4.777980815","30.34074074","32.50793651","32.37037037","34.68253968","59.79259259","64.06349206","7.078490096","7.584096531","92.16296296","98.74603175","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00074","","","","30","16","17.11","57","16.19","0.72","150.61","26.48","4","","16.91","34.02","0.284035088","3.5625","1.9","1.056875","0.563666667","1.069375","0.570333333","49.70605526","53.33333333","17.58183388","2.973088108","23.98518519","44.97222222","25.05185185","46.97222222","25.34814815","47.52777778","4.404574975","8.258578079","50.4","94.5","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00075","","","","30","20","23.77","87","19.49","1.28","144.61","30.93","3","","20.77","44.54","0.224022989","4.35","2.9","1.0385","0.692333333","1.1885","0.792333333","46.63224068","66.66666667","21.38856234","4.442404398","28.87407407","43.31111111","30.77037037","46.15555556","35.21481481","52.82222222","6.581339849","9.872009773","65.98518519","98.97777778","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00076","","","","30","27","30.9","75","13.96","1.76","128.18","25.24","4","","15.72","46.62","0.186133333","2.777777778","2.5","0.582222222","0.524","1.144444444","1.03","33.71943372","90","19.69105945","3.095434545","20.68148148","22.97942387","23.28888889","25.87654321","45.77777778","50.86419753","4.585828956","5.095365506","69.06666667","76.74074074","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00077","","","","30","29","28.11","54","10.31","1.67","154.97","31.76","5","","11.98","40.09","0.190925926","1.862068966","1.8","0.413103448","0.399333333","0.969310345","0.937","29.88276378","96.66666667","20.49428922","2.455215848","15.27407407","15.80076628","17.74814815","18.36015326","41.64444444","43.08045977","3.637356812","3.762782909","59.39259259","61.44061303","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00078","","","","30","25","32.15","114","19.71","3.38","155.41","36.63","3","","23.09","55.24","0.172894737","4.56","3.8","0.9236","0.769666667","1.286","1.071666667","41.79942071","83.33333333","23.56991185","5.442292645","29.2","35.04","34.20740741","41.04888889","47.62962963","57.15555556","8.062655771","9.675186925","81.83703704","98.20444444","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00079","","","","30","18","17.55","66","14.57","3.55","150.3","30.17","6","","18.12","35.67","0.220757576","3.666666667","2.2","1.006666667","0.604","0.975","0.585","50.79899075","60","20.07318696","3.637261477","21.58518519","35.97530864","26.84444444","44.74074074","26","43.33333333","5.388535522","8.980892536","52.84444444","88.07407407","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00080","","","","30","26","23.14","70","16.39","1.61","164.53","39.08","6","","18","41.14","0.234142857","2.692307692","2.333333333","0.692307692","0.6","0.89","0.771333333","43.75303841","86.66666667","23.75250714","4.275451285","24.28148148","28.01709402","26.66666667","30.76923077","34.28148148","39.55555556","6.334001904","7.308463736","60.94814815","70.32478632","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00081","","","","30","24","19.01","115","23.15","1.12","154.32","29.47","2","","24.27","43.28","0.201304348","4.791666667","3.833333333","1.01125","0.809","0.792083333","0.633666667","56.0767098","80","19.09668222","4.634764774","34.2962963","42.87037037","35.95555556","44.94444444","28.16296296","35.2037037","6.866318184","8.582897731","64.11851852","80.14814815","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00082","","","","30","27","17.07","37","4.83","2.25","150.52","36.89","6","","7.08","24.15","0.130540541","1.37037037","1.233333333","0.262222222","0.236","0.632222222","0.569","29.31677019","90","24.50837098","1.735192665","7.155555556","7.950617284","10.48888889","11.65432099","25.28888889","28.09876543","2.570655801","2.856284223","35.77777778","39.75308642","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00083","","","","30","21","24.58","57","20.66","0.84","147.24","27.88","5","","21.5","46.08","0.36245614","2.714285714","1.9","1.023809524","0.716666667","1.17047619","0.819333333","46.65798611","70","18.93507199","4.071040478","30.60740741","43.72486772","31.85185185","45.5026455","36.41481481","52.02116402","6.031171079","8.615958684","68.26666667","97.52380952","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00084","","","","30","29","19.8","81","15.65","1.08","150.51","33.35","3","","16.73","36.53","0.193209877","2.793103448","2.7","0.576896552","0.557666667","0.682758621","0.66","45.79797427","96.66666667","22.15799615","3.707032755","23.18518519","23.98467433","24.78518519","25.63984674","29.33333333","30.34482759","5.491900378","5.681276253","54.11851852","55.98467433","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00085","","","","30","20","13.79","31","5.8","0.91","171.46","33.67","5","","6.71","20.5","0.187096774","1.55","1.033333333","0.3355","0.223666667","0.6895","0.459666667","32.73170732","66.66666667","19.63723317","1.317658346","8.592592593","12.88888889","9.940740741","14.91111111","20.42962963","30.64444444","1.952086438","2.928129658","30.37037037","45.55555556","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00086","","","","30","26","15.76","113","23.74","3.64","144.93","28.24","5","","27.38","43.14","0.210088496","4.346153846","3.766666667","1.053076923","0.912666667","0.606153846","0.525333333","63.46777932","86.66666667","19.48526875","5.335066584","35.17037037","40.58119658","40.56296296","46.8034188","23.34814815","26.94017094","7.903802346","9.119771938","63.91111111","73.74358974","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00087","","","","30","25","23.43","63","15.52","1.14","148.48","33.73","5","","16.66","40.09","0.246349206","2.52","2.1","0.6664","0.555333333","0.9372","0.781","41.55649788","83.33333333","22.71686422","3.78462958","22.99259259","27.59111111","24.68148148","29.61777778","34.71111111","41.65333333","5.606858637","6.728230364","59.39259259","71.27111111","0"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00088","","","","30","15","10.23","13","2.72","1.86","144.08","29.2","6","","4.58","14.81","0.209230769","0.866666667","0.433333333","0.305333333","0.152666667","0.682","0.341","30.92505064","50","20.2665186","0.928206552","4.02962963","8.059259259","6.785185185","13.57037037","15.15555556","30.31111111","1.375120818","2.750241635","21.94074074","43.88148148","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00089","","","","30","28","22.56","55","17.31","1.06","149.93","35.2","4","","18.37","40.93","0.314727273","1.964285714","1.833333333","0.656071429","0.612333333","0.805714286","0.752","44.88150501","93.33333333","23.47762289","4.312839325","25.64444444","27.47619048","27.21481481","29.15873016","33.42222222","35.80952381","6.389391593","6.845776706","60.63703704","64.96825397","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00090","","","","30","24","17.64","57","11.29","1.59","150.04","30.88","5","","12.88","30.52","0.198070175","2.375","1.9","0.536666667","0.429333333","0.735","0.588","42.20183486","80","20.58117835","2.650855772","16.72592593","20.90740741","19.08148148","23.85185185","26.13333333","32.66666667","3.927193736","4.90899217","45.21481481","56.51851852","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00091","","","","30","22","15.76","64","14.18","1.74","148.39","39.14","3","","15.92","31.68","0.2215625","2.909090909","2.133333333","0.723636364","0.530666667","0.716363636","0.525333333","50.25252525","73.33333333","26.37644046","4.199129321","21.00740741","28.64646465","23.58518519","32.16161616","23.34814815","31.83838384","6.220932328","8.483089538","46.93333333","64","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00092","","","","30","18","11.12","36","10.16","0.36","144.28","28.73","5","","10.52","21.64","0.282222222","2","1.2","0.584444444","0.350666667","0.617777778","0.370666667","48.61367837","60","19.91266981","2.094812864","15.05185185","25.08641975","15.58518519","25.97530864","16.47407407","27.45679012","3.103426465","5.172377442","32.05925926","53.43209877","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00093","","","","30","20","22.84","75","12.1","1.58","111.54","21.22","3","","13.68","36.52","0.161333333","3.75","2.5","0.684","0.456","1.142","0.761333333","37.45892662","66.66666667","19.02456518","2.602560516","17.92592593","26.88888889","20.26666667","30.4","33.83703704","50.75555556","3.855645209","5.783467814","54.1037037","81.15555556","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00094","","","","30","18","10.52","31","6.68","0.58","149.98","32.45","4","3","7.26","17.78","0.215483871","1.722222222","1.033333333","0.403333333","0.242","0.584444444","0.350666667","40.83239595","60","21.63621816","1.570789439","9.896296296","16.49382716","10.75555556","17.92592593","15.58518519","25.97530864","2.327095465","3.878492441","26.34074074","43.90123457","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00095","","","","30","22","16.29","79","14.86","2.64","150.82","38.27","5","2","17.5","33.79","0.188101266","3.590909091","2.633333333","0.795454545","0.583333333","0.740454545","0.543","51.79047055","73.33333333","25.37461875","4.440558281","22.01481481","30.02020202","25.92592593","35.35353535","24.13333333","32.90909091","6.578604861","8.970824811","50.05925926","68.26262626","4.41"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00096","","","","30","23","15.86","102","14.89","3.93","151.93","34.48","6","","18.82","34.68","0.145980392","4.434782609","3.4","0.81826087","0.627333333","0.689565217","0.528666667","54.26758939","76.66666667","22.69466202","4.271135391","22.05925926","28.77294686","27.88148148","36.36714976","23.4962963","30.647343","6.327607987","8.253401722","51.37777778","67.01449275","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00097","","","","30","27","45","52","8.13","3.29","141.64","30.89","6","","11.42","56.42","0.156346154","1.925925926","1.733333333","0.422962963","0.380666667","1.666666667","1.5","20.24104927","90","21.80881107","2.490566224","12.04444444","13.38271605","16.91851852","18.79835391","66.66666667","74.07407407","3.68972774","4.099697488","83.58518519","92.87242798","4.61"
