"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00634","","","","3","3","5.21","10","3.83","0.34","5","25.3","4.17","9.38","0.383","3.333333333","3.333333333","1.39","1.39","1.736666667","1.736666667","44.45628998","100","1.05501","56.74074074","56.74074074","61.77777778","61.77777778","77.18518519","77.18518519","15.62977778","15.62977778","138.962963","138.962963","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00635","","","","3","3","16.3","8","2.69","0.56","5","26.3","3.25","19.55","0.33625","2.666666667","2.666666667","1.083333333","1.083333333","5.433333333","5.433333333","16.62404092","100","0.85475","39.85185185","39.85185185","48.14814815","48.14814815","241.4814815","241.4814815","12.66296296","12.66296296","289.6296296","289.6296296","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00636","","","","3","1","2.86","1","0.16","0.24","5","34","0.4","3.26","0.16","1","0.333333333","0.4","0.133333333","2.86","0.953333333","12.26993865","33.33333333","0.136","2.37037037","7.111111111","5.925925926","17.77777778","42.37037037","127.1111111","2.014814815","6.044444444","48.2962963","144.8888889","3.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00637","","","","3","1","5.13","8","0.97","0.21","6","30.8","1.18","6.31","0.12125","8","2.666666667","1.18","0.393333333","5.13","1.71","18.70047544","33.33333333","0.36344","14.37037037","43.11111111","17.48148148","52.44444444","76","228","5.384296296","16.15288889","93.48148148","280.4444444","1.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00638","","","","3","1","7.86","3","0.45","0.09","6","25.2","0.54","8.4","0.15","3","1","0.54","0.18","7.86","2.62","6.428571429","33.33333333","0.13608","6.666666667","20","8","24","116.4444444","349.3333333","2.016","6.048","124.4444444","373.3333333","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00639","","","","3","3","8.83","8","2.35","0.26","5","27.8","2.61","11.44","0.29375","2.666666667","2.666666667","0.87","0.87","2.943333333","2.943333333","22.81468531","100","0.72558","34.81481481","34.81481481","38.66666667","38.66666667","130.8148148","130.8148148","10.74933333","10.74933333","169.4814815","169.4814815","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00640","","","","3","2","5.07","11","3.42","0.5","6","29.8","3.92","8.99","0.310909091","5.5","3.666666667","1.96","1.306666667","2.535","1.69","43.60400445","66.66666667","1.16816","50.66666667","76","58.07407407","87.11111111","75.11111111","112.6666667","17.30607407","25.95911111","133.1851852","199.7777778","3.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00641","","","","3","2","7.18","7","4.1","0","6","","4.1","11.28","0.585714286","3.5","2.333333333","2.05","1.366666667","3.59","2.393333333","36.34751773","66.66666667","","60.74074074","91.11111111","60.74074074","91.11111111","106.3703704","159.5555556","","","167.1111111","250.6666667","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00642","","","","3","1","1.84","3","0.97","0","6","27.3","0.97","2.81","0.323333333","3","1","0.97","0.323333333","1.84","0.613333333","34.51957295","33.33333333","0.26481","14.37037037","43.11111111","14.37037037","43.11111111","27.25925926","81.77777778","3.923111111","11.76933333","41.62962963","124.8888889","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00643","","","","3","2","7.18","0","0","0","9","","0","7.18","","0","0","0","0","3.59","2.393333333","0","66.66666667","","0","0","0","0","106.3703704","159.5555556","","","106.3703704","159.5555556",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00644","","","","3","2","3.69","7","1.05","0.39","6","28.7","1.44","5.13","0.15","3.5","2.333333333","0.72","0.48","1.845","1.23","28.07017544","66.66666667","0.41328","15.55555556","23.33333333","21.33333333","32","54.66666667","82","6.122666667","9.184","76","114","3.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00645","","","","3","1","6.92","7","3.12","0","6","26","3.12","10.04","0.445714286","7","2.333333333","3.12","1.04","6.92","2.306666667","31.07569721","33.33333333","0.8112","46.22222222","138.6666667","46.22222222","138.6666667","102.5185185","307.5555556","12.01777778","36.05333333","148.7407407","446.2222222","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00646","","","","3","1","5.38","0","0","0.19","6","","0.19","5.57","","0","0","0.19","0.063333333","5.38","1.793333333","3.411131059","33.33333333","","0","0","2.814814815","8.444444444","79.7037037","239.1111111","","","82.51851852","247.5555556","3.96"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00647","","","","3","3","2.46","0","0","0.32","7","","0.32","2.78","","0","0","0.106666667","0.106666667","0.82","0.82","11.51079137","100","","0","0","4.740740741","4.740740741","36.44444444","36.44444444","","","41.18518519","41.18518519","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00648","","","","3","1","5.81","0","0","0.17","7","","0.17","5.98","","0","0","0.17","0.056666667","5.81","1.936666667","2.842809365","33.33333333","","0","0","2.518518519","7.555555556","86.07407407","258.2222222","","","88.59259259","265.7777778","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00649","","","","3","1","1.46","0","0","0.15","7","","0.15","1.61","","0","0","0.15","0.05","1.46","0.486666667","9.316770186","33.33333333","","0","0","2.222222222","6.666666667","21.62962963","64.88888889","","","23.85185185","71.55555556","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00650","","","","3","1","5.15","0","0","0.19","7","","0.19","5.34","","0","0","0.19","0.063333333","5.15","1.716666667","3.558052434","33.33333333","","0","0","2.814814815","8.444444444","76.2962963","228.8888889","","","79.11111111","237.3333333","0"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00651","","","","3","2","2.32","1","0.19","0.22","6","25.5","0.41","2.73","0.19","0.5","0.333333333","0.205","0.136666667","1.16","0.773333333","15.01831502","66.66666667","0.10455","2.814814815","4.222222222","6.074074074","9.111111111","34.37037037","51.55555556","1.548888889","2.323333333","40.44444444","60.66666667","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00652","","","","3","3","8.5","5","1.52","1.25","6","29.3","2.77","11.27","0.304","1.666666667","1.666666667","0.923333333","0.923333333","2.833333333","2.833333333","24.57852706","100","0.81161","22.51851852","22.51851852","41.03703704","41.03703704","125.9259259","125.9259259","12.02385185","12.02385185","166.962963","166.962963","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00653","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00654","","","","3","1","2.23","0","0","0.07","7","","0.07","2.3","","0","0","0.07","0.023333333","2.23","0.743333333","3.043478261","33.33333333","","0","0","1.037037037","3.111111111","33.03703704","99.11111111","","","34.07407407","102.2222222","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00655","","","","3","1","9.48","0","0","0.22","7","","0.22","9.7","","0","0","0.22","0.073333333","9.48","3.16","2.268041237","33.33333333","","0","0","3.259259259","9.777777778","140.4444444","421.3333333","","","143.7037037","431.1111111","1.74"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00656","","","","3","3","7.3","13","2.5","0.14","6","29.9","2.64","9.94","0.192307692","4.333333333","4.333333333","0.88","0.88","2.433333333","2.433333333","26.55935614","100","0.78936","37.03703704","37.03703704","39.11111111","39.11111111","108.1481481","108.1481481","11.69422222","11.69422222","147.2592593","147.2592593","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00657","","","","3","2","5.48","4","0.67","1.13","6","29.8","1.8","7.28","0.1675","2","1.333333333","0.9","0.6","2.74","1.826666667","24.72527473","66.66666667","0.5364","9.925925926","14.88888889","26.66666667","40","81.18518519","121.7777778","7.946666667","11.92","107.8518519","161.7777778","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00658","","","","3","2","9.26","4","0.58","0.55","6","28.8","1.13","10.39","0.145","2","1.333333333","0.565","0.376666667","4.63","3.086666667","10.87584216","66.66666667","0.32544","8.592592593","12.88888889","16.74074074","25.11111111","137.1851852","205.7777778","4.821333333","7.232","153.9259259","230.8888889","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00659","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00660","","","","3","1","5.19","0","0","0.07","7","","0.07","5.26","","0","0","0.07","0.023333333","5.19","1.73","1.330798479","33.33333333","","0","0","1.037037037","3.111111111","76.88888889","230.6666667","","","77.92592593","233.7777778","1.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00661","","","","3","1","3.65","3","0.75","0","6","23.7","0.75","4.4","0.25","3","1","0.75","0.25","3.65","1.216666667","17.04545455","33.33333333","0.17775","11.11111111","33.33333333","11.11111111","33.33333333","54.07407407","162.2222222","2.633333333","7.9","65.18518519","195.5555556","1.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00662","","","","3","1","7.34","","","","7","","","","","","","","","7.34","2.446666667","","33.33333333","","","","","","108.7407407","326.2222222","","","","","0.02"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00663","","","","3","1","3.03","0","0","0.22","7","","0.22","3.25","","0","0","0.22","0.073333333","3.03","1.01","6.769230769","33.33333333","","0","0","3.259259259","9.777777778","44.88888889","134.6666667","","","48.14814815","144.4444444","14.37"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00664","","","","3","1","4.62","7","2.83","0.36","6","28.9","3.19","7.81","0.404285714","7","2.333333333","3.19","1.063333333","4.62","1.54","40.84507042","33.33333333","0.92191","41.92592593","125.7777778","47.25925926","141.7777778","68.44444444","205.3333333","13.65792593","40.97377778","115.7037037","347.1111111","4.41"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00665","","","","3","1","6.3","2","0.25","0.16","6","27.7","0.41","6.71","0.125","2","0.666666667","0.41","0.136666667","6.3","2.1","6.110283159","33.33333333","0.11357","3.703703704","11.11111111","6.074074074","18.22222222","93.33333333","280","1.682518519","5.047555556","99.40740741","298.2222222","1.74"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00666","","","","3","3","8.7","9","3.22","0.55","5","32.4","3.77","12.47","0.357777778","3","3","1.256666667","1.256666667","2.9","2.9","30.23255814","100","1.22148","47.7037037","47.7037037","55.85185185","55.85185185","128.8888889","128.8888889","18.096","18.096","184.7407407","184.7407407","1.04"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00667","","","","3","1","2.57","0","0","0.1","7","","0.1","2.67","","0","0","0.1","0.033333333","2.57","0.856666667","3.745318352","33.33333333","","0","0","1.481481481","4.444444444","38.07407407","114.2222222","","","39.55555556","118.6666667","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00668","","","","3","1","4.61","0","0","0.26","7","","0.26","4.87","","0","0","0.26","0.086666667","4.61","1.536666667","5.338809035","33.33333333","","0","0","3.851851852","11.55555556","68.2962963","204.8888889","","","72.14814815","216.4444444","4.92"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00669","","","","3","2","5.88","4","0.79","0","6","23.3","0.79","6.67","0.1975","2","1.333333333","0.395","0.263333333","2.94","1.96","11.84407796","66.66666667","0.18407","11.7037037","17.55555556","11.7037037","17.55555556","87.11111111","130.6666667","2.726962963","4.090444444","98.81481481","148.2222222","1.17"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00670","","","","3","3","17.49","8","2.2","0.16","6","31.1","2.36","19.85","0.275","2.666666667","2.666666667","0.786666667","0.786666667","5.83","5.83","11.88916877","100","0.73396","32.59259259","32.59259259","34.96296296","34.96296296","259.1111111","259.1111111","10.87348148","10.87348148","294.0740741","294.0740741","0.15"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00671","","","","3","2","8.45","2","2.37","0.14","6","","2.51","10.96","1.185","1","0.666666667","1.255","0.836666667","4.225","2.816666667","22.90145985","66.66666667","","35.11111111","52.66666667","37.18518519","55.77777778","125.1851852","187.7777778","","","162.3703704","243.5555556","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00672","","","","3","2","7.31","9","2.78","0","6","29.8","2.78","10.09","0.308888889","4.5","3","1.39","0.926666667","3.655","2.436666667","27.55203171","66.66666667","0.82844","41.18518519","61.77777778","41.18518519","61.77777778","108.2962963","162.4444444","12.27318519","18.40977778","149.4814815","224.2222222","1.38"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00673","","","","3","2","2.82","5","0.91","0.66","6","29.8","1.57","4.39","0.182","2.5","1.666666667","0.785","0.523333333","1.41","0.94","35.76309795","66.66666667","0.46786","13.48148148","20.22222222","23.25925926","34.88888889","41.77777778","62.66666667","6.931259259","10.39688889","65.03703704","97.55555556","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00674","","","","3","1","3.55","4","0.5","0","6","39.1","0.5","4.05","0.125","4","1.333333333","0.5","0.166666667","3.55","1.183333333","12.34567901","33.33333333","0.1955","7.407407407","22.22222222","7.407407407","22.22222222","52.59259259","157.7777778","2.896296296","8.688888889","60","180","0.02"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00675","","","","3","2","18.74","3","0.28","0.19","6","","0.47","19.21","0.093333333","1.5","1","0.235","0.156666667","9.37","6.246666667","2.446642374","66.66666667","","4.148148148","6.222222222","6.962962963","10.44444444","277.6296296","416.4444444","","","284.5925926","426.8888889","1.17"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00676","","","","3","1","9.52","6","2.25","0.08","5","32.7","2.33","11.85","0.375","6","2","2.33","0.776666667","9.52","3.173333333","19.66244726","33.33333333","0.76191","33.33333333","100","34.51851852","103.5555556","141.037037","423.1111111","11.28755556","33.86266667","175.5555556","526.6666667","0"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00677","","","","3","1","8.98","3","0.53","0.56","6","36.2","1.09","10.07","0.176666667","3","1","1.09","0.363333333","8.98","2.993333333","10.82423039","33.33333333","0.39458","7.851851852","23.55555556","16.14814815","48.44444444","133.037037","399.1111111","5.84562963","17.53688889","149.1851852","447.5555556","0.69"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00678","","","","3","3","7.62","7","2.54","0.11","3","37.7","2.65","10.27","0.362857143","2.333333333","2.333333333","0.883333333","0.883333333","2.54","2.54","25.80331061","100","0.99905","37.62962963","37.62962963","39.25925926","39.25925926","112.8888889","112.8888889","14.80074074","14.80074074","152.1481481","152.1481481","3.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00679","","","","3","3","4.01","11","2.83","0.27","5","33.6","3.1","7.11","0.257272727","3.666666667","3.666666667","1.033333333","1.033333333","1.336666667","1.336666667","43.60056259","100","1.0416","41.92592593","41.92592593","45.92592593","45.92592593","59.40740741","59.40740741","15.43111111","15.43111111","105.3333333","105.3333333","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00680","","","","3","1","9.64","1","0.19","0.2","6","30.8","0.39","10.03","0.19","1","0.333333333","0.39","0.13","9.64","3.213333333","3.888334995","33.33333333","0.12012","2.814814815","8.444444444","5.777777778","17.33333333","142.8148148","428.4444444","1.779555556","5.338666667","148.5925926","445.7777778","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00681","","","","3","3","8.97","2","1.24","0.21","6","26.3","1.45","10.42","0.62","0.666666667","0.666666667","0.483333333","0.483333333","2.99","2.99","13.91554702","100","0.38135","18.37037037","18.37037037","21.48148148","21.48148148","132.8888889","132.8888889","5.64962963","5.64962963","154.3703704","154.3703704","1.74"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00682","","","","3","2","12.76","7","2.81","0.2","6","26.3","3.01","15.77","0.401428571","3.5","2.333333333","1.505","1.003333333","6.38","4.253333333","19.08687381","66.66666667","0.79163","41.62962963","62.44444444","44.59259259","66.88888889","189.037037","283.5555556","11.72785185","17.59177778","233.6296296","350.4444444","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00683","","","","3","1","0.52","1","0.1","0.53","7","26.8","0.63","1.15","0.1","1","0.333333333","0.63","0.21","0.52","0.173333333","54.7826087","33.33333333","0.16884","1.481481481","4.444444444","9.333333333","28","7.703703704","23.11111111","2.501333333","7.504","17.03703704","51.11111111","4.41"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00684","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-00685","","","","3","2","7.4","10","2.55","0.26","6","32.7","2.81","10.21","0.255","5","3.333333333","1.405","0.936666667","3.7","2.466666667","27.52203722","66.66666667","0.91887","37.77777778","56.66666667","41.62962963","62.44444444","109.6296296","164.4444444","13.61288889","20.41933333","151.2592593","226.8888889","0.12"
