"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00041","","","","3","3","1.89","3","2","0.75","0.12","5","9.5233421","33.1036606","2.3333635","1.7330117","295.7197876","141.6296234","47.1592941","1.9015884","4.2954645","25.6200294","0.4088297","40.3","10.6","0.87","2.76","5","0.25","0.06","0.174","1.666666667","1","0.29","0.63","60","31.52173913","26.30272953","0.228833747","11.11111111","12.88888889","28","3.390129584","40.88888889","1.666666667","1","0.29","0.63","100","11.11111111","12.88888889","28","3.390129584","40.88888889"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00042","","","","3","3","1.91","8","2","2.3","0.08","6","9.071353","13.1850586","2.177743","1.691102","207.8962402","116.8227386","52.8549385","1.6772718","3.7312417","19.7113094","0.4183817","40.3","10.5","2.38","4.29","10","0.2875","0.04","0.238","3.333333333","2.666666667","0.793333333","0.636666667","80","55.47785548","26.05459057","0.620099256","34.07407407","35.25925926","28.2962963","9.186655638","63.55555556","3.333333333","2.666666667","0.793333333","0.636666667","100","34.07407407","35.25925926","28.2962963","9.186655638","63.55555556"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00043","","","","3","3","1.87","19","12","3.28","0.47","5","8.6636791","45.9512024","1.9359231","1.650207","356.6539307","140.5306854","45.5738297","3.0837936","5.6128607","27.5855999","0.1393127","40.4","8.1","3.75","5.62","31","0.172631579","0.039166667","0.120967742","10.33333333","6.333333333","1.25","0.623333333","61.29032258","66.72597865","20.04950495","0.751856436","48.59259259","55.55555556","27.7037037","11.13861386","83.25925926","10.33333333","6.333333333","1.25","0.623333333","100","48.59259259","55.55555556","27.7037037","11.13861386","83.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00044","","","","3","3","2.03","2","4","0.52","0.16","6","11.6954317","45.0055084","2.6164885","2.1524377","350.2750854","140.4325562","47.6638107","1.6856222","4.471292","22.350399","0.2190199","40.5","10.9","0.68","2.71","6","0.26","0.04","0.113333333","2","0.666666667","0.226666667","0.676666667","33.33333333","25.09225092","26.91358025","0.183012346","7.703703704","10.07407407","30.07407407","2.71129401","40.14814815","2","0.666666667","0.226666667","0.676666667","100","7.703703704","10.07407407","30.07407407","2.71129401","40.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00045","","","","3","3","3.49","6","3","1.65","0.13","5","7.599452","33.3517609","2.0789223","1.70398","77.3858643","80.4174652","56.9039268","0.9252548","2.5641279","16.7017822","0.8790636","40.2","12.5","1.78","5.27","9","0.275","0.043333333","0.197777778","3","2","0.593333333","1.163333333","66.66666667","33.77609108","31.09452736","0.553482587","24.44444444","26.37037037","51.7037037","8.199742031","78.07407407","3","2","0.593333333","1.163333333","100","24.44444444","26.37037037","51.7037037","8.199742031","78.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00046","","","","3","3","2.11","7","1","1.66","0.05","5","6.2053967","16.9154816","1.7104855","1.3940945","85.637207","80.6981201","60.7076416","1.235321","2.6369047","15.3871098","0.7244844","40.1","11.9","1.71","3.82","8","0.237142857","0.05","0.21375","2.666666667","2.333333333","0.57","0.703333333","87.5","44.76439791","29.67581047","0.507456359","24.59259259","25.33333333","31.25925926","7.517871987","56.59259259","2.666666667","2.333333333","0.57","0.703333333","100","24.59259259","25.33333333","31.25925926","7.517871987","56.59259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00047","","","","3","3","6.78","4","7","0.76","0.26","5","10.3675909","9.7325439","2.4756589","1.7189364","179.4276123","102.9224548","67.0708923","1.112525","2.7696605","7.927722","0.1674385","40.5","13.8","1.02","7.8","11","0.19","0.037142857","0.092727273","3.666666667","1.333333333","0.34","2.26","36.36363636","13.07692308","34.07407407","0.347555556","11.25925926","15.11111111","100.4444444","5.148971193","115.5555556","3.666666667","1.333333333","0.34","2.26","100","11.25925926","15.11111111","100.4444444","5.148971193","115.5555556"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00048","","","","3","3","5.2","10","16","3.19","0.69","6","6.8731756","13.8406525","1.6101236","1.4062614","133.3725586","78.5750427","63.6468773","1.147995","2.6915469","13.1024179","0.4748259","40.9","12.7","3.88","9.08","26","0.319","0.043125","0.149230769","8.666666667","3.333333333","1.293333333","1.733333333","38.46153846","42.73127753","31.05134474","1.204792176","47.25925926","57.48148148","77.03703704","17.84877298","134.5185185","8.666666667","3.333333333","1.293333333","1.733333333","100","47.25925926","57.48148148","77.03703704","17.84877298","134.5185185"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00049","","","","3","3","2.11","11","9","1.94","0.51","4","8.45539","52.5937576","2.397768","1.8640213","290.2266846","142.0097046","52.01577","1.6903162","3.9979606","22.5167904","0.5251427","40.2","9.7","2.45","4.56","20","0.176363636","0.056666667","0.1225","6.666666667","3.666666667","0.816666667","0.703333333","55","53.72807018","24.12935323","0.591169154","28.74074074","36.2962963","31.25925926","8.758061544","67.55555556","6.666666667","3.666666667","0.816666667","0.703333333","100","28.74074074","36.2962963","31.25925926","8.758061544","67.55555556"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00050","","","","3","3","1.8","11","4","1.81","0.2","5","8.1174278","49.2443161","2.1687789","1.7032671","245.7203369","122.8737488","48.7792091","2.630619","4.9726419","25.1361866","0.7522259","40.4","9.5","2.01","3.81","15","0.164545455","0.05","0.134","5","3.666666667","0.67","0.6","73.33333333","52.75590551","23.51485149","0.472648515","26.81481481","29.77777778","26.66666667","7.00220022","56.44444444","5","3.666666667","0.67","0.6","100","26.81481481","29.77777778","26.66666667","7.00220022","56.44444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00051","","","","3","3","2.42","2","2","0.3","0.09","6","6.5472336","4.0047455","1.9152308","1.5416584","193.3945313","116.8814392","60.1542206","2.2221069","3.7138286","14.6676865","0.8756018","40.4","10.6","0.39","2.81","4","0.15","0.045","0.0975","1.333333333","0.666666667","0.13","0.806666667","50","13.87900356","26.23762376","0.102326733","4.444444444","5.777777778","35.85185185","1.515951595","41.62962963","1.333333333","0.666666667","0.13","0.806666667","100","4.444444444","5.777777778","35.85185185","1.515951595","41.62962963"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00052","","","","3","2","3.56","7","1","2.42","0.13","6","4.9690723","4.7110138","1.2175841","1.2418628","156.8269043","93.4645538","66.861969","2.5941057","4.8359432","9.4155035","0.3830166","40.2","12.9","2.55","6.11","8","0.345714286","0.13","0.31875","4","3.5","1.275","1.78","87.5","41.73486088","32.08955224","0.818283582","53.77777778","56.66666667","79.11111111","18.1840796","135.7777778","2.666666667","2.333333333","0.85","1.186666667","66.66666667","35.85185185","37.77777778","52.74074074","12.12271973","90.51851852"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00053","","","","3","3","0.56","11","4","1.49","0.25","5","10.8195009","36.6654053","2.4663725","1.9787869","344.187561","152.7926636","37.3731804","2.3364697","4.4067216","36.2375793","0.5589695","40.4","8","1.74","2.3","15","0.135454545","0.0625","0.116","5","3.666666667","0.58","0.186666667","73.33333333","75.65217391","19.8019802","0.344554455","22.07407407","25.77777778","8.296296296","5.104510451","34.07407407","5","3.666666667","0.58","0.186666667","100","22.07407407","25.77777778","8.296296296","5.104510451","34.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00054","","","","3","3","1.85","7","6","1.8","0.19","5","12.5817108","45.1983109","3.071856","2.412827","407.7550659","180.0192413","33.5011559","2.168561","4.9314723","35.988266","0.3830013","40.5","7.2","1.99","3.84","13","0.257142857","0.031666667","0.153076923","4.333333333","2.333333333","0.663333333","0.616666667","53.84615385","51.82291667","17.77777778","0.353777778","26.66666667","29.48148148","27.40740741","5.241152263","56.88888889","4.333333333","2.333333333","0.663333333","0.616666667","100","26.66666667","29.48148148","27.40740741","5.241152263","56.88888889"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00055","","","","3","3","0.26","1","20","0.46","0.44","7","7.0898085","2.1148224","1.7569866","1.3833742","203.0278931","101.9078217","60.4216232","1.5735779","3.5453463","16.3640556","0.1464224","40.9","12.6","0.9","1.16","21","0.46","0.022","0.042857143","7","0.333333333","0.3","0.086666667","4.761904762","77.5862069","30.80684597","0.277261614","6.814814815","13.33333333","3.851851852","4.107579462","17.18518519","7","0.333333333","0.3","0.086666667","100","6.814814815","13.33333333","3.851851852","4.107579462","17.18518519"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00056","","","","3","3","0.2","4","19","0.39","0.21","5","6.4769058","0","1.5366254","1.5617609","152.7207031","87.6194153","59.5241013","4.6462831","7.736053","9.1200743","0.5141077","40.8","11.1","0.6","0.8","23","0.0975","0.011052632","0.026086957","7.666666667","1.333333333","0.2","0.066666667","17.39130435","75","27.20588235","0.163235294","5.777777778","8.888888889","2.962962963","2.418300654","11.85185185","7.666666667","1.333333333","0.2","0.066666667","100","5.777777778","8.888888889","2.962962963","2.418300654","11.85185185"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00057","","","","3","3","3.17","5","0","1.45","0","6","7.0658741","8.9775238","1.9368548","1.5395832","193.8803711","96.7666016","62.0480347","1.1820555","2.9344893","13.7577534","0.6908331","40.1","13.4","1.45","4.62","5","0.29","","0.29","1.666666667","1.666666667","0.483333333","1.056666667","100","31.38528139","33.41645885","0.484538653","21.48148148","21.48148148","46.96296296","7.17835042","68.44444444","1.666666667","1.666666667","0.483333333","1.056666667","100","21.48148148","21.48148148","46.96296296","7.17835042","68.44444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00058","","","","3","2","7.24","3","5","1.27","0.19","6","6.0896282","14.8967285","1.6404057","1.2923326","170.0496826","82.7402191","65.5231552","0.9920111","2.4862924","12.1275492","0.301795","40.5","13.8","1.46","8.7","8","0.423333333","0.038","0.1825","4","1.5","0.73","3.62","37.5","16.7816092","34.07407407","0.497481481","28.22222222","32.44444444","160.8888889","11.05514403","193.3333333","2.666666667","1","0.486666667","2.413333333","66.66666667","18.81481481","21.62962963","107.2592593","7.370096022","128.8888889"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00059","","","","3","3","11.11","2","4","0.45","0.14","6","5.0336246","0","1.40557","1.1844702","214.4928589","113.815155","65.896225","2.1671982","4.3830495","10.6458464","0.1351128","40.2","11.6","0.59","11.7","6","0.225","0.035","0.098333333","2","0.666666667","0.196666667","3.703333333","33.33333333","5.042735043","28.85572139","0.170248756","6.666666667","8.740740741","164.5925926","2.522203796","173.3333333","2","0.666666667","0.196666667","3.703333333","100","6.666666667","8.740740741","164.5925926","2.522203796","173.3333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00060","","","","3","3","0.74","0","0","0","0","9","","","","","","","","","","","","","","0","0.74","0","","","","0","0","0","0.246666667","","0","","","0","0","10.96296296","","10.96296296","0","0","0","0.246666667","100","0","0","10.96296296","","10.96296296"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00061","","","","3","3","2.89","11","8","2.5","0.46","3","7.3276539","48.943634","1.9939566","1.568625","220.9805298","130.3116608","50.3847084","2.8682184","5.9359007","23.0572681","0.7226467","40.8","10.1","2.96","5.85","19","0.227272727","0.0575","0.155789474","6.333333333","3.666666667","0.986666667","0.963333333","57.89473684","50.5982906","24.75490196","0.732745098","37.03703704","43.85185185","42.81481481","10.85548293","86.66666667","6.333333333","3.666666667","0.986666667","0.963333333","100","37.03703704","43.85185185","42.81481481","10.85548293","86.66666667"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00062","","","","3","3","3.57","10","5","1.83","0.25","4","8.6245565","53.5706635","2.5523221","2.0014434","150.7928467","141.194458","46.639534","1.5460272","5.0297742","25.8305035","0.5337448","40.6","10.1","2.08","5.65","15","0.183","0.05","0.138666667","5","3.333333333","0.693333333","1.19","66.66666667","36.81415929","24.87684729","0.517438424","27.11111111","30.81481481","52.88888889","7.665754424","83.7037037","5","3.333333333","0.693333333","1.19","100","27.11111111","30.81481481","52.88888889","7.665754424","83.7037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00063","","","","3","3","1.44","5","5","1.56","0.23","4","8.0531778","0","1.9091501","1.5240636","112.9462891","90.8078156","61.2823906","2.0479641","3.5924988","14.1615314","0.7954884","40.7","11.5","1.79","3.23","10","0.312","0.046","0.179","3.333333333","1.666666667","0.596666667","0.48","50","55.41795666","28.25552826","0.505773956","23.11111111","26.51851852","21.33333333","7.492947493","47.85185185","3.333333333","1.666666667","0.596666667","0.48","100","23.11111111","26.51851852","21.33333333","7.492947493","47.85185185"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00064","","","","3","3","3.08","5","12","4.24","0.34","4","6.3900852","0","1.4586868","1.2811532","121.0737305","106.3523407","65.6025238","1.7155857","4.0962787","11.3436699","0","40.5","12.5","4.58","7.66","17","0.848","0.028333333","0.269411765","5.666666667","1.666666667","1.526666667","1.026666667","29.41176471","59.79112272","30.86419753","1.413580247","62.81481481","67.85185185","45.62962963","20.94192958","113.4814815","5.666666667","1.666666667","1.526666667","1.026666667","100","62.81481481","67.85185185","45.62962963","20.94192958","113.4814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00065","","","","3","3","2.38","2","5","0.48","0.14","6","12.2993965","32.6334686","2.8464642","2.0742397","413.6523438","184.9920654","48.0166359","0.9793253","5.2432728","23.7875366","0.1860085","40.6","13.1","0.62","3","7","0.24","0.028","0.088571429","2.333333333","0.666666667","0.206666667","0.793333333","28.57142857","20.66666667","32.26600985","0.200049261","7.111111111","9.185185185","35.25925926","2.963692757","44.44444444","2.333333333","0.666666667","0.206666667","0.793333333","100","7.111111111","9.185185185","35.25925926","2.963692757","44.44444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00066","","","","3","3","2.33","7","6","1.94","0.28","5","9.5060072","31.4620056","2.215446","1.6485043","234.6257935","113.4534454","55.5098648","1.059453","3.0260081","17.8843193","0.397707","40.3","12.1","2.22","4.55","13","0.277142857","0.046666667","0.170769231","4.333333333","2.333333333","0.74","0.776666667","53.84615385","48.79120879","30.0248139","0.666550868","28.74074074","32.88888889","34.51851852","9.874827681","67.40740741","4.333333333","2.333333333","0.74","0.776666667","100","28.74074074","32.88888889","34.51851852","9.874827681","67.40740741"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00067","","","","3","3","6.55","15","0","3.84","0","5","7.4956732","4.9645996","1.9418955","1.6283326","26.7337646","68.9329376","65.0532455","1.0169735","3.1233516","9.3509741","0.1715002","40.4","12.8","3.84","10.39","15","0.256","","0.256","5","5","1.28","2.183333333","100","36.95861405","31.68316832","1.216633663","56.88888889","56.88888889","97.03703704","18.02420242","153.9259259","5","5","1.28","2.183333333","100","56.88888889","56.88888889","97.03703704","18.02420242","153.9259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00068","","","","3","3","4.46","0","0","0","0","9","","","","","","","","","","","","","","0","4.46","0","","","","0","0","0","1.486666667","","0","","","0","0","66.07407407","","66.07407407","0","0","0","1.486666667","100","0","0","66.07407407","","66.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00069","","","","3","3","2.89","12","4","3.06","0.29","4","7.1764278","0","1.7219973","1.3940148","46.7183838","94.4158173","63.2998619","0.6946602","2.5264401","12.0731802","0","40.2","12.8","3.35","6.24","16","0.255","0.0725","0.209375","5.333333333","4","1.116666667","0.963333333","75","53.68589744","31.84079602","1.066666667","45.33333333","49.62962963","42.81481481","15.80246914","92.44444444","5.333333333","4","1.116666667","0.963333333","100","45.33333333","49.62962963","42.81481481","15.80246914","92.44444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00070","","","","3","2","0.85","6","4","1.46","0.1","5","6.5152502","0.2559662","1.4649849","1.2180514","149.2982178","102.1982117","63.06604","1.5481882","3.538837","15.3756809","0.36654","40.7","12.5","1.56","2.41","10","0.243333333","0.025","0.156","5","3","0.78","0.425","60","64.73029046","30.71253071","0.479115479","32.44444444","34.66666667","18.88888889","10.64701065","53.55555556","3.333333333","2","0.52","0.283333333","66.66666667","21.62962963","23.11111111","12.59259259","7.098007098","35.7037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00071","","","","3","3","0.91","6","7","0.9","0.28","6","7.6518164","4.2037659","1.6696005","1.421885","197.9321289","108.6226196","64.846611","2.2162628","3.8751736","12.0563955","1.0048304","40.1","12","1.18","2.09","13","0.15","0.04","0.090769231","4.333333333","2","0.393333333","0.303333333","46.15384615","56.45933014","29.92518703","0.353117207","13.33333333","17.48148148","13.48148148","5.231366029","30.96296296","4.333333333","2","0.393333333","0.303333333","100","13.33333333","17.48148148","13.48148148","5.231366029","30.96296296"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-00072","","","","3","3","1.51","3","7","0.56","0.22","5","10.0389261","5.1421661","2.0902762","1.7559371","306.0473633","128.0114288","58.1705742","2.2109585","3.8036351","15.0708752","0.9939566","40.2","12.8","0.78","2.29","10","0.186666667","0.031428571","0.078","3.333333333","1","0.26","0.503333333","30","34.06113537","31.84079602","0.248358209","8.296296296","11.55555556","22.37037037","3.679380873","33.92592593","3.333333333","1","0.26","0.503333333","100","8.296296296","11.55555556","22.37037037","3.679380873","33.92592593"
