"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00359","","","","26","20","1","1","7","20","3","4","2","1","0.2","5","9","5","5","1","50.1","20.3","5","1.77","1.01","137.047","69.7","1.03","2.09","3.47","1.2","6.2","6","0.25","0.1","0.2","0.3","0.230769231","0.2","0.153846154","0.06","0.046153846","0.25","0.192307692","66.66666667","19.35483871","76.92307692","40.51896208","0.486227545","1.424501425","1.851851852","1.709401709","2.222222222","7.122507123","9.259259259","0.69263183","0.900421379","8.831908832","11.48148148"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00360","","","","26","14","1","3","5","14","5","0","6","0","0.7","4","8","5","5","9","51","17.2","3.91","1.49","0.96","151.779","68.41","1.36","2.62","5.12","0.7","4.7","6","","0.116666667","0.116666667","0.428571429","0.230769231","0","0","0.05","0.026923077","0.285714286","0.153846154","0","14.89361702","53.84615385","33.7254902","0.236078431","0","0","0.997150997","1.851851852","5.698005698","10.58201058","0.336294062","0.624546115","6.695156695","12.43386243"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00361","","","","26","9","1","1","3","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.61538462","","","","","","","","","","","",""
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00362","","","","26","13","1","1","3","13","10","0","11","0","3","3","2","5","7","9","","","","","","","","","","","3","6","11","","0.272727273","0.272727273","0.846153846","0.423076923","0","0","0.230769231","0.115384615","0.230769231","0.115384615","0","50","50","","","0","0","4.273504274","8.547008547","4.273504274","8.547008547","","","8.547008547","17.09401709"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00363","","","","26","14","1","1","3","14","8","0","9","0","1","3","1","5","5","7","45.2","14.2","4.25","1.88","1.2","9.71","67.43","1.34","2.6","7.83","1","4","9","","0.111111111","0.111111111","0.642857143","0.346153846","0","0","0.071428571","0.038461538","0.214285714","0.115384615","0","25","53.84615385","31.4159292","0.314159292","0","0","1.424501425","2.645502646","4.273504274","7.936507937","0.447520359","0.831109238","5.698005698","10.58201058"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00364","","","","26","7","1","1","3","7","2","0","3","0","0.4","3","6","7","7","9","","","","","","","","","","","0.4","3.4","3","","0.133333333","0.133333333","0.428571429","0.115384615","0","0","0.057142857","0.015384615","0.428571429","0.115384615","0","11.76470588","26.92307692","","","0","0","0.56980057","2.116402116","4.273504274","15.87301587","","","4.843304843","17.98941799"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00365","","","","26","4","1","1","3","4","4","0","12","0","1","3","8","7","7","9","50.8","16.6","5.92","1.87","1.35","112.986","60.94","1.6","3.15","6.17","1","4","12","","0.083333333","0.083333333","3","0.461538462","0","0","0.25","0.038461538","0.75","0.115384615","0","25","15.38461538","32.67716535","0.326771654","0","0","1.424501425","9.259259259","4.273504274","27.77777778","0.465486686","3.025663459","5.698005698","37.03703704"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00366","","","","26","16","1","1","3","16","10","0","16","0","2","3","6","5","5","9","50","12.6","4.18","2","1.3","39.719","46.09","2.61","4.01","25.57","2","5","16","","0.125","0.125","1","0.615384615","0","0","0.125","0.076923077","0.1875","0.115384615","0","40","61.53846154","25.2","0.504","0","0","2.849002849","4.62962963","4.273504274","6.944444444","0.717948718","1.166666667","7.122507123","11.57407407"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00367","","","","26","12","1","1","5","12","12","0","24","0","2.5","5","6","5","5","5","50.5","18.3","5.91","2.07","1.25","119.848","62.92","2.26","3.51","4.14","2.5","7.5","24","","0.104166667","0.104166667","2","0.923076923","0","0","0.208333333","0.096153846","0.416666667","0.192307692","0","33.33333333","46.15384615","36.23762376","0.905940594","0","0","3.561253561","7.716049383","7.122507123","15.43209877","1.290513667","2.796112945","10.68376068","23.14814815"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00368","","","","26","1","1","9","3","1","1","0","2","0","0.2","1","6","7","7","9","","","","","","","","","","","0.2","1.2","2","","0.1","0.1","2","0.076923077","0","0","0.2","0.007692308","1","0.038461538","0","16.66666667","3.846153846","","","0","0","0.284900285","7.407407407","1.424501425","37.03703704","","","1.709401709","44.44444444"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00369","","","","26","2","1","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00370","","","","26","3","1","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00371","","","","26","16","1","1","3","16","16","8","15","2","3","3","9","3","5","3","50.5","17.3","4.92","1.86","1.11","152.237","68.43","1.48","3.05","3.71","5","8","23","0.25","0.2","0.217391304","1.4375","0.884615385","0.5","0.307692308","0.3125","0.192307692","0.1875","0.115384615","34.7826087","62.5","61.53846154","34.25742574","1.712871287","2.849002849","4.62962963","7.122507123","11.57407407","4.273504274","6.944444444","2.439987589","3.964979831","11.3960114","18.51851852"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00372","","","","26","9","1","1","5","9","5","0","6","0","0.3","3","6","9","9","3","","","","","","","","","","","0.3","3.3","6","","0.05","0.05","0.666666667","0.230769231","0","0","0.033333333","0.011538462","0.333333333","0.115384615","0","9.090909091","34.61538462","","","0","0","0.427350427","1.234567901","4.273504274","12.34567901","","","4.700854701","13.58024691"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00373","","","","26","14","1","1","7","14","14","0","18","0","2","5.5","9","5","7","7","","","","","","","","","","","2","7.5","18","","0.111111111","0.111111111","1.285714286","0.692307692","0","0","0.142857143","0.076923077","0.392857143","0.211538462","0","26.66666667","53.84615385","","","0","0","2.849002849","5.291005291","7.834757835","14.55026455","","","10.68376068","19.84126984"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00374","","","","26","19","1","1","7","19","18","5","14","1.1","2.9","6.5","9","5","5","5","50.7","13.1","5.37","1.87","1.21","159.937","64.98","2.41","4.12","1.72","4","10.5","19","0.22","0.207142857","0.210526316","1","0.730769231","0.263157895","0.192307692","0.210526316","0.153846154","0.342105263","0.25","26.31578947","38.0952381","73.07692308","25.8382643","1.033530572","1.566951567","2.144249513","5.698005698","7.797270955","9.259259259","12.6705653","1.472265772","2.014679478","14.95726496","20.46783626"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00375","","","","26","21","1","1","7","21","20","7","17","1.2","2","7","8","5","5","5","28.3","9","4.41","1.59","1.08","107.028","65.8","2.34","3.65","6.45","3.2","10.2","24","0.171428571","0.117647059","0.133333333","1.142857143","0.923076923","0.333333333","0.269230769","0.152380952","0.123076923","0.333333333","0.269230769","29.16666667","31.37254902","80.76923077","31.80212014","1.017667845","1.709401709","2.116402116","4.558404558","5.643738977","9.971509972","12.34567901","1.449669294","1.79482865","14.52991453","17.98941799"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00376","","","","26","21","1","1","5","21","20","5","35","1","3","5","8","5","3","5","50.9","17.4","3.76","1.55","0.97","74.704","63.84","1.8","2.79","8.88","4","9","40","0.2","0.085714286","0.1","1.904761905","1.538461538","0.238095238","0.192307692","0.19047619","0.153846154","0.238095238","0.192307692","12.5","44.44444444","80.76923077","34.18467583","1.367387033","1.424501425","1.76366843","5.698005698","7.054673721","7.122507123","8.818342152","1.947844777","2.411617343","12.82051282","15.87301587"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00377","","","","26","20","1","1","7","20","4","0","5","0","0.3","6.7","9","7","7","1","","","","","","","","","","","0.3","7","5","","0.06","0.06","0.25","0.192307692","0","0","0.015","0.011538462","0.335","0.257692308","0","4.285714286","76.92307692","","","0","0","0.427350427","0.555555556","9.544159544","12.40740741","","","9.971509972","12.96296296"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00378","","","","26","19","1","3","7","19","6","4","6","1","2","7","9","5","5","3","","","","","","","","","","","3","10","10","0.25","0.333333333","0.3","0.526315789","0.384615385","0.210526316","0.153846154","0.157894737","0.115384615","0.368421053","0.269230769","40","30","73.07692308","","","1.424501425","1.949317739","4.273504274","5.847953216","9.971509972","13.64522417","","","14.24501425","19.49317739"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00379","","","","26","15","1","1","5","15","15","0","20","0","3.5","3","8","5","5","5","50.5","16.3","4.64","1.99","1.25","125.312","60.66","1.5","2.62","11.28","3.5","6.5","20","","0.175","0.175","1.333333333","0.769230769","0","0","0.233333333","0.134615385","0.2","0.115384615","0","53.84615385","57.69230769","32.27722772","1.12970297","0","0","4.985754986","8.641975309","4.273504274","7.407407407","1.60926349","2.78939005","9.259259259","16.04938272"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00380","","","","26","23","1","1","7","23","20","22","85","5","10.5","7","9","3","3","3","50.7","13.4","5.22","2.2","1.51","59.523","54.21","2.76","4.14","12.61","15.5","22.5","107","0.227272727","0.123529412","0.144859813","4.652173913","4.115384615","0.956521739","0.846153846","0.673913043","0.596153846","0.304347826","0.269230769","20.56074766","68.88888889","88.46153846","26.42998028","4.096646943","7.122507123","8.051529791","22.07977208","24.95974235","9.971509972","11.27214171","5.835679406","6.59685498","32.05128205","36.23188406"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00381","","","","26","24","1","1","5","24","24","10","55","2.5","6.5","8","6","3","3","5","50.1","12.7","3.51","2.16","1.22","54.189","44.9","3.19","4.42","22.29","9","17","65","0.25","0.118181818","0.138461538","2.708333333","2.5","0.416666667","0.384615385","0.375","0.346153846","0.333333333","0.307692308","15.38461538","52.94117647","92.30769231","25.3493014","2.281437126","3.561253561","3.858024691","12.82051282","13.88888889","11.3960114","12.34567901","3.249910436","3.520736305","24.21652422","26.2345679"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00382","","","","26","22","1","1","5","22","22","4","25","1","4","3","2","3","3","9","50.5","9.2","3.46","2.29","1.28","51.292","34.27","5.64","7.59","29.09","5","8","29","0.25","0.16","0.172413793","1.318181818","1.115384615","0.181818182","0.153846154","0.227272727","0.192307692","0.136363636","0.115384615","13.79310345","62.5","84.61538462","18.21782178","0.910891089","1.424501425","1.683501684","7.122507123","8.417508418","4.273504274","5.050505051","1.297565654","1.533486682","11.3960114","13.46801347"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00383","","","","26","22","1","1","5","22","22","5","22","1","5","4","2","3","3","9","50.5","16.2","4.32","1.87","1.26","3.973","60.87","1.31","2.58","11.93","6","10","27","0.2","0.227272727","0.222222222","1.227272727","1.038461538","0.227272727","0.192307692","0.272727273","0.230769231","0.181818182","0.153846154","18.51851852","60","84.61538462","32.07920792","1.924752475","1.424501425","1.683501684","8.547008547","10.1010101","5.698005698","6.734006734","2.741812643","3.240324032","14.24501425","16.83501684"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00384","","","","26","15","1","3","5","15","10","0","12","0","2.8","5","9","5","3","7","50.2","19","4.9","1.68","1.1","153.489","62.87","1.52","2.58","8.09","2.8","7.8","12","","0.233333333","0.233333333","0.8","0.461538462","0","0","0.186666667","0.107692308","0.333333333","0.192307692","0","35.8974359","57.69230769","37.84860558","1.059760956","0","0","3.988603989","6.913580247","7.122507123","12.34567901","1.509630992","2.616693719","11.11111111","19.25925926"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00385","","","","26","14","1","1","5","14","14","22","18","9.6","2","6","6","1","1","3","50.7","15.3","2.88","1.43","1","89.206","61.78","1.9","2.9","12.05","11.6","17.6","40","0.436363636","0.111111111","0.29","2.857142857","1.538461538","1.571428571","0.846153846","0.828571429","0.446153846","0.428571429","0.230769231","55","65.90909091","53.84615385","30.17751479","3.500591716","13.67521368","25.3968254","16.52421652","30.68783069","8.547008547","15.87301587","4.986597886","9.260824645","25.07122507","46.56084656"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00386","","","","26","18","1","1","5","18","17","11","10","2","1","10.5","6","1","1","1","23.7","9.4","3.99","1.42","0.79","147.251","64.56","1.18","2.14","10.41","3","13.5","21","0.181818182","0.1","0.142857143","1.166666667","0.807692308","0.611111111","0.423076923","0.166666667","0.115384615","0.583333333","0.403846154","52.38095238","22.22222222","69.23076923","39.66244726","1.189873418","2.849002849","4.115226337","4.273504274","6.172839506","14.95726496","21.60493827","1.694976379","2.448299213","19.23076923","27.77777778"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00387","","","","26","18","1","1","5","18","4","0","5","0","0.3","5","8","7","7","1","50.9","17.3","4.65","1.85","1.04","148.094","67.32","2.11","3.52","2.45","0.3","5.3","5","","0.06","0.06","0.277777778","0.192307692","0","0","0.016666667","0.011538462","0.277777778","0.192307692","0","5.660377358","69.23076923","33.98821218","0.101964637","0","0","0.427350427","0.617283951","7.122507123","10.28806584","0.14524877","0.209803779","7.54985755","10.90534979"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00388","","","","26","13","1","1","5","13","2","0","3","0","0.2","3.6","9","7","9","1","","","","","","","","","","","0.2","3.8","3","","0.066666667","0.066666667","0.230769231","0.115384615","0","0","0.015384615","0.007692308","0.276923077","0.138461538","0","5.263157895","50","","","0","0","0.284900285","0.56980057","5.128205128","10.25641026","","","5.413105413","10.82621083"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00389","","","","26","9","1","1","5","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.61538462","","","","","","","","","","","",""
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00390","","","","26","21","1","1","7","21","20","7","29","1.7","3.5","5.8","6","3","1","5","","","","","","","","","","","5.2","11","36","0.242857143","0.120689655","0.144444444","1.714285714","1.384615385","0.333333333","0.269230769","0.247619048","0.2","0.276190476","0.223076923","19.44444444","47.27272727","80.76923077","","","2.421652422","2.998236332","7.407407407","9.171075838","8.262108262","10.2292769","","","15.66951567","19.40035273"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00391","","","","26","21","1","1","5","21","10","0","18","0","5.5","6","8","5","5","5","26.5","8.8","3.19","1.51","0.86","115.048","62.54","1.62","1.92","13.76","5.5","11.5","18","","0.305555556","0.305555556","0.857142857","0.692307692","0","0","0.261904762","0.211538462","0.285714286","0.230769231","0","47.82608696","80.76923077","33.20754717","1.826415094","0","0","7.834757835","9.700176367","8.547008547","10.58201058","2.601730904","3.221190643","16.38176638","20.28218695"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00392","","","","26","12","1","1","5","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.15384615","","","","","","","","","","","",""
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00393","","","","26","18","1","1","7","18","10","0","12","0","1.3","4","6","5","5","1","48.8","18.1","4.18","1.86","1.14","67.295","64.62","0.92","1.99","7.69","1.3","5.3","12","","0.108333333","0.108333333","0.666666667","0.461538462","0","0","0.072222222","0.05","0.222222222","0.153846154","0","24.52830189","69.23076923","37.09016393","0.482172131","0","0","1.851851852","2.674897119","5.698005698","8.230452675","0.686854888","0.992123727","7.54985755","10.90534979"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00394","","","","26","16","1","1","7","16","5","0","6","0","1.7","5","9","5","5","3","40.2","15.4","4.74","1.55","0.82","162.665","63.89","1.86","3.04","8.34","1.7","6.7","6","","0.283333333","0.283333333","0.375","0.230769231","0","0","0.10625","0.065384615","0.3125","0.192307692","0","25.37313433","61.53846154","38.30845771","0.651243781","0","0","2.421652422","3.935185185","7.122507123","11.57407407","0.927697694","1.507508753","9.544159544","15.50925926"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00395","","","","26","23","1","1","7","23","10","5","9","1","2","7.8","9","5","5","7","50.2","17.8","4.66","1.89","1.11","169.009","61.72","1.98","3.56","6.77","3","10.8","14","0.2","0.222222222","0.214285714","0.608695652","0.538461538","0.217391304","0.192307692","0.130434783","0.115384615","0.339130435","0.3","35.71428571","27.77777778","88.46153846","35.45816733","1.06374502","1.424501425","1.610305958","4.273504274","4.830917874","11.11111111","12.56038647","1.515306296","1.712954944","15.38461538","17.39130435"
"","","MZP2011GUR-PT01","","","","","","","","","MZP2011GUR-PT01-00396","","","","26","19","1","1","5","19","10","0","14","0","2.5","5","8","5","5","7","50.5","17.6","6","1.87","1.13","136.516","65.79","1.56","2.57","3.43","2.5","7.5","14","","0.178571429","0.178571429","0.736842105","0.538461538","0","0","0.131578947","0.096153846","0.263157895","0.192307692","0","33.33333333","73.07692308","34.85148515","0.871287129","0","0","3.561253561","4.873294347","7.122507123","9.746588694","1.241149756","1.698415456","10.68376068","14.61988304"
