"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00250","","","","26","20","1","3","5","20","20","15","16","4.5","5","6","5","3","3","3","7.23","9.5","15.5","31","0.3","0.3125","0.306451613","1.55","1.192307692","0.75","0.576923077","0.475","0.365384615","0.3","0.230769231","48.38709677","61.29032258","76.92307692","6.41025641","8.333333333","13.53276353","17.59259259","8.547008547","11.11111111","22.07977208","28.7037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00251","","","","26","9","5","9","5","9","9","7","8","2","1.2","2.5","6","5","7","5","7.76","3.2","5.7","15","0.285714286","0.15","0.213333333","1.666666667","0.576923077","0.777777778","0.269230769","0.355555556","0.123076923","0.277777778","0.096153846","46.66666667","56.14035088","34.61538462","2.849002849","8.230452675","4.558404558","13.16872428","3.561253561","10.28806584","8.11965812","23.45679012"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00252","","","","26","10","1","5","5","10","10","7","5","1.5","1","5","5","5","5","7","4.41","2.5","7.5","12","0.214285714","0.2","0.208333333","1.2","0.461538462","0.7","0.269230769","0.25","0.096153846","0.5","0.192307692","58.33333333","33.33333333","38.46153846","2.136752137","5.555555556","3.561253561","9.259259259","7.122507123","18.51851852","10.68376068","27.77777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00253","","","","26","18","1","3","5","18","18","15","14","5","4.5","6","5","3","1","3","7.23","9.5","15.5","29","0.333333333","0.321428571","0.327586207","1.611111111","1.115384615","0.833333333","0.576923077","0.527777778","0.365384615","0.333333333","0.230769231","51.72413793","61.29032258","69.23076923","7.122507123","10.28806584","13.53276353","19.5473251","8.547008547","12.34567901","22.07977208","31.89300412"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00254","","","","26","11","1","5","5","11","11","8","9","2","1.3","3","5","5","5","3","0.12","3.3","6.3","17","0.25","0.144444444","0.194117647","1.545454545","0.653846154","0.727272727","0.307692308","0.3","0.126923077","0.272727273","0.115384615","47.05882353","52.38095238","42.30769231","2.849002849","6.734006734","4.700854701","11.11111111","4.273504274","10.1010101","8.974358974","21.21212121"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00255","","","","26","12","1","3","5","12","7","7","8","2","1","2.5","4","5","5","1","7.76","3","5.5","15","0.285714286","0.125","0.2","1.25","0.576923077","0.583333333","0.269230769","0.25","0.115384615","0.208333333","0.096153846","46.66666667","54.54545455","46.15384615","2.849002849","6.172839506","4.273504274","9.259259259","3.561253561","7.716049383","7.834757835","16.97530864"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00256","","","","26","18","1","3","5","18","18","14","17","4.5","5.7","3.5","4","3","1","3","12.39","10.2","13.7","31","0.321428571","0.335294118","0.329032258","1.722222222","1.192307692","0.777777778","0.538461538","0.566666667","0.392307692","0.194444444","0.134615385","45.16129032","74.45255474","69.23076923","6.41025641","9.259259259","14.52991453","20.98765432","4.985754986","7.201646091","19.51566952","28.18930041"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00257","","","","26","7","1","3","5","7","5","0","7","0","1.2","2.5","2","5","7","3","6.12","1.2","3.7","7","","0.171428571","0.171428571","1","0.269230769","0","0","0.171428571","0.046153846","0.357142857","0.096153846","0","32.43243243","26.92307692","0","0","1.709401709","6.349206349","3.561253561","13.22751323","5.270655271","19.57671958"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00258","","","","26","15","1","3","5","15","15","14","13","4.5","4","5","4","3","1","1","14.37","8.5","13.5","27","0.321428571","0.307692308","0.314814815","1.8","1.038461538","0.933333333","0.538461538","0.566666667","0.326923077","0.333333333","0.192307692","51.85185185","62.96296296","57.69230769","6.41025641","11.11111111","12.10826211","20.98765432","7.122507123","12.34567901","19.23076923","33.33333333"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00259","","","","26","10","1","5","5","10","5","0","9","0","2","2","6","5","5","3","7.76","2","4","9","","0.222222222","0.222222222","0.9","0.346153846","0","0","0.2","0.076923077","0.2","0.076923077","0","50","38.46153846","0","0","2.849002849","7.407407407","2.849002849","7.407407407","5.698005698","14.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00260","","","","26","17","1","3","5","17","17","13","17","4.4","5","7","5","3","5","3","7.76","9.4","16.4","30","0.338461538","0.294117647","0.313333333","1.764705882","1.153846154","0.764705882","0.5","0.552941176","0.361538462","0.411764706","0.269230769","43.33333333","57.31707317","65.38461538","6.267806268","9.586056645","13.39031339","20.47930283","9.971509972","15.25054466","23.36182336","35.72984749"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00261","","","","26","11","1","5","5","11","10","3","10","1","2","3.5","4","5","7","1","7.23","3","6.5","13","0.333333333","0.2","0.230769231","1.181818182","0.5","0.272727273","0.115384615","0.272727273","0.115384615","0.318181818","0.134615385","23.07692308","46.15384615","42.30769231","1.424501425","3.367003367","4.273504274","10.1010101","4.985754986","11.78451178","9.259259259","21.88552189"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00262","","","","26","18","1","3","5","18","18","15","13","5.5","4","6","5","3","1","3","14.37","9.5","15.5","28","0.366666667","0.307692308","0.339285714","1.555555556","1.076923077","0.833333333","0.576923077","0.527777778","0.365384615","0.333333333","0.230769231","53.57142857","61.29032258","69.23076923","7.834757835","11.31687243","13.53276353","19.5473251","8.547008547","12.34567901","22.07977208","31.89300412"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00263","","","","26","9","1","5","5","9","5","0","7","0","1.5","2.5","5","5","5","3","7.23","1.5","4","7","","0.214285714","0.214285714","0.777777778","0.269230769","0","0","0.166666667","0.057692308","0.277777778","0.096153846","0","37.5","34.61538462","0","0","2.136752137","6.172839506","3.561253561","10.28806584","5.698005698","16.46090535"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00264","","","","26","20","1","3","5","20","13","20","17","8","6.5","7.5","4","3","3","3","10.5","14.5","22","37","0.4","0.382352941","0.391891892","1.85","1.423076923","1","0.769230769","0.725","0.557692308","0.375","0.288461538","54.05405405","65.90909091","76.92307692","11.3960114","14.81481481","20.65527066","26.85185185","10.68376068","13.88888889","31.33903134","40.74074074"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00265","","","","26","19","1","3","5","19","19","24","19","10.1","7.5","9.5","4","3","3","5","10.5","17.6","27.1","43","0.420833333","0.394736842","0.409302326","2.263157895","1.653846154","1.263157895","0.923076923","0.926315789","0.676923077","0.5","0.365384615","55.81395349","64.94464945","73.07692308","14.38746439","19.68810916","25.07122507","34.3079922","13.53276353","18.51851852","38.6039886","52.82651072"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00266","","","","26","10","1","3","5","10","8","0","8","0","2","3.1","5","7","7","5","7.23","2","5.1","8","","0.25","0.25","0.8","0.307692308","0","0","0.2","0.076923077","0.31","0.119230769","0","39.21568627","38.46153846","0","0","2.849002849","7.407407407","4.415954416","11.48148148","7.264957265","18.88888889"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00267","","","","26","9","1","5","5","9","9","0","10","0","2.5","3","5","7","7","5","","2.5","5.5","10","","0.25","0.25","1.111111111","0.384615385","0","0","0.277777778","0.096153846","0.333333333","0.115384615","0","45.45454545","34.61538462","0","0","3.561253561","10.28806584","4.273504274","12.34567901","7.834757835","22.63374486"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00268","","","","26","19","1","3","5","19","19","20","15","9","5","6","6","3","1","3","7.23","14","20","35","0.45","0.333333333","0.4","1.842105263","1.346153846","1.052631579","0.769230769","0.736842105","0.538461538","0.315789474","0.230769231","57.14285714","70","73.07692308","12.82051282","17.54385965","19.94301994","27.29044834","8.547008547","11.69590643","28.49002849","38.98635478"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00269","","","","26","16","1","3","5","16","16","15","17","5","4.5","5","4","3","3","1","11.03","9.5","14.5","32","0.333333333","0.264705882","0.296875","2","1.230769231","0.9375","0.576923077","0.59375","0.365384615","0.3125","0.192307692","46.875","65.51724138","61.53846154","7.122507123","11.57407407","13.53276353","21.99074074","7.122507123","11.57407407","20.65527066","33.56481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00270","","","","26","15","1","1","5","15","15","18","16","5.5","4.5","4","6","3","3","1","10.5","10","14","34","0.305555556","0.28125","0.294117647","2.266666667","1.307692308","1.2","0.692307692","0.666666667","0.384615385","0.266666667","0.153846154","52.94117647","71.42857143","57.69230769","7.834757835","13.58024691","14.24501425","24.69135802","5.698005698","9.87654321","19.94301994","34.56790123"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00271","","","","26","5","1","3","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.23076923","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00272","","","","26","7","1","5","5","7","7","9","8","2.1","1.5","5","8","5","5","3","","3.6","8.6","17","0.233333333","0.1875","0.211764706","2.428571429","0.653846154","1.285714286","0.346153846","0.514285714","0.138461538","0.714285714","0.192307692","52.94117647","41.86046512","26.92307692","2.991452991","11.11111111","5.128205128","19.04761905","7.122507123","26.45502646","12.25071225","45.5026455"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00273","","","","26","8","1","5","5","8","8","7","7","1.5","1.6","4.1","7","7","5","5","11.03","3.1","7.2","14","0.214285714","0.228571429","0.221428571","1.75","0.538461538","0.875","0.269230769","0.3875","0.119230769","0.5125","0.157692308","50","43.05555556","30.76923077","2.136752137","6.944444444","4.415954416","14.35185185","5.84045584","18.98148148","10.25641026","33.33333333"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00274","","","","26","10","1","7","5","10","10","8","10","2","1.5","4","6","5","5","5","7.23","3.5","7.5","18","0.25","0.15","0.194444444","1.8","0.692307692","0.8","0.307692308","0.35","0.134615385","0.4","0.153846154","44.44444444","46.66666667","38.46153846","2.849002849","7.407407407","4.985754986","12.96296296","5.698005698","14.81481481","10.68376068","27.77777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00275","","","","26","13","1","5","5","13","13","5","11","1.5","2.5","3","6","7","7","3","6.12","4","7","16","0.3","0.227272727","0.25","1.230769231","0.615384615","0.384615385","0.192307692","0.307692308","0.153846154","0.230769231","0.115384615","31.25","57.14285714","50","2.136752137","4.273504274","5.698005698","11.3960114","4.273504274","8.547008547","9.971509972","19.94301994"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00276","","","","26","15","1","3","5","15","15","10","17","2","2.5","6","2","5","3","3","7.23","4.5","10.5","27","0.2","0.147058824","0.166666667","1.8","1.038461538","0.666666667","0.384615385","0.3","0.173076923","0.4","0.230769231","37.03703704","42.85714286","57.69230769","2.849002849","4.938271605","6.41025641","11.11111111","8.547008547","14.81481481","14.95726496","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00277","","","","26","10","1","5","5","10","10","8","9","2","2.1","3.5","6","5","5","5","7.76","4.1","7.6","17","0.25","0.233333333","0.241176471","1.7","0.653846154","0.8","0.307692308","0.41","0.157692308","0.35","0.134615385","47.05882353","53.94736842","38.46153846","2.849002849","7.407407407","5.84045584","15.18518519","4.985754986","12.96296296","10.82621083","28.14814815"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00278","","","","26","15","1","3","5","15","15","12","19","4.5","6.5","7","6","3","3","3","7.76","11","18","31","0.375","0.342105263","0.35483871","2.066666667","1.192307692","0.8","0.461538462","0.733333333","0.423076923","0.466666667","0.269230769","38.70967742","61.11111111","57.69230769","6.41025641","11.11111111","15.66951567","27.16049383","9.971509972","17.28395062","25.64102564","44.44444444"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00279","","","","26","17","1","3","5","17","5","0","12","0","2.7","3.5","3","7","5","5","7.23","2.7","6.2","12","","0.225","0.225","0.705882353","0.461538462","0","0","0.158823529","0.103846154","0.205882353","0.134615385","0","43.5483871","65.38461538","0","0","3.846153846","5.882352941","4.985754986","7.625272331","8.831908832","13.50762527"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00280","","","","26","12","1","5","5","12","12","9","7","2.3","1.4","5","5","5","3","3","10.5","3.7","8.7","16","0.255555556","0.2","0.23125","1.333333333","0.615384615","0.75","0.346153846","0.308333333","0.142307692","0.416666667","0.192307692","56.25","42.52873563","46.15384615","3.276353276","7.098765432","5.270655271","11.41975309","7.122507123","15.43209877","12.39316239","26.85185185"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00281","","","","26","10","1","3","5","10","10","0","13","0","2","3.5","4","5","7","5","7.23","2","5.5","13","","0.153846154","0.153846154","1.3","0.5","0","0","0.2","0.076923077","0.35","0.134615385","0","36.36363636","38.46153846","0","0","2.849002849","7.407407407","4.985754986","12.96296296","7.834757835","20.37037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00282","","","","26","14","1","3","5","14","14","14","20","4.5","6.5","7.5","5","3","3","5","7.23","11","18.5","34","0.321428571","0.325","0.323529412","2.428571429","1.307692308","1","0.538461538","0.785714286","0.423076923","0.535714286","0.288461538","41.17647059","59.45945946","53.84615385","6.41025641","11.9047619","15.66951567","29.1005291","10.68376068","19.84126984","26.35327635","48.94179894"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00283","","","","26","10","1","3","5","10","10","10","17","3","5.7","4","5","3","5","5","7.76","8.7","12.7","27","0.3","0.335294118","0.322222222","2.7","1.038461538","1","0.384615385","0.87","0.334615385","0.4","0.153846154","37.03703704","68.50393701","38.46153846","4.273504274","11.11111111","12.39316239","32.22222222","5.698005698","14.81481481","18.09116809","47.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00284","","","","26","17","3","5","5","17","9","0","11","0","2.5","1.5","4","5","5","3","10.5","2.5","4","11","","0.227272727","0.227272727","0.647058824","0.423076923","0","0","0.147058824","0.096153846","0.088235294","0.057692308","0","62.5","65.38461538","0","0","3.561253561","5.446623094","2.136752137","3.267973856","5.698005698","8.71459695"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00285","","","","26","17","1","5","5","17","12","8","10","1.1","1.5","2.5","8","5","7","3","10.5","2.6","5.1","18","0.1375","0.15","0.144444444","1.058823529","0.692307692","0.470588235","0.307692308","0.152941176","0.1","0.147058824","0.096153846","44.44444444","50.98039216","65.38461538","1.566951567","2.396514161","3.703703704","5.664488017","3.561253561","5.446623094","7.264957265","11.11111111"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00286","","","","26","10","5","7","5","10","8","0","9","0","1.7","5","5","3","5","5","4.41","1.7","6.7","9","","0.188888889","0.188888889","0.9","0.346153846","0","0","0.17","0.065384615","0.5","0.192307692","0","25.37313433","38.46153846","0","0","2.421652422","6.296296296","7.122507123","18.51851852","9.544159544","24.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00287","","","","26","16","1","3","5","16","16","14","18","4.3","6","5.6","6","5","5","5","12.39","10.3","15.9","32","0.307142857","0.333333333","0.321875","2","1.230769231","0.875","0.538461538","0.64375","0.396153846","0.35","0.215384615","43.75","64.77987421","61.53846154","6.125356125","9.953703704","14.67236467","23.84259259","7.977207977","12.96296296","22.64957265","36.80555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00288","","","","26","12","1","3","5","12","5","0","10","0","2.1","3","5","5","5","3","3.03","2.1","5.1","10","","0.21","0.21","0.833333333","0.384615385","0","0","0.175","0.080769231","0.25","0.115384615","0","41.17647059","46.15384615","0","0","2.991452991","6.481481481","4.273504274","9.259259259","7.264957265","15.74074074"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00289","","","","26","9","1","5","5","9","5","0","8","0","2","5","7","7","7","3","","2","7","8","","0.25","0.25","0.888888889","0.307692308","0","0","0.222222222","0.076923077","0.555555556","0.192307692","0","28.57142857","34.61538462","0","0","2.849002849","8.230452675","7.122507123","20.57613169","9.971509972","28.80658436"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00290","","","","26","5","5","7","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.23076923","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00291","","","","26","7","1","3","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.92307692","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00292","","","","26","10","1","3","5","10","10","7","10","1.5","2","4","8","5","5","5","7.76","3.5","7.5","17","0.214285714","0.2","0.205882353","1.7","0.653846154","0.7","0.269230769","0.35","0.134615385","0.4","0.153846154","41.17647059","46.66666667","38.46153846","2.136752137","5.555555556","4.985754986","12.96296296","5.698005698","14.81481481","10.68376068","27.77777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00293","","","","26","14","1","3","5","14","14","11","17","3","5.5","5","5","1","3","3","7.23","8.5","13.5","28","0.272727273","0.323529412","0.303571429","2","1.076923077","0.785714286","0.423076923","0.607142857","0.326923077","0.357142857","0.192307692","39.28571429","62.96296296","53.84615385","4.273504274","7.936507937","12.10826211","22.48677249","7.122507123","13.22751323","19.23076923","35.71428571"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00294","","","","26","16","1","3","5","16","16","12","20","3.1","6","4.5","8","3","3","3","","9.1","13.6","32","0.258333333","0.3","0.284375","2","1.230769231","0.75","0.461538462","0.56875","0.35","0.28125","0.173076923","37.5","66.91176471","61.53846154","4.415954416","7.175925926","12.96296296","21.06481481","6.41025641","10.41666667","19.37321937","31.48148148"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00295","","","","26","12","3","5","5","12","10","0","11","0","2.2","3","9","7","7","5","","2.2","5.2","11","","0.2","0.2","0.916666667","0.423076923","0","0","0.183333333","0.084615385","0.25","0.115384615","0","42.30769231","46.15384615","0","0","3.133903134","6.790123457","4.273504274","9.259259259","7.407407407","16.04938272"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00296","","","","26","15","1","3","7","15","15","10","14","3","5.6","5.6","6","5","5","3","11.03","8.6","14.2","24","0.3","0.4","0.358333333","1.6","0.923076923","0.666666667","0.384615385","0.573333333","0.330769231","0.373333333","0.215384615","41.66666667","60.56338028","57.69230769","4.273504274","7.407407407","12.25071225","21.2345679","7.977207977","13.82716049","20.22792023","35.0617284"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00297","","","","26","6","5","9","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.07692308","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00298","","","","26","10","3","5","5","10","10","8","10","1.5","2","3","2","7","5","5","10.5","3.5","6.5","18","0.1875","0.2","0.194444444","1.8","0.692307692","0.8","0.307692308","0.35","0.134615385","0.3","0.115384615","44.44444444","53.84615385","38.46153846","2.136752137","5.555555556","4.985754986","12.96296296","4.273504274","11.11111111","9.259259259","24.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00299","","","","26","16","1","3","7","16","16","14","21","4.5","6.1","7.5","8","5","5","5","","10.6","18.1","35","0.321428571","0.29047619","0.302857143","2.1875","1.346153846","0.875","0.538461538","0.6625","0.407692308","0.46875","0.288461538","40","58.56353591","61.53846154","6.41025641","10.41666667","15.0997151","24.53703704","10.68376068","17.36111111","25.78347578","41.89814815"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00300","","","","26","12","1","5","5","12","10","5","9","1.1","1.2","3","5","7","7","3","1.65","2.3","5.3","14","0.22","0.133333333","0.164285714","1.166666667","0.538461538","0.416666667","0.192307692","0.191666667","0.088461538","0.25","0.115384615","35.71428571","43.39622642","46.15384615","1.566951567","3.395061728","3.276353276","7.098765432","4.273504274","9.259259259","7.54985755","16.35802469"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00301","","","","26","12","1","3","5","12","8","0","8","0","1.5","4","6","7","5","3","7.23","1.5","5.5","8","","0.1875","0.1875","0.666666667","0.307692308","0","0","0.125","0.057692308","0.333333333","0.153846154","0","27.27272727","46.15384615","0","0","2.136752137","4.62962963","5.698005698","12.34567901","7.834757835","16.97530864"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00302","","","","26","10","1","3","5","10","8","0","10","0","2","5","4","7","7","5","12.39","2","7","10","","0.2","0.2","1","0.384615385","0","0","0.2","0.076923077","0.5","0.192307692","0","28.57142857","38.46153846","0","0","2.849002849","7.407407407","7.122507123","18.51851852","9.971509972","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00303","","","","26","16","1","3","7","16","16","12","20","3","5.7","4.1","6","5","5","3","7.23","8.7","12.8","32","0.25","0.285","0.271875","2","1.230769231","0.75","0.461538462","0.54375","0.334615385","0.25625","0.157692308","37.5","67.96875","61.53846154","4.273504274","6.944444444","12.39316239","20.13888889","5.84045584","9.490740741","18.23361823","29.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00304","","","","26","20","1","3","7","20","20","14","26","4.5","7","6.5","7","3","3","5","11.03","11.5","18","40","0.321428571","0.269230769","0.2875","2","1.538461538","0.7","0.538461538","0.575","0.442307692","0.325","0.25","35","63.88888889","76.92307692","6.41025641","8.333333333","16.38176638","21.2962963","9.259259259","12.03703704","25.64102564","33.33333333"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00305","","","","26","9","1","5","3","9","5","0","9","0","1.7","3","6","5","5","3","","1.7","4.7","9","","0.188888889","0.188888889","1","0.346153846","0","0","0.188888889","0.065384615","0.333333333","0.115384615","0","36.17021277","34.61538462","0","0","2.421652422","6.995884774","4.273504274","12.34567901","6.695156695","19.34156379"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00306","","","","26","13","1","5","7","13","13","13","20","4.5","5.6","7","6","5","5","5","","10.1","17.1","33","0.346153846","0.28","0.306060606","2.538461538","1.269230769","1","0.5","0.776923077","0.388461538","0.538461538","0.269230769","39.39393939","59.06432749","50","6.41025641","12.82051282","14.38746439","28.77492877","9.971509972","19.94301994","24.35897436","48.71794872"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00307","","","","26","8","5","9","5","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.76923077","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00308","","","","26","17","1","3","7","17","17","14","22","4.5","7","8","2","5","5","1","11.03","11.5","19.5","36","0.321428571","0.318181818","0.319444444","2.117647059","1.384615385","0.823529412","0.538461538","0.676470588","0.442307692","0.470588235","0.307692308","38.88888889","58.97435897","65.38461538","6.41025641","9.803921569","16.38176638","25.05446623","11.3960114","17.4291939","27.77777778","42.48366013"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00309","","","","26","10","1","5","5","10","10","8","9","1.5","1.7","3","2","3","5","1","7.23","3.2","6.2","17","0.1875","0.188888889","0.188235294","1.7","0.653846154","0.8","0.307692308","0.32","0.123076923","0.3","0.115384615","47.05882353","51.61290323","38.46153846","2.136752137","5.555555556","4.558404558","11.85185185","4.273504274","11.11111111","8.831908832","22.96296296"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00310","","","","26","14","1","3","7","14","14","13","15","3.5","5","6","4","3","3","3","7.76","8.5","14.5","28","0.269230769","0.333333333","0.303571429","2","1.076923077","0.928571429","0.5","0.607142857","0.326923077","0.428571429","0.230769231","46.42857143","58.62068966","53.84615385","4.985754986","9.259259259","12.10826211","22.48677249","8.547008547","15.87301587","20.65527066","38.35978836"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00311","","","","26","20","1","3","5","20","20","15","19","5.5","5.6","7","4","5","5","5","14.37","11.1","18.1","34","0.366666667","0.294736842","0.326470588","1.7","1.307692308","0.75","0.576923077","0.555","0.426923077","0.35","0.269230769","44.11764706","61.32596685","76.92307692","7.834757835","10.18518519","15.81196581","20.55555556","9.971509972","12.96296296","25.78347578","33.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00312","","","","26","5","5","9","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.23076923","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00313","","","","26","4","5","9","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
