"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00241","","","","26","10","1","6","10","10","77","15","7.9","3.2","12.5","5","5","1","100.05","32.96","3","3","3","5","11.1","23.6","92","0.102597403","0.213333333","0.120652174","9.2","3.538461538","7.7","2.961538462","1.11","0.426923077","1.25","0.480769231","83.69565217","47.03389831","38.46153846","32.94352824","3.656731634","11.25356125","29.25925926","15.81196581","41.11111111","17.80626781","46.2962963","5.209019422","13.5434505","33.61823362","87.40740741"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00242","","","","26","13","1","9","13","13","16","32","7","4","20","3","3","1","","","1","7","3","5","11","31","48","0.4375","0.125","0.229166667","3.692307692","1.846153846","1.230769231","0.615384615","0.846153846","0.423076923","1.538461538","0.769230769","33.33333333","35.48387097","50","","","9.971509972","19.94301994","15.66951567","31.33903134","28.49002849","56.98005698","","","44.15954416","88.31908832"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00243","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00244","","","","26","8","1","7","8","8","22","44","3","8.2","13","5","5","1","100.78","30.29","1","7","3","3","11.2","24.2","66","0.136363636","0.186363636","0.16969697","8.25","2.538461538","2.75","0.846153846","1.4","0.430769231","1.625","0.5","33.33333333","46.28099174","30.76923077","30.05556658","3.366223457","4.273504274","13.88888889","15.95441595","51.85185185","18.51851852","60.18518519","4.79519011","15.58436786","34.47293447","112.037037"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00245","","","","26","16","3","9","16","16","74","77","12","4","9","5","3","1","","","1","3","7","7","16","25","151","0.162162162","0.051948052","0.105960265","9.4375","5.807692308","4.625","2.846153846","1","0.615384615","0.5625","0.346153846","49.00662252","64","61.53846154","","","17.09401709","27.77777778","22.79202279","37.03703704","12.82051282","20.83333333","","","35.61253561","57.87037037"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00246","","","","26","12","1","9","12","12","55","44","17","10.5","20","1","1","1","100.16","30.84","1","3","3","7","27.5","47.5","99","0.309090909","0.238636364","0.277777778","8.25","3.807692308","4.583333333","2.115384615","2.291666667","1.057692308","1.666666667","0.769230769","55.55555556","57.89473684","46.15384615","30.79073482","8.467452077","24.21652422","52.4691358","39.17378917","84.87654321","28.49002849","61.72839506","12.06189755","26.13411135","67.66381766","146.6049383"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00247","","","","26","8","1","6","8","8","26","16","19","7","13.6","5","3","1","100.14","38.28","1","9","9","7","26","39.6","42","0.730769231","0.4375","0.619047619","5.25","1.615384615","3.25","1","3.25","1","1.7","0.523076923","61.9047619","65.65656566","30.76923077","38.22648292","9.93888556","27.06552707","87.96296296","37.03703704","120.3703704","19.37321937","62.96296296","14.15795664","46.01335908","56.41025641","183.3333333"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00248","","","","26","14","1","6","14","13","42","36","8.5","4","14.2","3","3","1","","","1","5","7","3","12.5","26.7","78","0.202380952","0.111111111","0.16025641","5.571428571","3","3","1.615384615","0.892857143","0.480769231","1.014285714","0.546153846","53.84615385","46.8164794","53.84615385","","","12.10826211","22.48677249","17.80626781","33.06878307","20.22792023","37.56613757","","","38.03418803","70.63492063"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00249","","","","26","9","1","5","9","9","32","4","12.5","2.5","9","3","3","1","","","1","7","3","7","15","24","36","0.390625","0.625","0.416666667","4","1.384615385","3.555555556","1.230769231","1.666666667","0.576923077","1","0.346153846","88.88888889","62.5","34.61538462","","","17.80626781","51.44032922","21.36752137","61.72839506","12.82051282","37.03703704","","","34.18803419","98.7654321"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00250","","","","26","11","1","6","11","11","16","39","4.2","2","4.5","3","3","1","100.75","34.91","1","7","7","3","6.2","10.7","55","0.2625","0.051282051","0.112727273","5","2.115384615","1.454545455","0.615384615","0.563636364","0.238461538","0.409090909","0.173076923","29.09090909","57.94392523","42.30769231","34.65012407","2.148307692","5.982905983","14.14141414","8.831908832","20.87542088","6.41025641","15.15151515","3.060267368","7.233359233","15.24216524","36.02693603"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00251","","","","26","11","1","8","11","11","41","17","14","4.1","16","1","3","1","100.65","34.22","1","7","5","3","18.1","34.1","58","0.341463415","0.241176471","0.312068966","5.272727273","2.230769231","3.727272727","1.576923077","1.645454545","0.696153846","1.454545455","0.615384615","70.68965517","53.07917889","42.30769231","33.99900646","6.153820169","19.94301994","47.13804714","25.78347578","60.94276094","22.79202279","53.87205387","8.766125597","20.71993323","48.57549858","114.8148148"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00252","","","","26","12","1","7","12","12","12","63","4.5","4.2","19","3","3","1","100.1","32.33","3","1","7","3","8.7","27.7","75","0.375","0.066666667","0.116","6.25","2.884615385","1","0.461538462","0.725","0.334615385","1.583333333","0.730769231","16","31.40794224","46.15384615","32.2977023","2.8099001","6.41025641","13.88888889","12.39316239","26.85185185","27.06552707","58.64197531","4.002706695","8.672531173","39.45868946","85.49382716"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00253","","","","26","18","4","9","18","18","36","94","8","5.5","24","3","5","1","100.01","39.52","1","3","3","7","13.5","37.5","130","0.222222222","0.058510638","0.103846154","7.222222222","5","2","1.384615385","0.75","0.519230769","1.333333333","0.923076923","27.69230769","36","69.23076923","39.5160484","5.334666533","11.3960114","16.46090535","19.23076923","27.77777778","34.18803419","49.38271605","7.599240076","10.97668011","53.41880342","77.16049383"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00254","","","","26","4","1","5","4","4","19","30","7","2.5","6","3","3","1","","","1","7","3","3","9.5","15.5","49","0.368421053","0.083333333","0.193877551","12.25","1.884615385","4.75","0.730769231","2.375","0.365384615","1.5","0.230769231","38.7755102","61.29032258","15.38461538","","","9.971509972","64.81481481","13.53276353","87.96296296","8.547008547","55.55555556","","","22.07977208","143.5185185"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00255","","","","26","13","1","8","13","13","87","63","15","3","17.8","3","3","1","","","1","3","3","7","18","35.8","150","0.172413793","0.047619048","0.12","11.53846154","5.769230769","6.692307692","3.346153846","1.384615385","0.692307692","1.369230769","0.684615385","58","50.27932961","50","","","21.36752137","42.73504274","25.64102564","51.28205128","25.35612536","50.71225071","","","50.997151","101.994302"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00256","","","","26","9","1","8","9","9","44","88","9","3","7","3","3","1","","","1","3","3","7","12","19","132","0.204545455","0.034090909","0.090909091","14.66666667","5.076923077","4.888888889","1.692307692","1.333333333","0.461538462","0.777777778","0.269230769","33.33333333","63.15789474","34.61538462","","","12.82051282","37.03703704","17.09401709","49.38271605","9.971509972","28.80658436","","","27.06552707","78.18930041"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00257","","","","26","16","1","9","16","16","74","64","13","6","22.5","3","3","1","","","3","7","7","1","19","41.5","138","0.175675676","0.09375","0.137681159","8.625","5.307692308","4.625","2.846153846","1.1875","0.730769231","1.40625","0.865384615","53.62318841","45.78313253","61.53846154","","","18.51851852","30.09259259","27.06552707","43.98148148","32.05128205","52.08333333","","","59.11680912","96.06481481"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00258","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00259","","","","26","12","1","9","12","12","28","40","8","3","50","3","5","1","100.25","39.2","1","3","7","7","11","61","68","0.285714286","0.075","0.161764706","5.666666667","2.615384615","2.333333333","1.076923077","0.916666667","0.423076923","4.166666667","1.923076923","41.17647059","18.03278689","46.15384615","39.10224439","4.301246883","11.3960114","24.69135802","15.66951567","33.95061728","71.22507123","154.3209877","6.127132312","13.27545334","86.89458689","188.2716049"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00260","","","","26","20","3","7","20","20","16","70","1","3","6","3","5","1","","","1","7","3","7","4","10","86","0.0625","0.042857143","0.046511628","4.3","3.307692308","0.8","0.615384615","0.2","0.153846154","0.3","0.230769231","18.60465116","40","76.92307692","","","1.424501425","1.851851852","5.698005698","7.407407407","8.547008547","11.11111111","","","14.24501425","18.51851852"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00261","","","","26","9","1","6","9","9","50","74","8","4","18.5","3","3","1","","","1","7","7","3","12","30.5","124","0.16","0.054054054","0.096774194","13.77777778","4.769230769","5.555555556","1.923076923","1.333333333","0.461538462","2.055555556","0.711538462","40.32258065","39.3442623","34.61538462","","","11.3960114","32.9218107","17.09401709","49.38271605","26.35327635","76.13168724","","","43.44729345","125.5144033"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00262","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00263","","","","26","4","2","4","4","4","21","11","7.2","1.5","8.5","1","1","1","","","1","5","3","7","8.7","17.2","32","0.342857143","0.136363636","0.271875","8","1.230769231","5.25","0.807692308","2.175","0.334615385","2.125","0.326923077","65.625","50.58139535","15.38461538","","","10.25641026","66.66666667","12.39316239","80.55555556","12.10826211","78.7037037","","","24.5014245","159.2592593"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00264","","","","26","16","1","9","16","16","86","100","11","7","29","3","3","1","","","1","3","3","7","18","47","186","0.127906977","0.07","0.096774194","11.625","7.153846154","5.375","3.307692308","1.125","0.692307692","1.8125","1.115384615","46.23655914","38.29787234","61.53846154","","","15.66951567","25.46296296","25.64102564","41.66666667","41.31054131","67.12962963","","","66.95156695","108.7962963"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00265","","","","26","2","1","8","2","2","0","16","0","1.2","20.5","5","7","1","","","1","3","3","7","1.2","21.7","16","","0.075","0.075","8","0.615384615","0","0","0.6","0.046153846","10.25","0.788461538","0","5.529953917","7.692307692","","","0","0","1.709401709","22.22222222","29.2022792","379.6296296","","","30.91168091","401.8518519"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00266","","","","26","4","1","5","4","4","46","93","12","","16","3","3","3","100.91","29.85","1","7","5","3","","","139","0.260869565","","","34.75","5.346153846","11.5","1.769230769","","","4","0.615384615","33.09352518","","15.38461538","29.58081459","","17.09401709","111.1111111","","","22.79202279","148.1481481","","","",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00267","","","","26","12","1","9","12","12","57","75","12","4.2","11","1","3","1","","","1","3","7","3","16.2","27.2","132","0.210526316","0.056","0.122727273","11","5.076923077","4.75","2.192307692","1.35","0.623076923","0.916666667","0.423076923","43.18181818","59.55882353","46.15384615","","","17.09401709","37.03703704","23.07692308","50","15.66951567","33.95061728","","","38.74643875","83.95061728"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00268","","","","26","10","1","4","10","10","38","17","8.3","2.7","16.5","3","5","1","100.26","29.7","1","3","3","7","11","27.5","55","0.218421053","0.158823529","0.2","5.5","2.115384615","3.8","1.461538462","1.1","0.423076923","1.65","0.634615385","69.09090909","40","38.46153846","29.62298025","3.258527828","11.82336182","30.74074074","15.66951567","40.74074074","23.5042735","61.11111111","4.641777532","12.06862158","39.17378917","101.8518519"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00269","","","","26","13","1","7","13","13","37","100","9","4.6","9.5","3","3","1","100.63","34.95","1","5","5","3","13.6","23.1","137","0.243243243","0.046","0.099270073","10.53846154","5.269230769","2.846153846","1.423076923","1.046153846","0.523076923","0.730769231","0.365384615","27.00729927","58.87445887","50","34.73119348","4.723442313","12.82051282","25.64102564","19.37321937","38.74643875","13.53276353","27.06552707","6.728550304","13.45710061","32.90598291","65.81196581"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00270","","","","26","11","1","5","11","10","40","20","9","2.1","22.5","3","3","1","","","1","3","3","7","11.1","33.6","60","0.225","0.105","0.185","5.454545455","2.307692308","3.636363636","1.538461538","1.009090909","0.426923077","2.045454545","0.865384615","66.66666667","33.03571429","42.30769231","","","12.82051282","30.3030303","15.81196581","37.37373737","32.05128205","75.75757576","","","47.86324786","113.1313131"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00271","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00272","","","","26","19","1","9","19","15","29","75","13.5","4.2","15","3","3","1","","","1","3","7","1","17.7","32.7","104","0.465517241","0.056","0.170192308","5.473684211","4","1.526315789","1.115384615","0.931578947","0.680769231","0.789473684","0.576923077","27.88461538","54.12844037","73.07692308","","","19.23076923","26.31578947","25.21367521","34.50292398","21.36752137","29.23976608","","","46.58119658","63.74269006"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00273","","","","26","13","1","8","13","13","66","32","13","10","15.3","1","3","3","100.39","33.71","3","3","5","7","23","38.3","98","0.196969697","0.3125","0.234693878","7.538461538","3.769230769","5.076923077","2.538461538","1.769230769","0.884615385","1.176923077","0.588461538","67.34693878","60.05221932","50","33.57904174","7.7231796","18.51851852","37.03703704","32.76353276","65.52706553","21.79487179","43.58974359","11.00168034","22.00336068","54.55840456","109.1168091"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00274","","","","26","4","5","5","4","4","15","10","5","0.8","4","3","3","1","100.07","39.95","1","3","3","5","5.8","9.8","25","0.333333333","0.08","0.232","6.25","0.961538462","3.75","0.576923077","1.45","0.223076923","1","0.153846154","60","59.18367347","15.38461538","39.92205456","2.315479165","7.122507123","46.2962963","8.262108262","53.7037037","5.698005698","37.03703704","3.298403368","21.43962189","13.96011396","90.74074074"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00275","","","","26","16","1","9","16","16","39","65","15","3.8","35","1","3","1","","","1","3","3","7","18.8","53.8","104","0.384615385","0.058461538","0.180769231","6.5","4","2.4375","1.5","1.175","0.723076923","2.1875","1.346153846","37.5","34.94423792","61.53846154","","","21.36752137","34.72222222","26.78062678","43.51851852","49.85754986","81.01851852","","","76.63817664","124.537037"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00276","","","","26","15","4","8","15","15","44","33","7.5","5","11","3","3","1","100.33","24.09","1","3","7","5","12.5","23.5","77","0.170454545","0.151515152","0.162337662","5.133333333","2.961538462","2.933333333","1.692307692","0.833333333","0.480769231","0.733333333","0.423076923","57.14285714","53.19148936","57.69230769","24.01076448","3.00134556","10.68376068","18.51851852","17.80626781","30.86419753","15.66951567","27.16049383","4.275421025","7.410729777","33.47578348","58.02469136"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00277","","","","26","15","2","7","15","15","43","41","9","4","13","3","5","1","100.55","38.21","1","7","5","3","13","26","84","0.209302326","0.097560976","0.154761905","5.6","3.230769231","2.866666667","1.653846154","0.866666667","0.5","0.866666667","0.5","51.19047619","50","57.69230769","38.00099453","4.940129289","12.82051282","22.22222222","18.51851852","32.09876543","18.51851852","32.09876543","7.037221209","12.1978501","37.03703704","64.19753086"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00278","","","","26","13","2","8","13","13","18","35","4.5","1.7","15.5","5","5","1","100.25","31.05","1","7","7","3","6.2","21.7","53","0.25","0.048571429","0.116981132","4.076923077","2.038461538","1.384615385","0.692307692","0.476923077","0.238461538","1.192307692","0.596153846","33.96226415","28.57142857","50","30.97256858","1.920299252","6.41025641","12.82051282","8.831908832","17.66381766","22.07977208","44.15954416","2.73546902","5.47093804","30.91168091","61.82336182"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00279","","","","26","12","1","9","12","12","45","68","8","4.5","27","5","3","1","100.41","32.28","1","3","3","5","12.5","39.5","113","0.177777778","0.066176471","0.110619469","9.416666667","4.346153846","3.75","1.730769231","1.041666667","0.480769231","2.25","1.038461538","39.82300885","31.64556962","46.15384615","32.14819241","4.018524051","11.3960114","24.69135802","17.80626781","38.58024691","38.46153846","83.33333333","5.724393236","12.40285201","56.26780627","121.9135802"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00280","","","","26","13","1","9","13","2","34","36","2.4","8.3","17","3","5","1","","","1","7","7","3","10.7","27.7","70","0.070588235","0.230555556","0.152857143","5.384615385","2.692307692","2.615384615","1.307692308","0.823076923","0.411538462","1.307692308","0.653846154","48.57142857","38.62815884","50","","","3.418803419","6.837606838","15.24216524","30.48433048","24.21652422","48.43304843","","","39.45868946","78.91737892"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00281","","","","26","12","1","7","12","12","100","81","19","4.2","11","3","3","1","","","1","5","3","3","23.2","34.2","181","0.19","0.051851852","0.128176796","15.08333333","6.961538462","8.333333333","3.846153846","1.933333333","0.892307692","0.916666667","0.423076923","55.24861878","67.83625731","46.15384615","","","27.06552707","58.64197531","33.04843305","71.60493827","15.66951567","33.95061728","","","48.71794872","105.5555556"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00282","","","","26","12","1","7","12","12","32","23","7.9","3","12.8","3","3","1","","","1","7","7","3","10.9","23.7","55","0.246875","0.130434783","0.198181818","4.583333333","2.115384615","2.666666667","1.230769231","0.908333333","0.419230769","1.066666667","0.492307692","58.18181818","45.99156118","46.15384615","","","11.25356125","24.38271605","15.52706553","33.64197531","18.23361823","39.50617284","","","33.76068376","73.14814815"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00283","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00284","","","","26","15","1","4","15","14","50","56","8.9","3.2","14","3","3","1","","","3","7","7","3","12.1","26.1","106","0.178","0.057142857","0.114150943","7.066666667","4.076923077","3.333333333","1.923076923","0.806666667","0.465384615","0.933333333","0.538461538","47.16981132","46.36015326","57.69230769","","","12.67806268","21.97530864","17.23646724","29.87654321","19.94301994","34.56790123","","","37.17948718","64.44444444"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00285","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00286","","","","26","12","1","4","12","12","17","10","6.2","2","5.3","1","1","1","100.69","39.99","1","3","3","7","8.2","13.5","27","0.364705882","0.2","0.303703704","2.25","1.038461538","1.416666667","0.653846154","0.683333333","0.315384615","0.441666667","0.203846154","62.96296296","60.74074074","46.15384615","39.71595988","3.25670871","8.831908832","19.13580247","11.68091168","25.30864198","7.54985755","16.35802469","4.639186196","10.05157009","19.23076923","41.66666667"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00287","","","","26","13","1","9","13","13","19","136","7","8","4","3","3","1","100.96","39.78","1","3","7","7","15","19","155","0.368421053","0.058823529","0.096774194","11.92307692","5.961538462","1.461538462","0.730769231","1.153846154","0.576923077","0.307692308","0.153846154","12.25806452","78.94736842","50","39.40174326","5.91026149","9.971509972","19.94301994","21.36752137","42.73504274","5.698005698","11.3960114","8.419175911","16.83835182","27.06552707","54.13105413"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00288","","","","26","8","1","4","8","8","36","24","10.5","2","28","3","3","1","100.14","25.24","7","3","3","7","12.5","40.5","60","0.291666667","0.083333333","0.208333333","7.5","2.307692308","4.5","1.384615385","1.5625","0.480769231","3.5","1.076923077","60","30.86419753","30.76923077","25.2047134","3.150589175","14.95726496","48.61111111","17.80626781","57.87037037","39.88603989","129.6296296","4.488018768","14.586061","57.69230769","187.5"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00289","","","","26","5","1","4","5","5","27","19","8.5","5","17","3","3","1","100.69","31.63","1","3","3","9","13.5","30.5","46","0.314814815","0.263157895","0.293478261","9.2","1.769230769","5.4","1.038461538","2.7","0.519230769","3.4","0.653846154","58.69565217","44.26229508","19.23076923","31.41324858","4.240788559","12.10826211","62.96296296","19.23076923","100","24.21652422","125.9259259","6.041009343","31.41324858","43.44729345","225.9259259"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00290","","","","26","14","1","9","14","14","49","74","12.5","8","9.5","3","3","1","100.97","37.75","3","3","3","7","20.5","30","123","0.255102041","0.108108108","0.166666667","8.785714286","4.730769231","3.5","1.884615385","1.464285714","0.788461538","0.678571429","0.365384615","39.83739837","68.33333333","53.84615385","37.38734278","7.664405269","17.80626781","33.06878307","29.2022792","54.23280423","13.53276353","25.13227513","10.91795622","20.27620442","42.73504274","79.36507937"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00291","","","","26","8","1","3","8","8","29","39","3","3","5","","","","","","","","","","6","11","68","0.103448276","0.076923077","0.088235294","8.5","2.615384615","3.625","1.115384615","0.75","0.230769231","0.625","0.192307692","42.64705882","54.54545455","30.76923077","","","4.273504274","13.88888889","8.547008547","27.77777778","7.122507123","23.14814815","","","15.66951567","50.92592593"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00292","","","","26","15","4","8","15","13","22","80","3","4","23","7","7","1","","","1","3","3","9","7","30","102","0.136363636","0.05","0.068627451","6.8","3.923076923","1.466666667","0.846153846","0.466666667","0.269230769","1.533333333","0.884615385","21.56862745","23.33333333","57.69230769","","","4.273504274","7.407407407","9.971509972","17.28395062","32.76353276","56.79012346","","","42.73504274","74.07407407"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00293","","","","26","24","5","8","24","24","104","122","1.5","12.5","12.5","5","5","1","100.94","31.72","3","5","9","3","14","26.5","226","0.014423077","0.102459016","0.061946903","9.416666667","8.692307692","4.333333333","4","0.583333333","0.538461538","0.520833333","0.480769231","46.01769912","52.83018868","92.30769231","31.42460868","4.399445215","2.136752137","2.314814815","19.94301994","21.60493827","17.80626781","19.29012346","6.267015976","6.789267307","37.74928775","40.89506173"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00294","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00295","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00296","","","","26","10","1","4","10","10","75","25","9.5","2.3","13.5","3","3","1","","","1","1","1","9","11.8","25.3","100","0.126666667","0.092","0.118","10","3.846153846","7.5","2.884615385","1.18","0.453846154","1.35","0.519230769","75","46.64031621","38.46153846","","","13.53276353","35.18518519","16.80911681","43.7037037","19.23076923","50","","","36.03988604","93.7037037"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00297","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00298","","","","26","3","1","4","3","3","","","","","","1","3","1","100.97","34.62","1","3","3","7","","","","","","","","","","","","","","","","","11.53846154","34.2874121","","","","","","","","","","",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00299","","","","26","13","1","8","13","13","20","18","5","4.5","7.5","3","5","1","","","1","3","9","3","9.5","17","38","0.25","0.25","0.25","2.923076923","1.461538462","1.538461538","0.769230769","0.730769231","0.365384615","0.576923077","0.288461538","52.63157895","55.88235294","50","","","7.122507123","14.24501425","13.53276353","27.06552707","10.68376068","21.36752137","","","24.21652422","48.43304843"
