"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of vines per NET plot in kg|CO_331:0000227","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00941","","","","3","3","1","1","5","3","3","5","4","4.5","1","1","5","3","1","2","6.5","9","0.2","0.25","0.222222222","3","3","1.666666667","1.666666667","0.666666667","0.666666667","1.5","1.5","55.55555556","30.76923077","100","12.34567901","12.34567901","24.69135802","24.69135802","55.55555556","55.55555556","80.24691358","80.24691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00942","","","","3","3","1","1","5","3","3","4","5","5.5","1","1","3","3","5","2","7.5","9","0.25","0.2","0.222222222","3","3","1.333333333","1.333333333","0.666666667","0.666666667","1.833333333","1.833333333","44.44444444","26.66666667","100","12.34567901","12.34567901","24.69135802","24.69135802","67.90123457","67.90123457","92.59259259","92.59259259"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00943","","","","3","3","1","1","5","3","3","5","5","7.5","1","1","5","5","3","2","9.5","10","0.2","0.2","0.2","3.333333333","3.333333333","1.666666667","1.666666667","0.666666667","0.666666667","2.5","2.5","50","21.05263158","100","12.34567901","12.34567901","24.69135802","24.69135802","92.59259259","92.59259259","117.2839506","117.2839506"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00944","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00945","","","","3","3","1","3","5","3","3","5","5","4.5","0.9","1","5","5","3","1.9","6.4","10","0.18","0.2","0.19","3.333333333","3.333333333","1.666666667","1.666666667","0.633333333","0.633333333","1.5","1.5","50","29.6875","100","11.11111111","11.11111111","23.45679012","23.45679012","55.55555556","55.55555556","79.01234568","79.01234568"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00946","","","","3","1","1","1","3","1","1","1","3","2.5","0.3","0.5","3","5","7","0.8","3.3","4","0.3","0.166666667","0.2","4","1.333333333","1","0.333333333","0.8","0.266666667","2.5","0.833333333","25","24.24242424","33.33333333","3.703703704","11.11111111","9.87654321","29.62962963","30.86419753","92.59259259","40.74074074","122.2222222"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00947","","","","3","3","1","1","3","3","3","2","5","3","0.3","1","5","","3","1.3","4.3","7","0.15","0.2","0.185714286","2.333333333","2.333333333","0.666666667","0.666666667","0.433333333","0.433333333","1","1","28.57142857","30.23255814","100","3.703703704","3.703703704","16.04938272","16.04938272","37.03703704","37.03703704","53.08641975","53.08641975"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00948","","","","3","2","1","5","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00949","","","","3","3","1","1","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00950","","","","3","3","1","1","7","3","3","5","5","6.5","0.9","0.7","5","3","7","1.6","8.1","10","0.18","0.14","0.16","3.333333333","3.333333333","1.666666667","1.666666667","0.533333333","0.533333333","2.166666667","2.166666667","50","19.75308642","100","11.11111111","11.11111111","19.75308642","19.75308642","80.24691358","80.24691358","100","100"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00951","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00952","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00953","","","","3","3","1","1","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00954","","","","3","2","1","5","9","2","2","1","4","9","0.3","1","5","5","7","1.3","10.3","5","0.3","0.25","0.26","2.5","1.666666667","0.5","0.333333333","0.65","0.433333333","4.5","3","20","12.62135922","66.66666667","3.703703704","5.555555556","16.04938272","24.07407407","111.1111111","166.6666667","127.1604938","190.7407407"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00955","","","","3","3","1","3","7","3","3","4","4","7.5","1","1","5","5","3","2","9.5","8","0.25","0.25","0.25","2.666666667","2.666666667","1.333333333","1.333333333","0.666666667","0.666666667","2.5","2.5","50","21.05263158","100","12.34567901","12.34567901","24.69135802","24.69135802","92.59259259","92.59259259","117.2839506","117.2839506"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00956","","","","3","3","1","3","9","3","3","5","6","9.5","1","1","3","3","5","2","11.5","11","0.2","0.166666667","0.181818182","3.666666667","3.666666667","1.666666667","1.666666667","0.666666667","0.666666667","3.166666667","3.166666667","45.45454545","17.39130435","100","12.34567901","12.34567901","24.69135802","24.69135802","117.2839506","117.2839506","141.9753086","141.9753086"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00957","","","","3","2","1","1","3","2","2","1","4","3","0.3","0.6","1","1","7","0.9","3.9","5","0.3","0.15","0.18","2.5","1.666666667","0.5","0.333333333","0.45","0.3","1.5","1","20","23.07692308","66.66666667","3.703703704","5.555555556","11.11111111","16.66666667","37.03703704","55.55555556","48.14814815","72.22222222"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00958","","","","3","3","1","1","7","3","3","2","4","5","0.3","1","5","7","7","1.3","6.3","6","0.15","0.25","0.216666667","2","2","0.666666667","0.666666667","0.433333333","0.433333333","1.666666667","1.666666667","33.33333333","20.63492063","100","3.703703704","3.703703704","16.04938272","16.04938272","61.72839506","61.72839506","77.77777778","77.77777778"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00959","","","","3","3","1","1","5","3","3","5","5","4.5","1","1","3","3","7","2","6.5","10","0.2","0.2","0.2","3.333333333","3.333333333","1.666666667","1.666666667","0.666666667","0.666666667","1.5","1.5","50","30.76923077","100","12.34567901","12.34567901","24.69135802","24.69135802","55.55555556","55.55555556","80.24691358","80.24691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00960","","","","3","3","1","1","5","3","3","3","3","5.5","0.3","0.5","5","5","3","0.8","6.3","6","0.1","0.166666667","0.133333333","2","2","1","1","0.266666667","0.266666667","1.833333333","1.833333333","50","12.6984127","100","3.703703704","3.703703704","9.87654321","9.87654321","67.90123457","67.90123457","77.77777778","77.77777778"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00961","","","","3","3","1","1","5","3","3","2","5","7","0.3","1","5","","9","1.3","8.3","7","0.15","0.2","0.185714286","2.333333333","2.333333333","0.666666667","0.666666667","0.433333333","0.433333333","2.333333333","2.333333333","28.57142857","15.6626506","100","3.703703704","3.703703704","16.04938272","16.04938272","86.41975309","86.41975309","102.4691358","102.4691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00962","","","","3","3","1","3","5","3","3","2","2","4.5","0.4","0.3","5","7","9","0.7","5.2","4","0.2","0.15","0.175","1.333333333","1.333333333","0.666666667","0.666666667","0.233333333","0.233333333","1.5","1.5","50","13.46153846","100","4.938271605","4.938271605","8.641975309","8.641975309","55.55555556","55.55555556","64.19753086","64.19753086"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00963","","","","3","2","1","1","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00964","","","","3","2","1","1","7","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00965","","","","3","2","1","3","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00966","","","","3","3","1","1","7","3","3","4","5","8.5","0.9","1","5","3","3","1.9","10.4","9","0.225","0.2","0.211111111","3","3","1.333333333","1.333333333","0.633333333","0.633333333","2.833333333","2.833333333","44.44444444","18.26923077","100","11.11111111","11.11111111","23.45679012","23.45679012","104.9382716","104.9382716","128.3950617","128.3950617"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00967","","","","3","3","1","1","5","3","3","4","5","5","1","1.2","5","3","5","2.2","7.2","9","0.25","0.24","0.244444444","3","3","1.333333333","1.333333333","0.733333333","0.733333333","1.666666667","1.666666667","44.44444444","30.55555556","100","12.34567901","12.34567901","27.16049383","27.16049383","61.72839506","61.72839506","88.88888889","88.88888889"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00968","","","","3","3","1","1","5","3","3","5","5","4","1","1.1","3","3","5","2.1","6.1","10","0.2","0.22","0.21","3.333333333","3.333333333","1.666666667","1.666666667","0.7","0.7","1.333333333","1.333333333","50","34.42622951","100","12.34567901","12.34567901","25.92592593","25.92592593","49.38271605","49.38271605","75.30864198","75.30864198"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00969","","","","3","3","1","1","5","3","3","5","5","5","1.1","1.2","3","3","5","2.3","7.3","10","0.22","0.24","0.23","3.333333333","3.333333333","1.666666667","1.666666667","0.766666667","0.766666667","1.666666667","1.666666667","50","31.50684932","100","13.58024691","13.58024691","28.39506173","28.39506173","61.72839506","61.72839506","90.12345679","90.12345679"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00970","","","","3","3","1","1","5","3","2","1","4","6","0.2","1","5","5","3","1.2","7.2","5","0.2","0.25","0.24","1.666666667","1.666666667","0.333333333","0.333333333","0.4","0.4","2","2","20","16.66666667","100","2.469135802","2.469135802","14.81481481","14.81481481","74.07407407","74.07407407","88.88888889","88.88888889"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00971","","","","3","3","1","1","7","3","3","4","4","9.5","1","1","5","5","3","2","11.5","8","0.25","0.25","0.25","2.666666667","2.666666667","1.333333333","1.333333333","0.666666667","0.666666667","3.166666667","3.166666667","50","17.39130435","100","12.34567901","12.34567901","24.69135802","24.69135802","117.2839506","117.2839506","141.9753086","141.9753086"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00972","","","","3","3","1","1","5","3","3","4","4","4.7","1","1","5","5","3","2","6.7","8","0.25","0.25","0.25","2.666666667","2.666666667","1.333333333","1.333333333","0.666666667","0.666666667","1.566666667","1.566666667","50","29.85074627","100","12.34567901","12.34567901","24.69135802","24.69135802","58.02469136","58.02469136","82.71604938","82.71604938"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00973","","","","3","3","1","1","5","3","3","5","5","4.9","1","1","5","5","3","2","6.9","10","0.2","0.2","0.2","3.333333333","3.333333333","1.666666667","1.666666667","0.666666667","0.666666667","1.633333333","1.633333333","50","28.98550725","100","12.34567901","12.34567901","24.69135802","24.69135802","60.49382716","60.49382716","85.18518519","85.18518519"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00974","","","","3","3","1","1","5","3","3","2","2","5.5","0.3","0.4","7","9","3","0.7","6.2","4","0.15","0.2","0.175","1.333333333","1.333333333","0.666666667","0.666666667","0.233333333","0.233333333","1.833333333","1.833333333","50","11.29032258","100","3.703703704","3.703703704","8.641975309","8.641975309","67.90123457","67.90123457","76.54320988","76.54320988"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00975","","","","3","3","1","1","7","3","3","4","4","8.5","1","1","5","5","9","2","10.5","8","0.25","0.25","0.25","2.666666667","2.666666667","1.333333333","1.333333333","0.666666667","0.666666667","2.833333333","2.833333333","50","19.04761905","100","12.34567901","12.34567901","24.69135802","24.69135802","104.9382716","104.9382716","129.6296296","129.6296296"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00976","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00977","","","","3","3","1","1","7","3","3","5","6","5.5","1","1.1","3","3","5","2.1","7.6","11","0.2","0.183333333","0.190909091","3.666666667","3.666666667","1.666666667","1.666666667","0.7","0.7","1.833333333","1.833333333","45.45454545","27.63157895","100","12.34567901","12.34567901","25.92592593","25.92592593","67.90123457","67.90123457","93.82716049","93.82716049"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00978","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00979","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00980","","","","3","3","1","5","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00981","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00982","","","","3","3","1","1","5","3","1","1","3","3.5","0.2","0.4","5","7","9","0.6","4.1","4","0.2","0.133333333","0.15","1.333333333","1.333333333","0.333333333","0.333333333","0.2","0.2","1.166666667","1.166666667","25","14.63414634","100","2.469135802","2.469135802","7.407407407","7.407407407","43.20987654","43.20987654","50.61728395","50.61728395"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00983","","","","3","3","1","1","5","3","2","1","4","3.7","0.3","0.7","7","5","5","1","4.7","5","0.3","0.175","0.2","1.666666667","1.666666667","0.333333333","0.333333333","0.333333333","0.333333333","1.233333333","1.233333333","20","21.27659574","100","3.703703704","3.703703704","12.34567901","12.34567901","45.67901235","45.67901235","58.02469136","58.02469136"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00984","","","","3","2","1","3","5","2","2","3","3","5","0.4","0.5","5","5","3","0.9","5.9","6","0.133333333","0.166666667","0.15","3","2","1.5","1","0.45","0.3","2.5","1.666666667","50","15.25423729","66.66666667","4.938271605","7.407407407","11.11111111","16.66666667","61.72839506","92.59259259","72.83950617","109.2592593"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00985","","","","3","3","1","3","7","3","3","4","4","6.5","1","1","5","5","3","2","8.5","8","0.25","0.25","0.25","2.666666667","2.666666667","1.333333333","1.333333333","0.666666667","0.666666667","2.166666667","2.166666667","50","23.52941176","100","12.34567901","12.34567901","24.69135802","24.69135802","80.24691358","80.24691358","104.9382716","104.9382716"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00986","","","","3","3","1","1","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00987","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00988","","","","3","3","1","1","7","3","3","4","5","8.5","1","1.1","5","5","3","2.1","10.6","9","0.25","0.22","0.233333333","3","3","1.333333333","1.333333333","0.7","0.7","2.833333333","2.833333333","44.44444444","19.81132075","100","12.34567901","12.34567901","25.92592593","25.92592593","104.9382716","104.9382716","130.8641975","130.8641975"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00989","","","","3","2","1","1","5","2","2","3","3","4","0.5","0.6","5","5","5","1.1","5.1","6","0.166666667","0.2","0.183333333","3","2","1.5","1","0.55","0.366666667","2","1.333333333","50","21.56862745","66.66666667","6.172839506","9.259259259","13.58024691","20.37037037","49.38271605","74.07407407","62.96296296","94.44444444"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-00990","","","","3","3","1","1","5","3","3","5","6","5.5","1","1.1","5","3","5","2.1","7.6","11","0.2","0.183333333","0.190909091","3.666666667","3.666666667","1.666666667","1.666666667","0.7","0.7","1.833333333","1.833333333","45.45454545","27.63157895","100","12.34567901","12.34567901","25.92592593","25.92592593","67.90123457","67.90123457","93.82716049","93.82716049"
