"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00135","","","","2","3","12","11","1","1","4","7","0.36","0.18","0.62","4.263329983","4","55.75197601","3","29.94048841","5","4","19.0124168","2.171489","1.028308988","14.59","48.73","3.349236012","5.995947838","21.42639732","0.54","1.16","11","0.09","0.025714286","0.049090909","11","0.916666667","4","0.333333333","0.54","0.045","0.62","0.051666667","36.36363636","46.55172414","8.333333333","0.161678637","1","12","1.5","18","1.722222222","20.66666667","0.449107326","5.389287913","3.222222222","38.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00136","","","","3","5","12","10","1","1","0","6","0","0.22","0.88","","6","","","","6","7","","","","","","","","","0.22","1.1","6","","0.036666667","0.036666667","6","0.5","0","0","0.22","0.018333333","0.88","0.073333333","0","20","8.333333333","","0","0","0.611111111","7.333333333","2.444444444","29.33333333","","","3.055555556","36.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00137","","","","1","1","12","6","1","1","2","0","0.16","0","0.12","","","","","","5","8","","","","","","","","","0.16","0.28","2","0.08","","0.08","2","0.166666667","2","0.166666667","0.16","0.013333333","0.12","0.01","100","57.14285714","8.333333333","","0.444444444","5.333333333","0.444444444","5.333333333","0.333333333","4","","","0.777777778","9.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00138","","","","2","3","12","11","1","1","3","2","0.58","0.06","1.4","","3","","","","4","3","","","","","","","","","0.64","2.04","5","0.193333333","0.03","0.128","5","0.416666667","3","0.25","0.64","0.053333333","1.4","0.116666667","60","31.37254902","8.333333333","","1.611111111","19.33333333","1.777777778","21.33333333","3.888888889","46.66666667","","","5.666666667","68"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00139","","","","3","3","12","7","1","1","3","2","0.36","0.16","1.28","","4","","","","5","5","","","","","","","","","0.52","1.8","5","0.12","0.08","0.104","5","0.416666667","3","0.25","0.52","0.043333333","1.28","0.106666667","60","28.88888889","8.333333333","","1","12","1.444444444","17.33333333","3.555555556","42.66666667","","","5","60"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00140","","","","3","4","12","12","1","1","9","10","0.74","0.44","1.18","","3","","","","4","5","","","","","","","","","1.18","2.36","19","0.082222222","0.044","0.062105263","19","1.583333333","9","0.75","1.18","0.098333333","1.18","0.098333333","47.36842105","50","8.333333333","","2.055555556","24.66666667","3.277777778","39.33333333","3.277777778","39.33333333","","","6.555555556","78.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00141","","","","2","4","12","10","3","3","1","3","0.14","0.1","1.48","","3","","","","3","6","","","","","","","","","0.24","1.72","4","0.14","0.033333333","0.06","1.333333333","0.333333333","0.333333333","0.083333333","0.08","0.02","0.493333333","0.123333333","25","13.95348837","25","","0.388888889","1.555555556","0.666666667","2.666666667","4.111111111","16.44444444","","","4.777777778","19.11111111"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00142","","","","","","12","5","1","0","0","0","0","0","0.3","","","","","","","","","","","","","","","","0","0.3","0","","","","0","0","0","0","0","0","0.3","0.025","","0","8.333333333","","0","0","0","0","0.833333333","10","","","0.833333333","10"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00143","","","","3","4","12","8","1","1","3","0","0.32","0","0.64","","3","","","","6","5","","","","","","","","","0.32","0.96","3","0.106666667","","0.106666667","3","0.25","3","0.25","0.32","0.026666667","0.64","0.053333333","100","33.33333333","8.333333333","","0.888888889","10.66666667","0.888888889","10.66666667","1.777777778","21.33333333","","","2.666666667","32"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00144","","","","1","1","12","11","1","1","13","0","0.3","0","0.5","","2","","","","6","7","","","","","","","","","0.3","0.8","13","0.023076923","","0.023076923","13","1.083333333","13","1.083333333","0.3","0.025","0.5","0.041666667","100","37.5","8.333333333","","0.833333333","10","0.833333333","10","1.388888889","16.66666667","","","2.222222222","26.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00145","","","","","","12","7","1","0","0","0","0","0","0.22","","","","","","","","","","","","","","","","0","0.22","0","","","","0","0","0","0","0","0","0.22","0.018333333","","0","8.333333333","","0","0","0","0","0.611111111","7.333333333","","","0.611111111","7.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00146","","","","3","4","12","12","1","1","6","7","0.98","0.38","0.86","","4","","","","4","4","","","","","","","","","1.36","2.22","13","0.163333333","0.054285714","0.104615385","13","1.083333333","6","0.5","1.36","0.113333333","0.86","0.071666667","46.15384615","61.26126126","8.333333333","","2.722222222","32.66666667","3.777777778","45.33333333","2.388888889","28.66666667","","","6.166666667","74"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00147","","","","3","5","12","6","1","1","2","4","1","0.12","0.62","","4","","","","3","3","","","","","","","","","1.12","1.74","6","0.5","0.03","0.186666667","6","0.5","2","0.166666667","1.12","0.093333333","0.62","0.051666667","33.33333333","64.36781609","8.333333333","","2.777777778","33.33333333","3.111111111","37.33333333","1.722222222","20.66666667","","","4.833333333","58"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00148","","","","3","5","12","11","1","1","7","4","0.9","0.14","0.82","5.594313145","5","66.35440063","5","35.79404467","7","5","0","1.879976988","1.053575039","17.31","48.36","1.809092999","2.908171892","10.8102541","1.04","1.86","11","0.128571429","0.035","0.094545455","11","0.916666667","7","0.583333333","1.04","0.086666667","0.82","0.068333333","63.63636364","55.91397849","8.333333333","0.372258065","2.5","30","2.888888889","34.66666667","2.277777778","27.33333333","1.034050179","12.40860215","5.166666667","62"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00149","","","","3","4","12","8","1","1","3","2","0.46","0.2","0.62","","4","","","","5","5","","","","","","","","","0.66","1.28","5","0.153333333","0.1","0.132","5","0.416666667","3","0.25","0.66","0.055","0.62","0.051666667","60","51.5625","8.333333333","","1.277777778","15.33333333","1.833333333","22","1.722222222","20.66666667","","","3.555555556","42.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00150","","","","1","3","12","7","1","1","6","2","1.08","0.06","0.3","","3","","","","3","3","","","","","","","","","1.14","1.44","8","0.18","0.03","0.1425","8","0.666666667","6","0.5","1.14","0.095","0.3","0.025","75","79.16666667","8.333333333","","3","36","3.166666667","38","0.833333333","10","","","4","48"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00151","","","","3","5","12","11","4","4","3","2","0.44","0.026","1.28","","4","","","","5","5","","","","","","","","","0.466","1.746","5","0.146666667","0.013","0.0932","1.25","0.416666667","0.75","0.25","0.1165","0.038833333","0.32","0.106666667","60","26.68957617","33.33333333","","1.222222222","3.666666667","1.294444444","3.883333333","3.555555556","10.66666667","","","4.85","14.55"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00152","","","","3","5","12","9","1","1","3","4","0.54","0.2","0.64","","6","","","","5","4","","","","","","","","","0.74","1.38","7","0.18","0.05","0.105714286","7","0.583333333","3","0.25","0.74","0.061666667","0.64","0.053333333","42.85714286","53.62318841","8.333333333","","1.5","18","2.055555556","24.66666667","1.777777778","21.33333333","","","3.833333333","46"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00153","","","","","","12","2","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00154","","","","","","12","8","2","0","0","0","0","0","0.58","","","","","","","","","","","","","","","","0","0.58","0","","","","0","0","0","0","0","0","0.29","0.048333333","","0","16.66666667","","0","0","0","0","1.611111111","9.666666667","","","1.611111111","9.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00155","","","","2","4","12","11","1","1","6","3","0.6","0.12","0.62","","5","","","","3","6","","","","","","","","","0.72","1.34","9","0.1","0.04","0.08","9","0.75","6","0.5","0.72","0.06","0.62","0.051666667","66.66666667","53.73134328","8.333333333","","1.666666667","20","2","24","1.722222222","20.66666667","","","3.722222222","44.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00156","","","","3","4","12","11","1","1","3","5","0.38","0.16","0.54","","3","","","","5","5","","","","","","","","","0.54","1.08","8","0.126666667","0.032","0.0675","8","0.666666667","3","0.25","0.54","0.045","0.54","0.045","37.5","50","8.333333333","","1.055555556","12.66666667","1.5","18","1.5","18","","","3","36"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00157","","","","2","3","12","7","1","1","5","7","0.66","0.24","0.6","","5","","","","3","5","","","","","","","","","0.9","1.5","12","0.132","0.034285714","0.075","12","1","5","0.416666667","0.9","0.075","0.6","0.05","41.66666667","60","8.333333333","","1.833333333","22","2.5","30","1.666666667","20","","","4.166666667","50"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00158","","","","1","1","12","11","1","1","0","3","0","0.12","0.42","","1","","","","7","8","","","","","","","","","0.12","0.54","3","","0.04","0.04","3","0.25","0","0","0.12","0.01","0.42","0.035","0","22.22222222","8.333333333","","0","0","0.333333333","4","1.166666667","14","","","1.5","18"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00159","","","","","","12","9","1","0","0","0","0","0","1.36","","","","","","","","","","","","","","","","0","1.36","0","","","","0","0","0","0","0","0","1.36","0.113333333","","0","8.333333333","","0","0","0","0","3.777777778","45.33333333","","","3.777777778","45.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00160","","","","2","1","12","10","5","1","0","2","0","0.14","","5.449090958","5","69.32730103","3","46.31971802","5","6","0","2.428714037","1.142259955","22.34","48.23","0.761964023","2.237952948","11.63560104","0.14","","2","","0.07","0.07","0.4","0.166666667","0","0","0.028","0.011666667","","","0","","41.66666667","0.064847605","0","0","0.388888889","0.933333333","","","0.180132237","0.432317368","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00161","","","","2","2","12","9","1","1","5","3","0.54","0.12","0.46","","5","","","","","5","","","","","","","","","0.66","1.12","8","0.108","0.04","0.0825","8","0.666666667","5","0.416666667","0.66","0.055","0.46","0.038333333","62.5","58.92857143","8.333333333","","1.5","18","1.833333333","22","1.277777778","15.33333333","","","3.111111111","37.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00162","","","","2","1","12","8","1","1","1","1","0.12","0.04","1.12","","2","","","","6","3","","","","","","","","","0.16","1.28","2","0.12","0.04","0.08","2","0.166666667","1","0.083333333","0.16","0.013333333","1.12","0.093333333","50","12.5","8.333333333","","0.333333333","4","0.444444444","5.333333333","3.111111111","37.33333333","","","3.555555556","42.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00163","","","","2","2","12","12","1","1","6","7","0.76","0.2","1.77","5.381227016","3","47.93672562","3","27.97125484","3","5","26.4902687","2.676757097","1.444097042","10.12","36.18","2.604026079","5.745935917","30.55477333","0.96","2.73","13","0.126666667","0.028571429","0.073846154","13","1.083333333","6","0.5","0.96","0.08","1.77","0.1475","46.15384615","35.16483516","8.333333333","0.268524046","2.111111111","25.33333333","2.666666667","32","4.916666667","59","0.745900129","8.950801548","7.583333333","91"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00164","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00165","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00166","","","","1","2","12","7","1","1","3","0","0.26","0","0.12","","2","","","","4","5","","","","","","","","","0.26","0.38","3","0.086666667","","0.086666667","3","0.25","3","0.25","0.26","0.021666667","0.12","0.01","100","68.42105263","8.333333333","","0.722222222","8.666666667","0.722222222","8.666666667","0.333333333","4","","","1.055555556","12.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00167","","","","2","1","12","10","1","1","13","11","1.1","0.36","1.78","6.152519226","2","45.54875946","3","30.25107165","3","4","21.5162468","2.84869194","1.473263025","14.82","48.99","3.395997047","6.556941032","26.76366806","1.46","3.24","24","0.084615385","0.032727273","0.060833333","24","2","13","1.083333333","1.46","0.121666667","1.78","0.148333333","54.16666667","45.0617284","8.333333333","0.441665646","3.055555556","36.66666667","4.055555556","48.66666667","4.944444444","59.33333333","1.226849017","14.7221882","9","108"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00168","","","","1","2","12","9","1","1","5","4","0.58","0.22","1.14","3.577033997","3","73.38713074","3","48.275154","5","6","0","1.901561022","0.895774007","23.51","48.7","1.263244033","2.515563965","10.79284668","0.8","1.94","9","0.116","0.055","0.088888889","9","0.75","5","0.416666667","0.8","0.066666667","1.14","0.095","55.55555556","41.2371134","8.333333333","0.386201232","1.611111111","19.33333333","2.222222222","26.66666667","3.166666667","38","1.0727812","12.8733744","5.388888889","64.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00169","","","","2","1","12","9","1","1","0","9","0","0.22","0.7","","1","","","","8","7","","","","","","","","","0.22","0.92","9","","0.024444444","0.024444444","9","0.75","0","0","0.22","0.018333333","0.7","0.058333333","0","23.91304348","8.333333333","","0","0","0.611111111","7.333333333","1.944444444","23.33333333","","","2.555555556","30.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00170","","","","1","2","12","10","2","2","0","4","0","0.14","0.34","","1","","","","6","8","","","","","","","","","0.14","0.48","4","","0.035","0.035","2","0.333333333","0","0","0.07","0.011666667","0.17","0.028333333","0","29.16666667","16.66666667","","0","0","0.388888889","2.333333333","0.944444444","5.666666667","","","1.333333333","8"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00171","","","","2","2","12","5","2","1","1","0","0.28","0","0.58","","1","","","","4","5","","","","","","","","","0.28","0.86","1","0.28","","0.28","0.5","0.083333333","0.5","0.083333333","0.14","0.023333333","0.29","0.048333333","100","32.55813953","16.66666667","","0.777777778","4.666666667","0.777777778","4.666666667","1.611111111","9.666666667","","","2.388888889","14.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00172","","","","2","2","12","12","1","1","2","4","0.16","0.12","0.46","","2","","","","6","6","","","","","","","","","0.28","0.74","6","0.08","0.03","0.046666667","6","0.5","2","0.166666667","0.28","0.023333333","0.46","0.038333333","33.33333333","37.83783784","8.333333333","","0.444444444","5.333333333","0.777777778","9.333333333","1.277777778","15.33333333","","","2.055555556","24.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00173","","","","","","12","12","1","0","0","0","0","0","0.6","","","","","","","","","","","","","","","","0","0.6","0","","","","0","0","0","0","0","0","0.6","0.05","","0","8.333333333","","0","0","0","0","1.666666667","20","","","1.666666667","20"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00174","","","","3","3","12","12","1","1","7","8","0.96","0.84","0.8","4.552466869","4","74.03527832","1","48.24814509","4","6","0","1.539214015","0.912944019","23.41","48.52","1.034041047","2.26852107","7.198216915","1.8","2.6","15","0.137142857","0.105","0.12","15","1.25","7","0.583333333","1.8","0.15","0.8","0.066666667","46.66666667","69.23076923","8.333333333","0.868466612","2.666666667","32","5","60","2.222222222","26.66666667","2.412407255","28.94888706","7.222222222","86.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00175","","","","4","2","12","12","2","2","1","2","0.1","0.08","1.22","","4","","","","5","7","","","","","","","","","0.18","1.4","3","0.1","0.04","0.06","1.5","0.25","0.5","0.083333333","0.09","0.015","0.61","0.101666667","33.33333333","12.85714286","16.66666667","","0.277777778","1.666666667","0.5","3","3.388888889","20.33333333","","","3.888888889","23.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00176","","","","2","2","12","11","2","2","","","","","0.12","","2","","","","7","8","","","","","","","","","","","","","","","","","","","","","0.06","0.01","","","16.66666667","","","","","","0.333333333","2","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00177","","","","","","12","11","1","0","0","0","0","0","0.48","","","","","","","","","","","","","","","","0","0.48","0","","","","0","0","0","0","0","0","0.48","0.04","","0","8.333333333","","0","0","0","0","1.333333333","16","","","1.333333333","16"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00178","","","","3","1","12","11","1","1","4","5","0.74","0.14","0.96","","2","","","","3","4","","","","","","","","","0.88","1.84","9","0.185","0.028","0.097777778","9","0.75","4","0.333333333","0.88","0.073333333","0.96","0.08","44.44444444","47.82608696","8.333333333","","2.055555556","24.66666667","2.444444444","29.33333333","2.666666667","32","","","5.111111111","61.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00179","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00180","","","","3","1","12","12","1","1","2","0","0.22","0","1.78","","2","","","","5","6","","","","","","","","","0.22","2","2","0.11","","0.11","2","0.166666667","2","0.166666667","0.22","0.018333333","1.78","0.148333333","100","11","8.333333333","","0.611111111","7.333333333","0.611111111","7.333333333","4.944444444","59.33333333","","","5.555555556","66.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00181","","","","","","12","11","3","0","0","0","0","0","0.48","","","","","","","","","","","","","","","","0","0.48","0","","","","0","0","0","0","0","0","0.16","0.04","","0","25","","0","0","0","0","1.333333333","5.333333333","","","1.333333333","5.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00182","","","","","","12","9","2","0","0","0","0","0","1.02","","","","","","","","","","","","","","","","0","1.02","0","","","","0","0","0","0","0","0","0.51","0.085","","0","16.66666667","","0","0","0","0","2.833333333","17","","","2.833333333","17"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00183","","","","2","2","12","11","2","2","6","13","0.42","0.22","0.94","4.306266785","2","69.40233612","3","45.88788871","4","6","3.5829353","2.066732883","0.995985985","22.43","48.88","1.038218021","2.447540045","11.91267204","0.64","1.58","19","0.07","0.016923077","0.033684211","9.5","1.583333333","3","0.5","0.32","0.053333333","0.47","0.078333333","31.57894737","40.50632911","16.66666667","0.293682488","1.166666667","7","1.777777778","10.66666667","2.611111111","15.66666667","0.815784688","4.894708129","4.388888889","26.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00184","","","","1","1","12","11","2","2","4","5","0.32","0.1","0.6","3.542201996","1","70.04650116","3","37.68355739","5","6","0","1.665992975","0.807675004","18.22","48.35","1.99237895","3.480539083","12.14269066","0.42","1.02","9","0.08","0.02","0.046666667","4.5","0.75","2","0.333333333","0.21","0.035","0.3","0.05","44.44444444","41.17647059","16.66666667","0.158270941","0.888888889","5.333333333","1.166666667","7","1.666666667","10","0.439641503","2.637849018","2.833333333","17"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00185","","","","1","2","12","11","1","1","1","0","0.08","0","0.76","","1","","","","5","7","","","","","","","","","0.08","0.84","1","0.08","","0.08","1","0.083333333","1","0.083333333","0.08","0.006666667","0.76","0.063333333","100","9.523809524","8.333333333","","0.222222222","2.666666667","0.222222222","2.666666667","2.111111111","25.33333333","","","2.333333333","28"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00186","","","","2","1","12","9","1","1","0","6","0","0.12","0.84","","2","","","","6","3","","","","","","","","","0.12","0.96","6","","0.02","0.02","6","0.5","0","0","0.12","0.01","0.84","0.07","0","12.5","8.333333333","","0","0","0.333333333","4","2.333333333","28","","","2.666666667","32"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00187","","","","","","12","2","2","0","0","0","0","0","0.5","","","","","","","","","","","","","","","","0","0.5","0","","","","0","0","0","0","0","0","0.25","0.041666667","","0","16.66666667","","0","0","0","0","1.388888889","8.333333333","","","1.388888889","8.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00188","","","","","","12","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00189","","","","","","12","2","2","0","0","0","0","0","0.01","","","","","","","","","","","","","","","","0","0.01","0","","","","0","0","0","0","0","0","0.005","0.000833333","","0","16.66666667","","0","0","0","0","0.027777778","0.166666667","","","0.027777778","0.166666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00190","","","","3","1","12","9","1","1","7","5","1","0.16","1","","5","","","","2","5","","","","","","","","","1.16","2.16","12","0.142857143","0.032","0.096666667","12","1","7","0.583333333","1.16","0.096666667","1","0.083333333","58.33333333","53.7037037","8.333333333","","2.777777778","33.33333333","3.222222222","38.66666667","2.777777778","33.33333333","","","6","72"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00191","","","","3","2","12","10","1","1","8","6","0.42","0.12","0.3","","5","","","","4","5","","","","","","","","","0.54","0.84","14","0.0525","0.02","0.038571429","14","1.166666667","8","0.666666667","0.54","0.045","0.3","0.025","57.14285714","64.28571429","8.333333333","","1.166666667","14","1.5","18","0.833333333","10","","","2.333333333","28"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00192","","","","3","1","12","11","1","1","5","4","0.38","0.04","0.68","","4","","","","6","6","","","","","","","","","0.42","1.1","9","0.076","0.01","0.046666667","9","0.75","5","0.416666667","0.42","0.035","0.68","0.056666667","55.55555556","38.18181818","8.333333333","","1.055555556","12.66666667","1.166666667","14","1.888888889","22.66666667","","","3.055555556","36.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00193","","","","2","3","12","12","2","1","3","0","0.32","0","0.36","4.081326008","4","73.58036041","3","44.75149515","4","4","0","1.62451601","0.777089","21.7","48.49","1.193048","2.364027023","9.315093994","0.32","0.68","3","0.106666667","","0.106666667","1.5","0.25","1.5","0.25","0.16","0.026666667","0.18","0.03","100","47.05882353","16.66666667","0.143204784","0.888888889","5.333333333","0.888888889","5.333333333","1","6","0.397791068","2.386746408","1.888888889","11.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00194","","","","1","2","12","11","1","1","4","8","0.4","0.28","1.4","","1","","","","5","6","","","","","","","","","0.68","2.08","12","0.1","0.035","0.056666667","12","1","4","0.333333333","0.68","0.056666667","1.4","0.116666667","33.33333333","32.69230769","8.333333333","","1.111111111","13.33333333","1.888888889","22.66666667","3.888888889","46.66666667","","","5.777777778","69.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00195","","","","3","2","12","8","1","1","2","7","0.26","0.34","2.16","","3","","","","6","6","","","","","","","","","0.6","2.76","9","0.13","0.048571429","0.066666667","9","0.75","2","0.166666667","0.6","0.05","2.16","0.18","22.22222222","21.73913043","8.333333333","","0.722222222","8.666666667","1.666666667","20","6","72","","","7.666666667","92"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00196","","","","2","3","12","9","2","2","","","","","0.3","4.034440994","","68.41062164","3","43.27280231","7","6","0","1.982244968","1.036721945","20.97","48.46","1.267771959","2.735589981","11.82574081","","","","","","","","","","","","","0.15","0.025","","","16.66666667","","","","","","0.833333333","5","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00197","","","","3","4","12","11","1","1","2","4","0.24","0.2","0.64","","5","","","","3","6","","","","","","","","","0.44","1.08","6","0.12","0.05","0.073333333","6","0.5","2","0.166666667","0.44","0.036666667","0.64","0.053333333","33.33333333","40.74074074","8.333333333","","0.666666667","8","1.222222222","14.66666667","1.777777778","21.33333333","","","3","36"
