"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00129","","","","1.8718433","0.672942996","1.338121057","17.85","48.29","2.744729042","4.084020138","3","4","12","11","10","10","15","6","2.776547909","4","71.60748291","2","36.96417478","4","1","9.17728138","1","3","0.35","2.3","3.35","5.65","21","0.2","0.058333333","0.15952381","2.1","1.75","1.5","1.25","0.335","0.279166667","0.23","0.191666667","71.42857143","59.2920354","83.33333333","1.238299855","8.333333333","10","9.305555556","11.16666667","6.388888889","7.666666667","3.43972182","4.127666183","15.69444444","18.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00130","","","","","","","","","","","","","12","5","3","0","0","0","","","","","","","","","2","0","0","0.75","0","0.75","0","","","","0","0","0","0","0","0","0.25","0.0625","","0","25","","0","0","0","0","2.083333333","8.333333333","","","2.083333333","8.333333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00131","","","","0","0.86858201","1.632534027","17.77","48.73","1.936985016","3.539556026","2","1","12","11","10","10","15","3","2.827660084","2","70.96434021","5","36.46624256","2","2","9.523028374","1","3.75","0.3","3.4","4.05","7.45","18","0.25","0.1","0.225","1.8","1.5","1.5","1.25","0.405","0.3375","0.34","0.283333333","83.33333333","54.36241611","83.33333333","1.476882824","10.41666667","12.5","11.25","13.5","9.444444444","11.33333333","4.102452288","4.922942746","20.69444444","24.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00132","","","","","","","","","","","5","1","12","11","9","3","2","1","","1","","","","5","5","","1","0.3","0.15","1.55","0.45","2","3","0.15","0.15","0.15","0.333333333","0.25","0.222222222","0.166666667","0.05","0.0375","0.172222222","0.129166667","66.66666667","22.5","75","","0.833333333","1.111111111","1.25","1.666666667","4.305555556","5.740740741","","","5.555555556","7.407407407"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00133","","","","0","0.856751978","1.737218022","19.37","49.02","1.506204963","2.993577957","3","2","12","8","8","7","5","7","2.999910116","1","70.05215454","3","39.51448388","1","4","10.04634953","1","0.9","0.4","2.15","1.3","3.45","12","0.18","0.057142857","0.108333333","1.5","1","0.625","0.416666667","0.1625","0.108333333","0.26875","0.179166667","41.66666667","37.68115942","66.66666667","0.51368829","2.5","3.75","3.611111111","5.416666667","5.972222222","8.958333333","1.426911918","2.140367877","9.583333333","14.375"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00134","","","","2.116724","0.936215997","1.928413033","18.7","48.67","1.507732987","3.176278114","3","1","12","11","9","5","3","5","3.229861975","2","69.93937683","2","38.42202589","1","5","10.40927601","2","0.35","0.25","1.05","0.6","1.65","8","0.116666667","0.05","0.075","0.888888889","0.666666667","0.333333333","0.25","0.066666667","0.05","0.116666667","0.0875","37.5","36.36363636","75","0.230532155","0.972222222","1.296296296","1.666666667","2.222222222","2.916666667","3.888888889","0.640367098","0.853822798","4.583333333","6.111111111"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00135","","","","0.3048859","0.769567013","1.608672023","17.95","48.7","1.940634012","3.470042944","6","1","12","8","8","5","4","4","2.585299969","2","73.50292206","2","36.85831622","2","3","8.92181778","1","0.65","0.3","0.8","0.95","1.75","8","0.1625","0.075","0.11875","1","0.666666667","0.5","0.333333333","0.11875","0.079166667","0.1","0.066666667","50","54.28571429","66.66666667","0.350154004","1.805555556","2.708333333","2.638888889","3.958333333","2.222222222","3.333333333","0.972650011","1.458975017","4.861111111","7.291666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00136","","","","24.4670258","1.034564972","2.11845994","15.45","48.92","2.008183002","3.383444071","2","1","12","12","9","7","7","6","3.565674067","2","58.21216583","5","31.58217498","3","2","17.53946877","1","1.75","0.3","2.55","2.05","4.6","13","0.25","0.05","0.157692308","1.444444444","1.083333333","0.777777778","0.583333333","0.227777778","0.170833333","0.283333333","0.2125","53.84615385","44.56521739","75","0.647434587","4.861111111","6.481481481","5.694444444","7.592592593","7.083333333","9.444444444","1.798429409","2.397905878","12.77777778","17.03703704"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00137","","","","","","","","","","","5","1","12","9","9","3","3","4","","2","","","","2","4","","1","0.5","0.3","2.75","0.8","3.55","7","0.166666667","0.075","0.114285714","0.777777778","0.583333333","0.333333333","0.25","0.088888889","0.066666667","0.305555556","0.229166667","42.85714286","22.53521127","75","","1.388888889","1.851851852","2.222222222","2.962962963","7.638888889","10.18518519","","","9.861111111","13.14814815"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00138","","","","0","0.763765991","1.552549005","18.44","48.4","0.495101988","1.891608","6","2","12","11","11","9","7","9","2.217056036","4","72.53775024","3","38.09917355","3","4","14.41472816","1","0.8","0.4","0.4","1.2","1.6","16","0.114285714","0.044444444","0.075","1.454545455","1.333333333","0.636363636","0.583333333","0.109090909","0.1","0.036363636","0.033333333","43.75","75","91.66666667","0.457190083","2.222222222","2.424242424","3.333333333","3.636363636","1.111111111","1.212121212","1.269972452","1.385424493","4.444444444","4.848484848"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00139","","","","","","","","","","","","","12","6","6","0","0","0","","","","","","","","","1","0","0","0.45","0","0.45","0","","","","0","0","0","0","0","0","0.075","0.0375","","0","50","","0","0","0","0","1.25","2.5","","","1.25","2.5"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00140","","","","22.4042015","0.975552022","1.986335039","17.72","49.01","1.142086029","2.023972034","8","2","12","10","9","3","3","6","3.256696939","2","64.28996277","3","36.15588655","4","5","12.88902664","1","0.35","0.2","1.7","0.55","2.25","9","0.116666667","0.033333333","0.061111111","1","0.75","0.333333333","0.25","0.061111111","0.045833333","0.188888889","0.141666667","33.33333333","24.44444444","75","0.198857376","0.972222222","1.296296296","1.527777778","2.037037037","4.722222222","6.296296296","0.5523816","0.7365088","6.25","8.333333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00141","","","","28.8288727","1.320955992","2.320745945","14.04","48.92","2.445179939","4.830461025","7","3","12","9","7","7","8","8","4.333258152","2","53.53067017","2","28.69991823","2","2","21.32135963","1","1.5","0.3","1.65","1.8","3.45","16","0.1875","0.0375","0.1125","2.285714286","1.333333333","1.142857143","0.666666667","0.257142857","0.15","0.235714286","0.1375","50","52.17391304","58.33333333","0.516598528","4.166666667","7.142857143","5","8.571428571","4.583333333","7.857142857","1.434995912","2.459992991","9.583333333","16.42857143"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00142","","","","","","","","","","","7","1","12","11","8","5","0","5","","4","","","","5","7","","2","0","0.3","1.1","0.3","1.4","5","","0.06","0.06","0.625","0.416666667","0","0","0.0375","0.025","0.1375","0.091666667","0","21.42857143","66.66666667","","0","0","0.833333333","1.25","3.055555556","4.583333333","","","3.888888889","5.833333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00143","","","","","","","","","","","7","1","12","10","7","5","1","7","","1","","","","4","5","","2","0.2","0.3","0.7","0.5","1.2","8","0.2","0.042857143","0.0625","1.142857143","0.666666667","0.142857143","0.083333333","0.071428571","0.041666667","0.1","0.058333333","12.5","41.66666667","58.33333333","","0.555555556","0.952380952","1.388888889","2.380952381","1.944444444","3.333333333","","","3.333333333","5.714285714"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00144","","","","","","","","","","","5","2","12","11","8","7","2","10","","1","","","","6","5","","2","0.3","0.35","1.95","0.65","2.6","12","0.15","0.035","0.054166667","1.5","1","0.25","0.166666667","0.08125","0.054166667","0.24375","0.1625","16.66666667","25","66.66666667","","0.833333333","1.25","1.805555556","2.708333333","5.416666667","8.125","","","7.222222222","10.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00145","","","","21.1050568","1.218062997","2.662069082","12.41","37.69","3.662898064","6.121621132","3","2","12","10","9","7","2","6","3.160660028","1","56.40055847","3","32.9265057","3","3","18.62874985","2","0.45","0.25","2.05","0.7","2.75","8","0.225","0.041666667","0.0875","0.888888889","0.666666667","0.222222222","0.166666667","0.077777778","0.058333333","0.227777778","0.170833333","25","25.45454545","75","0.23048554","1.25","1.666666667","1.944444444","2.592592593","5.694444444","7.592592593","0.640237611","0.853650148","7.638888889","10.18518519"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00146","","","","26.5586624","1.276839018","2.464349985","16.12","48.72","1.684448957","2.959966898","9","3","12","11","7","7","4","9","5.379449844","6","54.44029999","3","33.08702791","2","4","22.16955948","1","0.55","0.35","0.65","0.9","1.55","13","0.1375","0.038888889","0.069230769","1.857142857","1.083333333","0.571428571","0.333333333","0.128571429","0.075","0.092857143","0.054166667","30.76923077","58.06451613","58.33333333","0.297783251","1.527777778","2.619047619","2.5","4.285714286","1.805555556","3.095238095","0.827175698","1.418015482","4.305555556","7.380952381"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00147","","","","","","","","","","","","","12","3","3","0","0","0","","","","","","","","","2","0","0","0.2","0","0.2","0","","","","0","0","0","0","0","0","0.066666667","0.016666667","","0","25","","0","0","0","0","0.555555556","2.222222222","","","0.555555556","2.222222222"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00148","","","","","","","","","","","4","1","12","12","8","5","2","4","","2","","","","2","3","","1","0.45","0.3","2.55","0.75","3.3","6","0.225","0.075","0.125","0.75","0.5","0.25","0.166666667","0.09375","0.0625","0.31875","0.2125","33.33333333","22.72727273","66.66666667","","1.25","1.875","2.083333333","3.125","7.083333333","10.625","","","9.166666667","13.75"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00149","","","","0","1.114658952","2.100312948","19.1","48.84","0.162426993","1.261451006","3","1","12","12","11","10","8","9","4.635136127","1","70.77625275","3","39.10728911","4","2","12.61722088","2","1.4","0.5","1.95","1.9","3.85","17","0.175","0.055555556","0.111764706","1.545454545","1.416666667","0.727272727","0.666666667","0.172727273","0.158333333","0.177272727","0.1625","47.05882353","49.35064935","91.66666667","0.743038493","3.888888889","4.242424242","5.277777778","5.757575758","5.416666667","5.909090909","2.063995814","2.251631797","10.69444444","11.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00150","","","","0","0.659677982","1.379266977","13.9","48.39","5.662524223","7.450390816","3","2","12","12","10","9","13","1","2.697516918","1","63.3980217","2","28.72494317","3","2","9.159913063","1","2.8","0.1","2.35","2.9","5.25","14","0.215384615","0.1","0.207142857","1.4","1.166666667","1.3","1.083333333","0.29","0.241666667","0.235","0.195833333","92.85714286","55.23809524","83.33333333","0.833023352","7.777777778","9.333333333","8.055555556","9.666666667","6.527777778","7.833333333","2.313953755","2.776744506","14.58333333","17.5"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00151","","","","30.708004","1.424252987","2.554382086","15.04","48.79","0.824903011","2.709769011","3","2","12","10","12","10","8","11","4.640361786","3","53.27210999","2","30.82598893","2","3","25.14403534","3","1","0.35","1.05","1.35","2.4","19","0.125","0.031818182","0.071052632","1.583333333","1.583333333","0.666666667","0.666666667","0.1125","0.1125","0.0875","0.0875","42.10526316","56.25","100","0.416150851","2.777777778","2.777777778","3.75","3.75","2.916666667","2.916666667","1.155974585","1.155974585","6.666666667","6.666666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00152","","","","","","","","","","","3","1","12","12","9","2","0","4","","1","","","","8","5","","1","0","0.1","2.9","0.1","3","4","","0.025","0.025","0.444444444","0.333333333","0","0","0.011111111","0.008333333","0.322222222","0.241666667","0","3.333333333","75","","0","0","0.277777778","0.37037037","8.055555556","10.74074074","","","8.333333333","11.11111111"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00153","","","","20.6248703","0.953463018","2.024168968","17.18","48.44","0.58680898","1.737774014","8","2","12","12","11","8","8","6","4.141869068","3","64.3639679","3","35.46655656","4","3","18.04240799","1","1.3","0.55","1.3","1.85","3.15","14","0.1625","0.091666667","0.132142857","1.272727273","1.166666667","0.727272727","0.666666667","0.168181818","0.154166667","0.118181818","0.108333333","57.14285714","58.73015873","91.66666667","0.656131296","3.611111111","3.939393939","5.138888889","5.606060606","3.611111111","3.939393939","1.822586935","1.988276656","8.75","9.545454545"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00154","","","","34.1555634","1.210958004","2.259875059","13.51","48.32","1.534451008","2.833487034","1","1","12","11","7","6","7","15","3.72683692","2","48.45911407","3","27.95943709","4","4","27.89084244","1","0.85","0.85","2.85","1.7","4.55","22","0.121428571","0.056666667","0.077272727","3.142857143","1.833333333","1","0.583333333","0.242857143","0.141666667","0.407142857","0.2375","31.81818182","37.36263736","58.33333333","0.47531043","2.361111111","4.047619048","4.722222222","8.095238095","7.916666667","13.57142857","1.320306751","2.263383002","12.63888889","21.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00155","","","","0","0.761427999","1.667860985","16.77","48.42","1.632092953","2.772802114","1","1","12","12","12","3","3","6","2.864671946","1","68.89930725","9","34.63444857","9","4","11.50310898","1","0.5","0.35","6.25","0.85","7.1","9","0.166666667","0.058333333","0.094444444","0.75","0.75","0.25","0.25","0.070833333","0.070833333","0.520833333","0.520833333","33.33333333","11.97183099","100","0.294392813","1.388888889","1.388888889","2.361111111","2.361111111","17.36111111","17.36111111","0.817757814","0.817757814","19.72222222","19.72222222"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00156","","","","","","","","","","","","","12","11","2","0","0","0","","","","","","","","","2","0","0","0.35","0","0.35","0","","","","0","0","0","0","0","0","0.175","0.029166667","","0","16.66666667","","0","0","0","0","0.972222222","5.833333333","","","0.972222222","5.833333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00157","","","","0","1.025259018","1.818521023","14.87","48.6","3.48684597","6.017384052","3","1","12","11","8","5","16","21","4.094388962","1","66.70044708","2","30.59670782","3","3","12.23950195","1","3.4","0.95","1.65","4.35","6","37","0.2125","0.045238095","0.117567568","4.625","3.083333333","2","1.333333333","0.54375","0.3625","0.20625","0.1375","43.24324324","72.5","66.66666667","1.33095679","9.444444444","14.16666667","12.08333333","18.125","4.583333333","6.875","3.697102195","5.545653292","16.66666667","25"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00158","","","","0","1.089437008","2.048485994","16.98","48.65","3.745392084","5.307387829","4","4","12","12","12","12","12","7","3.610897064","3","64.3806076","5","34.90236382","4","2","8.964211464","1","3.05","0.35","2","3.4","5.4","19","0.254166667","0.05","0.178947368","1.583333333","1.583333333","1","1","0.283333333","0.283333333","0.166666667","0.166666667","63.15789474","62.96296296","100","1.18668037","8.472222222","8.472222222","9.444444444","9.444444444","5.555555556","5.555555556","3.296334361","3.296334361","15","15"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00159","","","","0","0.683979988","1.499482989","18.45","48.91","1.583590984","2.954099894","2","1","12","12","12","10","9","5","2.815690994","2","71.76288605","1","37.72234717","4","1","11.82070255","1","2.3","1.2","5.25","3.5","8.75","14","0.255555556","0.24","0.25","1.166666667","1.166666667","0.75","0.75","0.291666667","0.291666667","0.4375","0.4375","64.28571429","40","100","1.320282151","6.388888889","6.388888889","9.722222222","9.722222222","14.58333333","14.58333333","3.667450419","3.667450419","24.30555556","24.30555556"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00160","","","","","","","","","","","","","12","3","6","0","0","0","","","","","","","","","2","0","0","0.15","0","0.15","0","","","","0","0","0","0","0","0","0.025","0.0125","","0","50","","0","0","0","0","0.416666667","0.833333333","","","0.416666667","0.833333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00161","","","","0","0.926370978","1.806622028","19.06","48.77","1.139296055","2.228954077","8","3","12","12","11","11","13","3","3.267724991","3","72.11000824","3","39.0814025","3","3","7.529801846","1","1.65","0.25","1.8","1.9","3.7","16","0.126923077","0.083333333","0.11875","1.454545455","1.333333333","1.181818182","1.083333333","0.172727273","0.158333333","0.163636364","0.15","81.25","51.35135135","91.66666667","0.742546648","4.583333333","5","5.277777778","5.757575758","5","5.454545455","2.062629576","2.250141356","10.27777778","11.21212121"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00162","","","","1.1568489","0.783499002","1.757197976","15.52","48.75","2.194436073","3.076246023","3","3","12","12","12","12","15","8","3.358098984","3","66.79328918","2","31.83589744","2","2","13.39917946","1","2.6","0.5","2.9","3.1","6","23","0.173333333","0.0625","0.134782609","1.916666667","1.916666667","1.25","1.25","0.258333333","0.258333333","0.241666667","0.241666667","65.2173913","51.66666667","100","0.986912821","7.222222222","7.222222222","8.611111111","8.611111111","8.055555556","8.055555556","2.741424501","2.741424501","16.66666667","16.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00163","","","","14.8021698","0.957934976","2.096735001","16.93","48.82","2.555716991","4.184459209","2","2","12","12","10","10","11","5","3.578752995","4","64.68309784","3","34.67841049","2","3","12.17206573","2","1.4","0.2","1.9","1.6","3.5","16","0.127272727","0.04","0.1","1.6","1.333333333","1.1","0.916666667","0.16","0.133333333","0.19","0.158333333","68.75","45.71428571","83.33333333","0.554854568","3.888888889","4.666666667","4.444444444","5.333333333","5.277777778","6.333333333","1.541262688","1.849515226","9.722222222","11.66666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00164","","","","0","0.796167016","1.394953012","19.4","48.4","1.349787951","2.381656885","2","1","12","12","11","9","5","8","2.333117008","2","71.4642334","3","40.08264463","2","4","6.699073792","1","0.55","0.3","2.6","0.85","3.45","13","0.11","0.0375","0.065384615","1.181818182","1.083333333","0.454545455","0.416666667","0.077272727","0.070833333","0.236363636","0.216666667","38.46153846","24.63768116","91.66666667","0.340702479","1.527777778","1.666666667","2.361111111","2.575757576","7.222222222","7.878787879","0.946395776","1.032431756","9.583333333","10.45454545"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00165","","","","25.1369095","1.129892945","2.161448956","15.5","48.85","2.373125076","3.80618","5","1","12","12","12","11","12","15","3.635735989","3","59.89110565","3","31.72978506","3","3","15.68246269","1","1.35","0.7","1.85","2.05","3.9","27","0.1125","0.046666667","0.075925926","2.25","2.25","1","1","0.170833333","0.170833333","0.154166667","0.154166667","44.44444444","52.56410256","100","0.650460594","3.75","3.75","5.694444444","5.694444444","5.138888889","5.138888889","1.806834982","1.806834982","10.83333333","10.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00166","","","","0","0.941558003","1.580098033","16.09","48.51","2.51540494","4.080337048","6","2","12","9","10","9","9","9","3.496440887","3","69.2334137","3","33.16841888","3","3","8.081888199","2","1.55","0.35","1.75","1.9","3.65","18","0.172222222","0.038888889","0.105555556","1.8","1.5","0.9","0.75","0.19","0.158333333","0.175","0.145833333","50","52.05479452","83.33333333","0.630199959","4.305555556","5.166666667","5.277777778","6.333333333","4.861111111","5.833333333","1.750555441","2.100666529","10.13888889","12.16666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00167","","","","0","0.782155991","1.671627045","18.71","48.58","1.41286099","2.615370035","4","3","12","10","9","8","13","10","3.134429932","3","69.61788177","2","38.51379168","1","3","12.11118984","1","2.35","0.55","2.4","2.9","5.3","23","0.180769231","0.055","0.126086957","2.555555556","1.916666667","1.444444444","1.083333333","0.322222222","0.241666667","0.266666667","0.2","56.52173913","54.71698113","75","1.116899959","6.527777778","8.703703704","8.055555556","10.74074074","6.666666667","8.888888889","3.102499886","4.136666514","14.72222222","19.62962963"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00168","","","","0","0.942906976","1.751003981","15.58","48.89","4.732788086","7.272274971","5","2","12","12","8","4","0","13","3.847302914","3","64.82707977","2","31.86745756","4","9","8.750088692","2","0","0.3","0.75","0.3","1.05","13","","0.023076923","0.023076923","1.625","1.083333333","0","0","0.0375","0.025","0.09375","0.0625","0","28.57142857","66.66666667","0.095602373","0","0","0.833333333","1.25","2.083333333","3.125","0.265562146","0.398343219","2.916666667","4.375"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00169","","","","5.5244923","1.00839901","2.037111044","13.97","48.41","5.426665783","7.857073784","2","2","12","12","10","10","21","9","3.426681995","3","59.98709106","2","28.85767403","2","1","10.48768139","1","4.35","0.35","1.9","4.7","6.6","30","0.207142857","0.038888889","0.156666667","3","2.5","2.1","1.75","0.47","0.391666667","0.19","0.158333333","70","71.21212121","83.33333333","1.35631068","12.08333333","14.5","13.05555556","15.66666667","5.277777778","6.333333333","3.767529666","4.521035599","18.33333333","22"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00170","","","","","","","","","","","3","2","12","11","10","7","4","13","","3","","","","3","5","","2","0.4","0.55","0.9","0.95","1.85","17","0.1","0.042307692","0.055882353","1.7","1.416666667","0.4","0.333333333","0.095","0.079166667","0.09","0.075","23.52941176","51.35135135","83.33333333","","1.111111111","1.333333333","2.638888889","3.166666667","2.5","3","","","5.138888889","6.166666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00171","","","","0","0.900847018","1.551465988","18.79","48.86","1.674728036","3.087637901","4","2","12","12","7","7","13","11","3.341331005","2","70.48068237","8","38.45681539","2","3","9.391738892","1","2.1","0.5","2.3","2.6","4.9","24","0.161538462","0.045454545","0.108333333","3.428571429","2","1.857142857","1.083333333","0.371428571","0.216666667","0.328571429","0.191666667","54.16666667","53.06122449","58.33333333","0.9998772","5.833333333","10","7.222222222","12.38095238","6.388888889","10.95238095","2.777436667","4.761320001","13.61111111","23.33333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00172","","","","0","0.596121013","1.00403595","21.07","48.48","1.556849957","2.466379881","3","2","12","12","12","11","7","8","2.211335897","3","75.84526825","1","43.46122112","1","4","7.77225399","1","0.95","0.6","0.9","1.55","2.45","15","0.135714286","0.075","0.103333333","1.25","1.25","0.583333333","0.583333333","0.129166667","0.129166667","0.075","0.075","46.66666667","63.26530612","100","0.673648927","2.638888889","2.638888889","4.305555556","4.305555556","2.5","2.5","1.871247021","1.871247021","6.805555556","6.805555556"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00173","","","","15.4944458","1.162327051","2.31861496","17.39","44.78","1.287654996","2.66644001","3","1","12","4","4","2","0","5","3.993527889","1","63.81768417","2","38.83430103","9","9","14.77879715","1","0","0.3","4","0.3","4.3","5","","0.06","0.06","1.25","0.416666667","0","0","0.075","0.025","1","0.333333333","0","6.976744186","33.33333333","0.116502903","0","0","0.833333333","2.5","11.11111111","33.33333333","0.323619175","0.970857526","11.94444444","35.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00174","","","","29.8028908","1.21994698","2.395289898","14.23","48.67","1.974619985","3.870409966","3","1","12","12","7","2","3","5","4.090866089","2","46.73143005","8","29.23772344","2","4","28.64078331","2","0.55","0.4","3.3","0.95","4.25","8","0.183333333","0.08","0.11875","1.142857143","0.666666667","0.428571429","0.25","0.135714286","0.079166667","0.471428571","0.275","37.5","22.35294118","58.33333333","0.277758373","1.527777778","2.619047619","2.638888889","4.523809524","9.166666667","15.71428571","0.771551035","1.322658918","11.80555556","20.23809524"
