"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02113","","","","5","5","5","5","9","0","5","5","6","1.5","0","1.3","1.5","2.8","9","0.166666667","","0.166666667","1.8","1.8","0.3","0.26","100","53.57142857","10","10","8.666666667","18.66666667","1.8","1.8","0.3","0.26","100","10","10","8.666666667","18.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02114","","","","5","5","5","5","14","3","6","4","6","4.6","0.2","1.2","4.8","6","17","0.328571429","0.066666667","0.282352941","3.4","2.8","0.96","0.24","82.35294118","80","30.66666667","32","8","40","3.4","2.8","0.96","0.24","100","30.66666667","32","8","40"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02115","","","","5","5","5","5","9","1","5","3","4","4.2","0.1","2.1","4.3","6.4","10","0.466666667","0.1","0.43","2","1.8","0.86","0.42","90","67.1875","28","28.66666667","14","42.66666667","2","1.8","0.86","0.42","100","28","28.66666667","14","42.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02116","","","","5","5","5","5","7","1","6","3","4","2.1","0.1","1.6","2.2","3.8","8","0.3","0.1","0.275","1.6","1.4","0.44","0.32","87.5","57.89473684","14","14.66666667","10.66666667","25.33333333","1.6","1.4","0.44","0.32","100","14","14.66666667","10.66666667","25.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02117","","","","5","5","5","5","8","2","6","3","4","2","0.1","1.9","2.1","4","10","0.25","0.05","0.21","2","1.6","0.42","0.38","80","52.5","13.33333333","14","12.66666667","26.66666667","2","1.6","0.42","0.38","100","13.33333333","14","12.66666667","26.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02118","","","","5","5","4","4","7","0","6","3","3","2.2","0","1.8","2.2","4","7","0.314285714","","0.314285714","1.75","1.75","0.55","0.45","100","55","18.33333333","18.33333333","15","33.33333333","1.4","1.4","0.44","0.36","80","14.66666667","14.66666667","12","26.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02119","","","","5","5","3","3","8","2","7","3","5","1.6","0.2","0.9","1.8","2.7","10","0.2","0.1","0.18","3.333333333","2.666666667","0.6","0.3","80","66.66666667","17.77777778","20","10","30","2","1.6","0.36","0.18","60","10.66666667","12","6","18"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02120","","","","5","5","5","4","9","2","6","3","4","4.9","0.2","2.6","5.1","7.7","11","0.544444444","0.1","0.463636364","2.2","1.8","1.02","0.52","81.81818182","66.23376623","32.66666667","34","17.33333333","51.33333333","2.2","1.8","1.02","0.52","100","32.66666667","34","17.33333333","51.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02121","","","","5","5","5","5","8","3","7","4","3","1.4","0.1","2.8","1.5","4.3","11","0.175","0.033333333","0.136363636","2.2","1.6","0.3","0.56","72.72727273","34.88372093","9.333333333","10","18.66666667","28.66666667","2.2","1.6","0.3","0.56","100","9.333333333","10","18.66666667","28.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02122","","","","5","5","5","5","7","0","6","5","4","1.4","0","0.8","1.4","2.2","7","0.2","","0.2","1.4","1.4","0.28","0.16","100","63.63636364","9.333333333","9.333333333","5.333333333","14.66666667","1.4","1.4","0.28","0.16","100","9.333333333","9.333333333","5.333333333","14.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02123","","","","5","5","5","5","8","8","5","4","5","1.5","0.4","1.4","1.9","3.3","16","0.1875","0.05","0.11875","3.2","1.6","0.38","0.28","50","57.57575758","10","12.66666667","9.333333333","22","3.2","1.6","0.38","0.28","100","10","12.66666667","9.333333333","22"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02124","","","","5","5","5","5","9","5","5","4","4","3.3","0.2","1.6","3.5","5.1","14","0.366666667","0.04","0.25","2.8","1.8","0.7","0.32","64.28571429","68.62745098","22","23.33333333","10.66666667","34","2.8","1.8","0.7","0.32","100","22","23.33333333","10.66666667","34"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02125","","","","5","5","5","4","4","0","6","6","6","1","0","0.8","1","1.8","4","0.25","","0.25","0.8","0.8","0.2","0.16","100","55.55555556","6.666666667","6.666666667","5.333333333","12","0.8","0.8","0.2","0.16","100","6.666666667","6.666666667","5.333333333","12"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02126","","","","5","5","5","5","6","0","5","3","3","2","0","2","2","4","6","0.333333333","","0.333333333","1.2","1.2","0.4","0.4","100","50","13.33333333","13.33333333","13.33333333","26.66666667","1.2","1.2","0.4","0.4","100","13.33333333","13.33333333","13.33333333","26.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02127","","","","5","5","5","5","8","3","6","3","5","2.1","0.2","2.8","2.3","5.1","11","0.2625","0.066666667","0.209090909","2.2","1.6","0.46","0.56","72.72727273","45.09803922","14","15.33333333","18.66666667","34","2.2","1.6","0.46","0.56","100","14","15.33333333","18.66666667","34"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02128","","","","5","5","5","4","6","3","6","4","5","1","0.1","1.6","1.1","2.7","9","0.166666667","0.033333333","0.122222222","1.8","1.2","0.22","0.32","66.66666667","40.74074074","6.666666667","7.333333333","10.66666667","18","1.8","1.2","0.22","0.32","100","6.666666667","7.333333333","10.66666667","18"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02129","","","","5","5","5","5","10","5","6","3","4","4.1","0.3","1.7","4.4","6.1","15","0.41","0.06","0.293333333","3","2","0.88","0.34","66.66666667","72.13114754","27.33333333","29.33333333","11.33333333","40.66666667","3","2","0.88","0.34","100","27.33333333","29.33333333","11.33333333","40.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02130","","","","5","5","4","3","4","0","5","5","6","1.1","0","1.1","1.1","2.2","4","0.275","","0.275","1","1","0.275","0.275","100","50","9.166666667","9.166666667","9.166666667","18.33333333","0.8","0.8","0.22","0.22","80","7.333333333","7.333333333","7.333333333","14.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02131","","","","5","5","5","4","7","3","6","3","5","2.4","0.2","1.8","2.6","4.4","10","0.342857143","0.066666667","0.26","2","1.4","0.52","0.36","70","59.09090909","16","17.33333333","12","29.33333333","2","1.4","0.52","0.36","100","16","17.33333333","12","29.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02132","","","","5","5","5","3","1","2","7","3","3","0.4","0.1","3.9","0.5","4.4","3","0.4","0.05","0.166666667","0.6","0.2","0.1","0.78","33.33333333","11.36363636","2.666666667","3.333333333","26","29.33333333","0.6","0.2","0.1","0.78","100","2.666666667","3.333333333","26","29.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02133","","","","5","5","4","4","8","4","6","3","4","1.7","0.2","2.1","1.9","4","12","0.2125","0.05","0.158333333","3","2","0.475","0.525","66.66666667","47.5","14.16666667","15.83333333","17.5","33.33333333","2.4","1.6","0.38","0.42","80","11.33333333","12.66666667","14","26.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02134","","","","5","5","5","5","9","0","5","4","5","2.4","0","1.1","2.4","3.5","9","0.266666667","","0.266666667","1.8","1.8","0.48","0.22","100","68.57142857","16","16","7.333333333","23.33333333","1.8","1.8","0.48","0.22","100","16","16","7.333333333","23.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02201","","","","5","5","5","4","3","2","5","6","5","0.3","0.1","0.5","0.4","0.9","5","0.1","0.05","0.08","1","0.6","0.08","0.1","60","44.44444444","2","2.666666667","3.333333333","6","1","0.6","0.08","0.1","100","2","2.666666667","3.333333333","6"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02202","","","","5","5","4","2","3","2","5","3","5","0.4","0.1","1.2","0.5","1.7","5","0.133333333","0.05","0.1","1.25","0.75","0.125","0.3","60","29.41176471","3.333333333","4.166666667","10","14.16666667","1","0.6","0.1","0.24","80","2.666666667","3.333333333","8","11.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02203","","","","5","5","5","5","9","2","6","4","5","1.5","0.1","1.3","1.6","2.9","11","0.166666667","0.05","0.145454545","2.2","1.8","0.32","0.26","81.81818182","55.17241379","10","10.66666667","8.666666667","19.33333333","2.2","1.8","0.32","0.26","100","10","10.66666667","8.666666667","19.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02204","","","","5","5","4","3","3","2","5","4","5","0.6","0.1","1.3","0.7","2","5","0.2","0.05","0.14","1.25","0.75","0.175","0.325","60","35","5","5.833333333","10.83333333","16.66666667","1","0.6","0.14","0.26","80","4","4.666666667","8.666666667","13.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02205","","","","5","5","5","5","11","3","5","4","4","2.1","0.1","0.9","2.2","3.1","14","0.190909091","0.033333333","0.157142857","2.8","2.2","0.44","0.18","78.57142857","70.96774194","14","14.66666667","6","20.66666667","2.8","2.2","0.44","0.18","100","14","14.66666667","6","20.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02206","","","","5","5","5","5","8","2","5","3","3","1.9","0.1","2.2","2","4.2","10","0.2375","0.05","0.2","2","1.6","0.4","0.44","80","47.61904762","12.66666667","13.33333333","14.66666667","28","2","1.6","0.4","0.44","100","12.66666667","13.33333333","14.66666667","28"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02207","","","","5","3","3","2","4","7","8","3","4","0.8","0.2","1.2","1","2.2","11","0.2","0.028571429","0.090909091","3.666666667","1.333333333","0.333333333","0.4","36.36363636","45.45454545","8.888888889","11.11111111","13.33333333","24.44444444","2.2","0.8","0.2","0.24","60","5.333333333","6.666666667","8","14.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02208","","","","5","5","5","5","5","8","5","6","6","0.4","0.2","0.8","0.6","1.4","13","0.08","0.025","0.046153846","2.6","1","0.12","0.16","38.46153846","42.85714286","2.666666667","4","5.333333333","9.333333333","2.6","1","0.12","0.16","100","2.666666667","4","5.333333333","9.333333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02209","","","","5","5","5","5","10","4","6","3","4","2.8","0.1","1.3","2.9","4.2","14","0.28","0.025","0.207142857","2.8","2","0.58","0.26","71.42857143","69.04761905","18.66666667","19.33333333","8.666666667","28","2.8","2","0.58","0.26","100","18.66666667","19.33333333","8.666666667","28"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02210","","","","5","5","5","5","7","4","6","4","4","2.1","0.1","1.6","2.2","3.8","11","0.3","0.025","0.2","2.2","1.4","0.44","0.32","63.63636364","57.89473684","14","14.66666667","10.66666667","25.33333333","2.2","1.4","0.44","0.32","100","14","14.66666667","10.66666667","25.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02211","","","","5","5","5","3","5","2","7","5","4","0.9","0.1","0.9","1","1.9","7","0.18","0.05","0.142857143","1.4","1","0.2","0.18","71.42857143","52.63157895","6","6.666666667","6","12.66666667","1.4","1","0.2","0.18","100","6","6.666666667","6","12.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02212","","","","5","5","5","5","11","9","6","4","5","0.8","0.1","0.9","0.9","1.8","20","0.072727273","0.011111111","0.045","4","2.2","0.18","0.18","55","50","5.333333333","6","6","12","4","2.2","0.18","0.18","100","5.333333333","6","6","12"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02213","","","","5","5","5","5","11","1","7","3","5","2.4","0.1","1.7","2.5","4.2","12","0.218181818","0.1","0.208333333","2.4","2.2","0.5","0.34","91.66666667","59.52380952","16","16.66666667","11.33333333","28","2.4","2.2","0.5","0.34","100","16","16.66666667","11.33333333","28"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02214","","","","5","5","5","4","0","6","6","6","6","0","0.2","0.8","0.2","1","6","","0.033333333","0.033333333","1.2","0","0.04","0.16","0","20","0","1.333333333","5.333333333","6.666666667","1.2","0","0.04","0.16","100","0","1.333333333","5.333333333","6.666666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02215","","","","5","5","5","5","11","10","7","5","5","2.6","0.3","0.6","2.9","3.5","21","0.236363636","0.03","0.138095238","4.2","2.2","0.58","0.12","52.38095238","82.85714286","17.33333333","19.33333333","4","23.33333333","4.2","2.2","0.58","0.12","100","17.33333333","19.33333333","4","23.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02216","","","","5","5","4","4","13","2","6","4","4","2.9","0.1","1.4","3","4.4","15","0.223076923","0.05","0.2","3.75","3.25","0.75","0.35","86.66666667","68.18181818","24.16666667","25","11.66666667","36.66666667","3","2.6","0.6","0.28","80","19.33333333","20","9.333333333","29.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02217","","","","5","5","5","5","11","4","6","3","5","2.7","0.1","0.8","2.8","3.6","15","0.245454545","0.025","0.186666667","3","2.2","0.56","0.16","73.33333333","77.77777778","18","18.66666667","5.333333333","24","3","2.2","0.56","0.16","100","18","18.66666667","5.333333333","24"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02218","","","","5","5","5","4","8","2","7","3","4","1.8","0.1","1.2","1.9","3.1","10","0.225","0.05","0.19","2","1.6","0.38","0.24","80","61.29032258","12","12.66666667","8","20.66666667","2","1.6","0.38","0.24","100","12","12.66666667","8","20.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02219","","","","5","5","4","3","6","1","6","3","4","1.5","0.1","3.3","1.6","4.9","7","0.25","0.1","0.228571429","1.75","1.5","0.4","0.825","85.71428571","32.65306122","12.5","13.33333333","27.5","40.83333333","1.4","1.2","0.32","0.66","80","10","10.66666667","22","32.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02220","","","","5","5","5","5","5","2","7","3","4","1.5","0.1","1.4","1.6","3","7","0.3","0.05","0.228571429","1.4","1","0.32","0.28","71.42857143","53.33333333","10","10.66666667","9.333333333","20","1.4","1","0.32","0.28","100","10","10.66666667","9.333333333","20"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02221","","","","5","5","5","5","9","5","6","4","4","1.5","0.2","1.4","1.7","3.1","14","0.166666667","0.04","0.121428571","2.8","1.8","0.34","0.28","64.28571429","54.83870968","10","11.33333333","9.333333333","20.66666667","2.8","1.8","0.34","0.28","100","10","11.33333333","9.333333333","20.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02222","","","","5","5","5","4","5","3","7","3","3","2.4","0.2","3.7","2.6","6.3","8","0.48","0.066666667","0.325","1.6","1","0.52","0.74","62.5","41.26984127","16","17.33333333","24.66666667","42","1.6","1","0.52","0.74","100","16","17.33333333","24.66666667","42"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02223","","","","5","5","4","3","5","0","6","4","5","1.1","0","0.6","1.1","1.7","5","0.22","","0.22","1.25","1.25","0.275","0.15","100","64.70588235","9.166666667","9.166666667","5","14.16666667","1","1","0.22","0.12","80","7.333333333","7.333333333","4","11.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02224","","","","5","5","5","5","10","6","6","4","4","1.8","0.3","1","2.1","3.1","16","0.18","0.05","0.13125","3.2","2","0.42","0.2","62.5","67.74193548","12","14","6.666666667","20.66666667","3.2","2","0.42","0.2","100","12","14","6.666666667","20.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02225","","","","5","5","5","5","7","5","7","3","3","2.5","0.2","2.5","2.7","5.2","12","0.357142857","0.04","0.225","2.4","1.4","0.54","0.5","58.33333333","51.92307692","16.66666667","18","16.66666667","34.66666667","2.4","1.4","0.54","0.5","100","16.66666667","18","16.66666667","34.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02226","","","","5","5","5","5","3","4","6","3","5","1","0.2","1.6","1.2","2.8","7","0.333333333","0.05","0.171428571","1.4","0.6","0.24","0.32","42.85714286","42.85714286","6.666666667","8","10.66666667","18.66666667","1.4","0.6","0.24","0.32","100","6.666666667","8","10.66666667","18.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02227","","","","5","5","4","4","4","2","7","4","3","0.4","0.2","1.5","0.6","2.1","6","0.1","0.1","0.1","1.5","1","0.15","0.375","66.66666667","28.57142857","3.333333333","5","12.5","17.5","1.2","0.8","0.12","0.3","80","2.666666667","4","10","14"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02228","","","","5","5","5","5","12","0","8","2","5","2.6","0","3.2","2.6","5.8","12","0.216666667","","0.216666667","2.4","2.4","0.52","0.64","100","44.82758621","17.33333333","17.33333333","21.33333333","38.66666667","2.4","2.4","0.52","0.64","100","17.33333333","17.33333333","21.33333333","38.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02229","","","","5","5","4","4","17","1","7","4","3","4.9","0.1","2.2","5","7.2","18","0.288235294","0.1","0.277777778","4.5","4.25","1.25","0.55","94.44444444","69.44444444","40.83333333","41.66666667","18.33333333","60","3.6","3.4","1","0.44","80","32.66666667","33.33333333","14.66666667","48"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02230","","","","5","5","4","2","3","2","7","3","3","0.6","0.1","2.8","0.7","3.5","5","0.2","0.05","0.14","1.25","0.75","0.175","0.7","60","20","5","5.833333333","23.33333333","29.16666667","1","0.6","0.14","0.56","80","4","4.666666667","18.66666667","23.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02231","","","","5","5","5","4","9","1","8","4","3","2.7","0.1","5.1","2.8","7.9","10","0.3","0.1","0.28","2","1.8","0.56","1.02","90","35.44303797","18","18.66666667","34","52.66666667","2","1.8","0.56","1.02","100","18","18.66666667","34","52.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02232","","","","5","5","5","4","11","7","8","1","","2.7","0.2","3.8","2.9","6.7","18","0.245454545","0.028571429","0.161111111","3.6","2.2","0.58","0.76","61.11111111","43.28358209","18","19.33333333","25.33333333","44.66666667","3.6","2.2","0.58","0.76","100","18","19.33333333","25.33333333","44.66666667"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02233","","","","5","5","5","4","6","2","8","3","3","2.7","0.1","3.1","2.8","5.9","8","0.45","0.05","0.35","1.6","1.2","0.56","0.62","75","47.45762712","18","18.66666667","20.66666667","39.33333333","1.6","1.2","0.56","0.62","100","18","18.66666667","20.66666667","39.33333333"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02234","","","","5","5","5","4","8","3","4","5","6","0.9","0.1","1.1","1","2.1","11","0.1125","0.033333333","0.090909091","2.2","1.6","0.2","0.22","72.72727273","47.61904762","6","6.666666667","7.333333333","14","2.2","1.6","0.2","0.22","100","6","6.666666667","7.333333333","14"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02301","","","","5","5","5","5","7","1","5","4","5","0.6","0.1","1.1","0.7","1.8","8","0.085714286","0.1","0.0875","1.6","1.4","0.14","0.22","87.5","38.88888889","4","4.666666667","7.333333333","12","1.6","1.4","0.14","0.22","100","4","4.666666667","7.333333333","12"
"","","GHP2017FMS-ST03","","","","","","","","","GHP2017FMS-ST03-02302","","","","5","5","5","3","5","3","5","5","4","0.4","0.1","1.5","0.5","2","8","0.08","0.033333333","0.0625","1.6","1","0.1","0.3","62.5","25","2.666666667","3.333333333","10","13.33333333","1.6","1","0.1","0.3","100","2.666666667","3.333333333","10","13.33333333"
