"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00208","","","","3","3","3","3","3","2","1","4","1","5","7","","7","0.1","0.16","0.02","0.26","0.28","5","0.1","0.04","0.052","1.666666667","0.333333333","0.086666667","0.006666667","20","92.85714286","1.111111111","2.888888889","0.222222222","3.111111111","1.666666667","0.333333333","0.086666667","0.006666667","100","1.111111111","2.888888889","0.222222222","3.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00209","","","","5","1","3","2","1","1","0","2","1","5","7","6","1","0","0.12","0.03","0.12","0.15","2","","0.06","0.06","2","0","0.12","0.03","0","80","0","4","1","5","0.666666667","0","0.04","0.01","33.33333333","0","1.333333333","0.333333333","1.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00210","","","","7","1","3","3","3","3","5","0","5","5","3","7","1","1","0","0.52","1","1.52","5","0.2","","0.2","1.666666667","1.666666667","0.333333333","0.173333333","100","65.78947368","11.11111111","11.11111111","5.777777778","16.88888889","1.666666667","1.666666667","0.333333333","0.173333333","100","11.11111111","11.11111111","5.777777778","16.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00211","","","","5","1","3","3","2","2","2","2","1","5","5","","7","0.36","0.02","0.02","0.38","0.4","4","0.18","0.01","0.095","2","1","0.19","0.01","50","95","6","6.333333333","0.333333333","6.666666667","1.333333333","0.666666667","0.126666667","0.006666667","66.66666667","4","4.222222222","0.222222222","4.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00212","","","","3","3","3","3","3","3","1","4","5","7","7","","6","0.1","0.1","0.04","0.2","0.24","5","0.1","0.025","0.04","1.666666667","0.333333333","0.066666667","0.013333333","20","83.33333333","1.111111111","2.222222222","0.444444444","2.666666667","1.666666667","0.333333333","0.066666667","0.013333333","100","1.111111111","2.222222222","0.444444444","2.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00213","","","","7","1","3","","1","1","0","2","1","5","9","5","5","0","0.08","0.08","0.08","0.16","2","","0.04","0.04","2","0","0.08","0.08","0","50","0","2.666666667","2.666666667","5.333333333","0.666666667","0","0.026666667","0.026666667","33.33333333","0","0.888888889","0.888888889","1.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00214","","","","9","1","3","2","1","1","2","1","1","5","3","6","1","0.34","0.01","0.1","0.35","0.45","3","0.17","0.01","0.116666667","3","2","0.35","0.1","66.66666667","77.77777778","11.33333333","11.66666667","3.333333333","15","1","0.666666667","0.116666667","0.033333333","33.33333333","3.777777778","3.888888889","1.111111111","5"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00215","","","","9","1","3","3","1","1","1","1","1","5","5","6","1","0.22","0.06","0.04","0.28","0.32","2","0.22","0.06","0.14","2","1","0.28","0.04","50","87.5","7.333333333","9.333333333","1.333333333","10.66666667","0.666666667","0.333333333","0.093333333","0.013333333","33.33333333","2.444444444","3.111111111","0.444444444","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00216","","","","3","1","3","2","2","1","0","1","1","3","7","6","2","0","0.08","0.06","0.08","0.14","1","","0.08","0.08","0.5","0","0.04","0.03","0","57.14285714","0","1.333333333","1","2.333333333","0.333333333","0","0.026666667","0.02","66.66666667","0","0.888888889","0.666666667","1.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00217","","","","3","1","3","3","3","2","3","2","7","5","3","7","1","1.08","0.18","0.2","1.26","1.46","5","0.36","0.09","0.252","1.666666667","1","0.42","0.066666667","60","86.30136986","12","14","2.222222222","16.22222222","1.666666667","1","0.42","0.066666667","100","12","14","2.222222222","16.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00218","","","","3","1","3","2","2","1","0","3","1","3","7","5","1","0","0.2","0.01","0.2","0.21","3","","0.066666667","0.066666667","1.5","0","0.1","0.005","0","95.23809524","0","3.333333333","0.166666667","3.5","1","0","0.066666667","0.003333333","66.66666667","0","2.222222222","0.111111111","2.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00219","","","","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00220","","","","9","1","3","3","3","2","1","3","1","7","5","6","1","0.16","0.14","0.04","0.3","0.34","4","0.16","0.046666667","0.075","1.333333333","0.333333333","0.1","0.013333333","25","88.23529412","1.777777778","3.333333333","0.444444444","3.777777778","1.333333333","0.333333333","0.1","0.013333333","100","1.777777778","3.333333333","0.444444444","3.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00221","","","","3","1","3","2","2","2","2","2","1","3","5","6","1","0.3","0.14","0.08","0.44","0.52","4","0.15","0.07","0.11","2","1","0.22","0.04","50","84.61538462","5","7.333333333","1.333333333","8.666666667","1.333333333","0.666666667","0.146666667","0.026666667","66.66666667","3.333333333","4.888888889","0.888888889","5.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00222","","","","7","1","3","2","2","1","1","1","3","3","5","5","1","0.1","0.01","0.06","0.11","0.17","2","0.1","0.01","0.055","1","0.5","0.055","0.03","50","64.70588235","1.666666667","1.833333333","1","2.833333333","0.666666667","0.333333333","0.036666667","0.02","66.66666667","1.111111111","1.222222222","0.666666667","1.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00223","","","","7","3","3","1","1","1","2","0","7","3","3","6","1","0.24","0","0.05","0.24","0.29","2","0.12","","0.12","2","2","0.24","0.05","100","82.75862069","8","8","1.666666667","9.666666667","0.666666667","0.666666667","0.08","0.016666667","33.33333333","2.666666667","2.666666667","0.555555556","3.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00224","","","","9","5","3","2","1","1","3","0","7","5","3","5","1","0.58","0","0.14","0.58","0.72","3","0.193333333","","0.193333333","3","3","0.58","0.14","100","80.55555556","19.33333333","19.33333333","4.666666667","24","1","1","0.193333333","0.046666667","33.33333333","6.444444444","6.444444444","1.555555556","8"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00225","","","","5","1","3","2","2","2","0","2","1","7","9","5","1","0","0.1","0.02","0.1","0.12","2","","0.05","0.05","1","0","0.05","0.01","0","83.33333333","0","1.666666667","0.333333333","2","0.666666667","0","0.033333333","0.006666667","66.66666667","0","1.111111111","0.222222222","1.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00226","","","","7","1","3","3","1","1","0","2","5","5","5","7","1","0","0.16","0.02","0.16","0.18","2","","0.08","0.08","2","0","0.16","0.02","0","88.88888889","0","5.333333333","0.666666667","6","0.666666667","0","0.053333333","0.006666667","33.33333333","0","1.777777778","0.222222222","2"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00227","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00228","","","","1","1","3","3","1","1","0","1","1","7","7","3","1","0","0.08","0.02","0.08","0.1","1","","0.08","0.08","1","0","0.08","0.02","0","80","0","2.666666667","0.666666667","3.333333333","0.333333333","0","0.026666667","0.006666667","33.33333333","0","0.888888889","0.222222222","1.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00229","","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00230","","","","3","1","3","3","1","1","2","0","5","5","5","6","1","0.3","0","0.04","0.3","0.34","2","0.15","","0.15","2","2","0.3","0.04","100","88.23529412","10","10","1.333333333","11.33333333","0.666666667","0.666666667","0.1","0.013333333","33.33333333","3.333333333","3.333333333","0.444444444","3.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00231","","","","7","1","3","3","3","3","1","3","1","3","5","6","1","0.28","0.08","0.12","0.36","0.48","4","0.28","0.026666667","0.09","1.333333333","0.333333333","0.12","0.04","25","75","3.111111111","4","1.333333333","5.333333333","1.333333333","0.333333333","0.12","0.04","100","3.111111111","4","1.333333333","5.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00232","","","","8","1","3","2","1","1","1","0","1","3","3","6","1","0.26","0","0.04","0.26","0.3","1","0.26","","0.26","1","1","0.26","0.04","100","86.66666667","8.666666667","8.666666667","1.333333333","10","0.333333333","0.333333333","0.086666667","0.013333333","33.33333333","2.888888889","2.888888889","0.444444444","3.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00233","","","","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00234","","","","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00235","","","","7","1","3","3","3","3","5","5","1","5","3","7","1","0.8","0.18","0.24","0.98","1.22","10","0.16","0.036","0.098","3.333333333","1.666666667","0.326666667","0.08","50","80.32786885","8.888888889","10.88888889","2.666666667","13.55555556","3.333333333","1.666666667","0.326666667","0.08","100","8.888888889","10.88888889","2.666666667","13.55555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00236","","","","","","3","1","","","","","","","","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00237","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00301","","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00302","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00303","","","","5","3","3","2","1","1","4","1","5","3","3","7","1","0.86","0.08","0.12","0.94","1.06","5","0.215","0.08","0.188","5","4","0.94","0.12","80","88.67924528","28.66666667","31.33333333","4","35.33333333","1.666666667","1.333333333","0.313333333","0.04","33.33333333","9.555555556","10.44444444","1.333333333","11.77777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00304","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00305","","","","","","3","","","","","","","","","","","","","0.03","","","","","","","","","","","","","","","","","","","","0.01","","","","0.333333333",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00306","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00307","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00308","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00309","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00310","","","","","","3","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00311","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00312","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00313","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00314","","","","1","5","3","3","2","1","0","2","1","1","9","6","2","0","0.08","0.16","0.08","0.24","2","","0.04","0.04","1","0","0.04","0.08","0","33.33333333","0","1.333333333","2.666666667","4","0.666666667","0","0.026666667","0.053333333","66.66666667","0","0.888888889","1.777777778","2.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00315","","","","1","7","3","3","3","1","0","","1","1","9","5","5","0","","0.06","","","","","","","","0","","0.02","","","0","","0.666666667","","","0","","0.02","100","0","","0.666666667",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00316","","","","1","1","3","2","2","1","0","1","1","7","7","7","2","0","0.04","0.12","0.04","0.16","1","","0.04","0.04","0.5","0","0.02","0.06","0","25","0","0.666666667","2","2.666666667","0.333333333","0","0.013333333","0.04","66.66666667","0","0.444444444","1.333333333","1.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00317","","","","1","7","3","3","3","3","0","3","1","3","9","5","5","0","0.03","0.02","0.03","0.05","3","","0.01","0.01","1","0","0.01","0.006666667","0","60","0","0.333333333","0.222222222","0.555555556","1","0","0.01","0.006666667","100","0","0.333333333","0.222222222","0.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00318","","","","1","1","3","3","3","3","0","","1","9","9","6","1","0","","0.14","","","","","","","","0","","0.046666667","","","0","","1.555555556","","","0","","0.046666667","100","0","","1.555555556",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00319","","","","1","1","3","3","3","1","0","2","1","1","9","6","3","0","0.02","0.14","0.02","0.16","2","","0.01","0.01","0.666666667","0","0.006666667","0.046666667","0","12.5","0","0.222222222","1.555555556","1.777777778","0.666666667","0","0.006666667","0.046666667","100","0","0.222222222","1.555555556","1.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00320","","","","1","1","3","","3","1","0","2","1","1","9","6","2","0","0.04","0.16","0.04","0.2","2","","0.02","0.02","0.666666667","0","0.013333333","0.053333333","0","20","0","0.444444444","1.777777778","2.222222222","0.666666667","0","0.013333333","0.053333333","100","0","0.444444444","1.777777778","2.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00321","","","","1","5","3","3","3","2","0","2","1","1","9","5","2","0","0.02","0.08","0.02","0.1","2","","0.01","0.01","0.666666667","0","0.006666667","0.026666667","0","20","0","0.222222222","0.888888889","1.111111111","0.666666667","0","0.006666667","0.026666667","100","0","0.222222222","0.888888889","1.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00322","","","","1","1","3","3","3","3","0","3","1","1","3","6","2","0","0.1","0.18","0.1","0.28","3","","0.033333333","0.033333333","1","0","0.033333333","0.06","0","35.71428571","0","1.111111111","2","3.111111111","1","0","0.033333333","0.06","100","0","1.111111111","2","3.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00323","","","","1","1","3","3","3","1","0","2","5","1","9","5","5","0","","0.04","","","2","","","","0.666666667","0","","0.013333333","0","","0","","0.444444444","","0.666666667","0","","0.013333333","100","0","","0.444444444",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00324","","","","1","7","3","3","3","3","0","6","1","1","7","6","2","0","0.26","0.12","0.26","0.38","6","","0.043333333","0.043333333","2","0","0.086666667","0.04","0","68.42105263","0","2.888888889","1.333333333","4.222222222","2","0","0.086666667","0.04","100","0","2.888888889","1.333333333","4.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00325","","","","","","3","3","1","0","0","0","","","","6","3","0","0","0.12","0","0.12","0","","","","0","0","0","0.12","","0","0","0","4","4","0","0","0","0.04","33.33333333","0","0","1.333333333","1.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00326","","","","1","1","3","3","3","3","0","3","1","1","9","6","3","0","0.03","0.1","0.03","0.13","3","","0.01","0.01","1","0","0.01","0.033333333","0","23.07692308","0","0.333333333","1.111111111","1.444444444","1","0","0.01","0.033333333","100","0","0.333333333","1.111111111","1.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00327","","","","1","3","3","3","3","3","0","2","1","9","5","6","2","0","0.08","0.28","0.08","0.36","2","","0.04","0.04","0.666666667","0","0.026666667","0.093333333","0","22.22222222","0","0.888888889","3.111111111","4","0.666666667","0","0.026666667","0.093333333","100","0","0.888888889","3.111111111","4"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00328","","","","1","1","3","3","3","1","0","","1","7","9","5","3","0","","0.08","","","","","","","","0","","0.026666667","","","0","","0.888888889","","","0","","0.026666667","100","0","","0.888888889",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00329","","","","1","1","3","3","3","1","0","1","1","1","9","7","1","0","0.01","0.1","0.01","0.11","1","","0.01","0.01","0.333333333","0","0.003333333","0.033333333","0","9.090909091","0","0.111111111","1.111111111","1.222222222","0.333333333","0","0.003333333","0.033333333","100","0","0.111111111","1.111111111","1.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00330","","","","1","1","3","3","3","3","0","5","1","1","7","6","1","0","0.12","0.16","0.12","0.28","5","","0.024","0.024","1.666666667","0","0.04","0.053333333","0","42.85714286","0","1.333333333","1.777777778","3.111111111","1.666666667","0","0.04","0.053333333","100","0","1.333333333","1.777777778","3.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00331","","","","1","3","3","3","3","2","0","3","1","1","9","5","3","0","0.02","0.04","0.02","0.06","3","","0.006666667","0.006666667","1","0","0.006666667","0.013333333","0","33.33333333","0","0.222222222","0.444444444","0.666666667","1","0","0.006666667","0.013333333","100","0","0.222222222","0.444444444","0.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00332","","","","1","3","3","3","3","3","0","5","1","1","7","6","2","0","0.2","0.22","0.2","0.42","5","","0.04","0.04","1.666666667","0","0.066666667","0.073333333","0","47.61904762","0","2.222222222","2.444444444","4.666666667","1.666666667","0","0.066666667","0.073333333","100","0","2.222222222","2.444444444","4.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00333","","","","","","3","3","3","0","0","0","","","","3","5","0","0","0.04","0","0.04","0","","","","0","0","0","0.013333333","","0","0","0","0.444444444","0.444444444","0","0","0","0.013333333","100","0","0","0.444444444","0.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00334","","","","1","1","3","3","3","2","0","5","1","3","7","5","3","0","0.1","0.18","0.1","0.28","5","","0.02","0.02","1.666666667","0","0.033333333","0.06","0","35.71428571","0","1.111111111","2","3.111111111","1.666666667","0","0.033333333","0.06","100","0","1.111111111","2","3.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00335","","","","1","1","3","3","3","2","0","5","1","1","7","6","3","0","0.14","0.2","0.14","0.34","5","","0.028","0.028","1.666666667","0","0.046666667","0.066666667","0","41.17647059","0","1.555555556","2.222222222","3.777777778","1.666666667","0","0.046666667","0.066666667","100","0","1.555555556","2.222222222","3.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00336","","","","1","7","3","3","2","2","0","5","1","1","9","5","3","0","0.04","0.06","0.04","0.1","5","","0.008","0.008","2.5","0","0.02","0.03","0","40","0","0.666666667","1","1.666666667","1.666666667","0","0.013333333","0.02","66.66666667","0","0.444444444","0.666666667","1.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00337","","","","","","3","3","3","0","0","0","","","","6","2","0","0","0.1","0","0.1","0","","","","0","0","0","0.033333333","","0","0","0","1.111111111","1.111111111","0","0","0","0.033333333","100","0","0","1.111111111","1.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00401","","","","1","7","3","3","3","1","0","2","1","7","9","5","3","0","0.04","0.22","0.04","0.26","2","","0.02","0.02","0.666666667","0","0.013333333","0.073333333","0","15.38461538","0","0.444444444","2.444444444","2.888888889","0.666666667","0","0.013333333","0.073333333","100","0","0.444444444","2.444444444","2.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00402","","","","1","7","3","3","3","2","0","4","1","1","7","6","2","0","0.04","0.04","0.04","0.08","4","","0.01","0.01","1.333333333","0","0.013333333","0.013333333","0","50","0","0.444444444","0.444444444","0.888888889","1.333333333","0","0.013333333","0.013333333","100","0","0.444444444","0.444444444","0.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00403","","","","1","3","3","3","3","3","0","","1","1","9","6","5","0","","0.06","","","","","","","","0","","0.02","","","0","","0.666666667","","","0","","0.02","100","0","","0.666666667",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00404","","","","1","1","3","3","3","3","0","4","1","7","5","6","1","0","0.16","0.24","0.16","0.4","4","","0.04","0.04","1.333333333","0","0.053333333","0.08","0","40","0","1.777777778","2.666666667","4.444444444","1.333333333","0","0.053333333","0.08","100","0","1.777777778","2.666666667","4.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00405","","","","1","3","3","3","3","3","0","4","1","5","5","7","2","0","0.18","0.4","0.18","0.58","4","","0.045","0.045","1.333333333","0","0.06","0.133333333","0","31.03448276","0","2","4.444444444","6.444444444","1.333333333","0","0.06","0.133333333","100","0","2","4.444444444","6.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00406","","","","1","7","3","3","3","1","0","3","1","1","7","7","2","0","0.08","0.32","0.08","0.4","3","","0.026666667","0.026666667","1","0","0.026666667","0.106666667","0","20","0","0.888888889","3.555555556","4.444444444","1","0","0.026666667","0.106666667","100","0","0.888888889","3.555555556","4.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00407","","","","3","1","3","3","3","2","1","1","1","7","7","6","2","0.1","0.06","0.4","0.16","0.56","2","0.1","0.06","0.08","0.666666667","0.333333333","0.053333333","0.133333333","50","28.57142857","1.111111111","1.777777778","4.444444444","6.222222222","0.666666667","0.333333333","0.053333333","0.133333333","100","1.111111111","1.777777778","4.444444444","6.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-00408","","","","","","3","3","3","0","0","0","","","","5","","0","0","0.1","0","0.1","0","","","","0","0","0","0.033333333","","0","0","0","1.111111111","1.111111111","0","0","0","0.033333333","100","0","0","1.111111111","1.111111111"
