"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00218","","","","23","20","1","2","5","17","20","20","11","8.2","43","9.1","3","2","2","10.5","3","17.3","27.85829308","13.20450886","27.37520129","34.3","50.43731778","24","86.95652174","54","0.745454545","0.211627907","0.32037037","2.7","2.347826087","0.55","0.47826087","0.865","0.752173913","20.37037037","4.152","15.18518519","32.03703704","6.685990338","7.688888889","55.23349436","0.85","0.739130435","31.48148148","63.51851852"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00219","","","","23","18","1","1","4","3.2","18","10","3","0.9","12","0.8","2","1","4","4.61","5","1.7","2.737520129","1.449275362","5.152979066","4.9","34.69387755","28","78.26086957","15","0.3","0.066666667","0.113333333","0.833333333","0.652173913","0.166666667","0.130434783","0.094444444","0.073913043","20","0.476","1.851851852","3.497942387","0.766505636","0.979423868","7.890499195","0.177777778","0.139130435","6.58436214","10.08230453"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00220","","","","23","14","1","2","5","14.2","14","11","0","0","15","6","2","1","1","7.76","4","6","9.661835749","0","22.86634461","20.2","29.7029703","32","60.86956522","15","","0.4","0.4","1.071428571","0.652173913","0","0","0.428571429","0.260869565","0","1.92","0","15.87301587","3.09178744","5.079365079","32.52818035","1.014285714","0.617391304","37.56613757","53.43915344"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00221","","","","23","17","1","2","4","6","17","15","7","2","23","2.3","2","1","1","12.39","3","4.3","6.92431562","3.220611916","9.661835749","10.3","41.74757282","28","73.91304348","30","0.285714286","0.1","0.143333333","1.764705882","1.304347826","0.411764706","0.304347826","0.252941176","0.186956522","23.33333333","1.204","4.357298475","9.368191721","1.938808374","2.623093682","16.58615137","0.352941176","0.260869565","13.07189542","22.44008715"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00222","","","","23","22","1","1","4","6.9","22","5","0","0","16","1","2","1","1","6.12","5","1","1.610305958","0","11.11111111","7.9","12.65822785","30","95.65217391","16","","0.0625","0.0625","0.727272727","0.695652174","0","0","0.045454545","0.043478261","0","0.3","0","1.683501684","0.483091787","0.505050505","12.72141707","0.313636364","0.3","11.61616162","13.2996633"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00223","","","","23","22","1","2","5","11.4","22","20","0","0","21","9.5","2","2","1","7.23","4","9.5","15.2979066","0","18.35748792","20.9","45.45454545","30","95.65217391","21","","0.452380952","0.452380952","0.954545455","0.913043478","0","0","0.431818182","0.413043478","0","2.85","0","15.99326599","4.589371981","4.797979798","33.65539452","0.518181818","0.495652174","19.19191919","35.18518519"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00224","","","","23","21","1","2","6","27","21","10","","","13","3.7","3","2","1","11.03","5","","","","43.47826087","","","24","91.30434783","","","0.284615385","","","","","","","","","","","","","","","1.285714286","1.173913043","47.61904762",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00225","","","","23","19","1","1","4","4","19","4","","","5","0.4","2","1","1","1.76","4","","","","6.441223833","","","24","82.60869565","","","0.08","","","","","","","","","","","","","","","0.210526316","0.173913043","7.797270955",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00226","","","","23","13","1","2","4","4.8","13","12","4","1","14","1.2","3","3","4","14.37","4","2.2","3.542673108","1.610305958","7.729468599","7","31.42857143","26","56.52173913","18","0.25","0.085714286","0.122222222","1.384615385","0.782608696","0.307692308","0.173913043","0.169230769","0.095652174","22.22222222","0.572","2.849002849","6.267806268","0.921095008","1.62962963","11.27214171","0.369230769","0.208695652","13.67521368","19.94301994"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00227","","","","23","10","1","1","4","2.2","10","6","0","0","9","1","2","1","3","11.03","3","1","1.610305958","0","3.542673108","3.2","31.25","28","43.47826087","9","","0.111111111","0.111111111","0.9","0.391304348","0","0","0.1","0.043478261","0","0.28","0","3.703703704","0.450885668","1.037037037","5.152979066","0.22","0.095652174","8.148148148","11.85185185"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00228","","","","23","18","1","1","5","9","18","11","10","2.7","15","1.8","3","2","3","12.39","4","4.5","7.246376812","4.347826087","14.49275362","13.5","33.33333333","28","78.26086957","25","0.27","0.12","0.18","1.388888889","1.086956522","0.555555556","0.434782609","0.25","0.195652174","40","1.26","5.555555556","9.259259259","2.028985507","2.592592593","21.73913043","0.5","0.391304348","18.51851852","27.77777778"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00229","","","","23","17","1","1","4","6","17","8","5","1.7","6","1.1","2","3","2","0","4","2.8","4.508856683","2.737520129","9.661835749","8.8","31.81818182","36","73.91304348","11","0.34","0.183333333","0.254545455","0.647058824","0.47826087","0.294117647","0.217391304","0.164705882","0.12173913","45.45454545","1.008","3.703703704","6.100217865","1.623188406","2.196078431","14.17069243","0.352941176","0.260869565","13.07189542","19.17211329"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00230","","","","23","14","1","2","4","3","14","14","5","1.3","26","2.5","2","3","3","14.37","4","3.8","6.119162641","2.093397746","4.830917874","6.8","55.88235294","","60.86956522","31","0.26","0.096153846","0.122580645","2.214285714","1.347826087","0.357142857","0.217391304","0.271428571","0.165217391","16.12903226","","3.439153439","10.05291005","","","10.95008052","0.214285714","0.130434783","7.936507937","17.98941799"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00231","","","","23","20","1","2","4","6.2","20","5","0","0","9","1.2","2","1","3","11.03","4","1.2","1.93236715","0","9.98389694","7.4","16.21621622","32","86.95652174","9","","0.133333333","0.133333333","0.45","0.391304348","0","0","0.06","0.052173913","0","0.384","0","2.222222222","0.618357488","0.711111111","11.91626409","0.31","0.269565217","11.48148148","13.7037037"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00232","","","","23","13","1","1","4","5.3","13","1","","","2","0.2","2","2","5","4.41","4","","","","8.534621578","","","30","56.52173913","","","0.1","","","","","","","","","","","","","","","0.407692308","0.230434783","15.0997151",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00233","","","","23","8","1","1","2","0.8","8","3","","","5","0.3","2","1","5","7.23","5","","","","1.288244767","","","26","34.7826087","","","0.06","","","","","","","","","","","","","","","0.1","0.034782609","3.703703704",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00234","","","","23","21","1","3","5","19","21","15","15","3","16","1.6","3","3","4","7.23","5","4.6","7.407407407","4.830917874","30.5958132","23.6","19.49152542","30","91.30434783","31","0.2","0.1","0.148387097","1.476190476","1.347826087","0.714285714","0.652173913","0.219047619","0.2","48.38709677","1.38","5.291005291","8.11287478","2.222222222","2.433862434","38.00322061","0.904761905","0.826086957","33.50970018","41.62257496"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00235","","","","23","2","1","1","2","0.7","2","2","","","6","0.3","1","1","5","7.76","5","","","","1.127214171","","","28","8.695652174","","","0.05","","","","","","","","","","","","","","","0.35","0.030434783","12.96296296",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00236","","","","23","23","1","1","5","13","23","12","6","1","19","4","2","2","3","11.03","5","5","8.051529791","1.610305958","20.93397746","18","27.77777778","30","100","25","0.166666667","0.210526316","0.2","1.086956522","1.086956522","0.260869565","0.260869565","0.217391304","0.217391304","24","1.5","1.610305958","8.051529791","2.415458937","2.415458937","28.98550725","0.565217391","0.565217391","20.93397746","28.98550725"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00237","","","","23","20","1","3","6","26.5","20","19","8","4.5","30","8","3","3","1","14.37","4","12.5","20.12882448","7.246376812","42.67310789","39","32.05128205","28","86.95652174","38","0.5625","0.266666667","0.328947368","1.9","1.652173913","0.4","0.347826087","0.625","0.543478261","21.05263158","3.5","8.333333333","23.14814815","5.636070853","6.481481481","62.80193237","1.325","1.152173913","49.07407407","72.22222222"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00238","","","","23","19","1","2","4","3","19","3","","","4","0.4","2","1","5","1.5","5","","","","4.830917874","","","32","82.60869565","","","0.1","","","","","","","","","","","","","","","0.157894737","0.130434783","5.847953216",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00239","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00240","","","","23","7","1","1","3","2","7","7","","","37","7.5","3","2","1","10.5","4","","","","3.220611916","","","26","30.43478261","","","0.202702703","","","","","","","","","","","","","","","0.285714286","0.086956522","10.58201058",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00241","","","","23","18","1","2","5","11","18","6","","","8","0.8","2","1","1","7.76","5","","","","17.71336554","","","32","78.26086957","","","0.1","","","","","","","","","","","","","","","0.611111111","0.47826087","22.63374486",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00242","","","","23","12","1","2","5","28","12","1","","","3","0.3","1","1","4","7.23","4","","","","45.08856683","","","37.5","52.17391304","","","0.1","","","","","","","","","","","","","","","2.333333333","1.217391304","86.41975309",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00243","","","","23","19","2","4","4","2.9","19","18","","","43","6.5","2","1","1","7.23","4","","","","4.669887279","","","30","82.60869565","","","0.151162791","","","","","","","","","","","","","","","0.152631579","0.126086957","5.653021442",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00244","","","","23","19","1","3","6","22.3","19","1","","","1","0.2","1","1","5","1.76","5","","","","35.90982287","","","29.79","82.60869565","","","0.2","","","","","","","","","","","","","","","1.173684211","0.969565217","43.46978558",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00245","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00246","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00247","","","","23","14","1","2","4","4.9","14","4","","","10","1","2","1","3","7.76","4","","","","7.890499195","","","28","60.86956522","","","0.1","","","","","","","","","","","","","","","0.35","0.213043478","12.96296296",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00248","","","","23","10","1","2","2","1","10","4","","","9","0.6","2","1","5","12.39","5","","","","1.610305958","","","34","43.47826087","","","0.066666667","","","","","","","","","","","","","","","0.1","0.043478261","3.703703704",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00249","","","","23","19","1","2","4","8","19","1","","","2","0.2","2","1","1","7.76","4","","","","12.88244767","","","32","82.60869565","","","0.1","","","","","","","","","","","","","","","0.421052632","0.347826087","15.59454191",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00250","","","","23","22","1","2","6","30","22","3","3","0.7","1","0.1","2","1","3","1.5","5","0.8","1.288244767","1.127214171","48.30917874","30.8","2.597402597","36","95.65217391","4","0.233333333","0.1","0.2","0.181818182","0.173913043","0.136363636","0.130434783","0.036363636","0.034782609","75","0.288","1.178451178","1.346801347","0.463768116","0.484848485","49.59742351","1.363636364","1.304347826","50.50505051","51.85185185"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00251","","","","23","16","1","1","5","13","16","12","4","1.5","24","2.6","3","3","3","4.41","5","4.1","6.602254428","2.415458937","20.93397746","17.1","23.97660819","28","69.56521739","28","0.375","0.108333333","0.146428571","1.75","1.217391304","0.25","0.173913043","0.25625","0.17826087","14.28571429","1.148","3.472222222","9.490740741","1.84863124","2.657407407","27.53623188","0.8125","0.565217391","30.09259259","39.58333333"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00252","","","","23","14","1","3","4","2.6","14","13","","","19","2.5","3","2","1","14.37","3","","","","4.186795491","","","26","60.86956522","","","0.131578947","","","","","","","","","","","","","","","0.185714286","0.113043478","6.878306878",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00253","","","","23","21","1","1","3","1.2","21","4","","","5","0.3","1","1","4","3.76","5","","","","1.93236715","","","32","91.30434783","","","0.06","","","","","","","","","","","","","","","0.057142857","0.052173913","2.116402116",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00254","","","","23","20","1","2","5","5.3","20","20","3","2","36","10.6","3","1","1","7.76","3","12.6","20.28985507","3.220611916","8.534621578","17.9","70.39106145","22","86.95652174","39","0.666666667","0.294444444","0.323076923","1.95","1.695652174","0.15","0.130434783","0.63","0.547826087","7.692307692","2.772","3.703703704","23.33333333","4.463768116","5.133333333","28.82447665","0.265","0.230434783","9.814814815","33.14814815"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00255","","","","23","19","1","2","4","6.5","19","19","8","6","26","8.4","3","2","1","7.76","3","14.4","23.1884058","9.661835749","10.46698873","20.9","68.89952153","24","82.60869565","34","0.75","0.323076923","0.423529412","1.789473684","1.47826087","0.421052632","0.347826087","0.757894737","0.626086957","23.52941176","3.456","11.69590643","28.07017544","5.565217391","6.736842105","33.65539452","0.342105263","0.282608696","12.6705653","40.74074074"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00256","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
