"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_irrigation","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00161","","","","84","47","47","45","100","132","20.2","5.4","19.4","1","3","25.6","45","232","0.202","0.040909091","0.110344828","4.936170213","2.127659574","0.544680851","0.412765957","43.10344828","56.88888889","8.906525573","11.28747795","8.553791887","19.84126984","1","2.761904762","1.19047619","0.304761905","0.230952381","55.95238095","15.91804571","20.17336485","15.28762805","35.46099291"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00162","","","","84","34","34","27","50","80","9.6","3.4","32.6","1","3","13","45.6","130","0.192","0.0425","0.1","3.823529412","1.470588235","0.382352941","0.958823529","38.46153846","28.50877193","4.232804233","5.731922399","14.37389771","20.10582011","1","1.547619048","0.595238095","0.154761905","0.388095238","40.47619048","10.45751634","14.16122004","35.51198257","49.67320261"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00163","","","","84","30","30","22","7","35","1","1.4","38.6","1","5","2.4","41","42","0.142857143","0.04","0.057142857","1.4","0.233333333","0.08","1.286666667","16.66666667","5.853658537","0.440917108","1.058201058","17.01940035","18.07760141","1","0.5","0.083333333","0.028571429","0.45952381","35.71428571","1.234567901","2.962962963","47.65432099","50.61728395"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00164","","","","84","28","28","25","5","189","0.6","4.8","48.4","1","9","5.4","53.8","194","0.12","0.025396825","0.027835052","6.928571429","0.178571429","0.192857143","1.728571429","2.577319588","10.03717472","0.264550265","2.380952381","21.34038801","23.72134039","1","2.30952381","0.05952381","0.064285714","0.576190476","33.33333333","0.793650794","7.142857143","64.02116402","71.16402116"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00165","","","","84","45","45","29","90","260","18","8.4","36.4","1","3","26.4","62.8","350","0.2","0.032307692","0.075428571","7.777777778","2","0.586666667","0.808888889","25.71428571","42.03821656","7.936507937","11.64021164","16.04938272","27.68959436","1","4.166666667","1.071428571","0.314285714","0.433333333","53.57142857","14.81481481","21.72839506","29.95884774","51.6872428"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00166","","","","84","38","38","27","72","170","17.4","7.2","39.2","1","3","24.6","63.8","242","0.241666667","0.042352941","0.101652893","6.368421053","1.894736842","0.647368421","1.031578947","29.75206612","38.55799373","7.671957672","10.84656085","17.28395062","28.13051146","1","2.880952381","0.857142857","0.292857143","0.466666667","45.23809524","16.95906433","23.97660819","38.20662768","62.18323587"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00167","","","","84","42","42","40","46","309","6.8","13.1","41.6","1","3","19.9","61.5","355","0.147826087","0.042394822","0.056056338","8.452380952","1.095238095","0.473809524","0.99047619","12.95774648","32.35772358","2.998236332","8.774250441","18.34215168","27.11640212","1","4.226190476","0.547619048","0.236904762","0.495238095","50","5.996472663","17.54850088","36.68430335","54.23280423"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00168","","","","84","41","41","25","54","124","12.6","4.7","46.4","1","3","17.3","63.7","178","0.233333333","0.037903226","0.097191011","4.341463415","1.317073171","0.42195122","1.131707317","30.33707865","27.15855573","5.555555556","7.627865961","20.45855379","28.08641975","1","2.119047619","0.642857143","0.205952381","0.552380952","48.80952381","11.38211382","15.62782294","41.91508582","57.54290876"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00169","","","","84","39","39","28","31","144","5.7","5.2","54.8","1","3","10.9","65.7","175","0.183870968","0.036111111","0.062285714","4.487179487","0.794871795","0.279487179","1.405128205","17.71428571","16.59056317","2.513227513","4.805996473","24.1622575","28.96825397","1","2.083333333","0.369047619","0.129761905","0.652380952","46.42857143","5.413105413","10.35137702","52.04178538","62.39316239"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00170","","","","84","36","36","7","4","16","0.4","0.5","44.8","1","5","0.9","45.7","20","0.1","0.03125","0.045","0.555555556","0.111111111","0.025","1.244444444","20","1.969365427","0.176366843","0.396825397","19.75308642","20.14991182","1","0.238095238","0.047619048","0.010714286","0.533333333","42.85714286","0.411522634","0.925925926","46.09053498","47.01646091"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00171","","","","84","42","42","9","14","46","1.8","3.3","32.6","1","5","5.1","37.7","60","0.128571429","0.07173913","0.085","1.428571429","0.333333333","0.121428571","0.776190476","23.33333333","13.52785146","0.793650794","2.248677249","14.37389771","16.62257496","1","0.714285714","0.166666667","0.060714286","0.388095238","50","1.587301587","4.497354497","28.74779541","33.24514991"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00172","","","","84","44","44","26","35","54","10.8","4.2","42.4","1","3","15","57.4","89","0.308571429","0.077777778","0.168539326","2.022727273","0.795454545","0.340909091","0.963636364","39.3258427","26.13240418","4.761904762","6.613756614","18.69488536","25.30864198","1","1.05952381","0.416666667","0.178571429","0.504761905","52.38095238","9.090909091","12.62626263","35.69023569","48.31649832"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00173","","","","84","41","41","24","40","62","8.5","6.2","46.2","1","3","14.7","60.9","102","0.2125","0.1","0.144117647","2.487804878","0.975609756","0.358536585","1.126829268","39.21568627","24.13793103","3.747795414","6.481481481","20.37037037","26.85185185","1","1.214285714","0.476190476","0.175","0.55","48.80952381","7.678410117","13.27913279","41.73441734","55.01355014"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00174","","","","84","49","49","49","100","210","19.8","10.8","36.8","1","1","30.6","67.4","310","0.198","0.051428571","0.098709677","6.326530612","2.040816327","0.624489796","0.751020408","32.25806452","45.40059347","8.73015873","13.49206349","16.22574956","29.71781305","1","3.69047619","1.19047619","0.364285714","0.438095238","58.33333333","14.96598639","23.1292517","27.81557067","50.94482237"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00175","","","","84","36","36","12","6","35","0.9","1.7","25.6","1","3","2.6","28.2","41","0.15","0.048571429","0.063414634","1.138888889","0.166666667","0.072222222","0.711111111","14.63414634","9.219858156","0.396825397","1.14638448","11.28747795","12.43386243","1","0.488095238","0.071428571","0.030952381","0.304761905","42.85714286","0.925925926","2.674897119","26.33744856","29.01234568"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00176","","","","84","42","42","30","80","80","24.4","4.1","50.2","1","3","28.5","78.7","160","0.305","0.05125","0.178125","3.80952381","1.904761905","0.678571429","1.195238095","50","36.21346887","10.75837743","12.56613757","22.1340388","34.70017637","1","1.904761905","0.952380952","0.339285714","0.597619048","50","21.51675485","25.13227513","44.2680776","69.40035273"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00177","","","","84","42","42","29","80","214","14.3","4.4","42.2","1","3","18.7","60.9","294","0.17875","0.020560748","0.063605442","7","1.904761905","0.445238095","1.004761905","27.21088435","30.70607553","6.305114638","8.245149912","18.60670194","26.85185185","1","3.5","0.952380952","0.222619048","0.502380952","50","12.61022928","16.49029982","37.21340388","53.7037037"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00178","","","","84","42","42","17","15","42","2.6","2.6","69.4","1","3","5.2","74.6","57","0.173333333","0.061904762","0.09122807","1.357142857","0.357142857","0.123809524","1.652380952","26.31578947","6.970509383","1.14638448","2.292768959","30.59964727","32.89241623","1","0.678571429","0.178571429","0.061904762","0.826190476","50","2.292768959","4.585537919","61.19929453","65.78483245"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00179","","","","84","45","45","20","30","30","8.3","2.1","30.8","1","3","10.4","41.2","60","0.276666667","0.07","0.173333333","1.333333333","0.666666667","0.231111111","0.684444444","50","25.24271845","3.659611993","4.585537919","13.58024691","18.16578483","1","0.714285714","0.357142857","0.123809524","0.366666667","53.57142857","6.83127572","8.559670782","25.34979424","33.90946502"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00180","","","","84","41","41","11","29","22","9.8","2.4","42","1","3","12.2","54.2","51","0.337931034","0.109090909","0.239215686","1.243902439","0.707317073","0.297560976","1.024390244","56.8627451","22.50922509","4.320987654","5.379188713","18.51851852","23.89770723","1","0.607142857","0.345238095","0.145238095","0.5","48.80952381","8.852755194","11.02077687","37.9403794","48.96115628"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00181","","","","84","41","41","10","0","39","0","0.68","4.4","1","9","0.68","5.08","39","","0.017435897","0.017435897","0.951219512","0","0.016585366","0.107317073","0","13.38582677","0","0.299823633","1.940035273","2.239858907","1","0.464285714","0","0.008095238","0.052380952","48.80952381","0","0.614272809","3.974706414","4.588979223"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00182","","","","84","51","51","0","0","0","0","0","65.4","","","0","65.4","0","","","","0","0","0","1.282352941","","0","0","0","28.83597884","28.83597884","1","0","0","0","0.778571429","60.71428571","0","0","47.49455338","47.49455338"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00183","","","","84","37","37","26","12","50","1.98","1.58","39.4","1","7","3.56","42.96","62","0.165","0.0316","0.057419355","1.675675676","0.324324324","0.096216216","1.064864865","19.35483871","8.286778399","0.873015873","1.569664903","17.37213404","18.94179894","1","0.738095238","0.142857143","0.042380952","0.469047619","44.04761905","1.981981982","3.563563564","39.43943944","43.003003"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00184","","","","84","41","41","24","75","144","25.76","5.36","47.2","1","1","31.12","78.32","219","0.343466667","0.037222222","0.142100457","5.341463415","1.829268293","0.75902439","1.151219512","34.24657534","39.73442288","11.35802469","13.72134039","20.81128748","34.53262787","1","2.607142857","0.892857143","0.37047619","0.561904762","48.80952381","23.27009937","28.11201445","42.63775971","70.74977416"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00185","","","","84","41","41","0","0","0","0","0","50","","","0","50","0","","","","0","0","0","1.219512195","","0","0","0","22.04585538","22.04585538","1","0","0","0","0.595238095","48.80952381","0","0","45.16711834","45.16711834"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00186","","","","84","42","42","18","","","","","30.4","1","7","","","","","","","","","","0.723809524","","","","","13.40388007","","1","","","","0.361904762","50","","","26.80776014",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00187","","","","84","46","46","29","54","120","11.4","5.8","33.8","1","3","17.2","51","174","0.211111111","0.048333333","0.098850575","3.782608696","1.173913043","0.373913043","0.734782609","31.03448276","33.7254902","5.026455026","7.58377425","14.90299824","22.48677249","1","2.071428571","0.642857143","0.204761905","0.402380952","54.76190476","9.178743961","13.84863124","27.21417069","41.06280193"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00188","","","","84","41","41","25","33","42","6.8","2.4","29.4","1","3","9.2","38.6","75","0.206060606","0.057142857","0.122666667","1.829268293","0.804878049","0.224390244","0.717073171","44","23.83419689","2.998236332","4.05643739","12.96296296","17.01940035","1","0.892857143","0.392857143","0.10952381","0.35","48.80952381","6.142728094","8.310749774","26.55826558","34.86901536"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00189","","","","84","43","43","43","130","230","26.8","9.6","37.2","1","3","36.4","73.6","360","0.206153846","0.04173913","0.101111111","8.372093023","3.023255814","0.846511628","0.865116279","36.11111111","49.45652174","11.81657848","16.04938272","16.4021164","32.45149912","1","4.285714286","1.547619048","0.433333333","0.442857143","51.19047619","23.08354866","31.35228252","32.04134367","63.39362618"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00190","","","","84","37","37","35","60","103","16.4","7","67.2","1","3","23.4","90.6","163","0.273333333","0.067961165","0.143558282","4.405405405","1.621621622","0.632432432","1.816216216","36.80981595","25.82781457","7.231040564","10.31746032","29.62962963","39.94708995","1","1.94047619","0.714285714","0.278571429","0.8","44.04761905","16.41641642","23.42342342","67.26726727","90.69069069"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00191","","","","84","25","25","19","5","100","0.6","3.4","18.8","1","5","4","22.8","105","0.12","0.034","0.038095238","4.2","0.2","0.16","0.752","4.761904762","17.54385965","0.264550265","1.76366843","8.289241623","10.05291005","1","1.25","0.05952381","0.047619048","0.223809524","29.76190476","0.888888889","5.925925926","27.85185185","33.77777778"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00192","","","","84","42","42","28","24","116","8.2","7.4","51.8","1","3","15.6","67.4","140","0.341666667","0.063793103","0.111428571","3.333333333","0.571428571","0.371428571","1.233333333","17.14285714","23.14540059","3.615520282","6.878306878","22.83950617","29.71781305","1","1.666666667","0.285714286","0.185714286","0.616666667","50","7.231040564","13.75661376","45.67901235","59.4356261"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00193","","","","84","37","37","29","13","120","1.8","4","11.4","1","5","5.8","17.2","133","0.138461538","0.033333333","0.043609023","3.594594595","0.351351351","0.156756757","0.308108108","9.77443609","33.72093023","0.793650794","2.557319224","5.026455026","7.58377425","1","1.583333333","0.154761905","0.069047619","0.135714286","44.04761905","1.801801802","5.805805806","11.41141141","17.21721722"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00194","","","","84","38","38","21","9","113","4.2","1.4","34.4","1","5","5.6","40","122","0.466666667","0.012389381","0.045901639","3.210526316","0.236842105","0.147368421","0.905263158","7.37704918","14","1.851851852","2.469135802","15.1675485","17.6366843","1","1.452380952","0.107142857","0.066666667","0.40952381","45.23809524","4.093567251","5.458089669","33.52826511","38.98635478"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00195","","","","84","37","37","37","33","196","7","7.4","31.8","1","3","14.4","46.2","229","0.212121212","0.037755102","0.062882096","6.189189189","0.891891892","0.389189189","0.859459459","14.41048035","31.16883117","3.086419753","6.349206349","14.02116402","20.37037037","1","2.726190476","0.392857143","0.171428571","0.378571429","44.04761905","7.007007007","14.41441441","31.83183183","46.24624625"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00196","","","","84","37","37","28","24","102","3.6","6","40.8","1","3","9.6","50.4","126","0.15","0.058823529","0.076190476","3.405405405","0.648648649","0.259459459","1.102702703","19.04761905","19.04761905","1.587301587","4.232804233","17.98941799","22.22222222","1","1.5","0.285714286","0.114285714","0.485714286","44.04761905","3.603603604","9.60960961","40.84084084","50.45045045"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00197","","","","84","38","38","37","24","102","5","6.4","28.2","1","3","11.4","39.6","126","0.208333333","0.062745098","0.09047619","3.315789474","0.631578947","0.3","0.742105263","19.04761905","28.78787879","2.204585538","5.026455026","12.43386243","17.46031746","1","1.5","0.285714286","0.135714286","0.335714286","45.23809524","4.873294347","11.11111111","27.48538012","38.59649123"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00198","","","","84","29","29","23","31","30","6.2","1.4","33.8","1","3","7.6","41.4","61","0.2","0.046666667","0.124590164","2.103448276","1.068965517","0.262068966","1.165517241","50.81967213","18.35748792","2.733686067","3.350970018","14.90299824","18.25396825","1","0.726190476","0.369047619","0.09047619","0.402380952","34.52380952","7.918263091","9.706257982","43.16730524","52.87356322"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00199","","","","84","25","25","19","6","76","0.6","2.2","12","1","7","2.8","14.8","82","0.1","0.028947368","0.034146341","3.28","0.24","0.112","0.48","7.317073171","18.91891892","0.264550265","1.234567901","5.291005291","6.525573192","1","0.976190476","0.071428571","0.033333333","0.142857143","29.76190476","0.888888889","4.148148148","17.77777778","21.92592593"
