"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00205","","","","12","3","3","3","7","0","0.64","0","3.8","1","1","1","0.64","4.44","7","0.091428571","","0.091428571","2.333333333","2.333333333","0.213333333","1.266666667","100","14.41441441","1.975308642","1.975308642","11.72839506","13.7037037","0.583333333","0.583333333","0.053333333","0.316666667","25","7.901234568","7.901234568","46.91358025","54.81481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00206","","","","12","3","3","3","10","9","3.48","0.3","5","3","1","3","3.78","8.78","19","0.348","0.033333333","0.198947368","6.333333333","3.333333333","1.26","1.666666667","52.63157895","43.0523918","10.74074074","11.66666667","15.43209877","27.09876543","1.583333333","0.833333333","0.315","0.416666667","25","42.96296296","46.66666667","61.72839506","108.3950617"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00207","","","","12","3","3","2","16","13","4.56","0.94","4.2","3","3","3","5.5","9.7","29","0.285","0.072307692","0.189655172","9.666666667","5.333333333","1.833333333","1.4","55.17241379","56.70103093","14.07407407","16.97530864","12.96296296","29.9382716","2.416666667","1.333333333","0.458333333","0.35","25","56.2962963","67.90123457","51.85185185","119.7530864"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00208","","","","12","3","3","3","11","12","1.86","0.75","6.4","3","3","5","2.61","9.01","23","0.169090909","0.0625","0.113478261","7.666666667","3.666666667","0.87","2.133333333","47.82608696","28.96781354","5.740740741","8.055555556","19.75308642","27.80864198","1.916666667","0.916666667","0.2175","0.533333333","25","22.96296296","32.22222222","79.01234568","111.2345679"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00209","","","","12","3","3","3","22","4","7.04","0.6","1.2","3","3","3","7.64","8.84","26","0.32","0.15","0.293846154","8.666666667","7.333333333","2.546666667","0.4","84.61538462","86.42533937","21.72839506","23.58024691","3.703703704","27.28395062","2.166666667","1.833333333","0.636666667","0.1","25","86.91358025","94.32098765","14.81481481","109.1358025"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00210","","","","12","3","3","3","2","0","0.5","0","7.2","5","3","5","0.5","7.7","2","0.25","","0.25","0.666666667","0.666666667","0.166666667","2.4","100","6.493506494","1.543209877","1.543209877","22.22222222","23.7654321","0.166666667","0.166666667","0.041666667","0.6","25","6.172839506","6.172839506","88.88888889","95.0617284"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00211","","","","12","1","1","0","0","0","0","0","0.4","","","","0","0.4","0","","","","0","0","0","0.4","","0","0","0","1.234567901","1.234567901","0","0","0","0.033333333","8.333333333","0","0","14.81481481","14.81481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00212","","","","12","3","3","2","12","6","5.6","1.62","5.8","5","3","5","7.22","13.02","18","0.466666667","0.27","0.401111111","6","4","2.406666667","1.933333333","66.66666667","55.453149","17.28395062","22.28395062","17.90123457","40.18518519","1.5","1","0.601666667","0.483333333","25","69.13580247","89.13580247","71.60493827","160.7407407"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00213","","","","12","3","3","2","13","2","4","0.1","5.2","3","1","1","4.1","9.3","15","0.307692308","0.05","0.273333333","5","4.333333333","1.366666667","1.733333333","86.66666667","44.08602151","12.34567901","12.65432099","16.04938272","28.7037037","1.25","1.083333333","0.341666667","0.433333333","25","49.38271605","50.61728395","64.19753086","114.8148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00214","","","","12","3","3","3","4","1","0.56","0.02","4","1","3","3","0.58","4.58","5","0.14","0.02","0.116","1.666666667","1.333333333","0.193333333","1.333333333","80","12.66375546","1.728395062","1.790123457","12.34567901","14.13580247","0.416666667","0.333333333","0.048333333","0.333333333","25","6.913580247","7.160493827","49.38271605","56.54320988"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00215","","","","12","3","3","2","14","8","5.22","0.44","7.4","3","1","3","5.66","13.06","22","0.372857143","0.055","0.257272727","7.333333333","4.666666667","1.886666667","2.466666667","63.63636364","43.33843798","16.11111111","17.4691358","22.83950617","40.30864198","1.833333333","1.166666667","0.471666667","0.616666667","25","64.44444444","69.87654321","91.35802469","161.2345679"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00216","","","","12","3","3","0","0","0","0","0","6.6","","","","0","6.6","0","","","","0","0","0","2.2","","0","0","0","20.37037037","20.37037037","0","0","0","0.55","25","0","0","81.48148148","81.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00217","","","","12","2","2","2","8","3","1.5","0.3","6.4","1","3","3","1.8","8.2","11","0.1875","0.1","0.163636364","5.5","4","0.9","3.2","72.72727273","21.95121951","4.62962963","5.555555556","19.75308642","25.30864198","0.916666667","0.666666667","0.15","0.533333333","16.66666667","27.77777778","33.33333333","118.5185185","151.8518519"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00218","","","","12","3","3","3","16","20","3.4","0.8","5","1","3","5","4.2","9.2","36","0.2125","0.04","0.116666667","12","5.333333333","1.4","1.666666667","44.44444444","45.65217391","10.49382716","12.96296296","15.43209877","28.39506173","3","1.333333333","0.35","0.416666667","25","41.97530864","51.85185185","61.72839506","113.5802469"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00219","","","","12","3","3","3","10","8","3.6","0.4","9.2","3","1","1","4","13.2","18","0.36","0.05","0.222222222","6","3.333333333","1.333333333","3.066666667","55.55555556","30.3030303","11.11111111","12.34567901","28.39506173","40.74074074","1.5","0.833333333","0.333333333","0.766666667","25","44.44444444","49.38271605","113.5802469","162.962963"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00220","","","","12","3","3","2","12","5","2.8","0.4","7.4","3","3","5","3.2","10.6","17","0.233333333","0.08","0.188235294","5.666666667","4","1.066666667","2.466666667","70.58823529","30.18867925","8.641975309","9.87654321","22.83950617","32.71604938","1.416666667","1","0.266666667","0.616666667","25","34.56790123","39.50617284","91.35802469","130.8641975"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00221","","","","12","2","2","0","0","0","0","0","6.8","","","","0","6.8","0","","","","0","0","0","3.4","","0","0","0","20.98765432","20.98765432","0","0","0","0.566666667","16.66666667","0","0","125.9259259","125.9259259"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00222","","","","12","4","4","3","16","13","3.2","0.4","0.7","3","3","5","3.6","4.3","29","0.2","0.030769231","0.124137931","7.25","4","0.9","0.175","55.17241379","83.72093023","9.87654321","11.11111111","2.160493827","13.27160494","2.416666667","1.333333333","0.3","0.058333333","33.33333333","29.62962963","33.33333333","6.481481481","39.81481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00223","","","","12","2","2","2","10","5","1.2","0.2","8.6","1","3","5","1.4","10","15","0.12","0.04","0.093333333","7.5","5","0.7","4.3","66.66666667","14","3.703703704","4.320987654","26.54320988","30.86419753","1.25","0.833333333","0.116666667","0.716666667","16.66666667","22.22222222","25.92592593","159.2592593","185.1851852"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00224","","","","12","3","3","3","13","10","2.4","0.6","2.8","5","3","3","3","5.8","23","0.184615385","0.06","0.130434783","7.666666667","4.333333333","1","0.933333333","56.52173913","51.72413793","7.407407407","9.259259259","8.641975309","17.90123457","1.916666667","1.083333333","0.25","0.233333333","25","29.62962963","37.03703704","34.56790123","71.60493827"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00225","","","","12","2","2","2","5","3","0.8","0.2","1.4","3","5","5","1","2.4","8","0.16","0.066666667","0.125","4","2.5","0.5","0.7","62.5","41.66666667","2.469135802","3.086419753","4.320987654","7.407407407","0.666666667","0.416666667","0.083333333","0.116666667","16.66666667","14.81481481","18.51851852","25.92592593","44.44444444"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00226","","","","12","3","3","3","9","14","1.6","0.4","7.8","3","3","5","2","9.8","23","0.177777778","0.028571429","0.086956522","7.666666667","3","0.666666667","2.6","39.13043478","20.40816327","4.938271605","6.172839506","24.07407407","30.24691358","1.916666667","0.75","0.166666667","0.65","25","19.75308642","24.69135802","96.2962963","120.9876543"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00227","","","","12","3","3","0","0","0","0","0","7","","","","0","7","0","","","","0","0","0","2.333333333","","0","0","0","21.60493827","21.60493827","0","0","0","0.583333333","25","0","0","86.41975309","86.41975309"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00228","","","","12","4","4","4","18","4","6.8","1.2","8.4","7","1","1","8","16.4","22","0.377777778","0.3","0.363636364","5.5","4.5","2","2.1","81.81818182","48.7804878","20.98765432","24.69135802","25.92592593","50.61728395","1.833333333","1.5","0.666666667","0.7","33.33333333","62.96296296","74.07407407","77.77777778","151.8518519"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00229","","","","12","2","2","2","6","7","0.8","0.2","3.4","3","3","5","1","4.4","13","0.133333333","0.028571429","0.076923077","6.5","3","0.5","1.7","46.15384615","22.72727273","2.469135802","3.086419753","10.49382716","13.58024691","1.083333333","0.5","0.083333333","0.283333333","16.66666667","14.81481481","18.51851852","62.96296296","81.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00230","","","","12","3","3","2","14","5","2.6","0.2","0.8","5","3","3","2.8","3.6","19","0.185714286","0.04","0.147368421","6.333333333","4.666666667","0.933333333","0.266666667","73.68421053","77.77777778","8.024691358","8.641975309","2.469135802","11.11111111","1.583333333","1.166666667","0.233333333","0.066666667","25","32.09876543","34.56790123","9.87654321","44.44444444"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00231","","","","12","3","3","3","17","1","6","0.14","8.2","5","3","5","6.14","14.34","18","0.352941176","0.14","0.341111111","6","5.666666667","2.046666667","2.733333333","94.44444444","42.81729428","18.51851852","18.95061728","25.30864198","44.25925926","1.5","1.416666667","0.511666667","0.683333333","25","74.07407407","75.80246914","101.2345679","177.037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00232","","","","12","4","4","4","17","7","4","0.6","4.2","1","1","1","4.6","8.8","24","0.235294118","0.085714286","0.191666667","6","4.25","1.15","1.05","70.83333333","52.27272727","12.34567901","14.19753086","12.96296296","27.16049383","2","1.416666667","0.383333333","0.35","33.33333333","37.03703704","42.59259259","38.88888889","81.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00233","","","","12","3","3","3","19","5","4","0.2","4.2","5","3","3","4.2","8.4","24","0.210526316","0.04","0.175","8","6.333333333","1.4","1.4","79.16666667","50","12.34567901","12.96296296","12.96296296","25.92592593","2","1.583333333","0.35","0.35","25","49.38271605","51.85185185","51.85185185","103.7037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00234","","","","12","3","3","3","26","22","6.2","0.8","4","5","3","5","7","11","48","0.238461538","0.036363636","0.145833333","16","8.666666667","2.333333333","1.333333333","54.16666667","63.63636364","19.13580247","21.60493827","12.34567901","33.95061728","4","2.166666667","0.583333333","0.333333333","25","76.54320988","86.41975309","49.38271605","135.8024691"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00235","","","","12","2","2","2","1","0","0.2","0","3.48","1","1","1","0.2","3.68","1","0.2","","0.2","0.5","0.5","0.1","1.74","100","5.434782609","0.617283951","0.617283951","10.74074074","11.35802469","0.083333333","0.083333333","0.016666667","0.29","16.66666667","3.703703704","3.703703704","64.44444444","68.14814815"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00236","","","","12","3","3","2","12","4","3.4","0.2","1","3","1","1","3.6","4.6","16","0.283333333","0.05","0.225","5.333333333","4","1.2","0.333333333","75","78.26086957","10.49382716","11.11111111","3.086419753","14.19753086","1.333333333","1","0.3","0.083333333","25","41.97530864","44.44444444","12.34567901","56.79012346"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00237","","","","12","3","3","3","18","2","6.8","0.2","3","3","5","7","7","10","20","0.377777778","0.1","0.35","6.666666667","6","2.333333333","1","90","70","20.98765432","21.60493827","9.259259259","30.86419753","1.666666667","1.5","0.583333333","0.25","25","83.95061728","86.41975309","37.03703704","123.4567901"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00238","","","","12","3","3","3","2","0","0.8","0","0.6","1","1","1","0.8","1.4","2","0.4","","0.4","0.666666667","0.666666667","0.266666667","0.2","100","57.14285714","2.469135802","2.469135802","1.851851852","4.320987654","0.166666667","0.166666667","0.066666667","0.05","25","9.87654321","9.87654321","7.407407407","17.28395062"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00239","","","","12","3","3","3","8","13","1.6","0.6","1.8","1","5","7","2.2","4","21","0.2","0.046153846","0.104761905","7","2.666666667","0.733333333","0.6","38.0952381","55","4.938271605","6.790123457","5.555555556","12.34567901","1.75","0.666666667","0.183333333","0.15","25","19.75308642","27.16049383","22.22222222","49.38271605"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00240","","","","12","3","3","3","26","7","4.8","1.6","4.2","3","5","5","6.4","10.6","33","0.184615385","0.228571429","0.193939394","11","8.666666667","2.133333333","1.4","78.78787879","60.37735849","14.81481481","19.75308642","12.96296296","32.71604938","2.75","2.166666667","0.533333333","0.35","25","59.25925926","79.01234568","51.85185185","130.8641975"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00241","","","","12","3","3","2","7","0","2.8","0","3.4","1","1","1","2.8","6.2","7","0.4","","0.4","2.333333333","2.333333333","0.933333333","1.133333333","100","45.16129032","8.641975309","8.641975309","10.49382716","19.13580247","0.583333333","0.583333333","0.233333333","0.283333333","25","34.56790123","34.56790123","41.97530864","76.54320988"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00242","","","","12","3","3","2","8","2","1.8","0.2","4.6","3","3","5","2","6.6","10","0.225","0.1","0.2","3.333333333","2.666666667","0.666666667","1.533333333","80","30.3030303","5.555555556","6.172839506","14.19753086","20.37037037","0.833333333","0.666666667","0.166666667","0.383333333","25","22.22222222","24.69135802","56.79012346","81.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00243","","","","12","3","3","3","10","1","4","0.2","2.8","3","1","1","4.2","7","11","0.4","0.2","0.381818182","3.666666667","3.333333333","1.4","0.933333333","90.90909091","60","12.34567901","12.96296296","8.641975309","21.60493827","0.916666667","0.833333333","0.35","0.233333333","25","49.38271605","51.85185185","34.56790123","86.41975309"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00244","","","","12","2","2","2","6","6","3.2","1.2","4.8","5","3","3","4.4","9.2","12","0.533333333","0.2","0.366666667","6","3","2.2","2.4","50","47.82608696","9.87654321","13.58024691","14.81481481","28.39506173","1","0.5","0.366666667","0.4","16.66666667","59.25925926","81.48148148","88.88888889","170.3703704"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00245","","","","12","3","3","2","10","6","3","0.4","1.4","1","1","1","3.4","4.8","16","0.3","0.066666667","0.2125","5.333333333","3.333333333","1.133333333","0.466666667","62.5","70.83333333","9.259259259","10.49382716","4.320987654","14.81481481","1.333333333","0.833333333","0.283333333","0.116666667","25","37.03703704","41.97530864","17.28395062","59.25925926"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00246","","","","12","3","3","3","2","1","1.2","0.2","3.8","7","1","1","1.4","5.2","3","0.6","0.2","0.466666667","1","0.666666667","0.466666667","1.266666667","66.66666667","26.92307692","3.703703704","4.320987654","11.72839506","16.04938272","0.25","0.166666667","0.116666667","0.316666667","25","14.81481481","17.28395062","46.91358025","64.19753086"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00247","","","","12","3","3","2","10","6","2.4","0.2","1.6","1","7","7","2.6","4.2","16","0.24","0.033333333","0.1625","5.333333333","3.333333333","0.866666667","0.533333333","62.5","61.9047619","7.407407407","8.024691358","4.938271605","12.96296296","1.333333333","0.833333333","0.216666667","0.133333333","25","29.62962963","32.09876543","19.75308642","51.85185185"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00248","","","","12","3","3","3","7","3","2.6","0.2","6.4","3","1","3","2.8","9.2","10","0.371428571","0.066666667","0.28","3.333333333","2.333333333","0.933333333","2.133333333","70","30.43478261","8.024691358","8.641975309","19.75308642","28.39506173","0.833333333","0.583333333","0.233333333","0.533333333","25","32.09876543","34.56790123","79.01234568","113.5802469"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00249","","","","12","3","3","3","3","0","1.5","0","3.4","3","3","5","1.5","4.9","3","0.5","","0.5","1","1","0.5","1.133333333","100","30.6122449","4.62962963","4.62962963","10.49382716","15.12345679","0.25","0.25","0.125","0.283333333","25","18.51851852","18.51851852","41.97530864","60.49382716"
