"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00243","","","","5","5","1","1","4","4","3","5","16","1","1","5.1","2","2","5","5.49","2","7.1","21","0.2","0.0625","0.095238095","5.25","4.2","1.25","1","0.5","0.4","1.275","1.02","23.80952381","28.16901408","80","7.407407407","9.259259259","14.81481481","18.51851852","37.77777778","47.22222222","52.59259259","65.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00244","","","","5","5","1","1","5","4","4","5","11","3.5","1.5","3.7","3","3","4","3.96","5","8.7","16","0.7","0.136363636","0.3125","4","3.2","1.25","1","1.25","1","0.925","0.74","31.25","57.47126437","80","25.92592593","32.40740741","37.03703704","46.2962963","27.40740741","34.25925926","64.44444444","80.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00245","","","","5","5","1","1","5","4","4","5","9","1.3","1.4","5","3","3","4","6.12","2.7","7.7","14","0.26","0.155555556","0.192857143","3.5","2.8","1.25","1","0.675","0.54","1.25","1","35.71428571","35.06493506","80","9.62962963","12.03703704","20","25","37.03703704","46.2962963","57.03703704","71.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00246","","","","5","5","1","2","4","4","4","10","29","4","1.3","4.1","4","3","5","7.76","5.3","9.4","39","0.4","0.044827586","0.135897436","9.75","7.8","2.5","2","1.325","1.06","1.025","0.82","25.64102564","56.38297872","80","29.62962963","37.03703704","39.25925926","49.07407407","30.37037037","37.96296296","69.62962963","87.03703704"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00247","","","","5","5","1","2","4","4","4","10","21","3.4","2.3","4.1","3","3","5","11.03","5.7","9.8","31","0.34","0.10952381","0.183870968","7.75","6.2","2.5","2","1.425","1.14","1.025","0.82","32.25806452","58.16326531","80","25.18518519","31.48148148","42.22222222","52.77777778","30.37037037","37.96296296","72.59259259","90.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00248","","","","5","5","1","2","4","3","3","4","9","1","0.8","3.2","3","2","3","3.03","1.8","5","13","0.25","0.088888889","0.138461538","4.333333333","2.6","1.333333333","0.8","0.6","0.36","1.066666667","0.64","30.76923077","36","60","7.407407407","12.34567901","13.33333333","22.22222222","23.7037037","39.50617284","37.03703704","61.72839506"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00249","","","","5","5","1","3","4","4","4","15","16","3.5","1.4","4.2","3","2","4","3.96","4.9","9.1","31","0.233333333","0.0875","0.158064516","7.75","6.2","3.75","3","1.225","0.98","1.05","0.84","48.38709677","53.84615385","80","25.92592593","32.40740741","36.2962963","45.37037037","31.11111111","38.88888889","67.40740741","84.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00250","","","","5","5","1","3","4","4","4","0","18","0","4","3.6","3","3","1","","4","7.6","18","","0.222222222","0.222222222","4.5","3.6","0","0","1","0.8","0.9","0.72","0","52.63157895","80","0","0","29.62962963","37.03703704","26.66666667","33.33333333","56.2962963","70.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00251","","","","5","5","1","8","3","2","2","7","11","2.7","1.8","2","3","3","4","0.69","4.5","6.5","18","0.385714286","0.163636364","0.25","9","3.6","3.5","1.4","2.25","0.9","1","0.4","38.88888889","69.23076923","40","20","50","33.33333333","83.33333333","14.81481481","37.03703704","48.14814815","120.3703704"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00252","","","","5","5","1","8","4","4","4","0","27","0","4","2.2","4","3","1","7.23","4","6.2","27","","0.148148148","0.148148148","6.75","5.4","0","0","1","0.8","0.55","0.44","0","64.51612903","80","0","0","29.62962963","37.03703704","16.2962963","20.37037037","45.92592593","57.40740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00253","","","","5","5","1","4","4","4","4","0","19","0","3.7","2.7","3","2","1","6.12","3.7","6.4","19","","0.194736842","0.194736842","4.75","3.8","0","0","0.925","0.74","0.675","0.54","0","57.8125","80","0","0","27.40740741","34.25925926","20","25","47.40740741","59.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00254","","","","5","5","1","3","4","4","4","4","9","1.3","2","3.1","3","2","1","6.12","3.3","6.4","13","0.325","0.222222222","0.253846154","3.25","2.6","1","0.8","0.825","0.66","0.775","0.62","30.76923077","51.5625","80","9.62962963","12.03703704","24.44444444","30.55555556","22.96296296","28.7037037","47.40740741","59.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00255","","","","5","5","1","2","4","3","3","0","10","0","2","4","3","2","1","3.03","2","6","10","","0.2","0.2","3.333333333","2","0","0","0.666666667","0.4","1.333333333","0.8","0","33.33333333","60","0","0","14.81481481","24.69135802","29.62962963","49.38271605","44.44444444","74.07407407"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00256","","","","5","5","1","2","4","3","3","0","4","0","2","3.1","3","2","1","","2","5.1","4","","0.5","0.5","1.333333333","0.8","0","0","0.666666667","0.4","1.033333333","0.62","0","39.21568627","60","0","0","14.81481481","24.69135802","22.96296296","38.27160494","37.77777778","62.96296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00257","","","","5","5","1","1","4","3","3","0","6","0","2.1","3.6","3","2","1","5.49","2.1","5.7","6","","0.35","0.35","2","1.2","0","0","0.7","0.42","1.2","0.72","0","36.84210526","60","0","0","15.55555556","25.92592593","26.66666667","44.44444444","42.22222222","70.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00258","","","","5","5","1","2","4","4","4","10","7","3.8","1","3","3","3","4","0.12","4.8","7.8","17","0.38","0.142857143","0.282352941","4.25","3.4","2.5","2","1.2","0.96","0.75","0.6","58.82352941","61.53846154","80","28.14814815","35.18518519","35.55555556","44.44444444","22.22222222","27.77777778","57.77777778","72.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00259","","","","5","5","1","2","5","3","3","3","8","1.8","2","5.1","3","3","3","3.96","3.8","8.9","11","0.6","0.25","0.345454545","3.666666667","2.2","1","0.6","1.266666667","0.76","1.7","1.02","27.27272727","42.69662921","60","13.33333333","22.22222222","28.14814815","46.91358025","37.77777778","62.96296296","65.92592593","109.8765432"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00260","","","","5","5","1","2","5","3","3","4","4","2.5","1","3.2","3","4","3","0.15","3.5","6.7","8","0.625","0.25","0.4375","2.666666667","1.6","1.333333333","0.8","1.166666667","0.7","1.066666667","0.64","50","52.23880597","60","18.51851852","30.86419753","25.92592593","43.20987654","23.7037037","39.50617284","49.62962963","82.71604938"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00261","","","","5","5","1","1","5","2","2","10","0","2.6","0","6.7","4","4","4","12.39","2.6","9.3","10","0.26","","0.26","5","2","5","2","1.3","0.52","3.35","1.34","100","27.95698925","40","19.25925926","48.14814815","19.25925926","48.14814815","49.62962963","124.0740741","68.88888889","172.2222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00262","","","","5","5","1","1","5","4","4","4","10","1","0.9","2.5","3","3","5","3.03","1.9","4.4","14","0.25","0.09","0.135714286","3.5","2.8","1","0.8","0.475","0.38","0.625","0.5","28.57142857","43.18181818","80","7.407407407","9.259259259","14.07407407","17.59259259","18.51851852","23.14814815","32.59259259","40.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00263","","","","5","5","1","4","4","3","3","0","4","0","1","8.1","3","2","3","0.02","1","9.1","4","","0.25","0.25","1.333333333","0.8","0","0","0.333333333","0.2","2.7","1.62","0","10.98901099","60","0","0","7.407407407","12.34567901","60","100","67.40740741","112.345679"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00264","","","","5","5","1","3","4","4","3","5","15","2.6","2.6","3.3","3","3","3","6.12","5.2","8.5","20","0.52","0.173333333","0.26","5","4","1.25","1","1.3","1.04","0.825","0.66","25","61.17647059","80","19.25925926","24.07407407","38.51851852","48.14814815","24.44444444","30.55555556","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00265","","","","5","5","2","4","4","4","4","11","5","4","0.4","4.1","4","4","4","10.5","4.4","8.5","16","0.363636364","0.08","0.275","4","3.2","2.75","2.2","1.1","0.88","1.025","0.82","68.75","51.76470588","80","29.62962963","37.03703704","32.59259259","40.74074074","30.37037037","37.96296296","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00266","","","","5","5","1","3","4","4","4","5","12","3","1.3","6.2","3","2","4","10.5","4.3","10.5","17","0.6","0.108333333","0.252941176","4.25","3.4","1.25","1","1.075","0.86","1.55","1.24","29.41176471","40.95238095","80","22.22222222","27.77777778","31.85185185","39.81481481","45.92592593","57.40740741","77.77777778","97.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00267","","","","5","5","1","2","7","4","4","1","5","0.8","1","7","3","3","5","0.12","1.8","8.8","6","0.8","0.2","0.3","1.5","1.2","0.25","0.2","0.45","0.36","1.75","1.4","16.66666667","20.45454545","80","5.925925926","7.407407407","13.33333333","16.66666667","51.85185185","64.81481481","65.18518519","81.48148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00268","","","","5","5","1","2","5","4","3","7","6","3","1.5","6","3","2","3","3.03","4.5","10.5","13","0.428571429","0.25","0.346153846","3.25","2.6","1.75","1.4","1.125","0.9","1.5","1.2","53.84615385","42.85714286","80","22.22222222","27.77777778","33.33333333","41.66666667","44.44444444","55.55555556","77.77777778","97.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00269","","","","5","5","1","3","4","4","4","9","17","4","1.5","4","4","4","4","7.23","5.5","9.5","26","0.444444444","0.088235294","0.211538462","6.5","5.2","2.25","1.8","1.375","1.1","1","0.8","34.61538462","57.89473684","80","29.62962963","37.03703704","40.74074074","50.92592593","29.62962963","37.03703704","70.37037037","87.96296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00270","","","","5","5","1","3","4","4","4","9","9","4.6","0.6","5.7","4","4","5","0.15","5.2","10.9","18","0.511111111","0.066666667","0.288888889","4.5","3.6","2.25","1.8","1.3","1.04","1.425","1.14","50","47.70642202","80","34.07407407","42.59259259","38.51851852","48.14814815","42.22222222","52.77777778","80.74074074","100.9259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00271","","","","5","5","1","3","4","3","3","8","5","4","0.9","4.4","5","4","4","7.76","4.9","9.3","13","0.5","0.18","0.376923077","4.333333333","2.6","2.666666667","1.6","1.633333333","0.98","1.466666667","0.88","61.53846154","52.68817204","60","29.62962963","49.38271605","36.2962963","60.49382716","32.59259259","54.32098765","68.88888889","114.8148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00272","","","","5","5","1","3","4","4","4","5","5","3","0.7","3.2","3","4","4","0.15","3.7","6.9","10","0.6","0.14","0.37","2.5","2","1.25","1","0.925","0.74","0.8","0.64","50","53.62318841","80","22.22222222","27.77777778","27.40740741","34.25925926","23.7037037","29.62962963","51.11111111","63.88888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00273","","","","5","5","1","3","4","4","4","11","4","4","0.4","6","4","4","4","6.12","4.4","10.4","15","0.363636364","0.1","0.293333333","3.75","3","2.75","2.2","1.1","0.88","1.5","1.2","73.33333333","42.30769231","80","29.62962963","37.03703704","32.59259259","40.74074074","44.44444444","55.55555556","77.03703704","96.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00274","","","","5","5","1","1","6","4","4","9","5","5","0.7","11","4","2","3","0.69","5.7","16.7","14","0.555555556","0.14","0.407142857","3.5","2.8","2.25","1.8","1.425","1.14","2.75","2.2","64.28571429","34.13173653","80","37.03703704","46.2962963","42.22222222","52.77777778","81.48148148","101.8518519","123.7037037","154.6296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00275","","","","5","5","1","3","4","4","3","10","0","5","0","5.4","4","4","5","6.12","5","10.4","10","0.5","","0.5","2.5","2","2.5","2","1.25","1","1.35","1.08","100","48.07692308","80","37.03703704","46.2962963","37.03703704","46.2962963","40","50","77.03703704","96.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00276","","","","5","5","1","5","4","4","4","8","9","3.5","1","4","3","3","5","10.5","4.5","8.5","17","0.4375","0.111111111","0.264705882","4.25","3.4","2","1.6","1.125","0.9","1","0.8","47.05882353","52.94117647","80","25.92592593","32.40740741","33.33333333","41.66666667","29.62962963","37.03703704","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00277","","","","5","5","1","1","4","4","4","5","10","4.1","1","4.1","4","3","4","0.69","5.1","9.2","15","0.82","0.1","0.34","3.75","3","1.25","1","1.275","1.02","1.025","0.82","33.33333333","55.43478261","80","30.37037037","37.96296296","37.77777778","47.22222222","30.37037037","37.96296296","68.14814815","85.18518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00278","","","","5","5","1","2","4","4","4","6","14","3.6","1.3","5.2","3","2","4","6.12","4.9","10.1","20","0.6","0.092857143","0.245","5","4","1.5","1.2","1.225","0.98","1.3","1.04","30","48.51485149","80","26.66666667","33.33333333","36.2962963","45.37037037","38.51851852","48.14814815","74.81481481","93.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00279","","","","5","5","2","3","4","4","4","13","9","4","0.6","3.1","4","4","5","7.76","4.6","7.7","22","0.307692308","0.066666667","0.209090909","5.5","4.4","3.25","2.6","1.15","0.92","0.775","0.62","59.09090909","59.74025974","80","29.62962963","37.03703704","34.07407407","42.59259259","22.96296296","28.7037037","57.03703704","71.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00280","","","","5","5","1","3","4","4","4","8","8","5","0.7","5.3","4","4","5","1.17","5.7","11","16","0.625","0.0875","0.35625","4","3.2","2","1.6","1.425","1.14","1.325","1.06","50","51.81818182","80","37.03703704","46.2962963","42.22222222","52.77777778","39.25925926","49.07407407","81.48148148","101.8518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00281","","","","5","5","1","3","4","3","3","15","0","5","0","3","4","3","5","6.12","5","8","15","0.333333333","","0.333333333","5","3","5","3","1.666666667","1","1","0.6","100","62.5","60","37.03703704","61.72839506","37.03703704","61.72839506","22.22222222","37.03703704","59.25925926","98.7654321"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00282","","","","5","5","1","3","4","4","4","3","4","3.2","1","4.2","5","3","5","6.12","4.2","8.4","7","1.066666667","0.25","0.6","1.75","1.4","0.75","0.6","1.05","0.84","1.05","0.84","42.85714286","50","80","23.7037037","29.62962963","31.11111111","38.88888889","31.11111111","38.88888889","62.22222222","77.77777778"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00283","","","","5","5","1","3","4","4","4","9","8","3.4","1.2","4.1","5","4","5","7.23","4.6","8.7","17","0.377777778","0.15","0.270588235","4.25","3.4","2.25","1.8","1.15","0.92","1.025","0.82","52.94117647","52.87356322","80","25.18518519","31.48148148","34.07407407","42.59259259","30.37037037","37.96296296","64.44444444","80.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00284","","","","5","4","1","2","4","2","2","7","11","3.5","1","3.9","3","3","5","3.03","4.5","8.4","18","0.5","0.090909091","0.25","9","3.6","3.5","1.4","2.25","0.9","1.95","0.78","38.88888889","53.57142857","40","25.92592593","64.81481481","33.33333333","83.33333333","28.88888889","72.22222222","62.22222222","155.5555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00285","","","","5","5","1","4","4","4","4","5","10","3","1.7","7.1","3","3","5","4.92","4.7","11.8","15","0.6","0.17","0.313333333","3.75","3","1.25","1","1.175","0.94","1.775","1.42","33.33333333","39.83050847","80","22.22222222","27.77777778","34.81481481","43.51851852","52.59259259","65.74074074","87.40740741","109.2592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00286","","","","5","5","1","2","4","4","4","6","2","5","0.4","4.6","3","2","5","7.76","5.4","10","8","0.833333333","0.2","0.675","2","1.6","1.5","1.2","1.35","1.08","1.15","0.92","75","54","80","37.03703704","46.2962963","40","50","34.07407407","42.59259259","74.07407407","92.59259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00287","","","","5","5","1","2","4","4","4","7","6","3","1","3.5","3","4","4","1.38","4","7.5","13","0.428571429","0.166666667","0.307692308","3.25","2.6","1.75","1.4","1","0.8","0.875","0.7","53.84615385","53.33333333","80","22.22222222","27.77777778","29.62962963","37.03703704","25.92592593","32.40740741","55.55555556","69.44444444"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00288","","","","5","5","1","4","4","4","3","7","5","4.1","1","5","3","4","4","6.12","5.1","10.1","12","0.585714286","0.2","0.425","3","2.4","1.75","1.4","1.275","1.02","1.25","1","58.33333333","50.4950495","80","30.37037037","37.96296296","37.77777778","47.22222222","37.03703704","46.2962963","74.81481481","93.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00289","","","","5","5","1","3","4","4","4","11","9","4.2","1","3.5","4","4","4","7.76","5.2","8.7","20","0.381818182","0.111111111","0.26","5","4","2.75","2.2","1.3","1.04","0.875","0.7","55","59.77011494","80","31.11111111","38.88888889","38.51851852","48.14814815","25.92592593","32.40740741","64.44444444","80.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00290","","","","5","5","1","3","4","4","4","5","0","4.5","0","10.1","4","3","4","1.5","4.5","14.6","5","0.9","","0.9","1.25","1","1.25","1","1.125","0.9","2.525","2.02","100","30.82191781","80","33.33333333","41.66666667","33.33333333","41.66666667","74.81481481","93.51851852","108.1481481","135.1851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00291","","","","5","5","1","2","4","4","4","8","0","5.6","0","8.1","4","3","4","4.92","5.6","13.7","8","0.7","","0.7","2","1.6","2","1.6","1.4","1.12","2.025","1.62","100","40.87591241","80","41.48148148","51.85185185","41.48148148","51.85185185","60","75","101.4814815","126.8518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00292","","","","5","5","1","2","5","4","4","11","8","4","1.2","9.2","4","4","4","7.76","5.2","14.4","19","0.363636364","0.15","0.273684211","4.75","3.8","2.75","2.2","1.3","1.04","2.3","1.84","57.89473684","36.11111111","80","29.62962963","37.03703704","38.51851852","48.14814815","68.14814815","85.18518519","106.6666667","133.3333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00293","","","","5","5","1","3","4","4","3","6","0","3.8","0","4.1","3","3","4","0.69","3.8","7.9","6","0.633333333","","0.633333333","1.5","1.2","1.5","1.2","0.95","0.76","1.025","0.82","100","48.10126582","80","28.14814815","35.18518519","28.14814815","35.18518519","30.37037037","37.96296296","58.51851852","73.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00294","","","","5","5","1","2","4","4","4","0","3","0","0.9","3","1","1","5","10.5","0.9","3.9","3","","0.3","0.3","0.75","0.6","0","0","0.225","0.18","0.75","0.6","0","23.07692308","80","0","0","6.666666667","8.333333333","22.22222222","27.77777778","28.88888889","36.11111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00295","","","","5","4","1","2","4","3","3","6","2","1.2","0.1","2","1","1","5","3.03","1.3","3.3","8","0.2","0.05","0.1625","2.666666667","1.6","2","1.2","0.433333333","0.26","0.666666667","0.4","75","39.39393939","60","8.888888889","14.81481481","9.62962963","16.04938272","14.81481481","24.69135802","24.44444444","40.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00296","","","","5","5","1","3","4","4","4","0","6","0","2.1","4.3","2","1","4","5.49","2.1","6.4","6","","0.35","0.35","1.5","1.2","0","0","0.525","0.42","1.075","0.86","0","32.8125","80","0","0","15.55555556","19.44444444","31.85185185","39.81481481","47.40740741","59.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00297","","","","5","5","1","4","4","3","3","2","4","1","0.9","4.3","3","3","5","1.74","1.9","6.2","6","0.5","0.225","0.316666667","2","1.2","0.666666667","0.4","0.633333333","0.38","1.433333333","0.86","33.33333333","30.64516129","60","7.407407407","12.34567901","14.07407407","23.45679012","31.85185185","53.08641975","45.92592593","76.54320988"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00298","","","","5","4","3","9","4","2","2","2","2","1","1.2","3.1","3","3","4","5.49","2.2","5.3","4","0.5","0.6","0.55","2","0.8","1","0.4","1.1","0.44","1.55","0.62","50","41.50943396","40","7.407407407","18.51851852","16.2962963","40.74074074","22.96296296","57.40740741","39.25925926","98.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00299","","","","5","5","1","9","4","3","3","5","11","2.6","3","5","3","1","3","7.76","5.6","10.6","16","0.52","0.272727273","0.35","5.333333333","3.2","1.666666667","1","1.866666667","1.12","1.666666667","1","31.25","52.83018868","60","19.25925926","32.09876543","41.48148148","69.13580247","37.03703704","61.72839506","78.51851852","130.8641975"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00300","","","","5","5","1","8","4","4","4","8","13","4","1.5","5.2","4","3","4","0.12","5.5","10.7","21","0.5","0.115384615","0.261904762","5.25","4.2","2","1.6","1.375","1.1","1.3","1.04","38.0952381","51.40186916","80","29.62962963","37.03703704","40.74074074","50.92592593","38.51851852","48.14814815","79.25925926","99.07407407"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00301","","","","5","5","1","2","6","4","4","10","3","3.5","2","4.3","4","3","4","0.15","5.5","9.8","13","0.35","0.666666667","0.423076923","3.25","2.6","2.5","2","1.375","1.1","1.075","0.86","76.92307692","56.12244898","80","25.92592593","32.40740741","40.74074074","50.92592593","31.85185185","39.81481481","72.59259259","90.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00302","","","","5","5","1","8","4","3","3","6","12","2.7","1.2","13.1","3","3","5","1.74","3.9","17","18","0.45","0.1","0.216666667","6","3.6","2","1.2","1.3","0.78","4.366666667","2.62","33.33333333","22.94117647","60","20","33.33333333","28.88888889","48.14814815","97.03703704","161.7283951","125.9259259","209.8765432"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00303","","","","5","4","3","4","4","3","3","4","2","1.3","","5","3","3","5","7.76","","","6","0.325","","","2","1.2","1.333333333","0.8","","","1.666666667","1","66.66666667","","60","9.62962963","16.04938272","","","37.03703704","61.72839506","",""
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00304","","","","5","5","1","1","7","4","4","6","11","3.5","2.1","14.7","3","4","4","5.49","5.6","20.3","17","0.583333333","0.190909091","0.329411765","4.25","3.4","1.5","1.2","1.4","1.12","3.675","2.94","35.29411765","27.5862069","80","25.92592593","32.40740741","41.48148148","51.85185185","108.8888889","136.1111111","150.3703704","187.962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00305","","","","5","5","2","2","7","4","4","9","6","3","2","8.1","3","4","5","3.96","5","13.1","15","0.333333333","0.333333333","0.333333333","3.75","3","2.25","1.8","1.25","1","2.025","1.62","60","38.16793893","80","22.22222222","27.77777778","37.03703704","46.2962963","60","75","97.03703704","121.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00306","","","","5","5","1","2","6","4","4","6","6","2.2","1.6","9","3","3","5","7.23","3.8","12.8","12","0.366666667","0.266666667","0.316666667","3","2.4","1.5","1.2","0.95","0.76","2.25","1.8","50","29.6875","80","16.2962963","20.37037037","28.14814815","35.18518519","66.66666667","83.33333333","94.81481481","118.5185185"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00307","","","","5","5","1","2","6","4","4","4","5","3","1","6.1","4","3","5","6.12","4","10.1","9","0.75","0.2","0.444444444","2.25","1.8","1","0.8","1","0.8","1.525","1.22","44.44444444","39.6039604","80","22.22222222","27.77777778","29.62962963","37.03703704","45.18518519","56.48148148","74.81481481","93.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00308","","","","5","5","1","2","4","4","4","6","23","4","1.4","4.1","4","3","5","1.74","5.4","9.5","29","0.666666667","0.060869565","0.186206897","7.25","5.8","1.5","1.2","1.35","1.08","1.025","0.82","20.68965517","56.84210526","80","29.62962963","37.03703704","40","50","30.37037037","37.96296296","70.37037037","87.96296296"
