"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_late_season_drought","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00001","","","","84","70","70","54","24","359","3.4","10","33.6","1","5","13.4","47","383","0.141666667","0.027855153","0.034986945","5.471428571","0.342857143","0.191428571","0.48","6.266318538","28.5106383","1.499118166","5.908289242","14.81481481","20.72310406","1","4.55952381","0.285714286","0.15952381","0.4","83.33333333","1.798941799","7.08994709","17.77777778","24.86772487"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00002","","","","84","50","50","43","44","320","6.8","9.8","24.2","1","5","16.6","40.8","364","0.154545455","0.030625","0.045604396","7.28","0.88","0.332","0.484","12.08791209","40.68627451","2.998236332","7.319223986","10.670194","17.98941799","1","4.333333333","0.523809524","0.197619048","0.288095238","59.52380952","5.037037037","12.2962963","17.92592593","30.22222222"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00003","","","","84","58","58","15","0","38","0","0.2","37.8","1","5","0.2","38","38","","0.005263158","0.005263158","0.655172414","0","0.003448276","0.651724138","0","0.526315789","0","0.088183422","16.66666667","16.75485009","1","0.452380952","0","0.002380952","0.45","69.04761905","0","0.127713921","24.13793103","24.26564496"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00004","","","","84","48","48","15","9","26","0.6","0.8","31.8","1","5","1.4","33.2","35","0.066666667","0.030769231","0.04","0.729166667","0.1875","0.029166667","0.6625","25.71428571","4.21686747","0.264550265","0.617283951","14.02116402","14.63844797","1","0.416666667","0.107142857","0.016666667","0.378571429","57.14285714","0.462962963","1.080246914","24.53703704","25.61728395"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00005","","","","84","46","46","44","134","310","23.4","13","35.2","1","3","36.4","71.6","444","0.174626866","0.041935484","0.081981982","9.652173913","2.913043478","0.791304348","0.765217391","30.18018018","50.83798883","10.31746032","16.04938272","15.52028219","31.5696649","1","5.285714286","1.595238095","0.433333333","0.419047619","54.76190476","18.84057971","29.30756844","28.34138486","57.6489533"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00006","","","","84","4","4","1","1","3","0.1","0.1","3.6","1","7","0.2","3.8","4","0.1","0.033333333","0.05","1","0.25","0.05","0.9","25","5.263157895","0.044091711","0.088183422","1.587301587","1.675485009","1","0.047619048","0.011904762","0.002380952","0.042857143","4.761904762","0.925925926","1.851851852","33.33333333","35.18518519"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00007","","","","84","9","9","2","1","2","0.1","0.1","7.8","1","5","0.2","8","3","0.1","0.05","0.066666667","0.333333333","0.111111111","0.022222222","0.866666667","33.33333333","2.5","0.044091711","0.088183422","3.439153439","3.527336861","1","0.035714286","0.011904762","0.002380952","0.092857143","10.71428571","0.411522634","0.823045267","32.09876543","32.9218107"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00008","","","","84","3","3","2","1","7","0.1","0.2","1.4","1","7","0.3","1.7","8","0.1","0.028571429","0.0375","2.666666667","0.333333333","0.1","0.466666667","12.5","17.64705882","0.044091711","0.132275132","0.617283951","0.749559083","1","0.095238095","0.011904762","0.003571429","0.016666667","3.571428571","1.234567901","3.703703704","17.28395062","20.98765432"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00009","","","","84","49","49","11","2","28","0.2","0.4","23","1","5","0.6","23.6","30","0.1","0.014285714","0.02","0.612244898","0.040816327","0.012244898","0.469387755","6.666666667","2.542372881","0.088183422","0.264550265","10.14109347","10.40564374","1","0.357142857","0.023809524","0.007142857","0.273809524","58.33333333","0.15117158","0.453514739","17.38473167","17.83824641"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00010","","","","84","10","10","6","0","44","0","1.6","4.6","1","5","1.6","6.2","44","","0.036363636","0.036363636","4.4","0","0.16","0.46","0","25.80645161","0","0.705467372","2.028218695","2.733686067","1","0.523809524","0","0.019047619","0.054761905","11.9047619","0","5.925925926","17.03703704","22.96296296"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00011","","","","84","37","37","8","0","20","0","6.8","23.2","1","5","6.8","30","20","","0.34","0.34","0.540540541","0","0.183783784","0.627027027","0","22.66666667","0","2.998236332","10.2292769","13.22751323","1","0.238095238","0","0.080952381","0.276190476","44.04761905","0","6.806806807","23.22322322","30.03003003"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00012","","","","84","44","44","35","34","594","3","11","36.6","1","5","14","50.6","628","0.088235294","0.018518519","0.022292994","14.27272727","0.772727273","0.318181818","0.831818182","5.414012739","27.66798419","1.322751323","6.172839506","16.13756614","22.31040564","1","7.476190476","0.404761905","0.166666667","0.435714286","52.38095238","2.525252525","11.78451178","30.80808081","42.59259259"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00013","","","","84","43","43","19","0","52","0","1.2","15.4","1","5","1.2","16.6","52","","0.023076923","0.023076923","1.209302326","0","0.027906977","0.358139535","0","7.228915663","0","0.529100529","6.790123457","7.319223986","1","0.619047619","0","0.014285714","0.183333333","51.19047619","0","1.033591731","13.26442722","14.29801895"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00014","","","","84","6","6","0","0","0","0","0","1.1","","","0","1.1","0","","","","0","0","0","0.183333333","","0","0","0","0.485008818","0.485008818","1","0","0","0","0.013095238","7.142857143","0","0","6.790123457","6.790123457"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00015","","","","84","3","3","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","3.571428571","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00016","","","","84","3","3","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","3.571428571","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00017","","","","84","5","5","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","5.952380952","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00018","","","","84","36","36","31","0","68","0","1.8","9.2","1","7","1.8","11","68","","0.026470588","0.026470588","1.888888889","0","0.05","0.255555556","0","16.36363636","0","0.793650794","4.05643739","4.850088183","1","0.80952381","0","0.021428571","0.10952381","42.85714286","0","1.851851852","9.465020576","11.31687243"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00019","","","","84","38","38","2","0","13","0","0.2","5.6","1","7","0.2","5.8","13","","0.015384615","0.015384615","0.342105263","0","0.005263158","0.147368421","0","3.448275862","0","0.088183422","2.469135802","2.557319224","1","0.154761905","0","0.002380952","0.066666667","45.23809524","0","0.194931774","5.458089669","5.653021442"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00020","","","","84","21","21","0","0","0","0","0","5.8","","","0","5.8","0","","","","0","0","0","0.276190476","","0","0","0","2.557319224","2.557319224","1","0","0","0","0.069047619","25","0","0","10.2292769","10.2292769"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00021","","","","84","61","61","33","16","120","2.8","4.8","25","1","5","7.6","32.6","136","0.175","0.04","0.055882353","2.229508197","0.262295082","0.124590164","0.409836066","11.76470588","23.31288344","1.234567901","3.350970018","11.02292769","14.37389771","1","1.619047619","0.19047619","0.09047619","0.297619048","72.61904762","1.700060716","4.614450516","15.17911354","19.79356406"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00022","","","","84","63","63","24","80","154","14.2","11.4","25","1","3","25.6","50.6","234","0.1775","0.074025974","0.109401709","3.714285714","1.26984127","0.406349206","0.396825397","34.18803419","50.59288538","6.261022928","11.28747795","11.02292769","22.31040564","1","2.785714286","0.952380952","0.304761905","0.297619048","75","8.34803057","15.04997061","14.69723692","29.74720752"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00023","","","","84","20","20","6","0","14","0","1.2","9","1","3","1.2","10.2","14","","0.085714286","0.085714286","0.7","0","0.06","0.45","0","11.76470588","0","0.529100529","3.968253968","4.497354497","1","0.166666667","0","0.014285714","0.107142857","23.80952381","0","2.222222222","16.66666667","18.88888889"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00024","","","","84","41","41","22","30","70","5","3.4","25.6","1","3","8.4","34","100","0.166666667","0.048571429","0.084","2.43902439","0.731707317","0.204878049","0.624390244","30","24.70588235","2.204585538","3.703703704","11.28747795","14.99118166","1","1.19047619","0.357142857","0.1","0.304761905","48.80952381","4.516711834","7.588075881","23.12556459","30.71364047"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00025","","","","84","33","33","33","50","48","14.4","5.2","20.6","1","3","19.6","40.2","98","0.288","0.108333333","0.2","2.96969697","1.515151515","0.593939394","0.624242424","51.02040816","48.75621891","6.349206349","8.641975309","9.082892416","17.72486772","1","1.166666667","0.595238095","0.233333333","0.245238095","39.28571429","16.16161616","21.99775533","23.12008979","45.11784512"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00026","","","","84","9","9","6","6","14","0.6","0.4","6","1","5","1","7","20","0.1","0.028571429","0.05","2.222222222","0.666666667","0.111111111","0.666666667","30","14.28571429","0.264550265","0.440917108","2.645502646","3.086419753","1","0.238095238","0.071428571","0.011904762","0.071428571","10.71428571","2.469135802","4.115226337","24.69135802","28.80658436"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00027","","","","84","0","0","0","0","0","0","0","0","","","0","0","0","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","","","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00028","","","","84","0","0","0","0","0","0","0","0","","","0","0","0","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","","","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00029","","","","84","45","45","41","40","63","4","4.4","15","1","3","8.4","23.4","103","0.1","0.06984127","0.081553398","2.288888889","0.888888889","0.186666667","0.333333333","38.83495146","35.8974359","1.76366843","3.703703704","6.613756614","10.31746032","1","1.226190476","0.476190476","0.1","0.178571429","53.57142857","3.29218107","6.913580247","12.34567901","19.25925926"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00030","","","","84","12","12","0","0","0","0","0","2.2","","","0","2.2","0","","","","0","0","0","0.183333333","","0","0","0","0.970017637","0.970017637","1","0","0","0","0.026190476","14.28571429","0","0","6.790123457","6.790123457"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00031","","","","84","41","41","0","0","0","0","0","11.8","","","0","11.8","0","","","","0","0","0","0.287804878","","0","0","0","5.202821869","5.202821869","1","0","0","0","0.14047619","48.80952381","0","0","10.65943993","10.65943993"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00032","","","","84","28","28","0","0","0","0","0","3.4","","","0","3.4","0","","","","0","0","0","0.121428571","","0","0","0","1.499118166","1.499118166","1","0","0","0","0.04047619","33.33333333","0","0","4.497354497","4.497354497"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00033","","","","84","16","16","0","0","0","0","0","2.4","","","0","2.4","0","","","","0","0","0","0.15","","0","0","0","1.058201058","1.058201058","1","0","0","0","0.028571429","19.04761905","0","0","5.555555556","5.555555556"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00034","","","","84","30","30","2","0","5","0","0.1","6.2","1","7","0.1","6.3","5","","0.02","0.02","0.166666667","0","0.003333333","0.206666667","0","1.587301587","0","0.044091711","2.733686067","2.777777778","1","0.05952381","0","0.001190476","0.073809524","35.71428571","0","0.12345679","7.654320988","7.777777778"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00035","","","","84","3","3","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","3.571428571","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00036","","","","84","15","15","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","17.85714286","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00037","","","","84","1","1","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","1.19047619","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00038","","","","84","42","42","7","1","21","0.4","6.8","4.8","1","5","7.2","12","22","0.4","0.323809524","0.327272727","0.523809524","0.023809524","0.171428571","0.114285714","4.545454545","60","0.176366843","3.174603175","2.116402116","5.291005291","1","0.261904762","0.011904762","0.085714286","0.057142857","50","0.352733686","6.349206349","4.232804233","10.58201058"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00039","","","","84","0","0","0","0","0","0","0","0","","","0","0","0","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","","","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00040","","","","84","26","26","0","0","0","0","0","6.4","","","0","6.4","0","","","","0","0","0","0.246153846","","0","0","0","2.821869489","2.821869489","1","0","0","0","0.076190476","30.95238095","0","0","9.116809117","9.116809117"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00041","","","","84","50","50","25","0","38","0","1.14","19","1","5","1.14","20.14","38","","0.03","0.03","0.76","0","0.0228","0.38","0","5.660377358","0","0.502645503","8.377425044","8.880070547","1","0.452380952","0","0.013571429","0.226190476","59.52380952","0","0.844444444","14.07407407","14.91851852"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00042","","","","84","46","46","34","40","42","6.98","6.68","14","1","3","13.66","27.66","82","0.1745","0.159047619","0.166585366","1.782608696","0.869565217","0.296956522","0.304347826","48.7804878","49.38539407","3.077601411","6.02292769","6.172839506","12.1957672","1","0.976190476","0.476190476","0.162619048","0.166666667","54.76190476","5.619967794","10.99838969","11.27214171","22.2705314"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00043","","","","84","37","37","26","46","64","8.84","2.74","34","1","3","11.58","45.58","110","0.192173913","0.0428125","0.105272727","2.972972973","1.243243243","0.312972973","0.918918919","41.81818182","25.40587977","3.897707231","5.105820106","14.99118166","20.09700176","1","1.30952381","0.547619048","0.137857143","0.404761905","44.04761905","8.848848849","11.59159159","34.03403403","45.62562563"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00044","","","","84","30","30","29","44","149","12.58","8.18","17.4","1","3","20.76","38.16","193","0.285909091","0.054899329","0.107564767","6.433333333","1.466666667","0.692","0.58","22.79792746","54.40251572","5.546737213","9.153439153","7.671957672","16.82539683","1","2.297619048","0.523809524","0.247142857","0.207142857","35.71428571","15.5308642","25.62962963","21.48148148","47.11111111"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00045","","","","84","38","38","20","30","162","7.36","8.42","35.8","1","3","15.78","51.58","192","0.245333333","0.051975309","0.0821875","5.052631579","0.789473684","0.415263158","0.942105263","15.625","30.5932532","3.245149912","6.957671958","15.78483245","22.74250441","1","2.285714286","0.357142857","0.187857143","0.426190476","45.23809524","7.173489279","15.38011696","34.89278752","50.27290448"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00046","","","","84","30","30","29","49","174","9.12","8.16","7.4","1","3","17.28","24.68","223","0.186122449","0.046896552","0.077488789","7.433333333","1.633333333","0.576","0.246666667","21.97309417","70.01620746","4.021164021","7.619047619","3.262786596","10.88183422","1","2.654761905","0.583333333","0.205714286","0.088095238","35.71428571","11.25925926","21.33333333","9.135802469","30.4691358"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00047","","","","84","17","17","14","21","28","6.62","1.52","7","1","3","8.14","15.14","49","0.315238095","0.054285714","0.166122449","2.882352941","1.235294118","0.478823529","0.411764706","42.85714286","53.76486129","2.918871252","3.589065256","3.086419753","6.675485009","1","0.583333333","0.25","0.096904762","0.083333333","20.23809524","14.42265795","17.73420479","15.25054466","32.98474946"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00048","","","","84","0","0","0","0","0","0","0","0","","","0","0","0","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","","","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00049","","","","84","5","5","4","0","9","0","0.26","3.6","1","5","0.26","3.86","9","","0.028888889","0.028888889","1.8","0","0.052","0.72","0","6.735751295","0","0.114638448","1.587301587","1.701940035","1","0.107142857","0","0.003095238","0.042857143","5.952380952","0","1.925925926","26.66666667","28.59259259"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00050","","","","84","8","8","6","0","9","0","0.3","7.4","1","7","0.3","7.7","9","","0.033333333","0.033333333","1.125","0","0.0375","0.925","0","3.896103896","0","0.132275132","3.262786596","3.395061728","1","0.107142857","0","0.003571429","0.088095238","9.523809524","0","1.388888889","34.25925926","35.64814815"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00051","","","","84","18","18","4","0","14","0","0.62","6.8","1","5","0.62","7.42","14","","0.044285714","0.044285714","0.777777778","0","0.034444444","0.377777778","0","8.355795148","0","0.273368607","2.998236332","3.271604938","1","0.166666667","0","0.007380952","0.080952381","21.42857143","0","1.275720165","13.99176955","15.26748971"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00052","","","","84","56","56","19","8","64","1.32","2.19","42.6","1","3","3.51","46.11","72","0.165","0.03421875","0.04875","1.285714286","0.142857143","0.062678571","0.760714286","11.11111111","7.61223162","0.582010582","1.547619048","18.78306878","20.33068783","1","0.857142857","0.095238095","0.041785714","0.507142857","66.66666667","0.873015873","2.321428571","28.17460317","30.49603175"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00053","","","","84","15","15","7","5","44","1.12","1.44","13.6","1","3","2.56","16.16","49","0.224","0.032727273","0.052244898","3.266666667","0.333333333","0.170666667","0.906666667","10.20408163","15.84158416","0.49382716","1.128747795","5.996472663","7.125220459","1","0.583333333","0.05952381","0.03047619","0.161904762","17.85714286","2.765432099","6.320987654","33.58024691","39.90123457"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00054","","","","84","41","41","18","8","40","1.12","1.16","24.8","1","5","2.28","27.08","48","0.14","0.029","0.0475","1.170731707","0.195121951","0.055609756","0.604878049","16.66666667","8.419497784","0.49382716","1.005291005","10.93474427","11.94003527","1","0.571428571","0.095238095","0.027142857","0.295238095","48.80952381","1.011743451","2.059620596","22.4028907","24.46251129"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00055","","","","84","34","34","10","0","17","0","0.35","10.2","1","7","0.35","10.55","17","","0.020588235","0.020588235","0.5","0","0.010294118","0.3","0","3.317535545","0","0.154320988","4.497354497","4.651675485","1","0.202380952","0","0.004166667","0.121428571","40.47619048","0","0.381263617","11.11111111","11.49237473"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00056","","","","84","27","27","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","32.14285714","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00057","","","","84","19","19","8","3","12","0.36","0.44","9.4","1","7","0.8","10.2","15","0.12","0.036666667","0.053333333","0.789473684","0.157894737","0.042105263","0.494736842","20","7.843137255","0.158730159","0.352733686","4.144620811","4.497354497","1","0.178571429","0.035714286","0.00952381","0.111904762","22.61904762","0.701754386","1.559454191","18.32358674","19.88304094"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00058","","","","84","9","9","8","0","32","0","0.72","20","1","7","0.72","20.72","32","","0.0225","0.0225","3.555555556","0","0.08","2.222222222","0","3.474903475","0","0.317460317","8.818342152","9.135802469","1","0.380952381","0","0.008571429","0.238095238","10.71428571","0","2.962962963","82.30452675","85.26748971"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00059","","","","84","17","17","0","0","0","0","0","7.8","","","0","7.8","0","","","","0","0","0","0.458823529","","0","0","0","3.439153439","3.439153439","1","0","0","0","0.092857143","20.23809524","0","0","16.99346405","16.99346405"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00060","","","","84","15","15","5","0","18","0","0.98","7","1","3","0.98","7.98","18","","0.054444444","0.054444444","1.2","0","0.065333333","0.466666667","0","12.28070175","0","0.432098765","3.086419753","3.518518519","1","0.214285714","0","0.011666667","0.083333333","17.85714286","0","2.419753086","17.28395062","19.7037037"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00061","","","","84","57","57","23","36","88","3.72","3.18","29.6","1","3","6.9","36.5","124","0.103333333","0.036136364","0.055645161","2.175438596","0.631578947","0.121052632","0.519298246","29.03225806","18.90410959","1.64021164","3.042328042","13.05114638","16.09347443","1","1.476190476","0.428571429","0.082142857","0.352380952","67.85714286","2.417153996","4.483430799","19.23326836","23.71669916"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00062","","","","84","50","50","23","64","104","4.16","5.46","36","1","3","9.62","45.62","168","0.065","0.0525","0.057261905","3.36","1.28","0.1924","0.72","38.0952381","21.08724244","1.834215168","4.241622575","15.87301587","20.11463845","1","2","0.761904762","0.11452381","0.428571429","59.52380952","3.081481481","7.125925926","26.66666667","33.79259259"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00063","","","","84","58","58","52","160","70","45.4","5.7","30.8","1","3","51.1","81.9","230","0.28375","0.081428571","0.222173913","3.965517241","2.75862069","0.881034483","0.531034483","69.56521739","62.39316239","20.01763668","22.5308642","13.58024691","36.11111111","1","2.738095238","1.904761905","0.608333333","0.366666667","69.04761905","28.99106003","32.63090677","19.66794381","52.29885057"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00064","","","","84","15","15","13","3","38","0.48","1.54","14.4","1","5","2.02","16.42","41","0.16","0.040526316","0.049268293","2.733333333","0.2","0.134666667","0.96","7.317073171","12.30207065","0.211640212","0.890652557","6.349206349","7.239858907","1","0.488095238","0.035714286","0.024047619","0.171428571","17.85714286","1.185185185","4.987654321","35.55555556","40.54320988"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00065","","","","84","5","5","5","3","8","0.26","0.18","1.2","1","3","0.44","1.64","11","0.086666667","0.0225","0.04","2.2","0.6","0.088","0.24","27.27272727","26.82926829","0.114638448","0.194003527","0.529100529","0.723104056","1","0.130952381","0.035714286","0.005238095","0.014285714","5.952380952","1.925925926","3.259259259","8.888888889","12.14814815"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00066","","","","84","11","11","3","4","3","1.32","0.48","20.8","1","3","1.8","22.6","7","0.33","0.16","0.257142857","0.636363636","0.363636364","0.163636364","1.890909091","57.14285714","7.96460177","0.582010582","0.793650794","9.171075838","9.964726631","1","0.083333333","0.047619048","0.021428571","0.247619048","13.0952381","4.444444444","6.060606061","70.03367003","76.09427609"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00067","","","","84","17","17","17","14","42","3.72","2.44","10.8","1","3","6.16","16.96","56","0.265714286","0.058095238","0.11","3.294117647","0.823529412","0.362352941","0.635294118","25","36.32075472","1.64021164","2.716049383","4.761904762","7.477954145","1","0.666666667","0.166666667","0.073333333","0.128571429","20.23809524","8.104575163","13.4204793","23.52941176","36.94989107"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00068","","","","84","2","2","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","2.380952381","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00069","","","","84","1","1","0","0","0","0","0","","","","0","","0","","","","0","0","0","","","","0","0","","","1","0","0","0","","1.19047619","0","0","",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00070","","","","84","11","11","9","2","26","0.2","0.88","3.4","1","3","1.08","4.48","28","0.1","0.033846154","0.038571429","2.545454545","0.181818182","0.098181818","0.309090909","7.142857143","24.10714286","0.088183422","0.476190476","1.499118166","1.975308642","1","0.333333333","0.023809524","0.012857143","0.04047619","13.0952381","0.673400673","3.636363636","11.44781145","15.08417508"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00071","","","","84","40","40","28","8","80","1.14","2.6","27","1","5","3.74","30.74","88","0.1425","0.0325","0.0425","2.2","0.2","0.0935","0.675","9.090909091","12.16655823","0.502645503","1.649029982","11.9047619","13.55379189","1","1.047619048","0.095238095","0.04452381","0.321428571","47.61904762","1.055555556","3.462962963","25","28.46296296"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00072","","","","84","22","22","15","0","204","0","3.72","14.2","1","5","3.72","17.92","204","","0.018235294","0.018235294","9.272727273","0","0.169090909","0.645454545","0","20.75892857","0","1.64021164","6.261022928","7.901234568","1","2.428571429","0","0.044285714","0.169047619","26.19047619","0","6.262626263","23.90572391","30.16835017"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00073","","","","84","31","31","10","0","20","0","0.84","22","1","5","0.84","22.84","20","","0.042","0.042","0.64516129","0","0.027096774","0.709677419","0","3.677758319","0","0.37037037","9.700176367","10.07054674","1","0.238095238","0","0.01","0.261904762","36.9047619","0","1.003584229","26.28434886","27.28793309"
