"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02109","","","","10","7","2","2","2","3","2","7","0","1","0","0.03","4.3","2","4","1","1","6","4","0.03","4.33","1","","0.03","0.03","0.142857143","0.1","0","0","0.004285714","0.003","0.614285714","0.43","0","0.692840647","70","0","0.1","14.33333333","14.43333333","0","0.142857143","20.47619048","20.61904762"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01146","","","","10","4","3","1","2","2","2","4","4","2","1.15","0.1","6.4","2","2","1","1","4","5","1.25","7.65","6","0.2875","0.05","0.208333333","1.5","0.6","1","0.4","0.3125","0.125","1.6","0.64","66.66666667","16.33986928","40","3.833333333","4.166666667","21.33333333","25.5","9.583333333","10.41666667","53.33333333","63.75"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00571","","","","10","7","4","2","2","3","3","7","12","6","2.8","0.2","1.6","2","2","1","1","1","4","3","4.6","18","0.233333333","0.033333333","0.166666667","2.571428571","1.8","1.714285714","1.2","0.428571429","0.3","0.228571429","0.16","66.66666667","65.2173913","70","9.333333333","10","5.333333333","15.33333333","13.33333333","14.28571429","7.619047619","21.9047619"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01621","","","","10","9","3","2","1","4","2","9","0","0","0","0","0.4","","","","","","","0","0.4","0","","","","0","0","0","0","0","0","0.044444444","0.04","","0","90","0","0","1.333333333","1.333333333","0","0","1.481481481","1.481481481"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00374","","","","10","8","2","2","2","2","3","6","34","7","5.75","0.2","14.4","2","3","2","1","1","5","5.95","20.35","41","0.169117647","0.028571429","0.145121951","6.833333333","4.1","5.666666667","3.4","0.991666667","0.595","2.4","1.44","82.92682927","29.23832924","60","19.16666667","19.83333333","48","67.83333333","31.94444444","33.05555556","80","113.0555556"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02065","","","","10","5","6","2","2","3","1","5","2","0","0.6","0","0.55","3","2","1","1","4","5","0.6","1.15","2","0.3","","0.3","0.4","0.2","0.4","0.2","0.12","0.06","0.11","0.055","100","52.17391304","50","2","2","1.833333333","3.833333333","4","4","3.666666667","7.666666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01927","","","","10","10","4","2","3","2","1","7","3","1","0.5","0.03","0.2","2","2","1","1","3","4","0.53","0.73","4","0.166666667","0.03","0.1325","0.571428571","0.4","0.428571429","0.3","0.075714286","0.053","0.028571429","0.02","75","72.60273973","70","1.666666667","1.766666667","0.666666667","2.433333333","2.380952381","2.523809524","0.952380952","3.476190476"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00665","","","","10","5","6","2","2","3","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01957","","","","10","9","4","1","1","5","2","8","13","10","2.5","0.25","7.05","2","2","2","1","4","3","2.75","9.8","23","0.192307692","0.025","0.119565217","2.875","2.3","1.625","1.3","0.34375","0.275","0.88125","0.705","56.52173913","28.06122449","80","8.333333333","9.166666667","23.5","32.66666667","10.41666667","11.45833333","29.375","40.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00177","","","","10","3","3","2","2","2","2","2","3","0","1.35","0","1.76","4","2","1","1","5","4","1.35","3.11","3","0.45","","0.45","1.5","0.3","1.5","0.3","0.675","0.135","0.88","0.176","100","43.40836013","20","4.5","4.5","5.866666667","10.36666667","22.5","22.5","29.33333333","51.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00047","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00347","","","","10","3","4","2","2","2","3","3","4","1","1.5","0.02","0.9","2","2","1","1","5","5","1.52","2.42","5","0.375","0.02","0.304","1.666666667","0.5","1.333333333","0.4","0.506666667","0.152","0.3","0.09","80","62.80991736","30","5","5.066666667","3","8.066666667","16.66666667","16.88888889","10","26.88888889"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01532","","","","10","8","3","2","2","2","2","8","6","0","1.2","0","6","2","2","1","1","6","4","1.2","7.2","6","0.2","","0.2","0.75","0.6","0.75","0.6","0.15","0.12","0.75","0.6","100","16.66666667","80","4","4","20","24","5","5","25","30"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01135","","","","10","9","3","2","2","1","3","9","5","3","0.6","0.1","19.2","4","2","3","1","2","6","0.7","19.9","8","0.12","0.033333333","0.0875","0.888888889","0.8","0.555555556","0.5","0.077777778","0.07","2.133333333","1.92","62.5","3.51758794","90","2","2.333333333","64","66.33333333","2.222222222","2.592592593","71.11111111","73.7037037"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00696","","","","10","6","2","2","2","2","2","6","21","0","9","0","5.9","2","2","2","1","6","2","9","14.9","21","0.428571429","","0.428571429","3.5","2.1","3.5","2.1","1.5","0.9","0.983333333","0.59","100","60.40268456","60","30","30","19.66666667","49.66666667","50","50","32.77777778","82.77777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01849","","","","10","9","4","2","2","3","2","9","7","0","0.85","0","1.25","2","3","3","1","4","5","0.85","2.1","7","0.121428571","","0.121428571","0.777777778","0.7","0.777777778","0.7","0.094444444","0.085","0.138888889","0.125","100","40.47619048","90","2.833333333","2.833333333","4.166666667","7","3.148148148","3.148148148","4.62962963","7.777777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01234","","","","10","6","2","2","2","3","2","4","26","6","5.35","0.3","4.85","2","2","2","1","6","4","5.65","10.5","32","0.205769231","0.05","0.1765625","8","3.2","6.5","2.6","1.4125","0.565","1.2125","0.485","81.25","53.80952381","40","17.83333333","18.83333333","16.16666667","35","44.58333333","47.08333333","40.41666667","87.5"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00598","","","","10","10","2","2","2","2","3","10","1","1","0.35","0.02","9","2","2","1","1","3","7","0.37","9.37","2","0.35","0.02","0.185","0.2","0.2","0.1","0.1","0.037","0.037","0.9","0.9","50","3.948772679","100","1.166666667","1.233333333","30","31.23333333","1.166666667","1.233333333","30","31.23333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01239","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01100","","","","10","8","1","2","2","3","2","8","2","3","1","0.1","14.7","2","3","1","1","3","7","1.1","15.8","5","0.5","0.033333333","0.22","0.625","0.5","0.25","0.2","0.1375","0.11","1.8375","1.47","40","6.962025316","80","3.333333333","3.666666667","49","52.66666667","4.166666667","4.583333333","61.25","65.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00409","","","","10","10","1","3","1","2","3","10","20","8","2.05","0.2","5","2","3","1","1","3","6","2.25","7.25","28","0.1025","0.025","0.080357143","2.8","2.8","2","2","0.225","0.225","0.5","0.5","71.42857143","31.03448276","100","6.833333333","7.5","16.66666667","24.16666667","6.833333333","7.5","16.66666667","24.16666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00674","","","","10","9","2","2","1","3","1","9","1","1","0.5","0.05","7.2","4","5","1","1","3","7","0.55","7.75","2","0.5","0.05","0.275","0.222222222","0.2","0.111111111","0.1","0.061111111","0.055","0.8","0.72","50","7.096774194","90","1.666666667","1.833333333","24","25.83333333","1.851851852","2.037037037","26.66666667","28.7037037"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00655","","","","10","9","2","2","2","4","3","9","6","1","1.6","0.05","9.75","2","4","3","1","6","5","1.65","11.4","7","0.266666667","0.05","0.235714286","0.777777778","0.7","0.666666667","0.6","0.183333333","0.165","1.083333333","0.975","85.71428571","14.47368421","90","5.333333333","5.5","32.5","38","5.925925926","6.111111111","36.11111111","42.22222222"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01511","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00332","","","","10","9","1","3","2","3","2","9","16","26","1.9","0.5","9.95","2","3","1","1","3","4","2.4","12.35","42","0.11875","0.019230769","0.057142857","4.666666667","4.2","1.777777778","1.6","0.266666667","0.24","1.105555556","0.995","38.0952381","19.43319838","90","6.333333333","8","33.16666667","41.16666667","7.037037037","8.888888889","36.85185185","45.74074074"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00219","","","","10","8","2","2","2","3","3","7","12","2","2.7","0.05","12.7","2","6","1","1","5","5","2.75","15.45","14","0.225","0.025","0.196428571","2","1.4","1.714285714","1.2","0.392857143","0.275","1.814285714","1.27","85.71428571","17.79935275","70","9","9.166666667","42.33333333","51.5","12.85714286","13.0952381","60.47619048","73.57142857"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01573","","","","10","4","4","1","2","2","1","4","9","0","0.7","0","14.4","2","3","5","3","3","3","0.7","15.1","9","0.077777778","","0.077777778","2.25","0.9","2.25","0.9","0.175","0.07","3.6","1.44","100","4.635761589","40","2.333333333","2.333333333","48","50.33333333","5.833333333","5.833333333","120","125.8333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00764","","","","10","10","2","2","2","2","2","10","17","14","3.31","0.03","7.2","2","3","2","4","3","4","3.34","10.54","31","0.194705882","0.002142857","0.107741935","3.1","3.1","1.7","1.7","0.334","0.334","0.72","0.72","54.83870968","31.68880455","100","11.03333333","11.13333333","24","35.13333333","11.03333333","11.13333333","24","35.13333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01642","","","","10","9","1","3","1","4","1","9","10","2","2.8","0.1","14.05","3","6","4","4","3","3","2.9","16.95","12","0.28","0.05","0.241666667","1.333333333","1.2","1.111111111","1","0.322222222","0.29","1.561111111","1.405","83.33333333","17.10914454","90","9.333333333","9.666666667","46.83333333","56.5","10.37037037","10.74074074","52.03703704","62.77777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00471","","","","10","4","3","3","2","4","2","3","3","0","0.45","0","8.8","2","4","3","1","6","7","0.45","9.25","3","0.15","","0.15","1","0.3","1","0.3","0.15","0.045","2.933333333","0.88","100","4.864864865","30","1.5","1.5","29.33333333","30.83333333","5","5","97.77777778","102.7777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00341","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01742","","","","10","5","3","1","1","2","1","5","0","0","0","0","4.35","","","","","","","0","4.35","0","","","","0","0","0","0","0","0","0.87","0.435","","0","50","0","0","14.5","14.5","0","0","29","29"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00595","","","","10","10","1","2","2","2","2","9","7","0","0.75","0","10.1","2","3","1","1","3","4","0.75","10.85","7","0.107142857","","0.107142857","0.777777778","0.7","0.777777778","0.7","0.083333333","0.075","1.122222222","1.01","100","6.912442396","90","2.5","2.5","33.66666667","36.16666667","2.777777778","2.777777778","37.40740741","40.18518519"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00617","","","","10","7","2","1","1","3","2","7","1","2","0.35","0.03","29.8","2","5","1","1","3","7","0.38","30.18","3","0.35","0.015","0.126666667","0.428571429","0.3","0.142857143","0.1","0.054285714","0.038","4.257142857","2.98","33.33333333","1.259111995","70","1.166666667","1.266666667","99.33333333","100.6","1.666666667","1.80952381","141.9047619","143.7142857"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01139","","","","10","8","2","2","2","2","2","8","15","2","4.5","0.01","5.4","2","9","1","1","8","5","4.51","9.91","17","0.3","0.005","0.265294118","2.125","1.7","1.875","1.5","0.56375","0.451","0.675","0.54","88.23529412","45.50958628","80","15","15.03333333","18","33.03333333","18.75","18.79166667","22.5","41.29166667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02034","","","","10","10","2","2","2","2","1","10","1","0","0.65","0","12.32","2","5","1","3","3","4","0.65","12.97","1","0.65","","0.65","0.1","0.1","0.1","0.1","0.065","0.065","1.232","1.232","100","5.01156515","100","2.166666667","2.166666667","41.06666667","43.23333333","2.166666667","2.166666667","41.06666667","43.23333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00518","","","","10","10","2","2","2","5","3","9","6","3","0.7","0.1","4.4","2","6","1","1","3","7","0.8","5.2","9","0.116666667","0.033333333","0.088888889","1","0.9","0.666666667","0.6","0.088888889","0.08","0.488888889","0.44","66.66666667","15.38461538","90","2.333333333","2.666666667","14.66666667","17.33333333","2.592592593","2.962962963","16.2962963","19.25925926"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00333","","","","10","10","1","3","2","4","2","7","6","0","1.7","0","8.7","3","4","1","1","8","3","1.7","10.4","6","0.283333333","","0.283333333","0.857142857","0.6","0.857142857","0.6","0.242857143","0.17","1.242857143","0.87","100","16.34615385","70","5.666666667","5.666666667","29","34.66666667","8.095238095","8.095238095","41.42857143","49.52380952"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00097","","","","10","10","2","4","3","3","2","10","13","7","1.95","0.3","29.8","2","4","2","1","8","5","2.25","32.05","20","0.15","0.042857143","0.1125","2","2","1.3","1.3","0.225","0.225","2.98","2.98","65","7.020280811","100","6.5","7.5","99.33333333","106.8333333","6.5","7.5","99.33333333","106.8333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00393","","","","10","10","2","3","1","4","3","10","0","0","0","0","6.9","","","","","","","0","6.9","0","","","","0","0","0","0","0","0","0.69","0.69","","0","100","0","0","23","23","0","0","23","23"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01117","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01499","","","","10","9","4","3","2","2","2","9","1","1","0.3","0.02","8.1","3","2","3","1","8","7","0.32","8.42","2","0.3","0.02","0.16","0.222222222","0.2","0.111111111","0.1","0.035555556","0.032","0.9","0.81","50","3.800475059","90","1","1.066666667","27","28.06666667","1.111111111","1.185185185","30","31.18518519"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01925","","","","10","8","3","2","2","4","2","7","1","1","0.4","0.05","4.74","2","4","1","1","3","6","0.45","5.19","2","0.4","0.05","0.225","0.285714286","0.2","0.142857143","0.1","0.064285714","0.045","0.677142857","0.474","50","8.670520231","70","1.333333333","1.5","15.8","17.3","1.904761905","2.142857143","22.57142857","24.71428571"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00542","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00616","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00476","","","","10","6","2","2","2","3","2","6","3","1","0.7","0.02","18.5","3","4","1","1","3","2","0.72","19.22","4","0.233333333","0.02","0.18","0.666666667","0.4","0.5","0.3","0.12","0.072","3.083333333","1.85","75","3.746097815","60","2.333333333","2.4","61.66666667","64.06666667","3.888888889","4","102.7777778","106.7777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01060","","","","10","8","3","2","2","2","3","8","6","0","1.45","0","10.52","2","3","2","1","3","7","1.45","11.97","6","0.241666667","","0.241666667","0.75","0.6","0.75","0.6","0.18125","0.145","1.315","1.052","100","12.11361738","80","4.833333333","4.833333333","35.06666667","39.9","6.041666667","6.041666667","43.83333333","49.875"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01634","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01450","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00421","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00158","","","","10","8","1","3","1","2","2","6","0","0","0","0","4.1","","","","","","","0","4.1","0","","","","0","0","0","0","0","0","0.683333333","0.41","","0","60","0","0","13.66666667","13.66666667","0","0","22.77777778","22.77777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01604","","","","10","10","4","2","2","2","2","9","0","0","0","0","0.5","","","","","","","0","0.5","0","","","","0","0","0","0","0","0","0.055555556","0.05","","0","90","0","0","1.666666667","1.666666667","0","0","1.851851852","1.851851852"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01321","","","","10","5","2","2","2","2","2","5","20","3","4.05","0.25","5.9","2","5","3","1","3","5","4.3","10.2","23","0.2025","0.083333333","0.186956522","4.6","2.3","4","2","0.86","0.43","1.18","0.59","86.95652174","42.15686275","50","13.5","14.33333333","19.66666667","34","27","28.66666667","39.33333333","68"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02014","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
