"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Sprouting ability estimating 1-9|CO_331:0000277","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01216","","","","10","6","8","3","1","2","3","6","6","3","0.3","0.05","3.25","2","2","1","8","6","1","0.35","3.6","9","0.05","0.016666667","0.038888889","1.5","0.9","1","0.6","0.058333333","0.035","0.541666667","0.325","66.66666667","9.722222222","60","1","1.166666667","10.83333333","12","1.666666667","1.944444444","18.05555556","20"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01572","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01553","","","","10","2","2","2","2","2","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00238","","","","10","3","3","2","2","2","2","3","2","0","0.13","0","0.9","2","3","1","7","6","1","0.13","1.03","2","0.065","","0.065","0.666666667","0.2","0.666666667","0.2","0.043333333","0.013","0.3","0.09","100","12.62135922","30","0.433333333","0.433333333","3","3.433333333","1.444444444","1.444444444","10","11.44444444"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02183","","","","10","5","6","1","1","2","1","5","0","1","0","0.05","0.44","2","2","1","9","9","1","0.05","0.49","1","","0.05","0.05","0.2","0.1","0","0","0.01","0.005","0.088","0.044","0","10.20408163","50","0","0.166666667","1.466666667","1.633333333","0","0.333333333","2.933333333","3.266666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01890","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00946","","","","10","7","8","1","1","2","1","7","10","4","2.09","0.08","2.75","3","2","1","3","2","3","2.17","4.92","14","0.209","0.02","0.155","2","1.4","1.428571429","1","0.31","0.217","0.392857143","0.275","71.42857143","44.10569106","70","6.966666667","7.233333333","9.166666667","16.4","9.952380952","10.33333333","13.0952381","23.42857143"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01007","","","","10","4","4","2","3","2","2","4","0","0","0","0","0.2","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.05","0.02","","0","40","0","0","0.666666667","0.666666667","0","0","1.666666667","1.666666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01875","","","","10","10","7","2","7","2","2","10","0","6","0","0.13","2.1","2","2","1","3","8","1","0.13","2.23","6","","0.021666667","0.021666667","0.6","0.6","0","0","0.013","0.013","0.21","0.21","0","5.829596413","100","0","0.433333333","7","7.433333333","0","0.433333333","7","7.433333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00824","","","","10","6","8","2","1","2","2","6","24","20","1.32","0.65","6.55","2","2","1","2","4","1","1.97","8.52","44","0.055","0.0325","0.044772727","7.333333333","4.4","4","2.4","0.328333333","0.197","1.091666667","0.655","54.54545455","23.12206573","60","4.4","6.566666667","21.83333333","28.4","7.333333333","10.94444444","36.38888889","47.33333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00837","","","","10","3","1","2","2","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01774","","","","10","4","3","2","1","2","1","4","0","0","0","0","0.07","","","","","","","0","0.07","0","","","","0","0","0","0","0","0","0.0175","0.007","","0","40","0","0","0.233333333","0.233333333","0","0","0.583333333","0.583333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02195","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00993","","","","10","3","1","2","2","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01904","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02214","","","","10","9","6","2","3","2","2","9","11","12","1","0.52","2.3","2","5","1","8","3","1","1.52","3.82","23","0.090909091","0.043333333","0.066086957","2.555555556","2.3","1.222222222","1.1","0.168888889","0.152","0.255555556","0.23","47.82608696","39.79057592","90","3.333333333","5.066666667","7.666666667","12.73333333","3.703703704","5.62962963","8.518518519","14.14814815"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01116","","","","10","10","7","2","2","2","2","10","21","9","1.78","0.18","4.18","3","2","1","2","4","1","1.96","6.14","30","0.084761905","0.02","0.065333333","3","3","2.1","2.1","0.196","0.196","0.418","0.418","70","31.9218241","100","5.933333333","6.533333333","13.93333333","20.46666667","5.933333333","6.533333333","13.93333333","20.46666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02176","","","","10","3","6","2","2","2","2","3","5","2","0.38","0.07","0.6","6","2","1","2","5","1","0.45","1.05","7","0.076","0.035","0.064285714","2.333333333","0.7","1.666666667","0.5","0.15","0.045","0.2","0.06","71.42857143","42.85714286","30","1.266666667","1.5","2","3.5","4.222222222","5","6.666666667","11.66666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00870","","","","10","3","6","2","1","2","2","3","1","0","0.54","0","0.55","6","4","1","2","3","1","0.54","1.09","1","0.54","","0.54","0.333333333","0.1","0.333333333","0.1","0.18","0.054","0.183333333","0.055","100","49.5412844","30","1.8","1.8","1.833333333","3.633333333","6","6","6.111111111","12.11111111"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02062","","","","10","6","3","2","2","2","1","6","0","0","0","0","0.199","","","","","","","0","0.199","0","","","","0","0","0","0","0","0","0.033166667","0.0199","","0","60","0","0","0.663333333","0.663333333","0","0","1.105555556","1.105555556"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02117","","","","10","3","3","1","2","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00749","","","","10","7","6","3","1","2","2","7","9","3","0.5","0.07","0.7","2","3","3","3","5","1","0.57","1.27","12","0.055555556","0.023333333","0.0475","1.714285714","1.2","1.285714286","0.9","0.081428571","0.057","0.1","0.07","75","44.88188976","70","1.666666667","1.9","2.333333333","4.233333333","2.380952381","2.714285714","3.333333333","6.047619048"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01467","","","","10","7","6","2","3","2","2","7","0","0","0","0","0.85","","","","","","","0","0.85","0","","","","0","0","0","0","0","0","0.121428571","0.085","","0","70","0","0","2.833333333","2.833333333","0","0","4.047619048","4.047619048"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01170","","","","10","10","8","2","2","2","1","10","12","9","2.02","0.25","5.75","6","3","1","6","3","1","2.27","8.02","21","0.168333333","0.027777778","0.108095238","2.1","2.1","1.2","1.2","0.227","0.227","0.575","0.575","57.14285714","28.3042394","100","6.733333333","7.566666667","19.16666667","26.73333333","6.733333333","7.566666667","19.16666667","26.73333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01582","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01712","","","","10","3","3","2","1","3","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02181","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01012","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00340","","","","10","8","2","2","2","2","1","8","0","0","0","0","0.12","","","","","","","0","0.12","0","","","","0","0","0","0","0","0","0.015","0.012","","0","80","0","0","0.4","0.4","0","0","0.5","0.5"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00641","","","","10","7","4","2","3","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02357","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00209","","","","10","7","6","2","3","2","2","7","10","14","0.9","0.4","1.45","9","4","1","7","6","1","1.3","2.75","24","0.09","0.028571429","0.054166667","3.428571429","2.4","1.428571429","1","0.185714286","0.13","0.207142857","0.145","41.66666667","47.27272727","70","3","4.333333333","4.833333333","9.166666667","4.285714286","6.19047619","6.904761905","13.0952381"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00409","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01289","","","","10","7","5","1","1","2","1","7","1","1","0.07","0.03","0.4","6","2","1","3","7","1","0.1","0.5","2","0.07","0.03","0.05","0.285714286","0.2","0.142857143","0.1","0.014285714","0.01","0.057142857","0.04","50","20","70","0.233333333","0.333333333","1.333333333","1.666666667","0.333333333","0.476190476","1.904761905","2.380952381"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01999","","","","10","10","8","1","1","2","2","10","5","5","0.6","0.24","1.75","2","5","2","3","5","1","0.84","2.59","10","0.12","0.048","0.084","1","1","0.5","0.5","0.084","0.084","0.175","0.175","50","32.43243243","100","2","2.8","5.833333333","8.633333333","2","2.8","5.833333333","8.633333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00248","","","","10","4","2","2","2","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00020","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00048","","","","10","4","4","2","3","2","2","4","0","7","0","0.09","0.4","9","3","1","3","7","1","0.09","0.49","7","","0.012857143","0.012857143","1.75","0.7","0","0","0.0225","0.009","0.1","0.04","0","18.36734694","40","0","0.3","1.333333333","1.633333333","0","0.75","3.333333333","4.083333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00607","","","","10","6","5","2","2","2","2","6","10","3","0.5","0.05","1.5","6","4","1","3","6","1","0.55","2.05","13","0.05","0.016666667","0.042307692","2.166666667","1.3","1.666666667","1","0.091666667","0.055","0.25","0.15","76.92307692","26.82926829","60","1.666666667","1.833333333","5","6.833333333","2.777777778","3.055555556","8.333333333","11.38888889"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01580","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01489","","","","10","7","4","2","3","1","1","7","6","8","0.35","0.03","0.55","2","4","1","8","5","1","0.38","0.93","14","0.058333333","0.00375","0.027142857","2","1.4","0.857142857","0.6","0.054285714","0.038","0.078571429","0.055","42.85714286","40.86021505","70","1.166666667","1.266666667","1.833333333","3.1","1.666666667","1.80952381","2.619047619","4.428571429"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02161","","","","10","4","6","2","1","2","1","4","7","3","1.1","0.16","2.7","2","4","1","2","4","1","1.26","3.96","10","0.157142857","0.053333333","0.126","2.5","1","1.75","0.7","0.315","0.126","0.675","0.27","70","31.81818182","40","3.666666667","4.2","9","13.2","9.166666667","10.5","22.5","33"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01366","","","","10","9","5","3","3","2","3","9","5","3","0.22","0.09","0.3","2","2","1","3","6","1","0.31","0.61","8","0.044","0.03","0.03875","0.888888889","0.8","0.555555556","0.5","0.034444444","0.031","0.033333333","0.03","62.5","50.81967213","90","0.733333333","1.033333333","1","2.033333333","0.814814815","1.148148148","1.111111111","2.259259259"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01678","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00193","","","","10","1","2","2","2","2","1","1","0","0","0","0","0.13","","","","","","","0","0.13","0","","","","0","0","0","0","0","0","0.13","0.013","","0","10","0","0","0.433333333","0.433333333","0","0","4.333333333","4.333333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00256","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01252","","","","10","3","1","2","2","2","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01887","","","","10","7","8","2","3","2","2","7","9","8","1","0.34","0.9","5","2","1","3","4","1","1.34","2.24","17","0.111111111","0.0425","0.078823529","2.428571429","1.7","1.285714286","0.9","0.191428571","0.134","0.128571429","0.09","52.94117647","59.82142857","70","3.333333333","4.466666667","3","7.466666667","4.761904762","6.380952381","4.285714286","10.66666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00065","","","","10","10","6","2","4","2","2","10","0","0","0","0","1.1","","","","","","","0","1.1","0","","","","0","0","0","0","0","0","0.11","0.11","","0","100","0","0","3.666666667","3.666666667","0","0","3.666666667","3.666666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01359","","","","10","10","5","4","3","2","1","10","0","0","0","0","1.7","","","","","","","0","1.7","0","","","","0","0","0","0","0","0","0.17","0.17","","0","100","0","0","5.666666667","5.666666667","0","0","5.666666667","5.666666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-02113","","","","10","6","5","2","2","2","2","6","4","2","0.35","0.07","0.4","9","2","1","3","7","1","0.42","0.82","6","0.0875","0.035","0.07","1","0.6","0.666666667","0.4","0.07","0.042","0.066666667","0.04","66.66666667","51.2195122","60","1.166666667","1.4","1.333333333","2.733333333","1.944444444","2.333333333","2.222222222","4.555555556"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00895","","","","10","3","5","1","1","2","1","3","5","4","0.5","0.06","0.4","6","2","1","3","5","1","0.56","0.96","9","0.1","0.015","0.062222222","3","0.9","1.666666667","0.5","0.186666667","0.056","0.133333333","0.04","55.55555556","58.33333333","30","1.666666667","1.866666667","1.333333333","3.2","5.555555556","6.222222222","4.444444444","10.66666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01617","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01892","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01253","","","","10","1","6","1","1","2","1","1","2","0","0.45","0","0.45","2","4","3","7","4","1","0.45","0.9","2","0.225","","0.225","2","0.2","2","0.2","0.45","0.045","0.45","0.045","100","50","10","1.5","1.5","1.5","3","15","15","15","30"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01731","","","","10","2","4","1","2","2","2","2","0","1","0","0.03","0.04","6","5","2","7","7","1","0.03","0.07","1","","0.03","0.03","0.5","0.1","0","0","0.015","0.003","0.02","0.004","0","42.85714286","20","0","0.1","0.133333333","0.233333333","0","0.5","0.666666667","1.166666667"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01361","","","","10","2","4","3","3","2","1","2","0","0","0","0","0.35","","","","","","","0","0.35","0","","","","0","0","0","0","0","0","0.175","0.035","","0","20","0","0","1.166666667","1.166666667","0","0","5.833333333","5.833333333"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00618","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-01950","","","","10","7","7","2","5","2","2","7","0","0","0","0","3","","","","","","","0","3","0","","","","0","0","0","0","0","0","0.428571429","0.3","","0","70","0","0","10","10","0","0","14.28571429","14.28571429"
"","","UGP2018KAC-OT02","","","","","","","","","UGP2018KAC-OT02-00559","","","","10","4","4","2","2","2","2","4","4","3","0.16","0.1","0.45","8","2","1","3","7","1","0.26","0.71","7","0.04","0.033333333","0.037142857","1.75","0.7","1","0.4","0.065","0.026","0.1125","0.045","57.14285714","36.61971831","40","0.533333333","0.866666667","1.5","2.366666667","1.333333333","2.166666667","3.75","5.916666667"
