"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00256","","","","30","29","2.15","70","13.58","1.25","4","161.6","29.54","14.83","16.98","0.194","2.413793103","2.333333333","0.51137931","0.494333333","0.074137931","0.071666667","87.33804476","96.66666667","18.27970297","2.71087995","20.11851852","20.81226054","21.97037037","22.72796935","3.185185185","3.295019157","4.016118445","4.154605288","25.15555556","26.02298851"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00257","","","","30","26","7.77","50","10.68","2.06","5","160.25","35.97","12.74","20.51","0.2136","1.923076923","1.666666667","0.49","0.424666667","0.298846154","0.259","62.11604096","86.66666667","22.44617785","2.859643058","15.82222222","18.25641026","18.87407407","21.77777778","11.51111111","13.28205128","4.236508234","4.888278731","30.38518519","35.05982906"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00258","","","","30","26","11.12","55","14.4","1.33","5","160.93","47.8","15.73","26.85","0.261818182","2.115384615","1.833333333","0.605","0.524333333","0.427692308","0.370666667","58.58472998","86.66666667","29.70235506","4.672180451","21.33333333","24.61538462","23.3037037","26.88888889","16.47407407","19.00854701","6.921748816","7.98663325","39.77777778","45.8974359"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00259","","","","30","28","2.3","29","4.78","1.53","6","159.95","43.51","6.31","8.61","0.164827586","1.035714286","0.966666667","0.225357143","0.210333333","0.082142857","0.076666667","73.28687573","93.33333333","27.2022507","1.716462019","7.081481481","7.587301587","9.348148148","10.01587302","3.407407407","3.650793651","2.542906695","2.724542888","12.75555556","13.66666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00260","","","","30","27","3.81","56","13.9","1.04","6","158.93","43.7","14.94","18.75","0.248214286","2.074074074","1.866666667","0.553333333","0.498","0.141111111","0.127","79.68","90","27.49638205","4.107959479","20.59259259","22.88065844","22.13333333","24.59259259","5.644444444","6.271604938","6.085865895","6.762073216","27.77777778","30.86419753"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00261","","","","30","27","6.14","65","11.71","3.17","4","159.38","43.74","14.88","21.02","0.180153846","2.407407407","2.166666667","0.551111111","0.496","0.227407407","0.204666667","70.78972407","90","27.4438449","4.083644121","17.34814815","19.27572016","22.04444444","24.49382716","9.096296296","10.10699588","6.049843142","6.722047936","31.14074074","34.60082305"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00262","","","","30","30","8.69","71","16.09","2.72","6","158.94","24.62","18.81","27.5","0.226619718","2.366666667","2.366666667","0.627","0.627","0.289666667","0.289666667","68.4","100","15.49012206","2.913691959","23.83703704","23.83703704","27.86666667","27.86666667","12.87407407","12.87407407","4.31658068","4.31658068","40.74074074","40.74074074"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00263","","","","30","29","6.44","70","14.16","2.9","3","158.36","39.73","17.06","23.5","0.202285714","2.413793103","2.333333333","0.588275862","0.568666667","0.222068966","0.214666667","72.59574468","96.66666667","25.08840616","4.280082091","20.97777778","21.70114943","25.27407407","26.14559387","9.540740741","9.869731801","6.340862358","6.559512784","34.81481481","36.01532567"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00264","","","","30","28","4.81","47","10.9","2.03","5","158.1","50.35","12.93","17.74","0.231914894","1.678571429","1.566666667","0.461785714","0.431","0.171785714","0.160333333","72.88613303","93.33333333","31.84693232","4.117808349","16.14814815","17.3015873","19.15555556","20.52380952","7.125925926","7.634920635","6.100456814","6.536203729","26.28148148","28.15873016"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00265","","","","30","29","10.01","114","19.62","4.03","3","150.92","28.02","23.65","33.66","0.172105263","3.931034483","3.8","0.815517241","0.788333333","0.345172414","0.333666667","70.26143791","96.66666667","18.56612775","4.390889213","29.06666667","30.06896552","35.03703704","36.24521073","14.82962963","15.34099617","6.505021056","6.729332127","49.86666667","51.5862069"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00266","","","","30","27","6.15","71","14.21","1.89","3","158.17","45.54","16.1","22.25","0.200140845","2.62962963","2.366666667","0.596296296","0.536666667","0.227777778","0.205","72.35955056","90","28.79180628","4.635480812","21.05185185","23.3909465","23.85185185","26.50205761","9.111111111","10.12345679","6.86737898","7.630421089","32.96296296","36.6255144"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00267","","","","30","27","4.95","77","18.15","2.44","3","146.39","23.57","20.59","25.54","0.235714286","2.851851852","2.566666667","0.762592593","0.686333333","0.183333333","0.165","80.61863743","90","16.10082656","3.315160189","26.88888889","29.87654321","30.5037037","33.89300412","7.333333333","8.148148148","4.911348427","5.457053808","37.83703704","42.04115226"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00268","","","","30","28","7.75","35","8.15","1.26","6","161.78","44.64","9.41","17.16","0.232857143","1.25","1.166666667","0.336071429","0.313666667","0.276785714","0.258333333","54.83682984","93.33333333","27.59302757","2.596503894","12.07407407","12.93650794","13.94074074","14.93650794","11.48148148","12.3015873","3.846672436","4.121434753","25.42222222","27.23809524"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00269","","","","30","27","7.77","60","16.54","2.31","5","160.1","44.31","18.85","26.62","0.275666667","2.222222222","2","0.698148148","0.628333333","0.287777778","0.259","70.81141998","90","27.67645222","5.217011243","24.5037037","27.22633745","27.92592593","31.02880658","11.51111111","12.79012346","7.728905545","8.587672828","39.43703704","43.81893004"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00270","","","","30","28","8.07","97","16.28","1.96","6","147.9","37.77","18.24","26.31","0.167835052","3.464285714","3.233333333","0.651428571","0.608","0.288214286","0.269","69.327252","93.33333333","25.53752535","4.658044625","24.11851852","25.84126984","27.02222222","28.95238095","11.95555556","12.80952381","6.900806851","7.393721627","38.97777778","41.76190476"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00271","","","","30","13","5.56","25","4.63","0.97","5","160.84","39.66","5.6","11.16","0.1852","1.923076923","0.833333333","0.430769231","0.186666667","0.427692308","0.185333333","50.17921147","43.33333333","24.65804526","1.380850535","6.859259259","15.82905983","8.296296296","19.14529915","8.237037037","19.00854701","2.045704496","4.720856529","16.53333333","38.15384615"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00272","","","","30","30","3.11","93","17.97","3.91","4","154.57","32.1","21.88","24.99","0.193225806","3.1","3.1","0.729333333","0.729333333","0.103666667","0.103666667","87.55502201","100","20.7672899","4.54388303","26.62222222","26.62222222","32.41481481","32.41481481","4.607407407","4.607407407","6.731678563","6.731678563","37.02222222","37.02222222"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00273","","","","30","20","2.51","63","12.9","3.23","5","161.41","34.78","16.13","18.64","0.204761905","3.15","2.1","0.8065","0.537666667","0.1255","0.083666667","86.53433476","66.66666667","21.54761167","3.475629763","19.11111111","28.66666667","23.8962963","35.84444444","3.718518519","5.577777778","5.14908113","7.723621695","27.61481481","41.42222222"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00274","","","","30","29","10.97","77","15.95","3.31","3","158.8","43.1","19.26","30.23","0.207142857","2.655172414","2.566666667","0.664137931","0.642","0.378275862","0.365666667","63.71154482","96.66666667","27.14105793","5.227367758","23.62962963","24.44444444","28.53333333","29.51724138","16.25185185","16.81226054","7.744248531","8.011291583","44.78518519","46.32950192"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00275","","","","30","27","6.02","71","19.58","2.22","5","159.91","34.32","21.8","27.82","0.275774648","2.62962963","2.366666667","0.807407407","0.726666667","0.222962963","0.200666667","78.36089145","90","21.46207242","4.678731787","29.00740741","32.23045267","32.2962963","35.88477366","8.918518519","9.909465021","6.931454499","7.70161611","41.21481481","45.79423868"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00276","","","","30","27","7.28","14","2.18","2.3","6","157.33","47.53","4.48","11.76","0.155714286","0.518518519","0.466666667","0.165925926","0.149333333","0.26962963","0.242666667","38.0952381","90","30.21038581","1.353425284","3.22962963","3.588477366","6.637037037","7.374485597","10.78518519","11.98353909","2.005074495","2.227860551","17.42222222","19.35802469"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00277","","","","30","26","2.11","57","11.48","1.47","6","159.12","27.08","12.95","15.06","0.201403509","2.192307692","1.9","0.498076923","0.431666667","0.081153846","0.070333333","85.98937583","86.66666667","17.01860231","2.203908999","17.00740741","19.62393162","19.18518519","22.13675214","3.125925926","3.606837607","3.26505037","3.767365811","22.31111111","25.74358974"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00278","","","","30","22","2.07","19","2.55","0.95","6","158.22","35.79","3.5","5.57","0.134210526","0.863636364","0.633333333","0.159090909","0.116666667","0.094090909","0.069","62.83662478","73.33333333","22.62040197","0.791714069","3.777777778","5.151515152","5.185185185","7.070707071","3.066666667","4.181818182","1.172909732","1.599422362","8.251851852","11.25252525"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00279","","","","30","30","8.1","51","12.34","2.88","5","159.95","36.45","15.22","23.32","0.241960784","1.7","1.7","0.507333333","0.507333333","0.27","0.27","65.26586621","100","22.78837137","3.468390122","18.28148148","18.28148148","22.54814815","22.54814815","12","12","5.138355736","5.138355736","34.54814815","34.54814815"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00280","","","","30","29","6.58","93","17.89","3.7","6","159.57","43.47","21.59","28.17","0.192365591","3.206896552","3.1","0.744482759","0.719666667","0.226896552","0.219333333","76.64181754","96.66666667","27.24196277","5.881539763","26.5037037","27.41762452","31.98518519","33.08812261","9.748148148","10.08429119","8.713392242","9.013854043","41.73333333","43.17241379"
