"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root flesh secondary color estimating 0-9|CO_331:0000179","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003 "
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01293","","","","3","3","2.8","28","17","4.45","0.48","4","7","","5","4.93","7.73","45","0.158928571","0.028235294","0.109555556","15","9.333333333","1.643333333","0.933333333","62.22222222","63.7774903","65.92592593","73.03703704","41.48148148","114.5185185","15","9.333333333","1.643333333","0.933333333","100","65.92592593","73.03703704","41.48148148","114.5185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01294","","","","3","3","3.12","19","3","4.93","0.16","6","7","","5","5.09","8.21","22","0.259473684","0.053333333","0.231363636","7.333333333","6.333333333","1.696666667","1.04","86.36363636","61.99756395","73.03703704","75.40740741","46.22222222","121.6296296","7.333333333","6.333333333","1.696666667","1.04","100","73.03703704","75.40740741","46.22222222","121.6296296"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01295","","","","3","3","4.42","22","4","6.02","0.15","7","8","","5","6.17","10.59","26","0.273636364","0.0375","0.237307692","8.666666667","7.333333333","2.056666667","1.473333333","84.61538462","58.2625118","89.18518519","91.40740741","65.48148148","156.8888889","8.666666667","7.333333333","2.056666667","1.473333333","100","89.18518519","91.40740741","65.48148148","156.8888889"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01296","","","","3","3","1.8","17","6","3.23","0.25","6","2","","6","3.48","5.28","23","0.19","0.041666667","0.151304348","7.666666667","5.666666667","1.16","0.6","73.91304348","65.90909091","47.85185185","51.55555556","26.66666667","78.22222222","7.666666667","5.666666667","1.16","0.6","100","47.85185185","51.55555556","26.66666667","78.22222222"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01297","","","","3","3","1.93","26","6","3.3","0.29","6","7","","5","3.59","5.52","32","0.126923077","0.048333333","0.1121875","10.66666667","8.666666667","1.196666667","0.643333333","81.25","65.03623188","48.88888889","53.18518519","28.59259259","81.77777778","10.66666667","8.666666667","1.196666667","0.643333333","100","48.88888889","53.18518519","28.59259259","81.77777778"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01298","","","","3","3","3.92","6","4","2.7","0.16","6","4","","6","2.86","6.78","10","0.45","0.04","0.286","3.333333333","2","0.953333333","1.306666667","60","42.18289086","40","42.37037037","58.07407407","100.4444444","3.333333333","2","0.953333333","1.306666667","100","40","42.37037037","58.07407407","100.4444444"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01299","","","","3","3","2.7","11","10","3.98","0.41","2","4","","6","4.39","7.09","21","0.361818182","0.041","0.209047619","7","3.666666667","1.463333333","0.9","52.38095238","61.91819464","58.96296296","65.03703704","40","105.037037","7","3.666666667","1.463333333","0.9","100","58.96296296","65.03703704","40","105.037037"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01300","","","","3","3","2.66","19","3","5.45","0.12","7","7","","5","5.57","8.23","22","0.286842105","0.04","0.253181818","7.333333333","6.333333333","1.856666667","0.886666667","86.36363636","67.67922236","80.74074074","82.51851852","39.40740741","121.9259259","7.333333333","6.333333333","1.856666667","0.886666667","100","80.74074074","82.51851852","39.40740741","121.9259259"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01301","","","","3","3","3.39","16","10","3.49","0.32","7","7","","6","3.81","7.2","26","0.218125","0.032","0.146538462","8.666666667","5.333333333","1.27","1.13","61.53846154","52.91666667","51.7037037","56.44444444","50.22222222","106.6666667","8.666666667","5.333333333","1.27","1.13","100","51.7037037","56.44444444","50.22222222","106.6666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01302","","","","3","3","2.3","10","5","3.36","0.2","7","6","","6","3.56","5.86","15","0.336","0.04","0.237333333","5","3.333333333","1.186666667","0.766666667","66.66666667","60.75085324","49.77777778","52.74074074","34.07407407","86.81481481","5","3.333333333","1.186666667","0.766666667","100","49.77777778","52.74074074","34.07407407","86.81481481"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01303","","","","3","3","3.36","17","12","4.67","0.59","6","4","","6","5.26","8.62","29","0.274705882","0.049166667","0.18137931","9.666666667","5.666666667","1.753333333","1.12","58.62068966","61.02088167","69.18518519","77.92592593","49.77777778","127.7037037","9.666666667","5.666666667","1.753333333","1.12","100","69.18518519","77.92592593","49.77777778","127.7037037"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01304","","","","3","3","1.88","16","14","2.58","0.53","6","6","","6","3.11","4.99","30","0.16125","0.037857143","0.103666667","10","5.333333333","1.036666667","0.626666667","53.33333333","62.3246493","38.22222222","46.07407407","27.85185185","73.92592593","10","5.333333333","1.036666667","0.626666667","100","38.22222222","46.07407407","27.85185185","73.92592593"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01305","","","","3","3","3.9","16","9","5.28","0.44","3","7","","6","5.72","9.62","25","0.33","0.048888889","0.2288","8.333333333","5.333333333","1.906666667","1.3","64","59.45945946","78.22222222","84.74074074","57.77777778","142.5185185","8.333333333","5.333333333","1.906666667","1.3","100","78.22222222","84.74074074","57.77777778","142.5185185"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01306","","","","3","3","2.98","6","4","1.1","0.15","7","6","","6","1.25","4.23","10","0.183333333","0.0375","0.125","3.333333333","2","0.416666667","0.993333333","60","29.55082742","16.2962963","18.51851852","44.14814815","62.66666667","3.333333333","2","0.416666667","0.993333333","100","16.2962963","18.51851852","44.14814815","62.66666667"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01307","","","","3","3","4.65","18","12","4.03","0.53","4","7","","5","4.56","9.21","30","0.223888889","0.044166667","0.152","10","6","1.52","1.55","60","49.51140065","59.7037037","67.55555556","68.88888889","136.4444444","10","6","1.52","1.55","100","59.7037037","67.55555556","68.88888889","136.4444444"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01308","","","","3","3","3.98","22","11","4.66","0.35","4","7","","6","5.01","8.99","33","0.211818182","0.031818182","0.151818182","11","7.333333333","1.67","1.326666667","66.66666667","55.72858732","69.03703704","74.22222222","58.96296296","133.1851852","11","7.333333333","1.67","1.326666667","100","69.03703704","74.22222222","58.96296296","133.1851852"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01309","","","","3","3","1.24","5","2","1.19","0.15","6","6","","6","1.34","2.58","7","0.238","0.075","0.191428571","2.333333333","1.666666667","0.446666667","0.413333333","71.42857143","51.9379845","17.62962963","19.85185185","18.37037037","38.22222222","2.333333333","1.666666667","0.446666667","0.413333333","100","17.62962963","19.85185185","18.37037037","38.22222222"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01310","","","","3","3","6.01","11","9","3.35","0.35","7","4","","5","3.7","9.71","20","0.304545455","0.038888889","0.185","6.666666667","3.666666667","1.233333333","2.003333333","55","38.10504634","49.62962963","54.81481481","89.03703704","143.8518519","6.666666667","3.666666667","1.233333333","2.003333333","100","49.62962963","54.81481481","89.03703704","143.8518519"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01311","","","","3","3","3.54","14","4","4.62","0.26","6","6","","5","4.88","8.42","18","0.33","0.065","0.271111111","6","4.666666667","1.626666667","1.18","77.77777778","57.95724466","68.44444444","72.2962963","52.44444444","124.7407407","6","4.666666667","1.626666667","1.18","100","68.44444444","72.2962963","52.44444444","124.7407407"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01312","","","","3","3","4.59","11","8","2.74","0.27","3","4","","6","3.01","7.6","19","0.249090909","0.03375","0.158421053","6.333333333","3.666666667","1.003333333","1.53","57.89473684","39.60526316","40.59259259","44.59259259","68","112.5925926","6.333333333","3.666666667","1.003333333","1.53","100","40.59259259","44.59259259","68","112.5925926"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01313","","","","3","3","5.43","17","5","5.51","0.26","6","2","","6","5.77","11.2","22","0.324117647","0.052","0.262272727","7.333333333","5.666666667","1.923333333","1.81","77.27272727","51.51785714","81.62962963","85.48148148","80.44444444","165.9259259","7.333333333","5.666666667","1.923333333","1.81","100","81.62962963","85.48148148","80.44444444","165.9259259"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01314","","","","3","3","2.62","14","8","1.52","0.28","4","8","","6","1.8","4.42","22","0.108571429","0.035","0.081818182","7.333333333","4.666666667","0.6","0.873333333","63.63636364","40.7239819","22.51851852","26.66666667","38.81481481","65.48148148","7.333333333","4.666666667","0.6","0.873333333","100","22.51851852","26.66666667","38.81481481","65.48148148"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01315","","","","3","3","3.73","20","6","3.62","0.17","7","7","","5","3.79","7.52","26","0.181","0.028333333","0.145769231","8.666666667","6.666666667","1.263333333","1.243333333","76.92307692","50.39893617","53.62962963","56.14814815","55.25925926","111.4074074","8.666666667","6.666666667","1.263333333","1.243333333","100","53.62962963","56.14814815","55.25925926","111.4074074"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01316","","","","3","3","2.27","11","14","3.26","0.47","7","7","","5","3.73","6","25","0.296363636","0.033571429","0.1492","8.333333333","3.666666667","1.243333333","0.756666667","44","62.16666667","48.2962963","55.25925926","33.62962963","88.88888889","8.333333333","3.666666667","1.243333333","0.756666667","100","48.2962963","55.25925926","33.62962963","88.88888889"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01317","","","","3","2","2.13","14","3","2.77","0.13","4","6","","5","2.9","5.03","17","0.197857143","0.043333333","0.170588235","8.5","7","1.45","1.065","82.35294118","57.65407555","61.55555556","64.44444444","47.33333333","111.7777778","5.666666667","4.666666667","0.966666667","0.71","66.66666667","41.03703704","42.96296296","31.55555556","74.51851852"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01318","","","","3","3","1.5","8","4","1.73","0.17","4","7","","5","1.9","3.4","12","0.21625","0.0425","0.158333333","4","2.666666667","0.633333333","0.5","66.66666667","55.88235294","25.62962963","28.14814815","22.22222222","50.37037037","4","2.666666667","0.633333333","0.5","100","25.62962963","28.14814815","22.22222222","50.37037037"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01319","","","","3","2","2.3","11","4","2.24","0.17","4","7","","6","2.41","4.71","15","0.203636364","0.0425","0.160666667","7.5","5.5","1.205","1.15","73.33333333","51.16772824","49.77777778","53.55555556","51.11111111","104.6666667","5","3.666666667","0.803333333","0.766666667","66.66666667","33.18518519","35.7037037","34.07407407","69.77777778"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01320","","","","3","2","3.33","24","8","3.85","0.46","4","7","","5","4.31","7.64","32","0.160416667","0.0575","0.1346875","16","12","2.155","1.665","75","56.41361257","85.55555556","95.77777778","74","169.7777778","10.66666667","8","1.436666667","1.11","66.66666667","57.03703704","63.85185185","49.33333333","113.1851852"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01321","","","","3","3","0.85","12","14","1.98","0.54","4","7","","6","2.52","3.37","26","0.165","0.038571429","0.096923077","8.666666667","4","0.84","0.283333333","46.15384615","74.77744807","29.33333333","37.33333333","12.59259259","49.92592593","8.666666667","4","0.84","0.283333333","100","29.33333333","37.33333333","12.59259259","49.92592593"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01322","","","","3","3","0.62","7","6","1.34","0.14","7","4","","6","1.48","2.1","13","0.191428571","0.023333333","0.113846154","4.333333333","2.333333333","0.493333333","0.206666667","53.84615385","70.47619048","19.85185185","21.92592593","9.185185185","31.11111111","4.333333333","2.333333333","0.493333333","0.206666667","100","19.85185185","21.92592593","9.185185185","31.11111111"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01323","","","","3","3","2.71","13","7","3.45","0.27","7","7","","6","3.72","6.43","20","0.265384615","0.038571429","0.186","6.666666667","4.333333333","1.24","0.903333333","65","57.85381026","51.11111111","55.11111111","40.14814815","95.25925926","6.666666667","4.333333333","1.24","0.903333333","100","51.11111111","55.11111111","40.14814815","95.25925926"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01324","","","","3","3","2.39","6","5","0.89","0.16","4","7","","6","1.05","3.44","11","0.148333333","0.032","0.095454545","3.666666667","2","0.35","0.796666667","54.54545455","30.52325581","13.18518519","15.55555556","35.40740741","50.96296296","3.666666667","2","0.35","0.796666667","100","13.18518519","15.55555556","35.40740741","50.96296296"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01325","","","","3","3","2.38","10","2","2.32","0.05","7","8","","6","2.37","4.75","12","0.232","0.025","0.1975","4","3.333333333","0.79","0.793333333","83.33333333","49.89473684","34.37037037","35.11111111","35.25925926","70.37037037","4","3.333333333","0.79","0.793333333","100","34.37037037","35.11111111","35.25925926","70.37037037"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01326","","","","3","3","2.76","12","3","2.94","0.06","4","8","","6","3","5.76","15","0.245","0.02","0.2","5","4","1","0.92","80","52.08333333","43.55555556","44.44444444","40.88888889","85.33333333","5","4","1","0.92","100","43.55555556","44.44444444","40.88888889","85.33333333"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01327","","","","3","3","2.83","15","2","3.02","0.06","7","7","","6","3.08","5.91","17","0.201333333","0.03","0.181176471","5.666666667","5","1.026666667","0.943333333","88.23529412","52.11505922","44.74074074","45.62962963","41.92592593","87.55555556","5.666666667","5","1.026666667","0.943333333","100","44.74074074","45.62962963","41.92592593","87.55555556"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01328","","","","3","3","2.97","17","5","3.18","0.17","6","6","","6","3.35","6.32","22","0.187058824","0.034","0.152272727","7.333333333","5.666666667","1.116666667","0.99","77.27272727","53.00632911","47.11111111","49.62962963","44","93.62962963","7.333333333","5.666666667","1.116666667","0.99","100","47.11111111","49.62962963","44","93.62962963"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01329","","","","3","3","3.81","12","1","2.6","0.05","7","7","","6","2.65","6.46","13","0.216666667","0.05","0.203846154","4.333333333","4","0.883333333","1.27","92.30769231","41.02167183","38.51851852","39.25925926","56.44444444","95.7037037","4.333333333","4","0.883333333","1.27","100","38.51851852","39.25925926","56.44444444","95.7037037"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01330","","","","3","3","3.36","15","8","2.45","0.21","6","6","","6","2.66","6.02","23","0.163333333","0.02625","0.115652174","7.666666667","5","0.886666667","1.12","65.2173913","44.18604651","36.2962963","39.40740741","49.77777778","89.18518519","7.666666667","5","0.886666667","1.12","100","36.2962963","39.40740741","49.77777778","89.18518519"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01331","","","","3","3","1.94","11","7","2.29","0.29","7","7","","5","2.58","4.52","18","0.208181818","0.041428571","0.143333333","6","3.666666667","0.86","0.646666667","61.11111111","57.07964602","33.92592593","38.22222222","28.74074074","66.96296296","6","3.666666667","0.86","0.646666667","100","33.92592593","38.22222222","28.74074074","66.96296296"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01332","","","","3","3","3.28","7","7","1.57","0.23","3","8","","6","1.8","5.08","14","0.224285714","0.032857143","0.128571429","4.666666667","2.333333333","0.6","1.093333333","50","35.43307087","23.25925926","26.66666667","48.59259259","75.25925926","4.666666667","2.333333333","0.6","1.093333333","100","23.25925926","26.66666667","48.59259259","75.25925926"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01333","","","","3","3","2.43","10","3","2.5","0.17","6","4","","6","2.67","5.1","13","0.25","0.056666667","0.205384615","4.333333333","3.333333333","0.89","0.81","76.92307692","52.35294118","37.03703704","39.55555556","36","75.55555556","4.333333333","3.333333333","0.89","0.81","100","37.03703704","39.55555556","36","75.55555556"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01334","","","","3","3","2.91","17","4","2.8","0.13","7","8","","6","2.93","5.84","21","0.164705882","0.0325","0.13952381","7","5.666666667","0.976666667","0.97","80.95238095","50.17123288","41.48148148","43.40740741","43.11111111","86.51851852","7","5.666666667","0.976666667","0.97","100","41.48148148","43.40740741","43.11111111","86.51851852"
"","","PEP2015SAT-ST01","","","","","","","","","PEP2015SAT-ST01-01335","","","","3","1","0.28","2","2","0.16","0.06","6","6","","6","0.22","0.5","4","0.08","0.03","0.055","4","2","0.22","0.28","50","44","7.111111111","9.777777778","12.44444444","22.22222222","1.333333333","0.666666667","0.073333333","0.093333333","33.33333333","2.37037037","3.259259259","4.148148148","7.407407407"
