stock_id,uniquename
2164712,TZMRK180016_56-1744
2165328,TZMRK180062_17-4916
2165329,TZMRK180007_19-771
2165293,TZMRK180017_65-1875
2165294,TZMRK180017_6-1816
2165295,TZMRK180040_32-3674
2165330,TZMRK180019_63-2069
2165331,TZMRK180006_16-647
2164713,TZMRK180022_21-2267
2165333,TZMRK180011_43-1241
2164714,TZMRK180057_8-4663
2165335,TZMRK180004_92-500
2165378,TZMRK180020_52-2155
2165379,TZMRK180073_5-5383
2165380,TZMRK180023_31-2359
2165336,TZMRK180018_48-1959
2165337,TZMRK180041_6-3693
2165382,TZMRK180036_16-3350
2165383,TZMRK180027_15-2688
2164715,TZMRK180003_13-285
2165384,TZMRK180003_101-373
2165385,TZMRK180036_39-3373
2165340,TZMRK180015_11-1632
2165341,TZMRK180063_15-4966
2165342,TZMRK180006_20-651
2165386,TZMRK180043_34-3871
2165387,TZMRK180048_6-4127
2165343,TZMRK180004_18-426
2164718,TZMRK180006_89-720
2165346,TZMRK180027_30-2703
2165347,TZMRK180002_98-235
2165348,TZMRK180037_15-3427
2165390,TZMRK180022_36-2282
2165391,TZMRK180037_13-3425
2165392,TZMRK180016_19-1707
2165395,TZMRK180018_9-1920
2165396,TZMRK180029_28-2873
2165397,TZMRK180038_21-3499
2165350,TZMRK180067_3-5115
2165352,TZMRK180050_27-4259
2165398,TZMRK180007_71-823
2165400,TZMRK180007_55-807
2165354,TZMRK180009_90-1058
2165355,TZMRK180011_39-1237
2165402,TZMRK180057_7-4662
2165543,TZMRK180011_27-1225
2165403,TZMRK180082_4-5732
2165405,TZMRK180036_11-3345
2165461,TZMRK180012_44-1347
2165463,TZMRK180017_37-1847
2165464,TZMRK180018_36-1947
2165465,TZMRK180034_46-3249
2165466,TZMRK180052_1-4356
2165467,TZMRK180012_62-1365
2165468,TZMRK180005_47-585
2165469,TZMRK180062_16-4915
2165470,TZMRK180018_54-1965
2165471,TZMRK180003_55-327
2165474,TZMRK180026_30-2607
2165475,TZMRK180016_58-1746
2165482,TZMRK180002_10-147
2165484,TZMRK180005_14-552
2165485,TZMRK180030_58-3000
2165486,TZMRK180006_68-699
2165487,TZMRK180014_32-1539
2165488,TZMRK180035_44-3333
2165490,TZMRK180034_40-3243
2165493,TZMRK180068_16-5175
2165496,TZMRK180031_2-3004
2165359,TZMRK180026_2-2579
2165360,TZMRK180005_52-590
2165363,TZMRK180004_53-461
2165364,TZMRK180085_1-5840
2165365,TZMRK180044_13-3921
2165366,TZMRK180023_56-2384
2165367,TZMRK180019_66-2072
2165369,TZMRK180034_13-3216
2165370,TZMRK180011_53-1251
2165372,TZMRK180027_52-2725
2165374,TZMRK180001_12-12
2165375,TZMRK180074_5-5427
2165376,TZMRK180007_51-803
2165377,TZMRK180058_4-4714
2165408,TZMRK180079_12-5623
2165409,TZMRK180080_4-5657
2165410,TZMRK180047_1-4068
2165411,TZMRK180006_77-708
2165412,TZMRK180057_15-4670
2165413,TZMRK180004_99-507
2165414,TZMRK180030_44-2986
2165415,TZMRK180017_42-1852
2165416,TZMRK180044_32-3940
2165418,TZMRK180045_9-3982
2165419,TZMRK180035_28-3317
2165420,TZMRK180018_41-1952
2165422,TZMRK180041_39-3726
2165424,TZMRK180008_67-923
2165425,TZMRK180001_56-56
2165427,TZMRK180017_57-1867
2165429,TZMRK180019_42-2048
2165430,TZMRK180027_41-2714
2165433,TZMRK180031_10-3012
2165434,TZMRK180002_74-211
2165435,TZMRK180026_14-2591
2165437,TZMRK180006_38-669
2165439,TZMRK180012_30-1333
2165441,TZMRK180005_90-628
2165442,TZMRK180010_75-1178
2165443,TZMRK180030_13-2955
2165444,TZMRK180005_44-582
2165446,TZMRK180012_7-1310
2165448,TZMRK180049_2-4171
2165449,TZMRK180072_10-5370
2165452,TZMRK180005_92-630
2165453,TZMRK180006_55-686
2165454,TZMRK180030_43-2985
2165457,TZMRK180013_43-1448
2165458,TZMRK180033_29-3158
2165459,TZMRK180044_10-3918
2165498,TZMRK180033_21-3150
2165499,TZMRK180005_20-558
2165502,TZMRK180011_51-1249
2165503,TZMRK180053_9-4440
2165504,TZMRK180030_3-2945
2165505,TZMRK180010_56-1159
2165506,TZMRK180030_60-3002
2165508,TZMRK180007_1-753
2165513,TZMRK180006_90-721
2165514,TZMRK180017_45-1855
2165516,TZMRK180031_41-3043
2165517,TZMRK180063_6-4957
2165519,TZMRK180052_37-4392
2165520,TZMRK180015_23-1644
2165521,TZMRK180016_55-1743
2165522,TZMRK180019_19-2025
2165523,TZMRK180010_6-1109
2165524,TZMRK180007_41-793
2165626,TZMRK180041_5-3692
2165627,TZMRK180030_33-2975
2165629,TZMRK180038_31-3509
2165630,TZMRK180010_61-1164
2165632,TZMRK180042_18-3777
2165633,TZMRK180008_79-935
2165634,TZMRK180032_20-3095
2165525,TZMRK180046_30-4035
2165526,TZMRK180064_19-5019
2165527,TZMRK180046_29-4034
2165529,TZMRK180030_18-2960
2165530,TZMRK180010_14-1117
2165635,TZMRK180011_17-1215
2165636,TZMRK180029_33-2878
2165637,TZMRK180018_45-1956
2165638,TZMRK180020_17-2120
2165532,TZMRK180009_56-1024
2165533,TZMRK180014_42-1549
2165639,TZMRK180003_21-293
2165535,TZMRK180027_25-2698
2165641,TZMRK180020_12-2115
2165536,TZMRK180005_28-566
2165537,TZMRK180020_11-2114
2165642,TZMRK180029_55-2900
2165538,TZMRK180078_16-5581
2165643,TZMRK180024_59-2481
2165539,TZMRK180030_54-2996
2165545,TZMRK180009_37-1005
2165541,TZMRK180028_45-2802
2165645,TZMRK180012_55-1358
2165647,TZMRK180022_25-2271
2165648,TZMRK180029_34-2879
2165546,TZMRK180067_10-5122
2165650,TZMRK180080_5-5658
2165651,TZMRK180017_27-1837
2165708,TZMRK180011_28-1226
2165547,TZMRK180016_82-1770
2165709,TZMRK180003_40-312
2165710,TZMRK180023_17-2345
2165654,TZMRK180011_12-1210
2165656,TZMRK180020_59-2162
2165548,TZMRK180003_42-314
2165715,TZMRK180029_60-2905
2165659,TZMRK180036_25-3359
2165716,TZMRK180013_27-1432
2165660,TZMRK180028_1-2758
2165717,TZMRK180046_3-4008
2165718,TZMRK180024_51-2473
2165661,TZMRK180042_44-3803
2165549,TZMRK180027_49-2722
2165662,TZMRK180030_12-2954
2165663,TZMRK180018_33-1944
2165664,TZMRK180011_45-1243
2165721,TZMRK180020_10-2113
2165725,TZMRK180042_31-3790
2165665,TZMRK180069_8-5218
2165668,TZMRK180076_3-5515
2165669,TZMRK180001_45-45
2165670,TZMRK180026_58-2635
2165671,TZMRK180004_88-496
2165673,TZMRK180012_53-1356
2165674,TZMRK180010_11-1114
2165675,TZMRK180026_64-2641
2165551,TZMRK180079_3-5614
2165676,TZMRK180010_36-1139
2165677,TZMRK180005_8-546
2165678,TZMRK180062_13-4912
2165555,TZMRK180028_30-2787
2165682,TZMRK180015_17-1638
2165685,TZMRK180049_11-4180
2165559,TZMRK180010_59-1162
2165687,TZMRK180022_42-2288
2165688,TZMRK180034_43-3246
2165689,TZMRK180066_1-5072
2165690,TZMRK180056_2-4599
2165691,TZMRK180043_7-3844
2165560,TZMRK180012_32-1335
2165692,TZMRK180020_16-2119
2165693,TZMRK180022_4-2250
2165694,TZMRK180013_26-1431
2165561,TZMRK180003_60-332
2165695,TZMRK180008_19-875
2165696,TZMRK180006_49-680
2165567,TZMRK180030_29-2971
2165698,TZMRK180010_63-1166
2165699,TZMRK180014_74-1581
2165700,TZMRK180070_12-5275
2165702,TZMRK180043_31-3868
2165704,TZMRK180009_87-1055
2165568,TZMRK180019_33-2039
2165706,TZMRK180015_47-1668
2165707,TZMRK180038_42-3520
2165569,TZMRK180027_24-2697
2165571,TZMRK180023_6-2334
2165572,TZMRK180011_2-1200
2165574,TZMRK180019_40-2046
2165575,TZMRK180003_12-284
2165578,TZMRK180062_5-4904
2165579,TZMRK180073_3-5381
2165580,TZMRK180037_24-3436
2165582,TZMRK180001_102-102
2165584,TZMRK180010_80-1183
2165586,TZMRK180046_22-4027
2165587,TZMRK180081_3-5694
2165590,TZMRK180016_53-1741
2165591,TZMRK180031_5-3007
2165728,TZMRK180008_74-930
2165729,TZMRK180044_29-3937
2165595,TZMRK180011_48-1246
2165732,TZMRK180027_46-2719
2165733,TZMRK180041_11-3698
2165597,TZMRK180017_18-1828
2165735,TZMRK180021_41-2208
2165736,TZMRK180015_14-1635
2165599,TZMRK180038_25-3503
2165739,TZMRK180034_25-3228
2165740,TZMRK180018_28-1939
2165601,TZMRK180043_3-3840
2165743,TZMRK180034_56-3259
2165602,TZMRK180033_8-3137
2165745,TZMRK180061_11-4859
2165603,TZMRK180029_13-2858
2165604,TZMRK180036_10-3344
2165607,TZMRK180021_22-2189
2165750,TZMRK180017_67-1877
2165752,TZMRK180086_2-5873
2165609,TZMRK180034_38-3241
2165754,TZMRK180029_27-2872
2165611,TZMRK180011_34-1232
2165755,TZMRK180017_32-1842
2165612,TZMRK180036_8-3342
2165758,TZMRK180054_36-4533
2165759,TZMRK180048_13-4134
2165613,TZMRK180015_57-1678
2165760,TZMRK180004_62-470
2165614,TZMRK180030_55-2997
2165762,TZMRK180055_23-4593
2165615,TZMRK180003_61-333
2165764,TZMRK180013_52-1457
2165616,TZMRK180019_56-2062
2165765,TZMRK180023_9-2337
2165766,TZMRK180027_43-2716
2165767,TZMRK180016_31-1719
2165619,TZMRK180074_8-5430
2165768,TZMRK180008_26-882
2165769,TZMRK180042_36-3795
2165770,TZMRK180047_10-4077
2165621,TZMRK180036_7-3341
2165772,TZMRK180009_105-1073
2165773,TZMRK180005_75-613
2165774,TZMRK180024_6-2428
2165791,TZMRK180045_28-4001
2165775,TZMRK180009_81-1049
2165622,TZMRK180039_18-3573
2165776,TZMRK180002_92-229
2165777,TZMRK180003_1-273
2165778,TZMRK180022_38-2284
2165794,TZMRK180013_18-1423
2165795,TZMRK180053_36-4467
2165798,TZMRK180043_13-3850
2165779,TZMRK180020_44-2147
2165780,TZMRK180064_13-5013
2165781,TZMRK180045_14-3987
2165782,TZMRK180003_70-342
2165799,TZMRK180021_17-2184
2165624,TZMRK180029_8-2853
2165802,TZMRK180034_53-3256
2165803,TZMRK180032_12-3087
2165804,TZMRK180034_7-3210
2165784,TZMRK180009_55-1023
2165785,TZMRK180004_12-420
2165786,TZMRK180013_21-1426
2165787,TZMRK180008_69-925
2165788,TZMRK180038_15-3493
2165789,TZMRK180041_40-3727
2165805,TZMRK180072_14-5374
2165806,TZMRK180004_31-439
2165808,TZMRK180026_6-2583
2160085,TZMRK180024_66-2488
2165810,TZMRK180038_34-3512
2165811,TZMRK180040_45-3687
2165814,TZMRK180014_58-1565
2165815,TZMRK180018_46-1957
2165816,TZMRK180031_36-3038
2165817,TZMRK180008_53-909
2165819,TZMRK180050_25-4257
2165820,TZMRK180036_22-3356
2165821,TZMRK180050_13-4245
2165823,TZMRK180077_1-5551
2165825,TZMRK180014_27-1534
2165826,TZMRK180020_50-2153
2165827,TZMRK180003_93-365
2165828,TZMRK180019_38-2044
2165829,TZMRK180046_7-4012
2165830,TZMRK180032_9-3084
2165832,TZMRK180024_41-2463
2165833,TZMRK180035_4-3293
2165834,TZMRK180021_12-2179
2165837,TZMRK180042_2-3761
2165839,TZMRK180036_33-3367
2165840,TZMRK180025_53-2573
2165844,TZMRK180044_12-3920
2165845,TZMRK180034_30-3233
2165846,TZMRK180020_47-2150
2165847,TZMRK180002_38-175
2165848,TZMRK180008_21-877
2165850,TZMRK180003_85-357
2165855,TZMRK180031_22-3024
2165857,TZMRK180004_27-435
2165859,TZMRK180026_25-2602
2165863,TZMRK180064_1-5001
2165864,TZMRK180009_2-970
2165865,TZMRK180036_20-3354
2165866,TZMRK180050_18-4250
2165867,TZMRK180035_18-3307
2165868,TZMRK180001_64-64
2165869,TZMRK180054_37-4534
2165870,TZMRK180038_32-3510
2165871,TZMRK180014_75-1582
2165872,TZMRK180045_30-4003
2160081,TZMRK180077_12-5562
2160084,TZMRK180033_15-3144
2165874,TZMRK180014_47-1554
2165875,TZMRK180012_65-1368
2165876,TZMRK180004_65-473
2165877,TZMRK180078_1-5566
2165879,TZMRK180003_47-319
2165880,TZMRK180018_25-1936
2165882,TZMRK180010_37-1140
2165883,TZMRK180002_82-219
2165884,TZMRK180036_1-3335
2165885,TZMRK180023_38-2366
2165886,TZMRK180034_47-3250
2165888,TZMRK180028_57-2814
2165889,TZMRK180030_53-2995
2165890,TZMRK180012_14-1317
2165891,TZMRK180083_2-5737
2165892,TZMRK180051_6-4284
2165893,TZMRK180014_6-1513
2165894,TZMRK180054_43-4540
2165898,TZMRK180051_16-4294
2165899,TZMRK180050_24-4256
2165900,TZMRK180006_82-713
2165901,TZMRK180026_23-2600
2165903,TZMRK180051_23-4301
2165906,TZMRK180008_31-887
2165908,TZMRK180010_51-1154
2165910,TZMRK180024_47-2469
2165912,TZMRK180074_1-5423
2165914,TZMRK180002_8-145
2165919,TZMRK180016_26-1714
2165920,TZMRK180003_20-292
2165922,TZMRK180053_35-4466
2165923,TZMRK180012_10-1313
2165924,TZMRK180014_21-1528
2165927,TZMRK180007_70-822
2165930,TZMRK180064_18-5018
2165931,TZMRK180022_46-2292
2165932,TZMRK180049_9-4178
2165933,TZMRK180003_48-320
2165934,TZMRK180040_41-3683
2165938,TZMRK180050_9-4241
2160082,TZMRK180050_6-4238
2160083,TZMRK180035_5-3294
2160088,TZMRK180043_16-3853
2160086,TZMRK180016_71-1759
2160066,TZMRK180029_64-2909
2160089,TZMRK180002_105-242
2160094,TZMRK180052_14-4369
2160095,TZMRK180017_11-1821
2160096,TZMRK180007_61-813
2160098,TZMRK180023_3-2331
2160099,TZMRK180024_50-2472
2160100,TZMRK180010_91-1194
2160101,TZMRK180035_31-3320
2160105,TZMRK180031_13-3015
2160106,TZMRK180022_22-2268
2160107,TZMRK180023_5-2333
2160109,TZMRK180062_8-4907
2160111,TZMRK180041_2-3689
2160113,TZMRK180042_37-3796
2160114,TZMRK180059_25-4795
2160115,TZMRK180020_33-2136
2160116,TZMRK180003_95-367
2160117,TZMRK180008_9-865
2160118,TZMRK180048_18-4139
2160067,TZMRK180007_47-799
2160119,TZMRK180050_34-4266
2160120,TZMRK180077_3-5553
2160121,TZMRK180001_83-83
2160068,TZMRK180015_15-1636
2160122,TZMRK180034_20-3223
2160123,TZMRK180034_9-3212
2160073,TZMRK180001_76-76
2160124,TZMRK180009_12-980
2160125,TZMRK180007_50-802
2160127,TZMRK180043_9-3846
2160129,TZMRK180034_42-3245
2160074,TZMRK180029_22-2867
2160075,TZMRK180005_48-586
2160132,TZMRK180026_11-2588
2160077,TZMRK180039_37-3592
2160134,TZMRK180026_27-2604
2160135,TZMRK180006_51-682
2160136,TZMRK180015_16-1637
2160138,TZMRK180009_15-983
2234717,TZMRK180007-84-1009
2234718,TZMRK180012-75-1019
2234719,TZMRK180013-82-1038
2234720,TZMRK180012-81-1025
2234721,TZMRK180013-81-1037
2234722,TZMRK180007-79-1004
2234723,TZMRK180013-84-1040
2234724,TZMRK180013-80-1036
2234725,TZMRK180012-82-1026
2234726,TZMRK180012-76-1020
2234727,TZMRK180013-83-1039
2234728,TZMRK180013-79-1035
2234729,TZMRK180007-82-1007
2234730,TZMRK180012-85-1029
2234731,TZMRK180013-77-1033
2234732,TZMRK180007-77-1002
2234733,TZMRK180013-78-1034
2234734,TZMRK180010-89-1015
2234735,TZMRK180007-83-1008
2234736,TZMRK180013-85-1041
2234737,TZMRK180012-79-1023
2234738,TZMRK180007-76-1001
2234739,TZMRK180010-90-1016
2234740,TZMRK180012-78-1022
2234741,TZMRK180010-91-1017
2234742,TZMRK180012-74-1018
2234743,TZMRK180007-88-1013
2234744,TZMRK180007-85-1010
2234745,TZMRK180012-77-1021
2234746,TZMRK180012-86-1030
2234747,TZMRK180007-80-1005
2234748,TZMRK180007-89-1014
2234749,TZMRK180012-84-1028
2234750,TZMRK180013-76-1032
2234751,TZMRK180012-80-1024
2234752,TZMRK180007-81-1006
2234753,TZMRK180007-86-1011
2234754,TZMRK180007-87-1012
2234755,TZMRK180007-78-1003
2234756,TZMRK180012-83-1027
2234757,TZMRK180012-87-1031
